"P_SYS_ID","P_ACPTNC_SK","P_ACPTNC_CD","P_ACPTNC_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1153834,1000005,"01",24-JAN-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153835,1000006,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153835,1000007,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153836,1000008,"04",30-SEP-13,7,"THENDERSON",13-AUG-15 11.40.22.593000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153836,1000009,"01",01-JAN-77,7,"THENDERSON",13-AUG-15 11.40.22.593000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153837,1000010,"04",22-JUL-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153837,1000011,"01",09-JAN-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153838,1000012,"04",30-SEP-13,5,"THENDERSON",17-AUG-15 01.47.30.943000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153838,1000013,"01",01-JAN-77,5,"THENDERSON",17-AUG-15 01.47.30.956000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153839,1000014,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153839,1000015,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153840,1000016,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153840,1000017,"01",04-NOV-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153841,1000018,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153841,1000019,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153842,1000020,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153842,1000021,"01",12-JAN-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153843,1000022,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153843,1000023,"01",01-JUN-85,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153844,1000024,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153844,1000025,"01",19-NOV-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153845,1000026,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153845,1000027,"01",20-JUN-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153846,1000028,"04",12-AUG-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153846,1000029,"01",25-JUN-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153847,1000030,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153847,1000031,"01",18-FEB-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153848,1000032,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153848,1000033,"01",17-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153849,1000034,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153849,1000035,"01",20-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153850,1000036,"04",19-AUG-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153850,1000037,"01",11-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153851,1000038,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153851,1000039,"01",21-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153852,1000040,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153852,1000041,"01",03-SEP-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153853,1000042,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153853,1000043,"01",03-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153854,1000044,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153854,1000045,"01",31-DEC-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153855,1000046,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153855,1000047,"01",29-JUN-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153856,1000048,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153856,1000049,"01",25-MAY-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153857,1000050,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153857,1000051,"01",01-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153858,1000052,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153858,1000053,"01",07-MAY-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153859,1000054,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153859,1000055,"01",10-APR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153860,1000056,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153860,1000057,"01",06-JUN-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153861,1000058,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153861,1000059,"01",29-JAN-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153862,1000060,"04",30-SEP-13,2,"MMANYGUNS",05-MAR-15 03.33.29.015000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153862,1000061,"01",01-JAN-77,2,"MMANYGUNS",05-MAR-15 03.33.29.016000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153863,1000062,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153863,1000063,"01",01-JAN-77,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153864,1000064,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153864,1000065,"01",13-MAY-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153865,1000066,"04",30-SEP-13,3,"JMLAGRO",05-AUG-15 10.11.27.250000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153865,1000067,"01",01-SEP-09,3,"JMLAGRO",05-AUG-15 10.11.27.249000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153866,1000068,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153866,1000069,"01",04-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153867,1000070,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153867,1000071,"01",20-JUL-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153868,1000072,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153868,1000073,"01",27-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153869,1000074,"04",01-JAN-12,1,"MMANYGUNS",13-MAR-15 01.12.30.577000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153869,1000075,"01",24-AUG-09,1,"MMANYGUNS",13-MAR-15 01.12.30.577000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153870,1000076,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153870,1000077,"01",24-MAY-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153871,1000078,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153871,1000079,"01",21-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153872,1000080,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153872,1000081,"01",12-AUG-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153873,1000082,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1153873,1000083,"01",28-MAR-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154058,1000672,"04",13-MAY-09,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154058,1000673,"01",01-JAN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154059,1000674,"04",30-SEP-13,4,"THENDERSON",15-AUG-15 02.01.48.799000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154059,1000675,"01",01-APR-02,4,"THENDERSON",15-AUG-15 02.01.48.798000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154060,1000676,"04",10-JUL-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154060,1000677,"01",01-MAY-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154061,1000678,"04",30-SEP-13,2,"MMANYGUNS",05-MAR-15 03.01.34.631000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154061,1000679,"01",01-OCT-01,2,"MMANYGUNS",05-MAR-15 03.01.34.631000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154062,1000680,"04",04-AUG-04,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154062,1000681,"01",01-JUL-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154063,1000682,"04",31-JUL-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154063,1000683,"01",01-JAN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154064,1000684,"04",10-JUL-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154064,1000685,"01",01-DEC-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154065,1000686,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154065,1000687,"01",01-MAR-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154066,1000688,"04",10-MAR-04,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154066,1000689,"01",01-DEC-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154067,1000690,"04",16-OCT-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154067,1000691,"01",01-OCT-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154068,1000692,"04",02-MAY-04,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154068,1000693,"01",01-MAR-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154069,1000694,"04",05-JUN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154069,1000695,"01",01-JUL-00,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154070,1000696,"04",09-FEB-05,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154070,1000697,"01",01-JAN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154071,1000698,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154071,1000699,"01",01-MAR-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154072,1000700,"04",04-OCT-06,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154072,1000701,"01",01-JUL-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154073,1000702,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154073,1000703,"01",01-MAR-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154074,1000704,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154074,1000705,"01",01-APR-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154075,1000706,"04",24-AUG-05,1,"PJHEID",09-JUN-15 05.52.22.339000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154075,1000707,"01",01-JAN-02,1,"PJHEID",09-JUN-15 05.52.22.340000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154076,1000708,"04",01-JAN-12,2,"MMANYGUNS",13-MAR-15 01.38.55.075000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154076,1000709,"01",01-DEC-01,2,"MMANYGUNS",13-MAR-15 01.38.55.075000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154077,1000710,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154077,1000711,"01",04-JAN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154078,1000712,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154078,1000713,"01",01-FEB-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154079,1000714,"04",26-AUG-09,2,"MMANYGUNS",10-MAR-15 02.05.29.732000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154079,1000715,"01",01-JUL-01,2,"MMANYGUNS",10-MAR-15 02.05.29.731000000 PM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154080,1000716,"04",05-SEP-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154080,1000717,"01",01-OCT-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154081,1000718,"04",05-FEB-03,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154081,1000719,"01",01-APR-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154082,1000720,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154082,1000721,"01",01-JUN-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154083,1000722,"04",02-MAY-04,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154083,1000723,"01",01-FEB-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154084,1000724,"04",23-OCT-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154084,1000725,"01",01-MAY-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154085,1000726,"04",15-NOV-07,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154085,1000727,"01",01-JUL-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154086,1000728,"04",19-OCT-10,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154086,1000729,"01",01-MAY-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154087,1000730,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154087,1000731,"01",01-FEB-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154088,1000732,"04",23-JAN-03,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154088,1000733,"01",01-JUL-00,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154089,1000734,"04",30-SEP-13,4,"JMLAGRO",05-AUG-15 09.53.40.423000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154089,1000735,"01",01-OCT-02,4,"JMLAGRO",05-AUG-15 09.53.40.422000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154090,1000736,"04",30-JUL-03,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154090,1000737,"01",01-JUN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154091,1000738,"04",28-MAY-03,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154091,1000739,"01",01-JUN-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154092,1000740,"04",02-MAY-04,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154092,1000741,"01",01-AUG-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154093,1000742,"04",01-JAN-12,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154093,1000743,"01",01-APR-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154094,1000744,"04",12-MAR-03,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154094,1000745,"01",01-NOV-01,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154095,1000746,"04",26-JUN-08,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154095,1000747,"01",01-SEP-78,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154096,1000748,"04",20-FEB-03,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154096,1000749,"01",01-FEB-02,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
1154097,1000750,"04",30-SEP-13,0,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM,"Provider Conversion",28-MAR-13 03.57.50.000000000 AM
