"P_SYS_ID","P_QSTNR_SECT_CD","P_QSTNR_SEQ_NUM","P_QSP_QSTNR_INITIALS_TEXT","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","L_HIBERNATE_VER_NUM"
1281211,"3",10,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.757000000 PM,3
1281211,"3",4,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.757000000 PM,3
1281211,"3",3,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.757000000 PM,3
1281211,"3",2,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.758000000 PM,3
1281211,"3",1,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.758000000 PM,3
1281211,"3",16,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.758000000 PM,3
1281211,"3",15,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.759000000 PM,3
1281211,"3",9,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.759000000 PM,3
1281211,"3",14,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.759000000 PM,3
1281211,"3",8,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.760000000 PM,3
1281211,"3",13,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.760000000 PM,3
1281211,"3",7,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.760000000 PM,3
1281211,"3",12,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.761000000 PM,3
1281211,"3",6,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.761000000 PM,3
1281211,"3",11,"BB","guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.761000000 PM,3
1281679,"1",1,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.908000000 AM,4
1281679,"1",15,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.908000000 AM,4
1281679,"1",9,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.909000000 AM,4
1281679,"1",14,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.909000000 AM,4
1281679,"1",8,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.909000000 AM,4
1281679,"1",13,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.910000000 AM,4
1281679,"1",7,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.910000000 AM,4
1281679,"1",12,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.910000000 AM,4
1281679,"1",6,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.910000000 AM,4
1281679,"1",11,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.911000000 AM,4
1281679,"1",5,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.911000000 AM,4
1281679,"1",10,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.911000000 AM,4
1281679,"1",4,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.912000000 AM,4
1281679,"1",3,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.912000000 AM,4
1281679,"1",2,"JA","guestUser",06-JAN-14 09.46.56.144000000 AM,"guestUser",06-JAN-14 09.40.12.912000000 AM,4
1281704,"1",14,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.939000000 AM,3
1281704,"1",8,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.940000000 AM,3
1281704,"1",13,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.941000000 AM,3
1281704,"1",7,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.942000000 AM,3
1281704,"1",12,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.943000000 AM,3
1281704,"1",6,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.944000000 AM,3
1281704,"1",11,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.945000000 AM,3
1281704,"1",5,"AB","guestUser",07-JAN-14 10.40.14.125000000 AM,"guestUser",07-JAN-14 10.38.29.946000000 AM,3
1279564,"1",10,"TA","guestUser",16-AUG-13 03.10.12.840000000 PM,"guestUser",16-AUG-13 03.01.28.632000000 PM,3
1279564,"1",4,"TA","guestUser",16-AUG-13 03.10.12.840000000 PM,"guestUser",16-AUG-13 03.01.28.632000000 PM,3
1279564,"1",3,"TA","guestUser",16-AUG-13 03.10.12.840000000 PM,"guestUser",16-AUG-13 03.01.28.632000000 PM,3
1279564,"1",2,"TA","guestUser",16-AUG-13 03.10.12.840000000 PM,"guestUser",16-AUG-13 03.01.28.633000000 PM,3
1279564,"1",1,"TA","guestUser",16-AUG-13 03.10.12.840000000 PM,"guestUser",16-AUG-13 03.01.28.634000000 PM,3
1279564,"1",15,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.634000000 PM,3
1279564,"1",9,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.635000000 PM,3
1279564,"1",14,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.635000000 PM,3
1279564,"1",8,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.635000000 PM,3
1279564,"1",13,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.635000000 PM,3
1279564,"1",7,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.636000000 PM,3
1279564,"1",12,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.636000000 PM,3
1279564,"1",6,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.636000000 PM,3
1279564,"1",11,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.637000000 PM,3
1279564,"1",5,"TA","guestUser",16-AUG-13 03.10.12.841000000 PM,"guestUser",16-AUG-13 03.01.28.637000000 PM,3
1280283,"4",1,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.605000000 AM,21
1280283,"4",6,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.605000000 AM,21
1280283,"4",11,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.605000000 AM,21
1280283,"4",5,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.605000000 AM,21
1280283,"4",10,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.606000000 AM,21
1280283,"4",4,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.606000000 AM,21
1280283,"4",9,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.606000000 AM,21
1280283,"4",3,"py","guestUser",10-SEP-13 10.10.27.184000000 AM,"guestUser",10-SEP-13 09.53.05.606000000 AM,21
1281095,"1",2,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.604000000 AM,2
1281095,"1",1,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.605000000 AM,2
1281095,"1",15,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.605000000 AM,2
1281095,"1",9,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.605000000 AM,2
1281095,"1",14,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.606000000 AM,2
1281095,"1",8,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.607000000 AM,2
1281095,"1",13,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.607000000 AM,2
1281095,"1",7,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.607000000 AM,2
1281095,"1",12,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.608000000 AM,2
1281095,"1",6,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.608000000 AM,2
1281095,"1",11,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.608000000 AM,2
1281095,"1",5,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.609000000 AM,2
1281095,"1",10,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.609000000 AM,2
1281095,"1",4,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.609000000 AM,2
1281095,"1",3,"JRA","guestUser",15-NOV-13 10.44.04.756000000 AM,"guestUser",15-NOV-13 10.39.27.610000000 AM,2
1281163,"1",15,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.715000000 AM,7
1281163,"1",9,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.715000000 AM,7
1281163,"1",14,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.716000000 AM,7
1281163,"1",8,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.716000000 AM,7
1281163,"1",13,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.717000000 AM,7
1281163,"1",7,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.718000000 AM,7
1281163,"1",12,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.718000000 AM,7
1281163,"1",6,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.718000000 AM,7
1281163,"1",11,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.719000000 AM,7
1281163,"1",5,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.719000000 AM,7
1281163,"1",10,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.719000000 AM,7
1281163,"1",4,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.720000000 AM,7
1281163,"1",3,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.720000000 AM,7
1281163,"1",2,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.720000000 AM,7
1281163,"1",1,"JO","guestUser",08-JUL-14 09.09.50.730000000 AM,"guestUser",20-NOV-13 10.16.12.721000000 AM,7
1281208,"2",8,"MB","guestUser",22-NOV-13 04.02.47.395000000 PM,"guestUser",22-NOV-13 03.59.35.240000000 PM,3
1281208,"2",13,"MB","guestUser",22-NOV-13 04.02.47.395000000 PM,"guestUser",22-NOV-13 03.59.35.240000000 PM,3
1281208,"2",7,"MB","guestUser",22-NOV-13 04.02.47.395000000 PM,"guestUser",22-NOV-13 03.59.35.241000000 PM,3
1281208,"2",12,"MB","guestUser",22-NOV-13 04.02.47.395000000 PM,"guestUser",22-NOV-13 03.59.35.241000000 PM,3
1281208,"2",6,"MB","guestUser",22-NOV-13 04.02.47.395000000 PM,"guestUser",22-NOV-13 03.59.35.241000000 PM,3
