"P_SYS_ID","P_PROV_AGMT_READ_IND","P_PCCM_AGMT_READ_IND","P_REQ_CLM_SUBM_EFF_DT","P_QSP_LAST_GRADE_COMPLETED_CD","L_HIBERNATE_VER_NUM","G_AUD_ADD_TS","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID","P_340B_IND","P_1099_IND","P_SVC_AREA_DSTNC_CD","P_PUB_PROV_IND","P_TP_AGMT_READ_IND","P_WEBSITE","P_ACCEPT_NEW","P_TELEHEALTH","P_OTHER_ACCOM"
1000216,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000217,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",29-SEP-25 03.41.11.534000000 PM,"CLOWENS","N","Y","","Y","N","","N","N",""
1000218,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000219,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000220,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000221,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-OCT-25 09.16.58.648000000 AM,"TDGROTH","N","Y","","N","N","","N","N",""
1000222,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",14-NOV-25 07.51.12.979000000 AM,"DEDEMILLS","N","Y","","N","N","","N","N",""
1000223,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000224,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-JUN-15 11.17.56.424000000 AM,"NEERUSHARMA","N","Y","","N","N","","","",""
1000225,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000226,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000227,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000228,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000229,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",12-FEB-26 03.24.21.404000000 PM,"ANDOLL","Y","Y","","N","N","avera.org/locations/profile/avera-medical-group-ur","Y","Y",""
1000230,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000231,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000232,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000233,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000234,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000235,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",10-AUG-15 04.53.16.704000000 PM,"PJHEID","N","Y","","N","N","","","",""
1000236,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000237,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000238,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000239,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000240,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",03-AUG-15 02.33.14.545000000 PM,"MAURICIOPENERAND","N","Y","","N","N","","","",""
1000241,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",07-JUL-25 01.29.57.493000000 PM,"SHOWES","N","Y","","N","N","","N","N",""
1000242,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000243,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",21-JUL-15 12.49.48.147000000 PM,"MMANYGUNS","N","Y","","N","N","","","",""
1000244,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000245,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000246,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000247,"N","N",,"",6,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-MAR-15 01.09.25.748000000 PM,"JMLAGRO","N","Y","","N","N","","","",""
1000248,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",09-SEP-25 04.32.35.979000000 PM,"KAMELTZER","N","Y","","N","N","","N","N",""
1000249,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",07-JUL-25 01.04.56.918000000 PM,"SHOWES","N","Y","","N","N","","N","N",""
1000250,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000251,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000252,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000253,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",13-AUG-25 12.26.11.214000000 PM,"DEDEMILLS","Y","Y","","N","N","NA","Y","Y",""
1000254,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",10-DEC-25 01.11.51.493000000 PM,"TOMEYER","N","Y","","N","N","","N","N",""
1000255,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",10-SEP-25 05.23.13.435000000 PM,"KAMELTZER","N","Y","","N","N","","N","N",""
1000256,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000257,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000258,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000259,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",03-AUG-15 02.57.25.920000000 PM,"MAURICIOPENERAND","N","Y","","N","N","","","",""
1000260,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000261,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000262,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",11-AUG-15 12.39.16.890000000 PM,"JMLAGRO","N","Y","","N","N","","","",""
1000263,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000264,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-OCT-25 08.34.31.580000000 AM,"TDGROTH","N","Y","","N","N","","N","N",""
1000265,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",09-SEP-25 05.03.59.570000000 PM,"KAMELTZER","N","Y","","N","N","","N","N",""
1000266,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000267,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000268,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000269,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",29-JUN-15 04.22.43.320000000 PM,"PJHEID","N","Y","","N","N","","","",""
1000270,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000271,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",18-JUL-25 02.18.27.666000000 PM,"JJUVE","N","Y","","N","N","www.sanfordhealth.org","Y","Y",""
1000272,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000273,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000274,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000275,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000276,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000277,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",17-DEC-25 06.54.09.286000000 AM,"DEDEMILLS","N","Y","","N","N","NA","Y","Y",""
1000278,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",20-AUG-15 03.10.52.187000000 PM,"RRUD","N","Y","","N","N","","","",""
1000279,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000280,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000281,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000282,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000283,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000284,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000285,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000286,"N","N",,"",5,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",30-JUN-15 11.09.15.914000000 AM,"PJHEID","N","Y","","N","N","","","",""
1000287,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000288,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000289,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000290,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",24-MAR-15 04.28.24.144000000 PM,"ESTHERSHAHPAR","N","Y","","N","N","","","",""
1000291,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",09-SEP-25 04.39.05.653000000 PM,"KAMELTZER","N","Y","","N","N","","N","N",""
1000292,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",04-NOV-25 01.52.03.405000000 PM,"LWICK","N","Y","","N","N","","N","N",""
1000293,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000294,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",17-MAR-15 07.50.23.655000000 AM,"JMLAGRO","N","Y","","N","N","","","",""
1000295,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000296,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000297,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000298,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000299,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000300,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000301,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000302,"N","N",,"",8,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-JUN-15 01.42.22.956000000 PM,"CAROLREEVES","N","Y","","N","N","","","",""
1000303,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-NOV-25 08.12.45.865000000 AM,"MLADAMS","N","Y","","N","N","","N","N",""
1000304,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000305,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000306,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-DEC-25 08.27.23.972000000 AM,"MLADAMS","N","Y","","N","N","","N","N",""
1000307,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-JUN-15 01.21.37.130000000 PM,"CAROLREEVES","N","Y","","N","N","","","",""
1000308,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000309,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000310,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000311,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000312,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-JUL-15 07.53.22.550000000 AM,"JMLAGRO","N","Y","","N","N","","","",""
1000313,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000314,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000315,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000316,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",07-JUL-25 12.17.42.241000000 PM,"SHOWES","N","Y","","N","N","","N","N",""
1000317,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000318,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000319,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000320,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000321,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000322,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000323,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000324,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000325,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-FEB-15 02.13.15.182000000 PM,"MMANYGUNS","N","Y","","N","N","","","",""
1000326,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000327,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000328,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000329,"N","N",,"",5,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",10-FEB-26 02.29.13.672000000 PM,"KAMELTZER","N","Y","","N","N","","N","N",""
1000330,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-FEB-15 12.34.40.870000000 PM,"MMANYGUNS","N","Y","","N","N","","","",""
1000331,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000332,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000333,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000334,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",31-JUL-15 08.12.51.184000000 AM,"CAROLREEVES","N","Y","","N","N","","","",""
1000335,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",22-JUL-15 03.00.33.331000000 PM,"MMANYGUNS","N","Y","","N","N","","","",""
1000336,"N","N",,"",6,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-FEB-26 02.05.17.135000000 PM,"TDGROTH","N","Y","","N","N","","N","N",""
1000337,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000338,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",31-JUL-25 07.59.32.215000000 AM,"DEDEMILLS","Y","Y","","N","N","NA","Y","N",""
1000339,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000340,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",30-JUL-15 02.03.17.486000000 PM,"USHASHA","N","Y","","N","N","","","",""
1000341,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000342,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000343,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000688,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000689,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000690,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",26-MAY-15 01.25.56.927000000 PM,"PJHEID","N","Y","","N","N","","","",""
1000691,"N","N",,"",13,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",21-AUG-15 08.32.32.506000000 AM,"THENDERSON","N","Y","","N","N","","","",""
1000692,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",24-JUN-15 12.54.35.689000000 PM,"CAROLREEVES","N","Y","","N","N","","","",""
1000693,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",30-JUL-15 04.20.44.960000000 PM,"USHASHA","N","Y","","N","N","","","",""
1000694,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",24-JUL-15 03.41.51.215000000 PM,"MAURICIOPENERAND","N","Y","","N","N","","","",""
1000695,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",18-JUL-25 12.35.53.971000000 PM,"SHOWES","N","Y","","N","N","","N","N",""
1000696,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000697,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-JAN-26 01.12.48.217000000 PM,"LWICK","N","Y","","N","N","","N","N",""
1000698,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000699,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-MAR-15 01.48.49.481000000 PM,"MMANYGUNS","N","Y","","N","N","","","",""
1000700,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",02-MAR-15 10.03.11.822000000 AM,"MMANYGUNS","N","Y","","N","N","","","",""
1000701,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000702,"N","N",,"",2,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",22-JUL-25 08.11.20.545000000 AM,"DEDEMILLS","Y","Y","","N","N","NA","Y","Y",""
1000703,"N","N",,"",6,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",12-FEB-26 03.07.07.607000000 PM,"ANDOLL","Y","Y","","N","N","Avera.org/locations/profile/avera-medical-group-ea","Y","Y",""
1000704,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000705,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000706,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000707,"N","N",,"",0,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",28-MAR-13 03.52.06.000000000 AM,"Provider Conversion","N","Y","","N","N","","","",""
1000708,"N","N",,"",3,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",30-JUN-15 10.14.32.692000000 AM,"CAROLREEVES","N","Y","","N","N","","","",""
1000709,"N","N",,"",4,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",21-AUG-15 09.09.39.967000000 AM,"THENDERSON","N","Y","","N","N","","","",""
1000710,"N","N",,"",1,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",23-FEB-15 02.27.39.383000000 PM,"MMANYGUNS","N","Y","","N","N","","","",""
1000711,"N","N",,"",7,28-MAR-13 03.52.06.000000000 AM,"Provider Conversion",08-JUL-25 01.29.51.438000000 PM,"SHOWES","N","Y","","N","N","","N","N",""
