"P_SYS_ID","P_OFC_HRS_SK","P_DAY_OF_WK_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","P_OFC_CLOSE_TM_TEXT","P_OFC_OPEN_TM_TEXT"
1277540,14885,"3",6,"PJHEID",30-NOV-13 07.51.13.522000000 PM,"guestUser",14-MAY-13 04.39.30.977000000 PM,"5:30pm","7:30am"
1277540,14886,"4",6,"PJHEID",30-NOV-13 07.51.13.522000000 PM,"guestUser",14-MAY-13 04.39.30.977000000 PM,"5:30pm","7:30am"
1277540,14887,"5",6,"PJHEID",30-NOV-13 07.51.13.522000000 PM,"guestUser",14-MAY-13 04.39.30.978000000 PM,"5:30pm","7:30am"
1277539,14948,"1",16,"ZOEASANDY",23-APR-14 05.11.53.619000000 PM,"guestUser",14-MAY-13 05.27.46.393000000 PM,"5:00pm","8:30am"
1277539,14949,"2",16,"ZOEASANDY",23-APR-14 05.11.53.621000000 PM,"guestUser",14-MAY-13 05.27.46.393000000 PM,"5:00pm","8:30am"
1277539,14950,"3",16,"ZOEASANDY",23-APR-14 05.11.53.620000000 PM,"guestUser",14-MAY-13 05.27.46.393000000 PM,"5:00pm","8:30am"
1277539,14951,"4",16,"ZOEASANDY",23-APR-14 05.11.53.620000000 PM,"guestUser",14-MAY-13 05.27.46.393000000 PM,"5:00pm","8:30am"
1277539,14952,"5",16,"ZOEASANDY",23-APR-14 05.11.53.620000000 PM,"guestUser",14-MAY-13 05.27.46.394000000 PM,"5:00pm","8:30am"
1280741,64751,"1",12,"JMLAGRO",24-OCT-13 08.22.16.540000000 AM,"guestUser",24-OCT-13 07.54.26.237000000 AM,"5:00pm","7:00am"
1278202,45752,"1",3,"KARCHARVAT",04-JUN-14 10.33.01.999000000 PM,"guestUser",13-AUG-13 12.04.42.410000000 PM,"4:30pm","8:00am"
1278202,45753,"2",3,"KARCHARVAT",04-JUN-14 10.33.01.999000000 PM,"guestUser",13-AUG-13 12.04.42.411000000 PM,"4:30pm","8:00am"
1277619,15296,"1",12,"JMLAGRO",10-JAN-14 11.19.46.359000000 AM,"guestUser",16-MAY-13 02.13.06.043000000 PM,"6:00pm","8:00am"
1277619,15297,"2",12,"JMLAGRO",10-JAN-14 11.19.46.358000000 AM,"guestUser",16-MAY-13 02.13.06.043000000 PM,"6:00pm","8:00am"
1277619,15298,"3",12,"JMLAGRO",10-JAN-14 11.19.46.358000000 AM,"guestUser",16-MAY-13 02.13.06.044000000 PM,"6:00pm","8:00am"
1277619,15299,"4",12,"JMLAGRO",10-JAN-14 11.19.46.358000000 AM,"guestUser",16-MAY-13 02.13.06.044000000 PM,"6:00pm","8:00am"
1277619,15300,"5",12,"JMLAGRO",10-JAN-14 11.19.46.357000000 AM,"guestUser",16-MAY-13 02.13.06.044000000 PM,"1:00pm","8:00am"
1277628,18169,"1",8,"JMLAGRO",16-JAN-14 02.04.31.356000000 PM,"guestUser",23-MAY-13 10.43.33.446000000 AM,"6:00pm","8:00am"
1277068,15421,"1",8,"PJHEID",23-OCT-13 10.35.13.510000000 AM,"guestUser",17-MAY-13 11.44.55.904000000 AM,"5:00pm","8:00am"
1277068,15422,"2",8,"PJHEID",23-OCT-13 10.35.13.510000000 AM,"guestUser",17-MAY-13 11.44.55.905000000 AM,"5:00pm","8:00am"
1277068,15423,"3",8,"PJHEID",23-OCT-13 10.35.13.511000000 AM,"guestUser",17-MAY-13 11.44.55.905000000 AM,"5:00pm","8:00am"
1277068,15424,"4",8,"PJHEID",23-OCT-13 10.35.13.511000000 AM,"guestUser",17-MAY-13 11.44.55.905000000 AM,"5:00pm","8:00am"
1277068,15425,"5",8,"PJHEID",23-OCT-13 10.35.13.511000000 AM,"guestUser",17-MAY-13 11.44.55.905000000 AM,"5:00pm","8:00am"
1277574,15440,"5",8,"JMLAGRO",06-FEB-14 07.50.15.810000000 AM,"guestUser",17-MAY-13 11.53.51.718000000 AM,"4:30pm","8:30am"
1278202,45754,"3",3,"KARCHARVAT",04-JUN-14 10.33.01.998000000 PM,"guestUser",13-AUG-13 12.04.42.411000000 PM,"4:30pm","8:00am"
1278202,45755,"4",3,"KARCHARVAT",04-JUN-14 10.33.02.000000000 PM,"guestUser",13-AUG-13 12.04.42.412000000 PM,"4:30pm","8:00am"
1278202,45756,"5",3,"KARCHARVAT",04-JUN-14 10.33.01.999000000 PM,"guestUser",13-AUG-13 12.04.42.412000000 PM,"4:30pm","8:00am"
1277074,35285,"1",9,"JMLAGRO",30-OCT-13 03.58.44.171000000 PM,"guestUser",18-JUL-13 11.01.09.303000000 AM,"5:00pm","8:00am"
1277074,35286,"2",9,"JMLAGRO",30-OCT-13 03.58.44.170000000 PM,"guestUser",18-JUL-13 11.01.09.303000000 AM,"5:00pm","8:00am"
1277074,35287,"3",9,"JMLAGRO",30-OCT-13 03.58.44.170000000 PM,"guestUser",18-JUL-13 11.01.09.303000000 AM,"5:00pm","8:00am"
1277074,35288,"4",9,"JMLAGRO",30-OCT-13 03.58.44.169000000 PM,"guestUser",18-JUL-13 11.01.09.304000000 AM,"5:00pm","8:00am"
1278235,45832,"1",5,"KARCHARVAT",04-JUN-14 07.38.34.365000000 PM,"guestUser",13-AUG-13 12.23.00.105000000 PM,"4:30pm","8:00am"
1278235,45833,"2",5,"KARCHARVAT",04-JUN-14 07.38.34.365000000 PM,"guestUser",13-AUG-13 12.23.00.105000000 PM,"4:30pm","8:00am"
1278235,45834,"3",5,"KARCHARVAT",04-JUN-14 07.38.34.365000000 PM,"guestUser",13-AUG-13 12.23.00.106000000 PM,"4:30pm","8:00am"
1277628,18170,"2",8,"JMLAGRO",16-JAN-14 02.04.31.355000000 PM,"guestUser",23-MAY-13 10.43.33.446000000 AM,"7:00pm","8:00am"
1277628,18171,"3",8,"JMLAGRO",16-JAN-14 02.04.31.355000000 PM,"guestUser",23-MAY-13 10.43.33.447000000 AM,"6:00pm","8:00am"
1277628,18172,"4",8,"JMLAGRO",16-JAN-14 02.04.31.354000000 PM,"guestUser",23-MAY-13 10.43.33.447000000 AM,"6:00pm","8:00am"
1277628,18173,"5",8,"JMLAGRO",16-JAN-14 02.04.31.356000000 PM,"guestUser",23-MAY-13 10.43.33.447000000 AM,"6:00pm","8:00am"
1278235,45835,"4",5,"KARCHARVAT",04-JUN-14 07.38.34.364000000 PM,"guestUser",13-AUG-13 12.23.00.106000000 PM,"4:30pm","8:00am"
1277074,35289,"5",9,"JMLAGRO",30-OCT-13 03.58.44.171000000 PM,"guestUser",18-JUL-13 11.01.09.304000000 AM,"5:00pm","8:00am"
1278235,45836,"5",5,"KARCHARVAT",04-JUN-14 07.38.34.364000000 PM,"guestUser",13-AUG-13 12.23.00.106000000 PM,"4:30pm","8:00am"
1277976,34806,"1",14,"MMANYGUNS",09-APR-15 02.40.24.609000000 PM,"guestUser",17-JUL-13 01.51.30.568000000 PM,"7:00pm","10:00am"
1278628,35463,"4",11,"JMLAGRO",15-OCT-13 03.14.54.138000000 PM,"guestUser",18-JUL-13 03.45.47.669000000 PM,"5:00pm","8:00am"
1278628,35464,"5",11,"JMLAGRO",15-OCT-13 03.14.54.138000000 PM,"guestUser",18-JUL-13 03.45.47.669000000 PM,"5:00pm","8:00am"
1277043,35051,"1",9,"JMLAGRO",21-OCT-13 03.16.50.801000000 PM,"guestUser",18-JUL-13 09.19.49.333000000 AM,"5:00pm","8:00am"
1277043,35052,"2",9,"JMLAGRO",21-OCT-13 03.16.50.802000000 PM,"guestUser",18-JUL-13 09.19.49.333000000 AM,"5:00pm","8:00am"
1277976,34807,"2",14,"MMANYGUNS",09-APR-15 02.40.24.609000000 PM,"guestUser",17-JUL-13 01.51.30.569000000 PM,"7:00pm","10:00am"
1277976,34808,"3",14,"MMANYGUNS",09-APR-15 02.40.24.609000000 PM,"guestUser",17-JUL-13 01.51.30.569000000 PM,"7:00pm","1:00am"
1277976,34809,"4",14,"MMANYGUNS",09-APR-15 02.40.24.608000000 PM,"guestUser",17-JUL-13 01.51.30.569000000 PM,"7:00pm","10:00am"
1277976,34810,"5",14,"MMANYGUNS",09-APR-15 02.40.24.610000000 PM,"guestUser",17-JUL-13 01.51.30.569000000 PM,"7:00pm","10:00am"
1277976,34811,"6",14,"MMANYGUNS",09-APR-15 02.40.24.610000000 PM,"guestUser",17-JUL-13 01.51.30.570000000 PM,"6:00pm","9:30am"
1277043,35053,"3",9,"JMLAGRO",21-OCT-13 03.16.50.802000000 PM,"guestUser",18-JUL-13 09.19.49.333000000 AM,"5:00pm","7:00am"
1277043,35054,"4",9,"JMLAGRO",21-OCT-13 03.16.50.802000000 PM,"guestUser",18-JUL-13 09.19.49.333000000 AM,"5:00pm","8:00am"
1280741,64752,"2",12,"JMLAGRO",24-OCT-13 08.22.16.542000000 AM,"guestUser",24-OCT-13 07.54.26.237000000 AM,"5:00pm","7:00am"
1280741,64753,"3",12,"JMLAGRO",24-OCT-13 08.22.16.542000000 AM,"guestUser",24-OCT-13 07.54.26.238000000 AM,"5:00pm","7:00am"
1280741,64754,"4",12,"JMLAGRO",24-OCT-13 08.22.16.541000000 AM,"guestUser",24-OCT-13 07.54.26.238000000 AM,"5:00pm","7:00am"
1280741,64755,"5",12,"JMLAGRO",24-OCT-13 08.22.16.541000000 AM,"guestUser",24-OCT-13 07.54.26.238000000 AM,"5:00pm","7:00am"
1277043,35055,"5",9,"JMLAGRO",21-OCT-13 03.16.50.802000000 PM,"guestUser",18-JUL-13 09.19.49.334000000 AM,"5:00pm","8:00am"
1276777,2235,"1",8,"PJHEID",12-NOV-13 02.30.56.753000000 PM,"guestUser",09-APR-13 03.03.59.721000000 PM,"5:00pm","8:00am"
1276777,2236,"2",8,"PJHEID",12-NOV-13 02.30.56.753000000 PM,"guestUser",09-APR-13 03.03.59.724000000 PM,"5:00pm","8:00am"
1276777,2237,"3",8,"PJHEID",12-NOV-13 02.30.56.753000000 PM,"guestUser",09-APR-13 03.03.59.724000000 PM,"5:00pm","8:00am"
1276777,2238,"4",8,"PJHEID",12-NOV-13 02.30.56.752000000 PM,"guestUser",09-APR-13 03.03.59.724000000 PM,"5:00pm","8:00am"
1276777,2239,"5",8,"PJHEID",12-NOV-13 02.30.56.753000000 PM,"guestUser",09-APR-13 03.03.59.725000000 PM,"5:00pm","8:00am"
1276770,3314,"1",5,"PJHEID",12-NOV-13 01.46.09.379000000 PM,"guestUser",12-APR-13 01.51.43.172000000 PM,"5:00pm","7:00am"
1276770,3315,"2",5,"PJHEID",12-NOV-13 01.46.09.379000000 PM,"guestUser",12-APR-13 01.51.43.172000000 PM,"5:00pm","7:00am"
1276770,3316,"3",5,"PJHEID",12-NOV-13 01.46.09.379000000 PM,"guestUser",12-APR-13 01.51.43.173000000 PM,"5:00pm","7:00am"
1276813,3100,"1",20,"JMLAGRO",24-OCT-14 10.18.47.365000000 AM,"guestUser",11-APR-13 03.40.03.720000000 PM,"5:30pm","7:30pm"
1276813,3101,"2",20,"JMLAGRO",24-OCT-14 10.18.47.365000000 AM,"guestUser",11-APR-13 03.40.03.721000000 PM,"5:30pm","7:30am"
1276779,2280,"1",11,"PJHEID",12-NOV-13 03.38.48.648000000 PM,"guestUser",09-APR-13 03.49.47.972000000 PM,"5:00pm","8:00am"
1276779,2281,"2",11,"PJHEID",12-NOV-13 03.38.48.647000000 PM,"guestUser",09-APR-13 03.49.47.972000000 PM,"5:00pm","8:00am"
1276779,2282,"3",11,"PJHEID",12-NOV-13 03.38.48.647000000 PM,"guestUser",09-APR-13 03.49.47.972000000 PM,"5:00pm","8:00am"
1276864,4302,"1",11,"PJHEID",12-JAN-14 02.56.46.199000000 PM,"guestUser",17-APR-13 04.18.45.075000000 PM,"9:00pm","9:00am"
1276864,4303,"2",11,"PJHEID",12-JAN-14 02.56.46.198000000 PM,"guestUser",17-APR-13 04.18.45.076000000 PM,"5:00pm","9:00am"
1276864,4304,"3",11,"PJHEID",12-JAN-14 02.56.46.198000000 PM,"guestUser",17-APR-13 04.18.45.076000000 PM,"5:00pm","9:00am"
1276864,4305,"4",11,"PJHEID",12-JAN-14 02.56.46.198000000 PM,"guestUser",17-APR-13 04.18.45.076000000 PM,"5:00pm","9:00am"
1276779,2283,"4",11,"PJHEID",12-NOV-13 03.38.48.648000000 PM,"guestUser",09-APR-13 03.49.47.973000000 PM,"5:00pm","8:00am"
1276779,2284,"5",11,"PJHEID",12-NOV-13 03.38.48.648000000 PM,"guestUser",09-APR-13 03.49.47.973000000 PM,"5:00pm","8:00am"
1276919,5465,"1",0,"guestUser",19-APR-13 02.46.42.238000000 PM,"guestUser",19-APR-13 02.46.42.238000000 PM,"6:30pm","8:00am"
1276773,2171,"1",2,"JMLAGRO",16-OCT-13 11.10.58.647000000 AM,"guestUser",09-APR-13 02.11.00.904000000 PM,"4:30pm","6:30am"
1276773,2172,"2",2,"JMLAGRO",16-OCT-13 11.10.58.646000000 AM,"guestUser",09-APR-13 02.11.00.904000000 PM,"4:30pm","6:30am"
1276773,2173,"3",2,"JMLAGRO",16-OCT-13 11.10.58.648000000 AM,"guestUser",09-APR-13 02.11.00.904000000 PM,"4:30pm","6:30am"
1276773,2174,"4",2,"JMLAGRO",16-OCT-13 11.10.58.648000000 AM,"guestUser",09-APR-13 02.11.00.904000000 PM,"4:30pm","6:30am"
1276773,2175,"5",2,"JMLAGRO",16-OCT-13 11.10.58.647000000 AM,"guestUser",09-APR-13 02.11.00.905000000 PM,"12:00am","12:00am"
1276773,2176,"6",2,"JMLAGRO",16-OCT-13 11.10.58.647000000 AM,"guestUser",09-APR-13 02.11.00.905000000 PM,"12:00am","12:00am"
1276773,2177,"7",2,"JMLAGRO",16-OCT-13 11.10.58.646000000 AM,"guestUser",09-APR-13 02.11.00.906000000 PM,"12:00am","12:00am"
1276919,5466,"2",0,"guestUser",19-APR-13 02.46.42.239000000 PM,"guestUser",19-APR-13 02.46.42.239000000 PM,"5:00pm","8:00am"
1276919,5467,"3",0,"guestUser",19-APR-13 02.46.42.239000000 PM,"guestUser",19-APR-13 02.46.42.239000000 PM,"5:00pm","8:00am"
1276919,5468,"4",0,"guestUser",19-APR-13 02.46.42.239000000 PM,"guestUser",19-APR-13 02.46.42.239000000 PM,"5:00pm","8:00am"
1276919,5469,"5",0,"guestUser",19-APR-13 02.46.42.239000000 PM,"guestUser",19-APR-13 02.46.42.239000000 PM,"2:00pm","8:00am"
1276905,5273,"1",0,"guestUser",19-APR-13 11.15.43.564000000 AM,"guestUser",19-APR-13 11.15.43.564000000 AM,"6:30pm","8:00am"
1276770,3317,"4",5,"PJHEID",12-NOV-13 01.46.09.380000000 PM,"guestUser",12-APR-13 01.51.43.173000000 PM,"5:00pm","7:00am"
1276770,3318,"5",5,"PJHEID",12-NOV-13 01.46.09.380000000 PM,"guestUser",12-APR-13 01.51.43.174000000 PM,"5:00pm","7:00am"
1276858,3940,"1",3,"JMLAGRO",11-FEB-14 07.59.44.191000000 AM,"guestUser",17-APR-13 10.49.09.817000000 AM,"5:00pm","8:00am"
1276774,3140,"1",10,"JMLAGRO",01-OCT-13 09.16.38.785000000 AM,"guestUser",11-APR-13 04.05.10.764000000 PM,"5:00pm","8:00am"
1276774,3141,"2",10,"JMLAGRO",01-OCT-13 09.16.38.787000000 AM,"guestUser",11-APR-13 04.05.10.764000000 PM,"5:00pm","8:00am"
1276813,3102,"3",20,"JMLAGRO",24-OCT-14 10.18.47.365000000 AM,"guestUser",11-APR-13 03.40.03.721000000 PM,"5:30pm","7:30am"
1276813,3103,"4",20,"JMLAGRO",24-OCT-14 10.18.47.366000000 AM,"guestUser",11-APR-13 03.40.03.721000000 PM,"5:30pm","7:30am"
1276813,3104,"5",20,"JMLAGRO",24-OCT-14 10.18.47.366000000 AM,"guestUser",11-APR-13 03.40.03.722000000 PM,"5:30pm","7:30pm"
1276774,3142,"3",10,"JMLAGRO",01-OCT-13 09.16.38.786000000 AM,"guestUser",11-APR-13 04.05.10.764000000 PM,"5:00pm","8:00am"
1276774,3143,"4",10,"JMLAGRO",01-OCT-13 09.16.38.786000000 AM,"guestUser",11-APR-13 04.05.10.764000000 PM,"5:00pm","8:00am"
1276858,3941,"2",3,"JMLAGRO",11-FEB-14 07.59.44.190000000 AM,"guestUser",17-APR-13 10.49.09.818000000 AM,"5:00pm","8:00am"
1276858,3942,"3",3,"JMLAGRO",11-FEB-14 07.59.44.191000000 AM,"guestUser",17-APR-13 10.49.09.818000000 AM,"5:00pm","8:00am"
1276858,3943,"4",3,"JMLAGRO",11-FEB-14 07.59.44.191000000 AM,"guestUser",17-APR-13 10.49.09.818000000 AM,"5:00pm","8:00am"
1276858,3944,"5",3,"JMLAGRO",11-FEB-14 07.59.44.191000000 AM,"guestUser",17-APR-13 10.49.09.818000000 AM,"5:00pm","8:00am"
1276775,3802,"1",16,"JMLAGRO",04-OCT-13 10.18.40.615000000 AM,"guestUser",17-APR-13 08.01.11.125000000 AM,"5:00pm","8:00am"
1276775,3803,"2",16,"JMLAGRO",04-OCT-13 10.18.40.615000000 AM,"guestUser",17-APR-13 08.01.11.125000000 AM,"5:00pm","8:00am"
1276774,3144,"5",10,"JMLAGRO",01-OCT-13 09.16.38.786000000 AM,"guestUser",11-APR-13 04.05.10.764000000 PM,"5:00pm","8:00am"
1276768,3123,"1",23,"PJHEID",23-JAN-14 12.38.14.478000000 PM,"guestUser",11-APR-13 04.01.18.373000000 PM,"5:00pm","8:00am"
1276768,3124,"2",23,"PJHEID",23-JAN-14 12.38.14.477000000 PM,"guestUser",11-APR-13 04.01.18.374000000 PM,"5:00pm","8:00am"
1276768,3125,"3",23,"PJHEID",23-JAN-14 12.38.14.479000000 PM,"guestUser",11-APR-13 04.01.18.374000000 PM,"5:00pm","8:00am"
1276768,3126,"4",23,"PJHEID",23-JAN-14 12.38.14.478000000 PM,"guestUser",11-APR-13 04.01.18.374000000 PM,"5:00pm","8:00am"
1276768,3127,"5",23,"PJHEID",23-JAN-14 12.38.14.478000000 PM,"guestUser",11-APR-13 04.01.18.375000000 PM,"5:00pm","8:00am"
1276775,3804,"3",16,"JMLAGRO",04-OCT-13 10.18.40.615000000 AM,"guestUser",17-APR-13 08.01.11.125000000 AM,"5:00pm","8:00am"
1276905,5274,"2",0,"guestUser",19-APR-13 11.15.43.564000000 AM,"guestUser",19-APR-13 11.15.43.564000000 AM,"5:00pm","8:00am"
1276905,5275,"3",0,"guestUser",19-APR-13 11.15.43.565000000 AM,"guestUser",19-APR-13 11.15.43.565000000 AM,"5:00pm","8:00am"
1276905,5276,"4",0,"guestUser",19-APR-13 11.15.43.566000000 AM,"guestUser",19-APR-13 11.15.43.566000000 AM,"5:00pm","8:00am"
1276775,3805,"4",16,"JMLAGRO",04-OCT-13 10.18.40.615000000 AM,"guestUser",17-APR-13 08.01.11.126000000 AM,"5:00pm","8:00am"
1276775,3806,"5",16,"JMLAGRO",04-OCT-13 10.18.40.616000000 AM,"guestUser",17-APR-13 08.01.11.127000000 AM,"5:00pm","8:00am"
1276903,5244,"1",0,"guestUser",19-APR-13 11.09.31.921000000 AM,"guestUser",19-APR-13 11.09.31.921000000 AM,"6:30pm","8:00am"
1276891,5068,"1",5,"JMLAGRO",17-JAN-14 10.02.33.658000000 AM,"guestUser",18-APR-13 03.30.51.698000000 PM,"6:30pm","8:00am"
1276891,5069,"2",5,"JMLAGRO",17-JAN-14 10.02.33.658000000 AM,"guestUser",18-APR-13 03.30.51.699000000 PM,"5:00pm","8:00am"
1276891,5070,"3",5,"JMLAGRO",17-JAN-14 10.02.33.657000000 AM,"guestUser",18-APR-13 03.30.51.699000000 PM,"5:00pm","8:00am"
1276891,5071,"4",5,"JMLAGRO",17-JAN-14 10.02.33.659000000 AM,"guestUser",18-APR-13 03.30.51.699000000 PM,"5:00pm","8:00am"
1276891,5072,"5",5,"JMLAGRO",17-JAN-14 10.02.33.658000000 AM,"guestUser",18-APR-13 03.30.51.700000000 PM,"2:00pm","8:00am"
1276903,5245,"2",0,"guestUser",19-APR-13 11.09.31.921000000 AM,"guestUser",19-APR-13 11.09.31.921000000 AM,"5:00pm","8:00am"
1276903,5246,"3",0,"guestUser",19-APR-13 11.09.31.922000000 AM,"guestUser",19-APR-13 11.09.31.922000000 AM,"5:00pm","8:00am"
1276903,5247,"4",0,"guestUser",19-APR-13 11.09.31.922000000 AM,"guestUser",19-APR-13 11.09.31.922000000 AM,"5:00pm","8:00am"
1276905,5277,"5",0,"guestUser",19-APR-13 11.15.43.566000000 AM,"guestUser",19-APR-13 11.15.43.566000000 AM,"5:00pm","8:00am"
1276924,5524,"1",0,"guestUser",19-APR-13 03.06.26.974000000 PM,"guestUser",19-APR-13 03.06.26.974000000 PM,"5:00pm","9:00am"
1276946,5853,"1",1,"JMLAGRO",03-DEC-13 01.30.35.884000000 PM,"guestUser",23-APR-13 10.39.52.003000000 AM,"6:30pm","8:00am"
1276946,5854,"2",1,"JMLAGRO",03-DEC-13 01.30.35.884000000 PM,"guestUser",23-APR-13 10.39.52.003000000 AM,"5:00pm","8:00am"
1276946,5855,"3",1,"JMLAGRO",03-DEC-13 01.30.35.884000000 PM,"guestUser",23-APR-13 10.39.52.003000000 AM,"5:00pm","8:00am"
1276946,5856,"4",1,"JMLAGRO",03-DEC-13 01.30.35.883000000 PM,"guestUser",23-APR-13 10.39.52.011000000 AM,"5:00pm","8:00am"
1276946,5857,"5",1,"JMLAGRO",03-DEC-13 01.30.35.883000000 PM,"guestUser",23-APR-13 10.39.52.012000000 AM,"2:00pm","8:00am"
1277554,15010,"1",15,"KWOODALL",09-SEP-14 08.04.43.478000000 AM,"guestUser",15-MAY-13 10.07.22.115000000 AM,"11:30pm","12:00am"
1277062,9153,"1",15,"JOYSPEZIALE",30-JAN-14 01.38.16.099000000 PM,"guestUser",26-APR-13 03.03.48.038000000 PM,"5:30pm","7:30am"
1277554,15011,"2",15,"KWOODALL",09-SEP-14 08.04.43.478000000 AM,"guestUser",15-MAY-13 10.07.22.116000000 AM,"11:30pm","12:00am"
1277554,15012,"3",15,"KWOODALL",09-SEP-14 08.04.43.477000000 AM,"guestUser",15-MAY-13 10.07.22.116000000 AM,"11:30pm","12:00am"
1277132,10863,"1",4,"JMLAGRO",16-APR-14 11.31.59.113000000 AM,"guestUser",01-MAY-13 12.44.11.617000000 PM,"6:30pm","8:00am"
1277132,10864,"2",4,"JMLAGRO",16-APR-14 11.31.59.112000000 AM,"guestUser",01-MAY-13 12.44.11.618000000 PM,"5:00pm","8:00am"
1277132,10865,"3",4,"JMLAGRO",16-APR-14 11.31.59.112000000 AM,"guestUser",01-MAY-13 12.44.11.618000000 PM,"5:00pm","8:00am"
1277132,10866,"4",4,"JMLAGRO",16-APR-14 11.31.59.111000000 AM,"guestUser",01-MAY-13 12.44.11.619000000 PM,"5:00pm","8:00am"
1277183,11364,"1",0,"guestUser",02-MAY-13 11.23.58.218000000 AM,"guestUser",02-MAY-13 11.23.58.218000000 AM,"6:30pm","8:00am"
1277182,11294,"1",14,"PJHEID",20-JUN-14 05.00.34.445000000 PM,"guestUser",02-MAY-13 11.10.31.537000000 AM,"5:00pm","8:00am"
1277055,9233,"1",9,"PJHEID",22-OCT-13 04.38.14.925000000 PM,"guestUser",26-APR-13 03.29.37.560000000 PM,"5:30pm","7:30am"
1277055,9234,"2",9,"PJHEID",22-OCT-13 04.38.14.924000000 PM,"guestUser",26-APR-13 03.29.37.560000000 PM,"6:00pm","12:00pm"
1278870,39401,"1",2,"JMLAGRO",24-APR-14 09.58.09.722000000 AM,"guestUser",26-JUL-13 04.13.17.767000000 PM,"5:00pm","8:00am"
1278643,35558,"1",9,"PJHEID",07-MAY-14 08.18.50.000000000 AM,"guestUser",19-JUL-13 03.17.05.141000000 PM,"5:00pm","8:30am"
1277055,9235,"3",9,"PJHEID",22-OCT-13 04.38.14.925000000 PM,"guestUser",26-APR-13 03.29.37.561000000 PM,"5:30pm","7:30am"
1277055,9236,"4",9,"PJHEID",22-OCT-13 04.38.14.925000000 PM,"guestUser",26-APR-13 03.29.37.561000000 PM,"5:30pm","7:30am"
1278870,39402,"2",2,"JMLAGRO",24-APR-14 09.58.09.722000000 AM,"guestUser",26-JUL-13 04.13.17.767000000 PM,"5:00pm","8:00am"
1278870,39403,"3",2,"JMLAGRO",24-APR-14 09.58.09.723000000 AM,"guestUser",26-JUL-13 04.13.17.767000000 PM,"5:00pm","8:00am"
1278870,39404,"4",2,"JMLAGRO",24-APR-14 09.58.09.722000000 AM,"guestUser",26-JUL-13 04.13.17.768000000 PM,"5:00pm","8:00am"
1278870,39405,"5",2,"JMLAGRO",24-APR-14 09.58.09.722000000 AM,"guestUser",26-JUL-13 04.13.17.768000000 PM,"5:00pm","8:00am"
1277062,9154,"2",15,"JOYSPEZIALE",30-JAN-14 01.38.16.099000000 PM,"guestUser",26-APR-13 03.03.48.039000000 PM,"5:30pm","7:30am"
1277062,9155,"3",15,"JOYSPEZIALE",30-JAN-14 01.38.16.098000000 PM,"guestUser",26-APR-13 03.03.48.039000000 PM,"5:30pm","7:30am"
1277062,9156,"4",15,"JOYSPEZIALE",30-JAN-14 01.38.16.098000000 PM,"guestUser",26-APR-13 03.03.48.041000000 PM,"5:30pm","7:30am"
1277336,13319,"1",9,"JMLAGRO",27-FEB-14 01.32.57.533000000 PM,"guestUser",07-MAY-13 11.22.57.244000000 AM,"5:00pm","8:30am"
1277336,13320,"2",9,"JMLAGRO",27-FEB-14 01.32.57.533000000 PM,"guestUser",07-MAY-13 11.22.57.245000000 AM,"5:00pm","8:00am"
1277336,13321,"3",9,"JMLAGRO",27-FEB-14 01.32.57.532000000 PM,"guestUser",07-MAY-13 11.22.57.245000000 AM,"5:00pm","8:30am"
1277336,13322,"4",9,"JMLAGRO",27-FEB-14 01.32.57.533000000 PM,"guestUser",07-MAY-13 11.22.57.245000000 AM,"6:00pm","8:30am"
1277336,13323,"5",9,"JMLAGRO",27-FEB-14 01.32.57.533000000 PM,"guestUser",07-MAY-13 11.22.57.245000000 AM,"5:00pm","8:30am"
