"P_SYS_ID","P_ISP_IND","P_VND_NAM","P_BLNG_AGENT_NAM","W_SFTWR_NAM","W_VER_ID","W_SFTWR_PRTCL_CD","G_CMN_ENTY_SK","G_NOTE_SET_SK","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","W_TXN_DRCTN_CD"
1277913,"N","Noridian","","PCACE","2.44.0.100","2",11351933,,8,"GUESTUSER",05-JUN-13 04.11.06.237000000 PM,"GUESTUSER",05-JUN-13 04.04.27.198000000 PM,""
1277915,"N","","Office Ally","","","  ",11351951,,17,"GUESTUSER",05-JUN-13 04.10.51.999000000 PM,"GUESTUSER",05-JUN-13 04.10.51.999000000 PM,""
1277916,"N","","","","","  ",11351954,,0,"GUESTUSER",05-JUN-13 04.16.35.303000000 PM,"GUESTUSER",05-JUN-13 04.16.35.303000000 PM,""
1277920,"N","","Zirmed","","","  ",11351969,,0,"GUESTUSER",05-JUN-13 05.41.11.776000000 PM,"GUESTUSER",05-JUN-13 05.41.11.776000000 PM,""
1277919,"N","","Navicure","","","  ",11351965,,5,"GUESTUSER",06-JUN-13 10.31.45.458000000 AM,"GUESTUSER",05-JUN-13 05.41.16.167000000 PM,""
1277932,"N","","Zirmed","","","  ",11351995,,0,"GUESTUSER",06-JUN-13 11.26.46.103000000 AM,"GUESTUSER",06-JUN-13 11.26.46.103000000 AM,""
1277928,"N","","Office Ally","","","  ",11351984,,10,"GUESTUSER",18-JUN-13 02.49.59.474000000 PM,"GUESTUSER",06-JUN-13 12.35.14.171000000 PM,""
1277940,"N","","Healthfusion","","","  ",11352027,,8,"GUESTUSER",06-JUN-13 03.42.34.968000000 PM,"GUESTUSER",06-JUN-13 02.25.20.139000000 PM,""
1277541,"N","EDISS","","PC-ACE Pro","5010","2",11350475,,0,"GUESTUSER",06-JUN-13 04.07.02.888000000 PM,"GUESTUSER",06-JUN-13 04.07.02.888000000 PM,""
1277949,"Y","","","","","  ",11352087,,5,"GUESTUSER",07-JUN-13 07.31.22.059000000 AM,"GUESTUSER",07-JUN-13 07.28.07.071000000 AM,""
1277409,"Y","","","","","  ",11350141,,5,"GUESTUSER",07-JUN-13 10.28.48.055000000 AM,"GUESTUSER",07-JUN-13 10.16.09.913000000 AM,""
1277956,"N","Noridian","","PCACE","2.44.0.100","2",11352145,,15,"GUESTUSER",11-JUL-13 08.18.19.849000000 AM,"GUESTUSER",07-JUN-13 01.07.59.697000000 PM,""
1277957,"N","","Healthfusion","","","  ",11352148,,5,"GUESTUSER",07-JUN-13 01.53.40.790000000 PM,"GUESTUSER",07-JUN-13 01.47.37.760000000 PM,""
1277960,"N","","Office Ally","","","  ",11352188,,18,"GUESTUSER",31-JUL-13 04.30.15.055000000 PM,"GUESTUSER",09-JUN-13 05.04.34.782000000 PM,""
1277963,"Y","","","","","  ",11352197,,6,"GUESTUSER",18-AUG-14 02.24.33.854000000 PM,"GUESTUSER",10-JUN-13 10.22.25.831000000 AM,""
1277964,"N","","GATEWAY EDI","","","  ",11352207,,1,"GUESTUSER",10-JUN-13 01.21.39.470000000 PM,"GUESTUSER",10-JUN-13 01.20.09.718000000 PM,""
1277977,"Y","","","","","  ",11352284,,4,"GUESTUSER",11-JUN-13 02.42.08.011000000 PM,"GUESTUSER",11-JUN-13 02.35.38.243000000 PM,""
1277970,"Y","","","","","  ",11352229,,0,"GUESTUSER",11-JUN-13 07.31.36.617000000 AM,"GUESTUSER",11-JUN-13 07.31.36.617000000 AM,""
1277971,"Y","","","","","  ",11352230,,0,"GUESTUSER",11-JUN-13 07.31.36.826000000 AM,"GUESTUSER",11-JUN-13 07.31.36.826000000 AM,""
1277983,"Y","","","","","  ",11352298,,3,"GUESTUSER",12-JUN-13 01.16.36.159000000 PM,"GUESTUSER",12-JUN-13 11.02.44.355000000 AM,""
1277987,"Y","","","","","  ",11352305,,7,"GUESTUSER",13-JUN-13 03.53.47.181000000 PM,"GUESTUSER",12-JUN-13 02.36.54.409000000 PM,""
1277996,"N","PC-Ace Pro 32","","PC-Ace Pro 32","00000","2",11352317,,12,"GUESTUSER",28-JUN-13 11.15.58.078000000 AM,"GUESTUSER",12-JUN-13 03.48.15.437000000 PM,""
1277998,"N","","caremedic","","","  ",11352325,,3,"GUESTUSER",14-JUN-13 09.39.13.056000000 AM,"GUESTUSER",12-JUN-13 03.54.58.357000000 PM,""
1277999,"N","","eProvider Solutions","","","  ",11352332,,0,"GUESTUSER",12-JUN-13 04.02.44.964000000 PM,"GUESTUSER",12-JUN-13 04.02.44.964000000 PM,""
1278000,"Y","","","","","  ",11352356,,1,"GUESTUSER",12-JUN-13 04.40.14.561000000 PM,"GUESTUSER",12-JUN-13 04.37.59.541000000 PM,""
1278004,"N","","Healthfusion","","","  ",11352389,,14,"GUESTUSER",13-JUN-13 12.41.37.999000000 PM,"GUESTUSER",13-JUN-13 11.53.59.305000000 AM,""
1278008,"N","","eProvider Solutions","","","  ",11352412,,1,"GUESTUSER",13-JUN-13 12.23.38.788000000 PM,"GUESTUSER",13-JUN-13 12.23.24.701000000 PM,""
1278011,"N","","Healthfusion","","","  ",11352419,,8,"GUESTUSER",13-JUN-13 01.20.45.674000000 PM,"GUESTUSER",13-JUN-13 01.14.11.387000000 PM,""
1278015,"Y","","","","","  ",11352431,,112,"GUESTUSER",14-JAN-15 10.45.45.404000000 AM,"GUESTUSER",13-JUN-13 01.50.01.156000000 PM,""
1278007,"N","","Gateway EDI, LLC","","","  ",11352411,,5,"GUESTUSER",13-JUN-13 02.05.40.179000000 PM,"GUESTUSER",13-JUN-13 02.01.04.449000000 PM,""
1278014,"N","McKesson Pharmacy Systems","","Enterprise Rx","3.2.1.0","2",11352426,,31,"GUESTUSER",12-JUL-13 03.20.18.849000000 PM,"GUESTUSER",13-JUN-13 02.13.31.843000000 PM,""
1278022,"Y","","","","","  ",11352463,,23,"GUESTUSER",17-JUL-14 07.07.08.572000000 PM,"GUESTUSER",13-JUN-13 04.23.20.625000000 PM,""
1278031,"N","","eProvider Solutions","","","  ",11352480,,1,"GUESTUSER",14-JUN-13 10.02.36.397000000 AM,"GUESTUSER",14-JUN-13 10.02.26.515000000 AM,""
1278032,"N","","eProvider Solutions","","","  ",11352483,,0,"GUESTUSER",14-JUN-13 10.22.08.472000000 AM,"GUESTUSER",14-JUN-13 10.22.08.472000000 AM,""
1278034,"N","Willow","","RelayHealth","0","4",11352519,,0,"GUESTUSER",14-JUN-13 01.14.06.611000000 PM,"GUESTUSER",14-JUN-13 01.14.06.611000000 PM,""
1278035,"N","","Healthfusion","","","  ",11352539,,6,"GUESTUSER",14-JUN-13 02.16.24.602000000 PM,"GUESTUSER",14-JUN-13 01.58.44.575000000 PM,""
1278038,"Y","","","","","  ",11352547,,3,"GUESTUSER",14-JUN-13 02.39.34.008000000 PM,"GUESTUSER",14-JUN-13 02.38.20.395000000 PM,""
1278043,"Y","","","","","  ",11352577,,3,"GUESTUSER",14-JUN-13 04.49.04.255000000 PM,"GUESTUSER",14-JUN-13 04.46.28.405000000 PM,""
1277948,"N","","EDIInsight","","","  ",11352079,,29,"GUESTUSER",22-AUG-13 08.17.17.100000000 PM,"GUESTUSER",15-JUN-13 10.57.06.236000000 AM,""
1276823,"Y","","","","","  ",11347851,,5,"GUESTUSER",12-APR-13 10.45.21.335000000 AM,"GUESTUSER",12-APR-13 10.40.19.374000000 AM,""
1276838,"N","PC AVE PRO 32","","PC ACE","13.01","1",11347901,,6,"GUESTUSER",16-APR-13 11.11.39.251000000 AM,"GUESTUSER",16-APR-13 11.03.23.098000000 AM,""
1277153,"Y","","","","","  ",11349197,,3,"GUESTUSER",02-MAY-13 08.13.38.086000000 AM,"GUESTUSER",02-MAY-13 08.05.46.361000000 AM,""
1277198,"N","","ALLSCRIPTS","","","  ",11349314,,0,"GUESTUSER",02-MAY-13 01.28.30.874000000 PM,"GUESTUSER",02-MAY-13 01.28.30.874000000 PM,""
1277189,"Y","","","","","  ",11349275,,7,"GUESTUSER",02-MAY-13 02.30.51.734000000 PM,"GUESTUSER",02-MAY-13 12.17.27.225000000 PM,""
1277196,"N","PCACE","","PCACE","13.02","1",11349309,,24,"GUESTUSER",29-MAY-13 08.59.05.081000000 AM,"GUESTUSER",02-MAY-13 01.39.38.756000000 PM,""
1277207,"Y","","","","","  ",11349355,,7,"GUESTUSER",02-MAY-13 02.34.47.574000000 PM,"GUESTUSER",02-MAY-13 02.34.47.574000000 PM,""
1277230,"N","","ZIRMED","","","  ",11349414,,0,"GUESTUSER",03-MAY-13 11.04.04.515000000 AM,"GUESTUSER",03-MAY-13 11.04.04.515000000 AM,""
1277227,"N","EDISS","","PC-ACE Pro 32","5010","2",11349411,,10,"GUESTUSER",13-MAY-13 09.47.07.790000000 AM,"GUESTUSER",03-MAY-13 11.07.41.688000000 AM,""
1277221,"Y","","","","","  ",11349391,,21,"GUESTUSER",29-AUG-13 08.49.20.781000000 AM,"GUESTUSER",03-MAY-13 11.21.17.953000000 AM,""
1277239,"N","","ZIRMED","","","  ",11349452,,0,"GUESTUSER",03-MAY-13 01.49.15.793000000 PM,"GUESTUSER",03-MAY-13 01.49.15.793000000 PM,""
1277359,"Y","","","","","  ",11349988,,0,"GUESTUSER",08-MAY-13 10.56.22.534000000 AM,"GUESTUSER",08-MAY-13 10.56.22.534000000 AM,""
1277360,"Y","","","","","  ",11349991,,0,"GUESTUSER",08-MAY-13 10.56.22.788000000 AM,"GUESTUSER",08-MAY-13 10.56.22.788000000 AM,""
1277361,"Y","","","","","  ",11349994,,0,"GUESTUSER",08-MAY-13 10.56.23.044000000 AM,"GUESTUSER",08-MAY-13 10.56.23.044000000 AM,""
1277276,"Y","","","","","  ",11349667,,5,"GUESTUSER",06-MAY-13 12.17.05.884000000 PM,"GUESTUSER",06-MAY-13 12.12.52.297000000 PM,""
1277310,"Y","","","","","  ",11349847,,3,"GUESTUSER",06-MAY-13 06.23.59.239000000 PM,"GUESTUSER",06-MAY-13 06.19.53.445000000 PM,""
1277362,"Y","","","","","  ",11350000,,0,"GUESTUSER",08-MAY-13 10.56.23.259000000 AM,"GUESTUSER",08-MAY-13 10.56.23.259000000 AM,""
1277388,"Y","","","","","  ",11350097,,0,"GUESTUSER",09-MAY-13 10.30.10.377000000 AM,"GUESTUSER",09-MAY-13 10.30.10.377000000 AM,""
1277399,"Y","","","","","  ",11350122,,4,"GUESTUSER",09-MAY-13 12.37.23.407000000 PM,"GUESTUSER",09-MAY-13 12.33.22.577000000 PM,""
1277429,"Y","","","","","  ",11350193,,7,"GUESTUSER",10-MAY-13 11.43.42.790000000 AM,"GUESTUSER",10-MAY-13 11.00.57.040000000 AM,""
1277436,"Y","","","","","  ",11350209,,0,"GUESTUSER",10-MAY-13 11.41.04.674000000 AM,"GUESTUSER",10-MAY-13 11.41.04.674000000 AM,""
1277426,"Y","","","","","  ",11350190,,9,"GUESTUSER",10-MAY-13 02.00.21.055000000 PM,"GUESTUSER",10-MAY-13 01.31.04.263000000 PM,""
1277443,"N","","Healthfusion","","","  ",11350242,,11,"GUESTUSER",14-MAY-13 03.37.39.604000000 PM,"GUESTUSER",10-MAY-13 03.31.14.314000000 PM,""
1276767,"Y","","","","","  ",11347673,,128,"GUESTUSER",09-FEB-15 02.31.32.437000000 PM,"GUESTUSER",14-MAY-13 07.43.57.417000000 AM,""
1277519,"N","Systems Designs Inc.","","PC Ace Pro 32","13.02","4",11350416,,19,"GUESTUSER",17-JUN-13 01.35.58.838000000 PM,"GUESTUSER",14-MAY-13 12.35.34.691000000 PM,""
1277228,"Y","","","","","  ",11349412,,7,"GUESTUSER",14-MAY-13 02.17.48.413000000 PM,"GUESTUSER",14-MAY-13 01.51.37.029000000 PM,""
1277617,"N","","eProvider Solutions","","","  ",11350633,,2,"GUESTUSER",16-MAY-13 01.55.15.535000000 PM,"GUESTUSER",16-MAY-13 01.50.28.810000000 PM,""
1277619,"Y","","","","","  ",11350642,,0,"GUESTUSER",16-MAY-13 02.13.06.061000000 PM,"GUESTUSER",16-MAY-13 02.13.06.061000000 PM,""
1277407,"Y","","","","","  ",11350133,,92,"GUESTUSER",02-JUL-14 02.51.41.173000000 PM,"GUESTUSER",16-MAY-13 02.30.44.810000000 PM,""
1277626,"Y","","","","","  ",11350662,,10,"GUESTUSER",21-MAY-13 02.14.33.961000000 PM,"GUESTUSER",17-MAY-13 09.53.10.651000000 AM,""
1277476,"Y","","","","","  ",11350334,,6,"GUESTUSER",17-MAY-13 11.06.27.527000000 AM,"GUESTUSER",17-MAY-13 10.22.01.821000000 AM,""
1277629,"N","","eProvider Solutions","","","  ",11350669,,0,"GUESTUSER",17-MAY-13 10.39.21.956000000 AM,"GUESTUSER",17-MAY-13 10.39.21.956000000 AM,""
1277628,"N","","Gateway EDI, LLC","","","  ",11350668,,9,"GUESTUSER",23-MAY-13 10.43.33.467000000 AM,"GUESTUSER",17-MAY-13 11.39.06.827000000 AM,""
1277655,"Y","","","","","  ",11350740,,3,"GUESTUSER",24-SEP-14 12.33.42.554000000 PM,"GUESTUSER",17-MAY-13 03.21.42.556000000 PM,""
1277293,"Y","","","","","  ",11349702,,15,"GUESTUSER",30-MAY-13 10.54.19.505000000 AM,"GUESTUSER",20-MAY-13 11.56.20.398000000 AM,""
1277678,"Y","","","","","  ",11350802,,7,"GUESTUSER",24-SEP-14 12.57.49.341000000 PM,"GUESTUSER",21-MAY-13 09.10.07.426000000 AM,""
1277703,"N","EVOLV","","EVOLV","8.5.613","2",11350891,,9,"GUESTUSER",22-AUG-13 11.21.28.026000000 AM,"GUESTUSER",21-MAY-13 02.33.47.198000000 PM,""
1276840,"N","PC Ace","","Pc Ace","5010","2",11347923,,8,"GUESTUSER",22-MAY-13 12.35.29.689000000 PM,"GUESTUSER",22-MAY-13 11.55.55.786000000 AM,""
1277729,"N","EVOLV","","EVOLV","8.5.613","2",11351067,,8,"GUESTUSER",22-AUG-13 11.15.27.695000000 AM,"GUESTUSER",22-MAY-13 02.07.37.880000000 PM,""
1277745,"Y","","","","","  ",11351152,,0,"GUESTUSER",23-MAY-13 09.35.48.925000000 AM,"GUESTUSER",23-MAY-13 09.35.48.925000000 AM,""
1277778,"Y","","","","","  ",11351272,,0,"GUESTUSER",24-MAY-13 10.51.44.830000000 AM,"GUESTUSER",24-MAY-13 10.51.44.830000000 AM,""
1277791,"Y","","","","","  ",11351298,,0,"GUESTUSER",24-MAY-13 12.17.10.394000000 PM,"GUESTUSER",24-MAY-13 12.17.10.394000000 PM,""
1277794,"Y","","","","","  ",11351301,,0,"GUESTUSER",24-MAY-13 12.26.40.766000000 PM,"GUESTUSER",24-MAY-13 12.26.40.766000000 PM,""
1277825,"N","","Relay Health ","","","  ",11351384,,4,"GUESTUSER",28-MAY-13 12.18.16.132000000 PM,"GUESTUSER",28-MAY-13 12.16.39.979000000 PM,""
1277843,"N","PC ACE PRO 32","","PC ACE PRO 32","13.02","3",11351479,,10,"GUESTUSER",29-MAY-13 12.45.55.254000000 PM,"GUESTUSER",29-MAY-13 12.40.05.380000000 PM,""
1277836,"Y","","","","","  ",11351448,,1,"GUESTUSER",29-MAY-13 01.40.31.141000000 PM,"GUESTUSER",29-MAY-13 01.39.55.398000000 PM,""
1277718,"N","PC-ACE PRO 32","","PC-ACE PRO 32","13.02","2",11350968,,12,"GUESTUSER",05-JUN-13 11.37.42.505000000 AM,"GUESTUSER",30-MAY-13 09.07.54.865000000 AM,""
1277847,"N","","Office Ally","","","  ",11351504,,6,"GUESTUSER",30-MAY-13 10.46.14.845000000 AM,"GUESTUSER",30-MAY-13 09.29.58.572000000 AM,""
1277860,"N","","Office Ally","","","  ",11351589,,5,"GUESTUSER",30-MAY-13 11.41.27.830000000 AM,"GUESTUSER",30-MAY-13 11.36.43.222000000 AM,""
1278013,"N","","Healthfusion","","","  ",11352425,,5,"GUESTUSER",13-JUN-13 01.45.50.192000000 PM,"GUESTUSER",13-JUN-13 01.41.35.494000000 PM,""
1278046,"Y","","","","","  ",11352589,,5,"GUESTUSER",15-JUN-13 02.32.34.079000000 PM,"GUESTUSER",15-JUN-13 02.26.25.532000000 PM,""
1278053,"Y","","","","","  ",11352624,,3,"GUESTUSER",18-AUG-14 03.11.14.916000000 PM,"GUESTUSER",17-JUN-13 02.12.47.825000000 PM,""
1278056,"N","Systems Designs Inc","","PC-Ace Pro 32","214","3",11352636,,6,"GUESTUSER",17-JUN-13 03.59.52.296000000 PM,"GUESTUSER",17-JUN-13 03.51.44.095000000 PM,""
1278058,"N","Systems Designs Inc","","PC-Ace Pro 32","214","3",11352643,,0,"GUESTUSER",17-JUN-13 04.29.07.031000000 PM,"GUESTUSER",17-JUN-13 04.29.07.031000000 PM,""
1278060,"N","Systems Designs Inc","","PC-Ace Pro 32","214","3",11352646,,0,"GUESTUSER",17-JUN-13 04.29.07.233000000 PM,"GUESTUSER",17-JUN-13 04.29.07.233000000 PM,""
1278061,"N","Systems Designs Inc","","PC-Ace Pro 32","214","3",11352653,,0,"GUESTUSER",17-JUN-13 04.29.07.392000000 PM,"GUESTUSER",17-JUN-13 04.29.07.392000000 PM,""
1278070,"Y","","","","","  ",11352686,,7,"GUESTUSER",18-JUN-13 11.30.05.351000000 AM,"GUESTUSER",18-JUN-13 11.25.47.717000000 AM,""
1277616,"N","MedLink Technologies","","PC-ACE Pro32","2.44.0.100","3",11350632,,0,"GUESTUSER",18-JUN-13 11.42.56.657000000 AM,"GUESTUSER",18-JUN-13 11.42.56.657000000 AM,""
1277828,"N","MedLink Technologies","","PC-ACE Pro32","2.44.0.100","3",11351409,,0,"GUESTUSER",18-JUN-13 11.42.57.598000000 AM,"GUESTUSER",18-JUN-13 11.42.57.598000000 AM,""
1278069,"N","","OFFICE ALLEY","","","  ",11352685,,6,"GUESTUSER",18-JUN-13 12.19.46.049000000 PM,"GUESTUSER",18-JUN-13 12.02.08.438000000 PM,""
1278072,"N","Care Medic System","","Claims Management","12.2.30","1",11352692,,29,"GUESTUSER",12-JUL-13 12.46.45.712000000 PM,"GUESTUSER",18-JUN-13 01.27.40.037000000 PM,""
1278073,"Y","","","","","  ",11352693,,12,"GUESTUSER",02-OCT-13 11.00.36.670000000 AM,"GUESTUSER",18-JUN-13 02.26.47.017000000 PM,""
1278066,"Y","","","","","  ",11352678,,17,"GUESTUSER",10-JUL-13 08.00.02.017000000 AM,"GUESTUSER",18-JUN-13 02.47.43.062000000 PM,""
1278083,"Y","","","","","  ",11352779,,5,"GUESTUSER",18-JUN-13 04.03.34.225000000 PM,"GUESTUSER",18-JUN-13 03.21.02.932000000 PM,""
1278086,"N","","Healthfusion","","","  ",11352806,,7,"GUESTUSER",18-JUN-13 03.27.55.800000000 PM,"GUESTUSER",18-JUN-13 03.24.43.636000000 PM,""
1278089,"N","","Healthfusion","","","  ",11352839,,5,"GUESTUSER",18-JUN-13 04.15.54.212000000 PM,"GUESTUSER",18-JUN-13 04.12.29.677000000 PM,""
1277931,"N","","OFFICE ALLY","","","  ",11351994,,0,"GUESTUSER",19-JUN-13 11.18.36.567000000 AM,"GUESTUSER",19-JUN-13 11.18.36.567000000 AM,""
1277972,"Y","","","","","  ",11352239,,6,"GUESTUSER",19-JUN-13 11.53.28.310000000 AM,"GUESTUSER",19-JUN-13 11.45.37.644000000 AM,""
1278100,"Y","","","","","  ",11352901,,8,"GUESTUSER",26-JUN-13 02.36.37.097000000 PM,"GUESTUSER",19-JUN-13 12.41.50.614000000 PM,""
1278103,"Y","","","","","  ",11352912,,8,"GUESTUSER",26-JUN-13 02.33.39.169000000 PM,"GUESTUSER",19-JUN-13 01.23.32.313000000 PM,""
1278105,"Y","","","","","  ",11352931,,0,"GUESTUSER",19-JUN-13 01.57.30.990000000 PM,"GUESTUSER",19-JUN-13 01.57.30.990000000 PM,""
1278107,"Y","","","","","  ",11352936,,0,"GUESTUSER",19-JUN-13 02.22.55.849000000 PM,"GUESTUSER",19-JUN-13 02.22.55.849000000 PM,""
1278088,"Y","","","","","  ",11352834,,8,"GUESTUSER",25-SEP-14 12.57.51.196000000 PM,"GUESTUSER",19-JUN-13 02.54.30.653000000 PM,""
1278114,"N","","Healthfusion","","","  ",11353010,,6,"GUESTUSER",19-JUN-13 04.11.41.572000000 PM,"GUESTUSER",19-JUN-13 04.09.24.639000000 PM,""
1278116,"Y","","","","","  ",11353025,,7,"GUESTUSER",20-JUN-13 09.59.47.549000000 AM,"GUESTUSER",20-JUN-13 09.27.30.173000000 AM,""
1278117,"N","","EMDEON","","","  ",11353031,,9,"GUESTUSER",16-JUL-13 08.21.06.442000000 AM,"GUESTUSER",20-JUN-13 09.44.47.757000000 AM,""
1278126,"N","","Emdeon","","","  ",11353068,,7,"GUESTUSER",20-JUN-13 12.42.51.801000000 PM,"GUESTUSER",20-JUN-13 12.34.16.539000000 PM,""
1278127,"N","","Medassets","","","  ",11353074,,5,"GUESTUSER",20-JUN-13 02.49.07.612000000 PM,"GUESTUSER",20-JUN-13 02.28.04.023000000 PM,""
1278137,"N","","Healthfusion","","","  ",11353114,,6,"GUESTUSER",20-JUN-13 04.34.07.773000000 PM,"GUESTUSER",20-JUN-13 04.16.35.538000000 PM,""
1278140,"N","","Medassets","","","  ",11353146,,11,"GUESTUSER",25-JUN-13 02.59.33.507000000 PM,"GUESTUSER",21-JUN-13 11.10.33.321000000 AM,""
1278142,"N","","Core Solution","","","  ",11353158,,7,"GUESTUSER",21-JUN-13 01.10.22.010000000 PM,"GUESTUSER",21-JUN-13 01.02.23.752000000 PM,""
1278156,"N","Noridian","","PC Ace","32","2",11353208,,0,"GUESTUSER",24-JUN-13 10.16.50.656000000 AM,"GUESTUSER",24-JUN-13 10.16.50.656000000 AM,""
1278171,"N","","Gateway EDI, LLC","","","  ",11353358,,0,"GUESTUSER",24-JUN-13 02.58.23.587000000 PM,"GUESTUSER",24-JUN-13 02.58.23.587000000 PM,""
1278173,"N","","Gateway EDI, LLC","","","  ",11353362,,0,"GUESTUSER",24-JUN-13 03.17.55.066000000 PM,"GUESTUSER",24-JUN-13 03.17.55.066000000 PM,""
1276764,"N","","GATEWAY EDI","","","  ",11347664,,5,"GUESTUSER",11-APR-13 09.54.30.297000000 AM,"GUESTUSER",09-APR-13 02.13.23.218000000 PM,""
1276779,"N","","Gateway EDI","","","  ",11347712,,6,"GUESTUSER",09-APR-13 03.49.47.994000000 PM,"GUESTUSER",09-APR-13 03.47.24.508000000 PM,""
1276811,"Y","","","","","  ",11347817,,0,"GUESTUSER",11-APR-13 12.55.44.374000000 PM,"GUESTUSER",11-APR-13 12.55.44.374000000 PM,""
1276812,"Y","","","","","  ",11347819,,2,"GUESTUSER",11-APR-13 01.41.39.014000000 PM,"GUESTUSER",11-APR-13 01.35.30.471000000 PM,""
1276816,"Y","","","","","  ",11347828,,6,"GUESTUSER",19-AUG-14 10.47.39.777000000 AM,"GUESTUSER",11-APR-13 03.34.00.298000000 PM,""
1276815,"N","Mckesson Pharmacy Systems","","Pharmaserv","6.2.1","4",11347827,,9,"GUESTUSER",25-OCT-13 04.36.42.889000000 PM,"GUESTUSER",11-APR-13 03.51.46.289000000 PM,""
1276790,"N","EDISS","","PCACE pro 32 Claim Management System","2.52.0.100","3",11347741,,5,"GUESTUSER",18-JUN-14 03.50.45.880000000 PM,"GUESTUSER",12-APR-13 02.54.36.841000000 PM,""
1276843,"Y","","","","","  ",11347932,,3,"GUESTUSER",16-APR-13 12.30.47.759000000 PM,"GUESTUSER",16-APR-13 12.27.21.514000000 PM,""
1276825,"N","Caremark LLC ","","Day tech corp","5010","1",11347856,,6,"GUESTUSER",28-MAY-13 02.04.55.039000000 PM,"GUESTUSER",16-APR-13 01.06.06.730000000 PM,""
1276847,"N","CCS Medical","","PIMS","11.187","4",11347941,,26,"GUESTUSER",14-JUN-13 11.43.35.917000000 AM,"GUESTUSER",16-APR-13 03.46.22.397000000 PM,""
1276858,"N","EMDEON","","MEDWARE","8.0","3",11347991,,0,"GUESTUSER",17-APR-13 10.49.10.580000000 AM,"GUESTUSER",17-APR-13 10.49.10.580000000 AM,""
1276860,"N","","emdeon ","","","  ",11348007,,16,"GUESTUSER",24-APR-13 10.39.13.507000000 AM,"GUESTUSER",17-APR-13 11.39.30.165000000 AM,""
1276852,"Y","","","","","  ",11347963,,173,"GUESTUSER",16-JUL-13 03.24.48.460000000 PM,"GUESTUSER",17-APR-13 11.55.00.903000000 AM,""
1276864,"Y","","","","","  ",11348030,,1,"GUESTUSER",17-APR-13 04.18.45.114000000 PM,"GUESTUSER",17-APR-13 03.28.50.615000000 PM,""
1276869,"N","","RelayHealth","","","  ",11348053,,35,"GUESTUSER",05-AUG-13 10.28.04.525000000 AM,"GUESTUSER",17-APR-13 04.35.39.191000000 PM,""
1276863,"N","","Gateway","","","  ",11348026,,5,"GUESTUSER",18-APR-13 10.58.37.990000000 AM,"GUESTUSER",18-APR-13 10.47.52.994000000 AM,""
1276876,"N","","Gateway","","","  ",11348089,,6,"GUESTUSER",29-APR-13 09.06.20.859000000 AM,"GUESTUSER",18-APR-13 11.20.12.991000000 AM,""
1276885,"N","","RelayHealth","","","  ",11348122,,5,"GUESTUSER",18-APR-13 02.39.09.937000000 PM,"GUESTUSER",18-APR-13 02.36.54.942000000 PM,""
1276889,"N","","RelayHealth","","","  ",11348184,,0,"GUESTUSER",18-APR-13 03.15.14.756000000 PM,"GUESTUSER",18-APR-13 03.15.14.756000000 PM,""
1276884,"N","American Health Tech","","LTC","8.8.4.500","2",11348121,,4,"GUESTUSER",01-JUL-13 11.40.20.714000000 AM,"GUESTUSER",18-APR-13 03.21.23.225000000 PM,""
1276902,"N","","RelayHealth","","","  ",11348256,,0,"GUESTUSER",19-APR-13 11.15.44.309000000 AM,"GUESTUSER",19-APR-13 11.15.44.309000000 AM,""
1276883,"Y","","","","","  ",11348120,,3,"GUESTUSER",19-APR-13 09.37.11.534000000 AM,"GUESTUSER",19-APR-13 09.32.32.661000000 AM,""
1276917,"N","","RelayHealth","","","  ",11348304,,5,"GUESTUSER",19-APR-13 02.40.26.111000000 PM,"GUESTUSER",19-APR-13 02.39.51.453000000 PM,""
1276903,"N","","RelayHealth","","","  ",11348258,,0,"GUESTUSER",19-APR-13 11.15.44.566000000 AM,"GUESTUSER",19-APR-13 11.15.44.566000000 AM,""
1276905,"N","","RelayHealth","","","  ",11348262,,0,"GUESTUSER",19-APR-13 11.15.44.778000000 AM,"GUESTUSER",19-APR-13 11.15.44.778000000 AM,""
1276930,"Y","","","","","  ",11348359,,4,"GUESTUSER",22-APR-13 10.55.35.305000000 AM,"GUESTUSER",22-APR-13 10.44.54.165000000 AM,""
1276866,"N","WesCom Solutions, Inc","","Point Click Care","3.6.3.2","2",11348037,,57,"GUESTUSER",17-SEP-13 04.32.20.200000000 PM,"GUESTUSER",22-APR-13 04.48.08.479000000 PM,""
1276953,"N","","","","","  ",11348473,,0,"GUESTUSER",23-APR-13 11.14.01.264000000 AM,"GUESTUSER",23-APR-13 11.14.01.264000000 AM,""
1276944,"N","Allscripts","","PRO EHR","9.10.3 ","1",11348400,,5,"GUESTUSER",25-APR-13 02.22.52.915000000 PM,"GUESTUSER",23-APR-13 11.14.54.527000000 AM,""
1276969,"Y","","","","","  ",11348534,,5,"GUESTUSER",24-JUL-14 03.01.51.788000000 PM,"GUESTUSER",23-APR-13 12.00.58.595000000 PM,""
1276970,"Y","","","","","  ",11348535,,3,"GUESTUSER",24-JUL-14 03.03.50.986000000 PM,"GUESTUSER",23-APR-13 12.01.54.792000000 PM,""
1276781,"N","Noridian","","PCACE","32","2",11347718,,25,"GUESTUSER",18-JUN-13 04.08.48.756000000 PM,"GUESTUSER",23-APR-13 03.09.21.537000000 PM,""
