"P_SYS_ID","G_CNTY_CD","P_SCRN_LOCN_CD","L_HIBERNATE_VER_NUM","G_AUD_ADD_TS","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID"
1282589,"003","Q",0,11-FEB-14 09.01.05.160000000 AM,"KRBACKMAN",11-FEB-14 09.01.05.160000000 AM,"KRBACKMAN"
1282589,"032","Q",0,11-FEB-14 09.01.05.160000000 AM,"KRBACKMAN",11-FEB-14 09.01.05.160000000 AM,"KRBACKMAN"
1280846,"041","S",0,29-OCT-13 01.19.00.182000000 PM,"guestUser",29-OCT-13 01.19.00.182000000 PM,"guestUser"
1281602,"029","S",0,01-MAY-14 12.41.57.575000000 PM,"PAULASOLL",01-MAY-14 12.41.57.575000000 PM,"PAULASOLL"
1280846,"051","S",0,29-OCT-13 01.19.00.182000000 PM,"guestUser",29-OCT-13 01.19.00.182000000 PM,"guestUser"
1277309,"039","S",0,24-DEC-13 10.19.37.849000000 AM,"PJHEID",24-DEC-13 10.19.37.849000000 AM,"PJHEID"
1277792,"009","S",0,24-MAY-13 12.18.10.333000000 PM,"guestUser",24-MAY-13 12.18.10.333000000 PM,"guestUser"
1280911,"007","S",0,02-APR-14 09.05.39.787000000 AM,"KARCHARVAT",02-APR-14 09.05.39.787000000 AM,"KARCHARVAT"
1280911,"017","S",0,02-APR-14 09.05.39.787000000 AM,"KARCHARVAT",02-APR-14 09.05.39.787000000 AM,"KARCHARVAT"
1280911,"027","S",0,02-APR-14 09.05.39.788000000 AM,"KARCHARVAT",02-APR-14 09.05.39.788000000 AM,"KARCHARVAT"
1280911,"037","S",0,02-APR-14 09.05.39.788000000 AM,"KARCHARVAT",02-APR-14 09.05.39.788000000 AM,"KARCHARVAT"
1280911,"047","S",0,02-APR-14 09.05.39.788000000 AM,"KARCHARVAT",02-APR-14 09.05.39.788000000 AM,"KARCHARVAT"
1280911,"003","S",0,02-APR-14 09.05.39.788000000 AM,"KARCHARVAT",02-APR-14 09.05.39.788000000 AM,"KARCHARVAT"
1280911,"013","S",0,02-APR-14 09.05.39.789000000 AM,"KARCHARVAT",02-APR-14 09.05.39.789000000 AM,"KARCHARVAT"
1280911,"023","S",0,02-APR-14 09.05.39.789000000 AM,"KARCHARVAT",02-APR-14 09.05.39.789000000 AM,"KARCHARVAT"
1280911,"033","S",0,02-APR-14 09.05.39.789000000 AM,"KARCHARVAT",02-APR-14 09.05.39.789000000 AM,"KARCHARVAT"
1280911,"043","S",0,02-APR-14 09.05.39.790000000 AM,"KARCHARVAT",02-APR-14 09.05.39.790000000 AM,"KARCHARVAT"
1280911,"053","S",0,02-APR-14 09.05.39.790000000 AM,"KARCHARVAT",02-APR-14 09.05.39.790000000 AM,"KARCHARVAT"
1280911,"008","S",0,02-APR-14 09.05.39.791000000 AM,"KARCHARVAT",02-APR-14 09.05.39.791000000 AM,"KARCHARVAT"
1280911,"018","S",0,02-APR-14 09.05.39.791000000 AM,"KARCHARVAT",02-APR-14 09.05.39.791000000 AM,"KARCHARVAT"
1280911,"028","S",0,02-APR-14 09.05.39.791000000 AM,"KARCHARVAT",02-APR-14 09.05.39.791000000 AM,"KARCHARVAT"
1281602,"040","S",0,01-MAY-14 12.41.57.575000000 PM,"PAULASOLL",01-MAY-14 12.41.57.575000000 PM,"PAULASOLL"
1281602,"039","S",0,01-MAY-14 12.41.57.575000000 PM,"PAULASOLL",01-MAY-14 12.41.57.575000000 PM,"PAULASOLL"
1281602,"050","S",0,01-MAY-14 12.41.57.576000000 PM,"PAULASOLL",01-MAY-14 12.41.57.576000000 PM,"PAULASOLL"
1281602,"049","S",0,01-MAY-14 12.41.57.576000000 PM,"PAULASOLL",01-MAY-14 12.41.57.576000000 PM,"PAULASOLL"
1281602,"005","S",0,01-MAY-14 12.41.57.576000000 PM,"PAULASOLL",01-MAY-14 12.41.57.576000000 PM,"PAULASOLL"
1281602,"015","S",0,01-MAY-14 12.41.57.576000000 PM,"PAULASOLL",01-MAY-14 12.41.57.576000000 PM,"PAULASOLL"
1281602,"025","S",0,01-MAY-14 12.41.57.577000000 PM,"PAULASOLL",01-MAY-14 12.41.57.577000000 PM,"PAULASOLL"
1281602,"035","S",0,01-MAY-14 12.41.57.577000000 PM,"PAULASOLL",01-MAY-14 12.41.57.577000000 PM,"PAULASOLL"
1281602,"045","S",0,01-MAY-14 12.41.57.577000000 PM,"PAULASOLL",01-MAY-14 12.41.57.577000000 PM,"PAULASOLL"
1281602,"001","S",0,01-MAY-14 12.41.57.578000000 PM,"PAULASOLL",01-MAY-14 12.41.57.578000000 PM,"PAULASOLL"
1281602,"011","S",0,01-MAY-14 12.41.57.578000000 PM,"PAULASOLL",01-MAY-14 12.41.57.578000000 PM,"PAULASOLL"
1281602,"021","S",0,01-MAY-14 12.41.57.578000000 PM,"PAULASOLL",01-MAY-14 12.41.57.578000000 PM,"PAULASOLL"
1281602,"031","S",0,01-MAY-14 12.41.57.579000000 PM,"PAULASOLL",01-MAY-14 12.41.57.579000000 PM,"PAULASOLL"
1281602,"041","S",0,01-MAY-14 12.41.57.579000000 PM,"PAULASOLL",01-MAY-14 12.41.57.579000000 PM,"PAULASOLL"
1285496,"052","Q",0,29-APR-14 03.41.01.346000000 PM,"SLSCHAAF",29-APR-14 03.41.01.346000000 PM,"SLSCHAAF"
1283933,"008","Q",0,02-APR-14 10.02.34.381000000 AM,"KRBACKMAN",02-APR-14 10.02.34.381000000 AM,"KRBACKMAN"
1283952,"009","Q",0,02-APR-14 12.11.21.563000000 PM,"KRBACKMAN",02-APR-14 12.11.21.563000000 PM,"KRBACKMAN"
1283933,"030","Q",0,02-APR-14 10.02.34.382000000 AM,"KRBACKMAN",02-APR-14 10.02.34.382000000 AM,"KRBACKMAN"
1280791,"006","S",0,19-AUG-14 01.28.48.156000000 PM,"JUDITHSZEGEDI",19-AUG-14 01.28.48.156000000 PM,"JUDITHSZEGEDI"
1280846,"026","S",0,29-OCT-13 01.19.00.167000000 PM,"guestUser",29-OCT-13 01.19.00.167000000 PM,"guestUser"
1280846,"036","S",0,29-OCT-13 01.19.00.167000000 PM,"guestUser",29-OCT-13 01.19.00.167000000 PM,"guestUser"
1280846,"046","S",0,29-OCT-13 01.19.00.168000000 PM,"guestUser",29-OCT-13 01.19.00.168000000 PM,"guestUser"
1280846,"002","S",0,29-OCT-13 01.19.00.168000000 PM,"guestUser",29-OCT-13 01.19.00.168000000 PM,"guestUser"
1290040,"051","S",0,19-AUG-14 01.24.08.761000000 PM,"KWOODALL",19-AUG-14 01.24.08.761000000 PM,"KWOODALL"
1285490,"999","Q",0,29-APR-14 03.14.42.898000000 PM,"SLSCHAAF",29-APR-14 03.14.42.898000000 PM,"SLSCHAAF"
1285498,"999","Q",0,29-APR-14 03.49.23.352000000 PM,"SLSCHAAF",29-APR-14 03.49.23.352000000 PM,"SLSCHAAF"
1280846,"012","S",0,29-OCT-13 01.19.00.168000000 PM,"guestUser",29-OCT-13 01.19.00.168000000 PM,"guestUser"
1280846,"022","S",0,29-OCT-13 01.19.00.169000000 PM,"guestUser",29-OCT-13 01.19.00.169000000 PM,"guestUser"
1280846,"032","S",0,29-OCT-13 01.19.00.169000000 PM,"guestUser",29-OCT-13 01.19.00.169000000 PM,"guestUser"
1280846,"042","S",0,29-OCT-13 01.19.00.169000000 PM,"guestUser",29-OCT-13 01.19.00.169000000 PM,"guestUser"
1280846,"052","S",0,29-OCT-13 01.19.00.170000000 PM,"guestUser",29-OCT-13 01.19.00.170000000 PM,"guestUser"
1280846,"007","S",0,29-OCT-13 01.19.00.170000000 PM,"guestUser",29-OCT-13 01.19.00.170000000 PM,"guestUser"
1280846,"017","S",0,29-OCT-13 01.19.00.170000000 PM,"guestUser",29-OCT-13 01.19.00.170000000 PM,"guestUser"
1280846,"027","S",0,29-OCT-13 01.19.00.170000000 PM,"guestUser",29-OCT-13 01.19.00.170000000 PM,"guestUser"
1280846,"037","S",0,29-OCT-13 01.19.00.171000000 PM,"guestUser",29-OCT-13 01.19.00.171000000 PM,"guestUser"
1280846,"047","S",0,29-OCT-13 01.19.00.171000000 PM,"guestUser",29-OCT-13 01.19.00.171000000 PM,"guestUser"
1280846,"003","S",0,29-OCT-13 01.19.00.171000000 PM,"guestUser",29-OCT-13 01.19.00.171000000 PM,"guestUser"
1280846,"013","S",0,29-OCT-13 01.19.00.172000000 PM,"guestUser",29-OCT-13 01.19.00.172000000 PM,"guestUser"
1280846,"023","S",0,29-OCT-13 01.19.00.172000000 PM,"guestUser",29-OCT-13 01.19.00.172000000 PM,"guestUser"
1280846,"033","S",0,29-OCT-13 01.19.00.172000000 PM,"guestUser",29-OCT-13 01.19.00.172000000 PM,"guestUser"
1280846,"043","S",0,29-OCT-13 01.19.00.173000000 PM,"guestUser",29-OCT-13 01.19.00.173000000 PM,"guestUser"
1280846,"053","S",0,29-OCT-13 01.19.00.173000000 PM,"guestUser",29-OCT-13 01.19.00.173000000 PM,"guestUser"
1280846,"008","S",0,29-OCT-13 01.19.00.173000000 PM,"guestUser",29-OCT-13 01.19.00.173000000 PM,"guestUser"
1280846,"018","S",0,29-OCT-13 01.19.00.173000000 PM,"guestUser",29-OCT-13 01.19.00.173000000 PM,"guestUser"
1280846,"028","S",0,29-OCT-13 01.19.00.174000000 PM,"guestUser",29-OCT-13 01.19.00.174000000 PM,"guestUser"
1280846,"038","S",0,29-OCT-13 01.19.00.174000000 PM,"guestUser",29-OCT-13 01.19.00.174000000 PM,"guestUser"
1280846,"048","S",0,29-OCT-13 01.19.00.174000000 PM,"guestUser",29-OCT-13 01.19.00.174000000 PM,"guestUser"
1280846,"004","S",0,29-OCT-13 01.19.00.175000000 PM,"guestUser",29-OCT-13 01.19.00.175000000 PM,"guestUser"
1280846,"014","S",0,29-OCT-13 01.19.00.175000000 PM,"guestUser",29-OCT-13 01.19.00.175000000 PM,"guestUser"
1280846,"024","S",0,29-OCT-13 01.19.00.175000000 PM,"guestUser",29-OCT-13 01.19.00.175000000 PM,"guestUser"
1280846,"034","S",0,29-OCT-13 01.19.00.176000000 PM,"guestUser",29-OCT-13 01.19.00.176000000 PM,"guestUser"
1280846,"044","S",0,29-OCT-13 01.19.00.176000000 PM,"guestUser",29-OCT-13 01.19.00.176000000 PM,"guestUser"
1280846,"010","S",0,29-OCT-13 01.19.00.176000000 PM,"guestUser",29-OCT-13 01.19.00.176000000 PM,"guestUser"
1280846,"009","S",0,29-OCT-13 01.19.00.177000000 PM,"guestUser",29-OCT-13 01.19.00.177000000 PM,"guestUser"
1280846,"020","S",0,29-OCT-13 01.19.00.177000000 PM,"guestUser",29-OCT-13 01.19.00.177000000 PM,"guestUser"
1280846,"019","S",0,29-OCT-13 01.19.00.177000000 PM,"guestUser",29-OCT-13 01.19.00.177000000 PM,"guestUser"
1280846,"030","S",0,29-OCT-13 01.19.00.177000000 PM,"guestUser",29-OCT-13 01.19.00.177000000 PM,"guestUser"
1280846,"029","S",0,29-OCT-13 01.19.00.178000000 PM,"guestUser",29-OCT-13 01.19.00.178000000 PM,"guestUser"
1280846,"040","S",0,29-OCT-13 01.19.00.178000000 PM,"guestUser",29-OCT-13 01.19.00.178000000 PM,"guestUser"
1280846,"039","S",0,29-OCT-13 01.19.00.178000000 PM,"guestUser",29-OCT-13 01.19.00.178000000 PM,"guestUser"
1280846,"050","S",0,29-OCT-13 01.19.00.179000000 PM,"guestUser",29-OCT-13 01.19.00.179000000 PM,"guestUser"
1280846,"049","S",0,29-OCT-13 01.19.00.179000000 PM,"guestUser",29-OCT-13 01.19.00.179000000 PM,"guestUser"
1280846,"005","S",0,29-OCT-13 01.19.00.179000000 PM,"guestUser",29-OCT-13 01.19.00.179000000 PM,"guestUser"
1280846,"015","S",0,29-OCT-13 01.19.00.180000000 PM,"guestUser",29-OCT-13 01.19.00.180000000 PM,"guestUser"
1280846,"025","S",0,29-OCT-13 01.19.00.180000000 PM,"guestUser",29-OCT-13 01.19.00.180000000 PM,"guestUser"
1280846,"035","S",0,29-OCT-13 01.19.00.180000000 PM,"guestUser",29-OCT-13 01.19.00.180000000 PM,"guestUser"
1280846,"045","S",0,29-OCT-13 01.19.00.180000000 PM,"guestUser",29-OCT-13 01.19.00.180000000 PM,"guestUser"
1280846,"001","S",0,29-OCT-13 01.19.00.181000000 PM,"guestUser",29-OCT-13 01.19.00.181000000 PM,"guestUser"
1280846,"011","S",0,29-OCT-13 01.19.00.181000000 PM,"guestUser",29-OCT-13 01.19.00.181000000 PM,"guestUser"
1280846,"021","S",0,29-OCT-13 01.19.00.181000000 PM,"guestUser",29-OCT-13 01.19.00.181000000 PM,"guestUser"
1280846,"031","S",0,29-OCT-13 01.19.00.182000000 PM,"guestUser",29-OCT-13 01.19.00.182000000 PM,"guestUser"
1276758,"028","S",0,10-APR-13 10.52.40.319000000 AM,"JMLAGRO",10-APR-13 10.52.40.319000000 AM,"JMLAGRO"
1282080,"003","Q",0,17-JAN-14 03.36.20.044000000 PM,"KRBACKMAN",17-JAN-14 03.36.20.044000000 PM,"KRBACKMAN"
1276758,"033","S",0,10-APR-13 10.52.40.319000000 AM,"JMLAGRO",10-APR-13 10.52.40.319000000 AM,"JMLAGRO"
1276758,"022","S",0,10-APR-13 10.52.40.319000000 AM,"JMLAGRO",10-APR-13 10.52.40.319000000 AM,"JMLAGRO"
1276758,"043","S",0,10-APR-13 10.52.40.320000000 AM,"JMLAGRO",10-APR-13 10.52.40.320000000 AM,"JMLAGRO"
1276758,"015","S",0,10-APR-13 10.52.40.320000000 AM,"JMLAGRO",10-APR-13 10.52.40.320000000 AM,"JMLAGRO"
1276758,"042","S",0,10-APR-13 10.52.40.320000000 AM,"JMLAGRO",10-APR-13 10.52.40.320000000 AM,"JMLAGRO"
1276758,"019","S",0,10-APR-13 10.52.40.320000000 AM,"JMLAGRO",10-APR-13 10.52.40.320000000 AM,"JMLAGRO"
1276758,"008","S",0,10-APR-13 10.52.40.321000000 AM,"JMLAGRO",10-APR-13 10.52.40.321000000 AM,"JMLAGRO"
1276758,"030","S",0,10-APR-13 10.52.40.321000000 AM,"JMLAGRO",10-APR-13 10.52.40.321000000 AM,"JMLAGRO"
1276758,"029","S",0,10-APR-13 10.52.40.321000000 AM,"JMLAGRO",10-APR-13 10.52.40.321000000 AM,"JMLAGRO"
1279242,"025","S",0,07-AUG-13 12.07.07.830000000 PM,"guestUser",07-AUG-13 12.07.07.830000000 PM,"guestUser"
1279242,"033","S",0,07-AUG-13 12.07.07.830000000 PM,"guestUser",07-AUG-13 12.07.07.830000000 PM,"guestUser"
1276816,"047","S",0,19-AUG-14 10.47.39.747000000 AM,"PJHEID",19-AUG-14 10.47.39.747000000 AM,"PJHEID"
1276816,"052","S",0,19-AUG-14 10.47.39.748000000 AM,"PJHEID",19-AUG-14 10.47.39.748000000 AM,"PJHEID"
1276816,"024","S",0,19-AUG-14 10.47.39.749000000 AM,"PJHEID",19-AUG-14 10.47.39.749000000 AM,"PJHEID"
1276816,"002","S",0,19-AUG-14 10.47.39.749000000 AM,"PJHEID",19-AUG-14 10.47.39.749000000 AM,"PJHEID"
1276816,"023","S",0,19-AUG-14 10.47.39.750000000 AM,"PJHEID",19-AUG-14 10.47.39.750000000 AM,"PJHEID"
1276816,"011","S",0,19-AUG-14 10.47.39.751000000 AM,"PJHEID",19-AUG-14 10.47.39.751000000 AM,"PJHEID"
1276816,"016","S",0,19-AUG-14 10.47.39.751000000 AM,"PJHEID",19-AUG-14 10.47.39.751000000 AM,"PJHEID"
1276816,"026","S",0,19-AUG-14 10.47.39.752000000 AM,"PJHEID",19-AUG-14 10.47.39.752000000 AM,"PJHEID"
1276816,"020","S",0,19-AUG-14 10.47.39.752000000 AM,"PJHEID",19-AUG-14 10.47.39.752000000 AM,"PJHEID"
1276864,"999","Q",0,17-APR-13 04.18.45.091000000 PM,"guestUser",17-APR-13 04.18.45.091000000 PM,"guestUser"
