"P_SYS_ID","P_RA_MEDM_SK","P_RA_MEDM_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1001192,1011761,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1288420,1335790,"4",0,"JMLAGRO",08-JUL-14 02.18.24.116000000 PM,"JMLAGRO",08-JUL-14 02.18.24.116000000 PM
1001195,1011764,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001196,1011765,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001197,1011766,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1288581,1335853,"1",0,"MAGDALENAHANUSIA",08-JUL-14 02.29.53.155000000 PM,"MAGDALENAHANUSIA",08-JUL-14 02.29.53.155000000 PM
1285714,1350318,"1",0,"DOMINICKNGANTOU",21-JUL-14 03.58.01.346000000 PM,"DOMINICKNGANTOU",21-JUL-14 03.58.01.346000000 PM
1287757,1335949,"1",0,"BRENDAPEREZESCOB",08-JUL-14 02.54.26.405000000 PM,"BRENDAPEREZESCOB",08-JUL-14 02.54.26.405000000 PM
1306432,1805098,"1",0,"ANNDOLL",22-MAY-18 04.27.08.154000000 PM,"ANNDOLL",22-MAY-18 04.27.08.154000000 PM
1309779,1909030,"1",0,"AYARBROUGH",03-APR-19 03.29.22.915000000 PM,"AYARBROUGH",03-APR-19 03.29.22.915000000 PM
1301685,1805152,"1",0,"AYARBROUGH",22-MAY-18 05.18.08.040000000 PM,"AYARBROUGH",22-MAY-18 05.18.08.040000000 PM
1284198,1820307,"3",0,"JASTONE",14-JUL-18 03.30.13.797000000 PM,"JASTONE",14-JUL-18 03.30.13.797000000 PM
1284079,1335764,"1",0,"guestUser",08-JUL-14 02.16.29.658000000 PM,"guestUser",08-JUL-14 02.16.29.658000000 PM
1001204,1011793,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1284083,1335794,"1",0,"KRBACKMAN",08-JUL-14 02.20.41.191000000 PM,"KRBACKMAN",08-JUL-14 02.20.41.191000000 PM
1287908,1335775,"1",0,"JUDITHSZEGEDI",08-JUL-14 02.17.03.889000000 PM,"JUDITHSZEGEDI",08-JUL-14 02.17.03.889000000 PM
1001209,1011803,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001211,1011808,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001212,1011810,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001214,1011813,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001215,1011814,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001219,1011827,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1176814,1945184,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.48.000000000 PM,"THENDERSON",19-JAN-21 12.53.05.029000000 PM
1001221,1011831,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1278278,1295824,"1",0,"ZOEASANDY",06-JUN-14 12.44.07.456000000 PM,"ZOEASANDY",06-JUN-14 12.44.07.456000000 PM
1180585,1945189,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.48.000000000 PM,"THENDERSON",19-JAN-21 01.06.27.328000000 PM
1316088,1945194,"3",0,"GUESTUSER",19-JAN-21 01.50.50.222000000 PM,"GUESTUSER",19-JAN-21 01.50.50.222000000 PM
1290489,1374610,"1",0,"JUDITHSZEGEDI",03-SEP-14 06.50.41.455000000 PM,"JUDITHSZEGEDI",03-SEP-14 06.50.41.455000000 PM
1282681,1945195,"4",0,"THENDERSON",19-JAN-21 01.56.29.027000000 PM,"THENDERSON",19-JAN-21 01.56.29.027000000 PM
1177463,1945203,"4",0,"THENDERSON",19-JAN-21 02.11.08.550000000 PM,"THENDERSON",19-JAN-21 02.11.08.550000000 PM
1282792,1945205,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.48.000000000 PM,"THENDERSON",19-JAN-21 02.15.06.829000000 PM
1316089,1945216,"3",0,"GUESTUSER",19-JAN-21 02.31.37.888000000 PM,"GUESTUSER",19-JAN-21 02.31.37.888000000 PM
1297574,1549114,"4",0,"GUESTUSER",18-APR-16 11.55.17.008000000 AM,"GUESTUSER",18-APR-16 11.55.17.008000000 AM
1180418,1945232,"4",0,"THENDERSON",19-JAN-21 03.07.05.800000000 PM,"THENDERSON",19-JAN-21 03.07.05.800000000 PM
1003859,1374656,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"JMLAGRO",04-SEP-14 08.23.20.091000000 AM
1175942,1945233,"4",0,"THENDERSON",19-JAN-21 03.09.27.246000000 PM,"THENDERSON",19-JAN-21 03.09.27.246000000 PM
1000953,1011404,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000954,1011412,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1172264,1945240,"4",0,"THENDERSON",19-JAN-21 03.26.18.968000000 PM,"THENDERSON",19-JAN-21 03.26.18.968000000 PM
1000956,1011415,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1300760,1697935,"1",0,"CHLHARMON",07-JUL-17 11.18.27.087000000 AM,"CHLHARMON",07-JUL-17 11.18.27.087000000 AM
1000958,1011417,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000959,1011419,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000960,1011420,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000961,1011421,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000962,1011422,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1279411,1295913,"1",0,"JMLAGRO",06-JUN-14 01.09.17.663000000 PM,"JMLAGRO",06-JUN-14 01.09.17.663000000 PM
1283458,1945246,"4",0,"THENDERSON",19-JAN-21 03.37.05.078000000 PM,"THENDERSON",19-JAN-21 03.37.05.078000000 PM
1000965,1011428,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000966,1011429,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000967,1011430,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000968,1011432,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1173882,1945247,"4",0,"THENDERSON",19-JAN-21 03.40.03.599000000 PM,"THENDERSON",19-JAN-21 03.40.03.599000000 PM
1302343,1698248,"1",0,"ANNDOLL",07-JUL-17 03.45.07.694000000 PM,"ANNDOLL",07-JUL-17 03.45.07.694000000 PM
1000972,1011437,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000973,1011438,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1204509,1945250,"4",0,"THENDERSON",19-JAN-21 03.45.37.052000000 PM,"THENDERSON",19-JAN-21 03.45.37.052000000 PM
1293162,1447175,"1",0,"DVESEY",08-APR-15 12.43.11.681000000 PM,"DVESEY",08-APR-15 12.43.11.681000000 PM
1000976,1011442,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000977,1011445,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1307154,1820587,"4",0,"GUESTUSER",16-JUL-18 11.27.10.432000000 AM,"GUESTUSER",16-JUL-18 11.27.10.432000000 AM
1180387,1945255,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.48.000000000 PM,"THENDERSON",19-JAN-21 04.33.37.053000000 PM
1306840,1820624,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"ANNDOLL",16-JUL-18 12.02.59.718000000 PM
1002647,1945256,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.48.000000000 PM,"THENDERSON",19-JAN-21 04.35.31.824000000 PM
1001238,1447198,"1",0,"JMLAGRO",08-APR-15 12.51.27.026000000 PM,"JMLAGRO",08-APR-15 12.51.27.026000000 PM
1304566,1820639,"3",0,"ANNDOLL",16-JUL-18 12.18.14.867000000 PM,"ANNDOLL",16-JUL-18 12.18.14.867000000 PM
1287620,1320339,"1",0,"ZULEIMARUIZ",25-JUN-14 09.49.47.055000000 AM,"ZULEIMARUIZ",25-JUN-14 09.49.47.055000000 AM
1000981,1011450,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000982,1011451,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000983,1011452,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000984,1011453,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000986,1011456,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1002929,1945275,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.48.000000000 PM,"THENDERSON",19-JAN-21 05.41.49.984000000 PM
1000989,1011459,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000990,1011460,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000991,1011461,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1286445,1329866,"1",0,"NAKARRIABELL",01-JUL-14 04.42.43.542000000 PM,"NAKARRIABELL",01-JUL-14 04.42.43.542000000 PM
1000993,1011468,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000995,1011471,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1289206,1329683,"1",0,"KARINARUIZ",01-JUL-14 03.53.41.759000000 PM,"KARINARUIZ",01-JUL-14 03.53.41.759000000 PM
1000997,1011474,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000998,1011475,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1002438,1945294,"4",0,"THENDERSON",19-JAN-21 08.12.25.552000000 PM,"THENDERSON",19-JAN-21 08.12.25.552000000 PM
1297864,1698126,"3",0,"RRUD",07-JUL-17 02.03.35.853000000 PM,"RRUD",07-JUL-17 02.03.35.853000000 PM
1306953,1820684,"1",0,"ANNDOLL",16-JUL-18 12.53.03.866000000 PM,"ANNDOLL",16-JUL-18 12.53.03.866000000 PM
1001002,1011479,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001003,1011480,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001004,1011483,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001006,1011486,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001007,1011487,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1285040,1352016,"1",0,"ZULEIMARUIZ",22-JUL-14 03.52.29.810000000 PM,"ZULEIMARUIZ",22-JUL-14 03.52.29.810000000 PM
1001009,1011489,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001010,1011490,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1276784,1196642,"4",0,"JMLAGRO",17-JAN-14 10.32.14.003000000 AM,"JMLAGRO",17-JAN-14 10.32.14.003000000 AM
1001015,1011498,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1176155,1945300,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.48.000000000 PM,"THENDERSON",20-JAN-21 07.40.30.945000000 AM
1290146,1373742,"4",0,"JOYSPEZIALE",02-SEP-14 03.28.56.433000000 PM,"JOYSPEZIALE",02-SEP-14 03.28.56.433000000 PM
1001018,1011504,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001020,1011506,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1301259,1698133,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"ANNDOLL",07-JUL-17 02.11.29.598000000 PM
1001022,1011508,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001023,1011514,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001024,1011519,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1292199,1421759,"1",0,"DANIELLAESTRELLA",30-JAN-15 04.43.32.483000000 PM,"DANIELLAESTRELLA",30-JAN-15 04.43.32.483000000 PM
1181856,1945306,"4",0,"CR_ESPRD01310019_DATAFIX",08-JUN-23 05.10.49.000000000 PM,"THENDERSON",20-JAN-21 08.43.20.989000000 AM
1001029,1011526,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001030,1011528,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1001032,1011530,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1287656,1352065,"1",0,"PAULASOLL",22-JUL-14 04.00.26.788000000 PM,"PAULASOLL",22-JUL-14 04.00.26.788000000 PM
1000379,1010545,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1300480,1698213,"1",0,"DMOCK",07-JUL-17 03.21.49.949000000 PM,"DMOCK",07-JUL-17 03.21.49.949000000 PM
1307162,1820709,"1",0,"SLSCHAAF",16-JUL-18 01.12.57.041000000 PM,"SLSCHAAF",16-JUL-18 01.12.57.041000000 PM
1000380,1010546,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000381,1010547,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1300655,1644751,"1",0,"ANNDOLL",27-FEB-17 12.55.12.625000000 PM,"ANNDOLL",27-FEB-17 12.55.12.625000000 PM
1292249,1421830,"4",0,"ESTHERSHAHPAR",30-JAN-15 06.57.21.895000000 PM,"ESTHERSHAHPAR",30-JAN-15 06.57.21.895000000 PM
1000384,1010553,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1310935,1939713,"1",0,"GUESTUSER",30-JUL-19 05.07.00.705000000 PM,"GUESTUSER",30-JUL-19 05.07.00.705000000 PM
1288800,1329777,"1",0,"RACHELSPANGENBER",01-JUL-14 04.20.40.454000000 PM,"RACHELSPANGENBER",01-JUL-14 04.20.40.454000000 PM
1003483,1373782,"3",0,"DANIELLAESTRELLA",02-SEP-14 04.18.26.162000000 PM,"DANIELLAESTRELLA",02-SEP-14 04.18.26.162000000 PM
1000390,1010561,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000391,1010562,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000392,1010563,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000393,1010564,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1310936,1939715,"1",0,"GUESTUSER",30-JUL-19 06.15.24.558000000 PM,"GUESTUSER",30-JUL-19 06.15.24.558000000 PM
1000395,1010566,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000397,1010570,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1290484,1373851,"1",0,"JUDITHSZEGEDI",02-SEP-14 06.40.01.567000000 PM,"JUDITHSZEGEDI",02-SEP-14 06.40.01.567000000 PM
1000400,1010575,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000401,1010576,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1000403,1010579,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1300340,1644771,"1",0,"JASTONE",27-FEB-17 01.27.50.345000000 PM,"JASTONE",27-FEB-17 01.27.50.345000000 PM
1310937,1939726,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.02.000000000 PM,"JASTONE",31-JUL-19 03.19.51.141000000 PM
1000406,1010584,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.01.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1310980,1939757,"1",0,"GUESTUSER",05-AUG-19 08.11.40.900000000 AM,"GUESTUSER",05-AUG-19 08.11.40.900000000 AM
1286150,1329855,"1",0,"JOYSPEZIALE",01-JUL-14 04.41.14.956000000 PM,"JOYSPEZIALE",01-JUL-14 04.41.14.956000000 PM
1291575,1421892,"1",0,"PJHEID",01-FEB-15 12.56.44.101000000 AM,"PJHEID",01-FEB-15 12.56.44.101000000 AM
1299420,1644547,"4",0,"CHLHARMON",27-FEB-17 11.36.24.291000000 AM,"CHLHARMON",27-FEB-17 11.36.24.291000000 AM
1310983,1939759,"1",0,"GUESTUSER",05-AUG-19 08.40.26.252000000 AM,"GUESTUSER",05-AUG-19 08.40.26.252000000 AM
1299422,1644559,"4",0,"CHLHARMON",27-FEB-17 11.42.47.575000000 AM,"CHLHARMON",27-FEB-17 11.42.47.575000000 AM
1283460,1373826,"4",0,"JOYSPEZIALE",02-SEP-14 05.45.30.251000000 PM,"JOYSPEZIALE",02-SEP-14 05.45.30.251000000 PM
1000415,1010597,"3",0,"CR_ESPRD01310019_DATAFIX",24-APR-23 05.42.03.000000000 PM,"Provider Conversion",28-MAR-13 03.56.58.000000000 AM
1286481,1320358,"1",0,"DENISSEMORENO",25-JUN-14 09.53.11.223000000 AM,"DENISSEMORENO",25-JUN-14 09.53.11.223000000 AM
1300643,1644660,"3",0,"SKOEHLY",27-FEB-17 12.36.00.008000000 PM,"SKOEHLY",27-FEB-17 12.36.00.008000000 PM
1310990,1939767,"1",0,"GUESTUSER",05-AUG-19 10.45.23.417000000 AM,"GUESTUSER",05-AUG-19 10.45.23.417000000 AM
1299333,1644574,"4",0,"CHLHARMON",27-FEB-17 11.58.22.849000000 AM,"CHLHARMON",27-FEB-17 11.58.22.849000000 AM
1311010,1939785,"1",0,"GUESTUSER",06-AUG-19 01.12.44.603000000 PM,"GUESTUSER",06-AUG-19 01.12.44.603000000 PM
1286732,1329871,"1",0,"JOYSPEZIALE",01-JUL-14 04.45.34.652000000 PM,"JOYSPEZIALE",01-JUL-14 04.45.34.652000000 PM
1285607,1329881,"1",0,"JOYSPEZIALE",01-JUL-14 04.52.51.469000000 PM,"JOYSPEZIALE",01-JUL-14 04.52.51.469000000 PM
