"P_SYS_ID","P_BKUP_WHOLD_IND","P_1ST_BNOTE_DT","P_1ST_BNOTE_YR_NUM","P_2ND_BNOTE_DT","P_2ND_BNOTE_YR_NUM","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1279812,"W",,"",,"",4,"MLMOOS",18-FEB-19 10.01.30.366000000 AM,"TBRABANDT",24-SEP-13 12.04.23.742000000 PM
1279814,"W",,"",,"",4,"MLMOOS",18-FEB-19 10.23.42.630000000 AM,"TBRABANDT",24-SEP-13 12.06.06.740000000 PM
1280206,"W",,"",,"",8,"JMLAGRO",04-JUN-15 01.56.58.952000000 PM,"JMLAGRO",25-SEP-13 01.20.32.134000000 PM
1277686,"W",,"",,"",30,"HRJOHNSON",21-JUL-25 08.43.44.687000000 AM,"TBRABANDT",02-OCT-13 07.17.21.550000000 AM
1157838,"W",,"",,"",6,"JMLAGRO",18-FEB-15 11.05.43.648000000 AM,"TBRABANDT",02-OCT-13 07.21.24.747000000 AM
1001680,"W",,"",,"",16,"TWILLIS",21-DEC-22 12.00.14.679000000 PM,"JMLAGRO",02-OCT-13 03.49.26.758000000 PM
1000475,"W",,"",,"",35,"MELODYWHIPPLE",02-NOV-22 12.07.23.218000000 PM,"TBRABANDT",03-OCT-13 10.17.11.809000000 AM
1158550,"W",,"",,"",12,"TWILLIS",14-OCT-22 02.49.49.330000000 PM,"JMLAGRO",03-OCT-13 01.00.06.449000000 PM
1001727,"W",,"",,"",21,"TMCNEIL",22-NOV-22 01.03.46.777000000 PM,"JMLAGRO",04-OCT-13 08.48.28.753000000 AM
1278913,"W",,"",,"",1,"JMLAGRO",07-OCT-13 12.34.11.204000000 PM,"JMLAGRO",07-OCT-13 12.31.17.408000000 PM
1166119,"W",,"",,"",20,"GVELEZ",09-NOV-22 10.30.14.079000000 AM,"JMLAGRO",07-OCT-13 01.17.10.767000000 PM
1000484,"W",,"",,"",29,"RSTACK",19-MAY-22 07.39.50.468000000 AM,"JMLAGRO",09-OCT-13 10.54.17.503000000 AM
1161496,"W",,"",,"",5,"MLMOOS",03-DEC-18 02.04.25.738000000 PM,"JMLAGRO",09-OCT-13 11.06.14.849000000 AM
1280644,"W",,"",,"",4,"JMLAGRO",23-JAN-15 09.13.07.732000000 AM,"PJHEID",10-OCT-13 01.30.06.389000000 PM
1278909,"W",,"",,"",3,"TBRABANDT",22-OCT-13 08.33.36.745000000 AM,"JMLAGRO",21-OCT-13 03.42.22.654000000 PM
1278908,"W",,"",,"",3,"JMLAGRO",21-OCT-13 03.46.27.606000000 PM,"JMLAGRO",21-OCT-13 03.44.28.691000000 PM
1278907,"W",,"",,"",3,"JMLAGRO",21-OCT-13 03.48.40.432000000 PM,"JMLAGRO",21-OCT-13 03.47.37.118000000 PM
1166108,"W",,"",,"",10,"MLMOOS",12-SEP-18 02.23.19.895000000 PM,"JMLAGRO",21-OCT-13 03.57.52.345000000 PM
1280547,"W",,"",,"",8,"MLMOOS",29-JAN-19 10.47.38.559000000 AM,"PJHEID",22-OCT-13 10.07.46.464000000 AM
1184918,"W",,"",,"",22,"ANDOLL",23-SEP-25 01.06.09.158000000 PM,"JMLAGRO",04-NOV-13 07.47.29.276000000 AM
1277313,"W",,"",,"",3,"JMLAGRO",26-JAN-15 11.23.21.866000000 AM,"PJHEID",05-NOV-13 03.50.21.747000000 PM
1277312,"W",,"",,"",3,"JMLAGRO",26-JAN-15 11.23.52.597000000 AM,"PJHEID",05-NOV-13 03.55.10.404000000 PM
1277325,"W",,"",,"",2,"JMLAGRO",26-JAN-15 11.24.50.195000000 AM,"PJHEID",08-NOV-13 07.32.00.762000000 AM
1277324,"W",,"",,"",2,"PJHEID",08-NOV-13 07.34.59.156000000 AM,"PJHEID",08-NOV-13 07.34.05.065000000 AM
1277327,"W",,"",,"",1,"PJHEID",08-NOV-13 07.39.33.603000000 AM,"PJHEID",08-NOV-13 07.35.26.697000000 AM
1277321,"W",,"",,"",1,"PJHEID",08-NOV-13 07.37.08.710000000 AM,"PJHEID",08-NOV-13 07.36.23.504000000 AM
1277318,"W",,"",,"",1,"JMLAGRO",02-JUL-15 10.33.05.439000000 AM,"PJHEID",08-NOV-13 07.43.19.032000000 AM
1204330,"W",,"",,"",10,"MMANYGUNS",31-JUL-15 03.24.14.911000000 PM,"PJHEID",13-NOV-13 01.34.30.696000000 PM
1160050,"W",,"",,"",1,"MMANYGUNS",03-AUG-15 01.28.34.535000000 PM,"PJHEID",13-NOV-13 01.35.08.425000000 PM
1280346,"W",,"",,"",2,"JMLAGRO",16-NOV-13 04.02.07.257000000 PM,"JMLAGRO",16-NOV-13 04.00.01.515000000 PM
1169938,"W",,"",,"",9,"SERNANO",14-DEC-22 04.43.56.197000000 AM,"PJHEID",23-NOV-13 12.46.34.018000000 AM
1204303,"W",,"",,"",15,"MELODYWHIPPLE",03-FEB-23 02.58.18.632000000 PM,"PJHEID",23-NOV-13 12.50.11.693000000 AM
1168227,"W",,"",,"",6,"JMLAGRO",11-JUN-15 11.21.48.595000000 AM,"PJHEID",23-NOV-13 09.34.22.908000000 AM
1000693,"W",,"",,"",7,"USHASHA",30-JUL-15 04.20.44.949000000 PM,"PJHEID",23-NOV-13 12.43.16.060000000 PM
1280357,"W",,"",,"",4,"PJHEID",19-AUG-15 08.34.07.154000000 AM,"PJHEID",23-NOV-13 11.16.03.227000000 PM
1278093,"W",,"",,"",9,"PJHEID",19-AUG-15 08.23.30.019000000 AM,"PJHEID",23-NOV-13 11.18.27.550000000 PM
1277774,"W",,"",,"",20,"JJUVE",18-APR-23 01.25.46.721000000 PM,"PJHEID",27-NOV-13 02.55.48.054000000 PM
1277258,"W",,"",,"",1,"PJHEID",30-NOV-13 02.51.15.126000000 PM,"PJHEID",30-NOV-13 02.50.35.191000000 PM
1277252,"W",,"",,"",0,"PJHEID",30-NOV-13 02.55.06.579000000 PM,"PJHEID",30-NOV-13 02.55.06.579000000 PM
1277256,"W",,"",,"",2,"PJHEID",30-NOV-13 02.58.57.905000000 PM,"PJHEID",30-NOV-13 02.57.23.830000000 PM
1277249,"W",,"",,"",3,"PJHEID",30-NOV-13 03.03.57.434000000 PM,"PJHEID",30-NOV-13 03.02.25.410000000 PM
1277248,"W",,"",,"",7,"MLMOOS",29-NOV-18 04.09.56.913000000 PM,"PJHEID",30-NOV-13 03.06.26.564000000 PM
1281146,"W",,"",,"",1,"PJHEID",05-DEC-13 03.52.38.709000000 PM,"PJHEID",05-DEC-13 03.51.19.092000000 PM
1280333,"W",,"",,"",19,"MELODYWHIPPLE",18-JAN-23 02.35.57.895000000 PM,"PJHEID",05-DEC-13 03.54.16.258000000 PM
1000447,"W",,"",,"",9,"KMELTZER",12-MAY-20 02.45.57.445000000 PM,"PJHEID",07-DEC-13 02.02.17.766000000 PM
1280846,"W",,"",,"",4,"JMLAGRO",21-JAN-15 06.52.51.699000000 AM,"JMLAGRO",10-DEC-13 10.24.32.861000000 AM
1277412,"W",,"",,"",2,"JMLAGRO",12-DEC-13 07.11.51.124000000 AM,"JMLAGRO",12-DEC-13 07.11.25.962000000 AM
1277362,"W",,"",,"",2,"JMLAGRO",12-DEC-13 09.59.54.456000000 AM,"JMLAGRO",12-DEC-13 09.59.22.208000000 AM
1277361,"W",,"",,"",2,"JMLAGRO",12-DEC-13 10.00.58.634000000 AM,"JMLAGRO",12-DEC-13 10.00.24.267000000 AM
1278761,"W",,"",,"",2,"MMANYGUNS",29-JUL-15 04.11.21.216000000 PM,"JMLAGRO",27-DEC-13 12.53.34.783000000 PM
1165362,"W",,"",,"",21,"KMELTZER",21-MAY-20 02.16.59.080000000 PM,"PJHEID",31-DEC-13 11.01.33.029000000 AM
1281647,"W",,"",,"",13,"JASTONE",29-MAR-18 03.35.47.912000000 PM,"JMLAGRO",02-JAN-14 01.40.41.985000000 PM
1191392,"W",,"",,"",52,"DEDEMILLS",07-AUG-24 09.29.07.421000000 AM,"PJHEID",07-JAN-14 12.02.36.558000000 AM
1281208,"W",,"",,"",2,"TWOLF",13-MAR-14 02.21.10.886000000 PM,"KRBACKMAN",07-JAN-14 10.15.42.828000000 AM
1277100,"W",,"",,"",4,"CKRAFT",12-FEB-15 07.26.02.597000000 AM,"JUDITHSZEGEDI",13-JAN-14 01.25.58.911000000 PM
1182772,"W",,"",,"",11,"RRUD",12-OCT-20 02.43.07.377000000 PM,"PJHEID",16-JAN-14 04.20.32.832000000 PM
1281774,"W",,"",,"",18,"SLSCHAAF",03-MAR-20 08.09.33.587000000 AM,"TWOLF",17-JAN-14 02.05.30.264000000 PM
1190653,"W",,"",,"",9,"JODYTAYLOR",24-OCT-23 10.27.13.903000000 AM,"PJHEID",20-JAN-14 06.57.59.556000000 PM
1277417,"W",,"",,"",2,"PJHEID",21-JAN-14 04.02.14.267000000 PM,"PJHEID",21-JAN-14 04.00.50.520000000 PM
1277416,"W",,"",,"",4,"JMLAGRO",17-JUL-15 03.40.24.653000000 PM,"PJHEID",21-JAN-14 04.11.31.236000000 PM
1277793,"W",,"",,"",2,"JOYSPEZIALE",03-FEB-14 12.29.11.632000000 PM,"JOYSPEZIALE",03-FEB-14 12.28.13.307000000 PM
1277792,"W",,"",,"",2,"JOYSPEZIALE",03-FEB-14 12.30.40.272000000 PM,"JOYSPEZIALE",03-FEB-14 12.29.47.400000000 PM
1281673,"W",,"",,"",16,"JODYTAYLOR",05-MAY-23 07.59.55.565000000 AM,"JMLAGRO",11-FEB-14 09.48.21.460000000 AM
1282265,"W",,"",,"",19,"MESYLVESTER",26-APR-23 12.08.06.702000000 PM,"PJHEID",11-FEB-14 04.07.18.099000000 PM
1000450,"W",,"",,"",15,"TWILLIS",25-JAN-23 11.51.21.501000000 AM,"PJHEID",12-FEB-14 10.52.42.197000000 AM
1176020,"W",,"",,"",4,"SLSCHAAF",11-JUN-18 10.49.50.124000000 AM,"KRBACKMAN",13-FEB-14 08.32.58.435000000 AM
1281813,"W",,"",,"",10,"LWICK",16-DEC-24 06.59.03.270000000 AM,"KRBACKMAN",13-FEB-14 08.33.20.585000000 AM
1282364,"W",,"",,"",21,"TWOLF",16-MAR-15 03.21.18.480000000 PM,"KRBACKMAN",13-FEB-14 08.33.36.605000000 AM
1002436,"W",,"",,"",8,"TWOLF",11-MAR-16 01.23.21.904000000 PM,"KRBACKMAN",13-FEB-14 08.33.48.450000000 AM
1001984,"W",,"",,"",5,"TWOLF",26-MAY-15 09.26.52.237000000 AM,"KRBACKMAN",13-FEB-14 08.34.02.847000000 AM
1282245,"W",,"",,"",4,"SMCNEIL",06-AUG-15 03.58.46.276000000 PM,"KRBACKMAN",13-FEB-14 08.34.21.784000000 AM
1173584,"W",,"",,"",4,"TWOLF",09-OCT-14 04.34.05.083000000 PM,"KRBACKMAN",13-FEB-14 08.34.35.940000000 AM
1173049,"W",,"",,"",11,"SLSCHAAF",25-JUN-18 09.52.22.191000000 AM,"KRBACKMAN",13-FEB-14 08.34.49.353000000 AM
1002817,"W",,"",,"",3,"SLSCHAAF",06-DEC-16 08.57.50.475000000 AM,"KRBACKMAN",13-FEB-14 08.35.02.945000000 AM
1176900,"W",,"",,"",16,"JWALTON",19-NOV-22 11.08.59.524000000 AM,"KRBACKMAN",13-FEB-14 08.35.32.223000000 AM
1282324,"W",,"",,"",4,"SMCNEIL",14-AUG-15 09.21.57.917000000 AM,"KRBACKMAN",13-FEB-14 08.35.45.645000000 AM
1002638,"W",,"",,"",8,"SLSCHAAF",01-NOV-19 09.04.18.466000000 AM,"KRBACKMAN",13-FEB-14 08.36.44.975000000 AM
1177497,"W",,"",,"",30,"TMCDONNELL",09-OCT-23 08.29.19.842000000 AM,"KRBACKMAN",13-FEB-14 08.36.56.982000000 AM
1174412,"W",,"",,"",6,"TWOLF",13-OCT-14 03.57.32.619000000 PM,"KRBACKMAN",13-FEB-14 08.37.09.691000000 AM
1282318,"W",,"",,"",11,"SLSCHAAF",05-NOV-18 09.13.25.325000000 AM,"KRBACKMAN",13-FEB-14 08.37.24.300000000 AM
1177622,"W",,"",,"",8,"TWOLF",26-MAR-15 03.32.23.371000000 PM,"KRBACKMAN",13-FEB-14 08.37.37.194000000 AM
1180563,"W",,"",,"",2,"SMCNEIL",11-APR-15 01.46.51.871000000 PM,"KRBACKMAN",13-FEB-14 08.37.53.980000000 AM
1282322,"W",,"",,"",1,"SMCNEIL",12-AUG-15 06.48.58.547000000 PM,"KRBACKMAN",13-FEB-14 08.38.29.587000000 AM
1181208,"W",,"",,"",5,"SLSCHAAF",25-JAN-17 09.07.20.837000000 AM,"KRBACKMAN",13-FEB-14 08.38.46.123000000 AM
1282326,"W",,"",,"",7,"SMCNEIL",18-APR-16 01.43.21.753000000 PM,"KRBACKMAN",13-FEB-14 08.39.00.752000000 AM
1181209,"W",,"",,"",5,"TWOLF",21-JUL-16 01.09.40.076000000 PM,"KRBACKMAN",13-FEB-14 08.39.14.512000000 AM
1181315,"W",,"",,"",4,"SMCNEIL",10-APR-15 03.19.16.527000000 PM,"KRBACKMAN",13-FEB-14 08.39.46.893000000 AM
1177473,"W",,"",,"",18,"DMOCK",10-DEC-21 07.55.59.031000000 AM,"KRBACKMAN",13-FEB-14 08.40.02.060000000 AM
1176084,"W",,"",,"",1,"TWOLF",06-FEB-15 02.54.26.509000000 PM,"KRBACKMAN",13-FEB-14 08.40.15.642000000 AM
1282338,"W",,"",,"",4,"SMCNEIL",11-JAN-16 03.15.18.837000000 PM,"KRBACKMAN",13-FEB-14 08.40.29.723000000 AM
1173022,"W",,"",,"",17,"TOMEYER",18-DEC-23 02.30.00.038000000 PM,"KRBACKMAN",13-FEB-14 08.40.43.812000000 AM
1174370,"W",,"",,"",6,"SLSCHAAF",03-NOV-17 12.55.23.427000000 PM,"KRBACKMAN",13-FEB-14 08.40.56.199000000 AM
1002632,"W",,"",,"",7,"TWOLF",26-FEB-15 04.15.28.329000000 PM,"KRBACKMAN",13-FEB-14 08.41.11.626000000 AM
1181297,"W",,"",,"",10,"DMOCK",11-JAN-21 03.13.29.844000000 PM,"KRBACKMAN",13-FEB-14 08.41.27.460000000 AM
1282350,"W",,"",,"",7,"TWOLF",25-JUN-15 11.50.33.053000000 AM,"KRBACKMAN",13-FEB-14 08.41.41.479000000 AM
1282351,"W",,"",,"",3,"SLSCHAAF",30-DEC-16 08.07.12.093000000 AM,"KRBACKMAN",13-FEB-14 08.41.54.978000000 AM
1282353,"W",,"",,"",2,"SMCNEIL",11-APR-15 01.36.25.844000000 PM,"KRBACKMAN",13-FEB-14 08.42.26.911000000 AM
1002603,"W",,"",,"",3,"LBARKER",24-DEC-14 11.13.19.659000000 AM,"KRBACKMAN",13-FEB-14 08.42.39.029000000 AM
1002575,"W",,"",,"",3,"LBARKER",24-DEC-14 11.13.48.234000000 AM,"KRBACKMAN",13-FEB-14 08.42.54.630000000 AM
1176903,"W",,"",,"",1,"LBARKER",10-JUL-14 10.10.37.990000000 AM,"KRBACKMAN",13-FEB-14 08.43.09.338000000 AM
1180466,"W",,"",,"",17,"KMELTZER",24-MAY-20 04.53.23.976000000 PM,"KRBACKMAN",13-FEB-14 08.43.21.885000000 AM
1175341,"W",,"",,"",10,"TWOLF",14-AUG-15 02.00.04.034000000 PM,"KRBACKMAN",13-FEB-14 08.43.35.719000000 AM
1282359,"W",,"",,"",2,"SMCNEIL",30-OCT-15 01.15.11.395000000 PM,"KRBACKMAN",13-FEB-14 08.43.48.469000000 AM
1176749,"W",,"",,"",4,"NMAIER",09-OCT-15 08.34.34.886000000 PM,"KRBACKMAN",13-FEB-14 08.44.02.271000000 AM
1174348,"W",,"",,"",10,"KALBAUER",20-OCT-20 12.20.46.334000000 PM,"KRBACKMAN",13-FEB-14 08.44.18.583000000 AM
1282362,"W",,"",,"",3,"TWOLF",09-OCT-14 04.39.25.924000000 PM,"KRBACKMAN",13-FEB-14 08.44.39.325000000 AM
1002226,"W",,"",,"",1,"LBARKER",10-JUL-14 12.55.02.363000000 PM,"KRBACKMAN",13-FEB-14 08.45.05.539000000 AM
1282367,"W",,"",,"",1,"SMCNEIL",11-JAN-16 03.16.19.274000000 PM,"KRBACKMAN",13-FEB-14 08.45.17.473000000 AM
1277879,"W",,"",,"",19,"JMLAGRO",11-MAY-15 03.53.13.876000000 PM,"JMLAGRO",12-JUL-13 08.31.52.129000000 AM
1278698,"W",,"",,"",5,"RRUD",26-MAY-15 09.51.02.013000000 AM,"JMLAGRO",19-SEP-13 10.28.57.845000000 AM
1280218,"W",,"",,"",4,"JMLAGRO",01-MAY-15 10.39.03.264000000 AM,"RRUD",23-SEP-13 04.18.39.407000000 PM
1193634,"W",,"",,"",2,"SHERSAYLER",02-APR-14 02.14.06.182000000 PM,"JMLAGRO",02-OCT-13 03.09.10.459000000 PM
1158576,"W",,"",,"",29,"TMCNEIL",28-OCT-22 03.02.12.621000000 PM,"JMLAGRO",03-OCT-13 01.10.11.151000000 PM
1192416,"W",,"",,"",22,"SHARIDENSMORE",27-SEP-23 02.29.38.903000000 PM,"JMLAGRO",03-OCT-13 01.52.20.724000000 PM
1000537,"W",,"",,"",8,"TWILLIS",20-DEC-22 08.49.39.002000000 AM,"JMLAGRO",09-OCT-13 08.48.32.394000000 AM
1192412,"W",,"",,"",11,"TWILLIS",15-NOV-22 08.13.07.675000000 AM,"TBRABANDT",10-OCT-13 03.31.37.414000000 PM
1163056,"W",,"",,"",6,"KMELTZER",21-MAY-20 09.21.18.376000000 AM,"PJHEID",31-OCT-13 02.52.56.119000000 PM
1168487,"W",,"",,"",15,"KMELTZER",23-MAY-20 02.45.20.662000000 PM,"PJHEID",31-OCT-13 02.53.39.960000000 PM
1277610,"W",,"",,"",3,"JMLAGRO",04-NOV-13 07.38.09.492000000 AM,"JMLAGRO",04-NOV-13 07.36.22.145000000 AM
1277114,"W",,"",,"",3,"JMLAGRO",04-NOV-13 07.41.16.286000000 AM,"JMLAGRO",04-NOV-13 07.40.22.353000000 AM
1277180,"W",,"",,"",2,"JMLAGRO",04-NOV-13 07.42.52.034000000 AM,"JMLAGRO",04-NOV-13 07.42.09.524000000 AM
1277613,"W",,"",,"",3,"JMLAGRO",04-NOV-13 07.44.31.667000000 AM,"JMLAGRO",04-NOV-13 07.43.45.136000000 AM
1277297,"W",,"",,"",4,"JMLAGRO",26-JAN-15 11.21.29.479000000 AM,"PJHEID",04-NOV-13 03.19.37.493000000 PM
1277296,"W",,"",,"",4,"JMLAGRO",26-JAN-15 11.21.58.171000000 AM,"PJHEID",04-NOV-13 03.21.27.392000000 PM
1277295,"W",,"",,"",4,"JMLAGRO",26-JAN-15 11.22.32.288000000 AM,"PJHEID",04-NOV-13 03.23.15.870000000 PM
1157109,"W",,"",,"",18,"PRAYFORDALLEN",05-DEC-22 11.37.36.762000000 AM,"PJHEID",12-NOV-13 02.36.00.866000000 PM
1277046,"W",,"",,"",3,"JMLAGRO",17-NOV-13 02.17.58.785000000 PM,"JMLAGRO",17-NOV-13 02.16.16.764000000 PM
1278895,"W",,"",,"",13,"TONIWORKMAN",09-MAY-22 05.59.27.472000000 AM,"PJHEID",30-NOV-13 09.54.02.549000000 AM
1278872,"W",,"",,"",14,"HRJOHNSON",11-SEP-24 02.17.38.775000000 PM,"PJHEID",30-NOV-13 10.09.05.640000000 AM
1192786,"W",,"",,"",17,"PEGBROSSART",13-AUG-24 12.53.55.143000000 PM,"PJHEID",03-DEC-13 10.06.49.797000000 AM
1281287,"W",,"",,"",3,"JMLAGRO",26-JAN-15 11.31.14.522000000 AM,"PJHEID",09-DEC-13 09.22.27.070000000 AM
