g_cmn_enty_sk,g_adr_usg_ty_cd,g_adr_sk,g_adr_usg_seq_num,g_adr_glbl_sig_cd,g_adr_usg_ty_sig_cd,g_adr_usg_chg_rsn_cd,g_adr_usg_stat_cd,g_adr_usg_end_dt,g_adr_usg_beg_dt,g_attn_nam,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1000313.0,B,1212631.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.22.28.304000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000313.0,M,1215377.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.22.28.308000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000313.0,S,1212319.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.22.28.299000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000314.0,B,1212632.0,3.0,T,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.002326000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000314.0,M,1215378.0,1.0,P,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.002326000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000314.0,S,1212320.0,2.0,S,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.002326000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000315.0,B,1212633.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,5.0,JMLAGRO,04-SEP-14 08.31.35.179000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000315.0,B,11351746.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,3.0,JMLAGRO,04-SEP-14 08.31.35.230000000 AM,ZOEASANDY,19-FEB-14 01.42.59.300000000 PM,N,,
1000315.0,BK,11351743.0,1.0,,S,,A,2016-11-23 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_1207524.00,23-NOV-16 06.00.54.078246000 PM,ZOEASANDY,19-FEB-14 01.42.59.136000000 PM,N,,
1000315.0,M,1215379.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,6.0,MELROSALES,16-JUN-16 02.31.23.980000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000315.0,M,11351745.0,3.0,,P,,I,2016-06-15 00:00:00,2013-10-01 00:00:00,,6.0,MELROSALES,16-JUN-16 02.31.23.954000000 PM,ZOEASANDY,19-FEB-14 01.42.59.181000000 PM,N,,
1000315.0,M,11965103.0,0.0,,P,,A,9999-12-31 00:00:00,2016-06-16 00:00:00,,0.0,MELROSALES,16-JUN-16 02.31.24.081000000 PM,MELROSALES,16-JUN-16 02.31.24.081000000 PM,N,,
1000315.0,S,1212321.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,5.0,JMLAGRO,04-SEP-14 08.31.35.241000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000315.0,S,11351744.0,1.0,,P,,A,2016-11-23 00:00:00,2013-10-01 00:00:00,,2.0,B-Term-Prov-Trigger_1207524.00,23-NOV-16 06.00.54.078246000 PM,ZOEASANDY,19-FEB-14 01.42.59.168000000 PM,N,,
1000316.0,B,1212634.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,9.0,JMLAGRO,21-JUL-15 08.51.20.949000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000316.0,M,1215380.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,10.0,LKHUNT,02-APR-19 10.34.19.421000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000316.0,M,11361264.0,1.0,,P,,I,2019-04-01 00:00:00,2013-10-01 00:00:00,,4.0,LKHUNT,02-APR-19 10.34.19.398000000 AM,LISACAMPBELL,07-APR-14 12.01.57.442000000 PM,N,,
1000316.0,M,12282604.0,0.0,,P,,I,2019-04-10 00:00:00,2019-04-02 00:00:00,,1.0,LKHUNT,11-APR-19 11.21.14.326000000 AM,LKHUNT,02-APR-19 10.34.19.486000000 AM,N,,
1000316.0,M,12285933.0,0.0,,P,,A,9999-12-31 00:00:00,2019-04-11 00:00:00,,0.0,LKHUNT,11-APR-19 11.21.14.319000000 AM,LKHUNT,11-APR-19 11.21.14.319000000 AM,N,,
1000316.0,S,1212322.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,9.0,JMLAGRO,21-JUL-15 08.51.20.879000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000316.0,S,11361263.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,11.0,JMLAGRO,21-JUL-15 08.51.20.930000000 AM,LISACAMPBELL,07-APR-14 12.01.57.279000000 PM,N,,
1000316.0,B,11361265.0,3.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,7.0,JMLAGRO,21-JUL-15 08.51.20.897000000 AM,LISACAMPBELL,07-APR-14 12.01.57.453000000 PM,N,,
1000317.0,B,1212636.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.22.20.683000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000317.0,M,1215382.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.22.20.686000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000317.0,S,1212324.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.22.20.678000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000318.0,B,1212637.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.24.08.718000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000318.0,M,1215383.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.24.08.721000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000318.0,S,1212325.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.24.08.712000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000319.0,B,1212638.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.23.53.858000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000319.0,M,1215384.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.23.53.864000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000319.0,S,1212326.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.23.53.851000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000320.0,B,1212639.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.24.47.660000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000320.0,M,1215385.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.24.47.667000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000320.0,S,1212327.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,KHANDELAND,29-NOV-19 01.24.47.671000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000321.0,B,1212640.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000321.0,M,1215386.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000321.0,S,1212328.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000322.0,B,1212643.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,2.0,CR2141_DATACORRECTION,23-JAN-15 11.16.16.347000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000322.0,M,1215389.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,2.0,CR2141_DATACORRECTION,23-JAN-15 11.16.16.382000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000322.0,S,1212331.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,2.0,CR1906_SET_ENDDT_4OCT15,23-JAN-15 11.16.16.376000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000323.0,B,1212645.0,3.0,,P, ,A,2011-03-25 00:00:00,1899-12-29 00:00:00,,2.0,ANNDOLL,27-MAR-18 01.09.39.248000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000323.0,B,12161517.0,1.0,,P,,A,9999-12-31 00:00:00,2018-05-05 00:00:00,,0.0,ANNDOLL,27-MAR-18 01.07.15.694000000 PM,ANNDOLL,27-MAR-18 01.07.15.694000000 PM,N,,
1000323.0,M,1215391.0,1.0,,P, ,A,2011-03-25 00:00:00,1899-12-29 00:00:00,,2.0,ANNDOLL,27-MAR-18 01.09.39.306000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000323.0,M,12161516.0,2.0,,P,,A,9999-12-31 00:00:00,2018-05-05 00:00:00,,0.0,ANNDOLL,27-MAR-18 01.07.15.666000000 PM,ANNDOLL,27-MAR-18 01.07.15.666000000 PM,N,,
1000323.0,S,1212333.0,2.0,,P, ,A,2011-03-25 00:00:00,1899-12-29 00:00:00,,2.0,ANNDOLL,27-MAR-18 01.09.39.408000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000323.0,S,12161515.0,1.0,,P,,A,2011-03-25 00:00:00,2018-05-05 00:00:00,,2.0,B-Term-Prov-Trigger_429633.00,26-JUL-23 06.13.11.325374000 PM,ANNDOLL,27-MAR-18 01.07.15.590000000 PM,N,,
1000324.0,B,1212646.0,3.0,T,P, ,A,2011-02-21 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.644892000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000324.0,M,1215392.0,1.0,P,P, ,A,2011-02-21 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.644892000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000324.0,S,1212334.0,2.0,S,P, ,A,2011-02-21 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.644892000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000325.0,B,1212647.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,9.0,MMANYGUNS,26-FEB-15 02.13.15.104000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000325.0,M,1215393.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,10.0,LKHUNT,20-SEP-19 09.55.22.535000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000325.0,M,12335321.0,0.0,,P,,A,2024-10-06 00:00:00,2019-09-20 00:00:00,,1.0,PEGBROSSART,07-OCT-24 03.29.31.621000000 PM,LKHUNT,20-SEP-19 09.55.22.514000000 AM,N,,
1000325.0,M,13090825.0,0.0,,P,I,A,9999-12-31 00:00:00,2024-10-07 00:00:00,,0.0,PEGBROSSART,07-OCT-24 03.29.31.658000000 PM,PEGBROSSART,07-OCT-24 03.29.31.658000000 PM,N,,
1000325.0,S,1212335.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,10.0,LKHUNT,20-SEP-19 09.55.22.500000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000325.0,S,11807980.0,3.0,,P,,I,2019-09-19 00:00:00,2013-10-01 00:00:00,,8.0,LKHUNT,20-SEP-19 09.55.22.485000000 AM,KARINARUIZ,25-JUN-14 01.38.07.421000000 PM,N,,
1000325.0,B,11807982.0,3.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,7.0,MMANYGUNS,26-FEB-15 02.13.15.074000000 PM,KARINARUIZ,25-JUN-14 01.38.07.454000000 PM,N,,
1000325.0,BK,11807979.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,0.0,KARINARUIZ,25-JUN-14 01.38.07.412000000 PM,KARINARUIZ,25-JUN-14 01.38.07.412000000 PM,N,,
1000325.0,M,11807981.0,1.0,,P,,I,2019-09-19 00:00:00,2013-10-01 00:00:00,,4.0,LKHUNT,20-SEP-19 09.55.22.529000000 AM,KARINARUIZ,25-JUN-14 01.38.07.445000000 PM,N,,
1000325.0,S,12335320.0,0.0,,P,,A,2024-10-06 00:00:00,2019-09-20 00:00:00,,1.0,PEGBROSSART,07-OCT-24 03.29.31.661000000 PM,LKHUNT,20-SEP-19 09.55.22.438000000 AM,N,,
1000325.0,S,13090824.0,0.0,,P,I,A,9999-12-31 00:00:00,2024-10-07 00:00:00,,0.0,PEGBROSSART,07-OCT-24 03.29.31.649000000 PM,PEGBROSSART,07-OCT-24 03.29.31.649000000 PM,N,,
1000326.0,B,1212648.0,3.0,T,P, ,A,2011-04-10 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.40.766903000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000326.0,M,1215394.0,1.0,P,P, ,A,2011-04-10 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.40.766903000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000326.0,S,1212336.0,2.0,S,P, ,A,2011-04-10 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.40.766903000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000327.0,B,1212650.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,7.0,DANIELLAESTRELLA,11-NOV-14 03.50.35.599000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000327.0,M,1215396.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,8.0,LKHUNT,13-JUN-19 01.13.31.659000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000327.0,M,12306062.0,0.0,,P,,I,2024-05-22 00:00:00,2019-06-13 00:00:00,,1.0,TOMEYER,23-MAY-24 02.05.35.369000000 PM,LKHUNT,13-JUN-19 01.13.31.706000000 PM,N,,
1000327.0,M,13028228.0,0.0,,P,,A,9999-12-31 00:00:00,2024-05-23 00:00:00,,0.0,TOMEYER,23-MAY-24 02.05.35.450000000 PM,TOMEYER,23-MAY-24 02.05.35.450000000 PM,N,,
1000327.0,S,1212338.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,8.0,LKHUNT,13-JUN-19 01.09.50.636000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000327.0,S,11797633.0,1.0,,P,,I,2019-06-12 00:00:00,2013-10-01 00:00:00,,3.0,LKHUNT,13-JUN-19 01.09.50.480000000 PM,SHERSAYLER,02-JUN-14 01.38.39.696000000 PM,N,,
1000327.0,B,11797635.0,5.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,5.0,DANIELLAESTRELLA,11-NOV-14 03.50.35.577000000 PM,SHERSAYLER,02-JUN-14 01.38.39.714000000 PM,N,,
1000327.0,BK,11797632.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,0.0,SHERSAYLER,02-JUN-14 01.38.39.679000000 PM,SHERSAYLER,02-JUN-14 01.38.39.679000000 PM,N,,
1000327.0,M,11797634.0,3.0,,P,,I,2019-06-12 00:00:00,2013-10-01 00:00:00,,3.0,LKHUNT,13-JUN-19 01.13.31.713000000 PM,SHERSAYLER,02-JUN-14 01.38.39.705000000 PM,N,,
1000327.0,S,12306053.0,0.0,,P,,I,2024-05-22 00:00:00,2019-06-13 00:00:00,,1.0,TOMEYER,23-MAY-24 02.05.35.457000000 PM,LKHUNT,13-JUN-19 01.09.50.572000000 PM,N,,
1000327.0,S,13028227.0,0.0,,P,,A,9999-12-31 00:00:00,2024-05-23 00:00:00,,0.0,TOMEYER,23-MAY-24 02.05.35.386000000 PM,TOMEYER,23-MAY-24 02.05.35.386000000 PM,N,,
1000328.0,B,1212651.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,LKHUNT,16-JUN-17 12.38.08.493000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000328.0,M,1215397.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,LKHUNT,16-JUN-17 12.38.08.660000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000328.0,S,1212339.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,LKHUNT,16-JUN-17 12.38.08.668000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000329.0,B,1212654.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,12.0,MLMOOS,28-DEC-19 02.30.31.415000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000329.0,B,11810612.0,1.0,,P,,I,2019-12-27 00:00:00,2013-10-01 00:00:00,,10.0,MLMOOS,28-DEC-19 02.30.31.407000000 PM,DENISSEMORENO,02-JUL-14 10.54.20.835000000 AM,N,,
1000329.0,B,12409128.0,0.0,,P,,A,9999-12-31 00:00:00,2019-12-28 00:00:00,,0.0,MLMOOS,28-DEC-19 02.30.31.452000000 PM,MLMOOS,28-DEC-19 02.30.31.452000000 PM,N,,
1000329.0,M,1215400.0,1.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,12.0,MLMOOS,28-DEC-19 02.30.31.439000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000329.0,M,11810611.0,1.0,,P,,I,2019-12-27 00:00:00,2013-10-01 00:00:00,,10.0,MLMOOS,28-DEC-19 02.30.31.422000000 PM,DENISSEMORENO,02-JUL-14 10.54.20.748000000 AM,N,,
1000329.0,M,12409127.0,0.0,,P,,A,9999-12-31 00:00:00,2019-12-28 00:00:00,,0.0,MLMOOS,28-DEC-19 02.30.31.436000000 PM,MLMOOS,28-DEC-19 02.30.31.436000000 PM,N,,
1000329.0,S,1212342.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,12.0,MLMOOS,28-DEC-19 02.30.31.335000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000329.0,S,11810610.0,1.0,,P,,I,2019-12-27 00:00:00,2013-10-01 00:00:00,,10.0,MLMOOS,28-DEC-19 02.30.31.444000000 PM,DENISSEMORENO,02-JUL-14 10.54.20.687000000 AM,N,,
1000329.0,S,12409126.0,0.0,,P,,A,9999-12-31 00:00:00,2019-12-28 00:00:00,,0.0,MLMOOS,28-DEC-19 02.30.31.365000000 PM,MLMOOS,28-DEC-19 02.30.31.365000000 PM,N,,
1000330.0,B,1212657.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,7.0,MMANYGUNS,26-FEB-15 12.34.40.504000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000330.0,M,1215403.0,1.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,7.0,MMANYGUNS,26-FEB-15 12.34.40.517000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000330.0,S,1212345.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,7.0,MMANYGUNS,26-FEB-15 12.34.40.522000000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000330.0,S,11807512.0,1.0,,P,,A,2017-07-31 00:00:00,2013-10-01 00:00:00,,6.0,B-Term-Prov-Trigger_1890741.00,29-MAR-18 06.00.51.721429000 PM,RACHELSPANGENBER,24-JUN-14 05.24.41.250000000 PM,N,,
1000330.0,B,11807514.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,5.0,MMANYGUNS,26-FEB-15 12.34.40.528000000 PM,RACHELSPANGENBER,24-JUN-14 05.24.41.404000000 PM,N,,
1000330.0,M,11807513.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,5.0,MMANYGUNS,26-FEB-15 12.34.40.606000000 PM,RACHELSPANGENBER,24-JUN-14 05.24.41.330000000 PM,N,,
1000331.0,B,1212661.0,3.0,T,P, ,A,2012-12-19 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.992223000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000331.0,M,1215407.0,1.0,P,P, ,A,2012-12-19 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.992223000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000331.0,S,1212349.0,2.0,S,P, ,A,2012-12-19 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.42.992223000 PM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000332.0,B,1212662.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000332.0,M,1215408.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000332.0,S,1212350.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000333.0,B,1212663.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000333.0,M,1215409.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000333.0,S,1212351.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000334.0,B,1212664.0,3.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,13.0,CAROLREEVES,31-JUL-15 08.12.51.024000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000334.0,B,11354938.0,3.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,5.0,CAROLREEVES,31-JUL-15 08.12.51.033000000 AM,PAULASOLL,07-MAR-14 03.27.33.361000000 PM,N,,
1000334.0,BK,11354939.0,1.0,,S,,A,2019-10-10 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_3039301.00,13-MAR-20 06.02.15.266314000 PM,PAULASOLL,07-MAR-14 03.27.33.392000000 PM,N,,
1000334.0,M,1215410.0,1.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,13.0,CAROLREEVES,31-JUL-15 08.12.51.029000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000334.0,M,11354937.0,1.0,,P,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,5.0,CAROLREEVES,31-JUL-15 08.12.51.035000000 AM,PAULASOLL,07-MAR-14 03.27.33.351000000 PM,N,,
1000334.0,S,1212352.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,13.0,CAROLREEVES,31-JUL-15 08.12.51.018000000 AM,Provider Conversion,30-MAR-13 03.37.17.000000000 AM,N,,
1000334.0,S,11354936.0,1.0,,P,,A,2019-10-10 00:00:00,2013-10-01 00:00:00,,6.0,B-Term-Prov-Trigger_3039301.00,13-MAR-20 06.02.15.266314000 PM,PAULASOLL,07-MAR-14 03.27.33.331000000 PM,N,,
1000335.0,B,11335382.0,2.0,,P,,D,2018-03-17 11:22:33,2013-10-01 00:00:00,,33.0,CHLHARMON,18-MAR-18 11.33.46.049000000 AM,JMLAGRO,16-DEC-13 10.57.48.446000000 AM,N,,
1000335.0,B,12159329.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,26.0,CHLHARMON,18-MAR-18 11.33.46.023000000 AM,CHLHARMON,18-MAR-18 11.33.46.023000000 AM,N,,
1000335.0,B,12159332.0,0.0,,P,,A,9999-12-31 00:00:00,2018-03-18 00:00:00,,0.0,CHLHARMON,18-MAR-18 11.33.46.044000000 AM,CHLHARMON,18-MAR-18 11.33.46.044000000 AM,N,,
1000335.0,M,11335381.0,1.0,,P,,D,2018-03-17 11:22:33,2013-10-01 00:00:00,,33.0,CHLHARMON,18-MAR-18 11.33.45.791000000 AM,JMLAGRO,16-DEC-13 10.57.48.322000000 AM,N,,
1000335.0,M,12159327.0,2.0,,P, ,D,2018-03-17 11:22:33,1899-12-29 00:00:00,,26.0,CHLHARMON,18-MAR-18 11.33.45.982000000 AM,CHLHARMON,18-MAR-18 11.33.45.982000000 AM,N,,
1000335.0,M,12159328.0,2.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,26.0,CHLHARMON,18-MAR-18 11.33.46.019000000 AM,CHLHARMON,18-MAR-18 11.33.46.019000000 AM,N,,
