"P_SYS_ID","P_QSTNR_SECT_CD","P_QSTNR_SEQ_NUM","P_QSTNR_RESPONCE_IND","P_QSTNR_RESP_TEXT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1281726,"1",4,"N","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.474000000 PM
1281726,"1",9,"N","",2,"guestUser",07-JAN-14 02.51.50.367000000 PM,"guestUser",07-JAN-14 02.51.35.474000000 PM
1281736,"3",2,"N","",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.616000000 PM
1281736,"3",7,"","-",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.617000000 PM
1281736,"3",1,"N","",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.617000000 PM
1281736,"3",6,"N","",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.617000000 PM
1281736,"3",5,"Y","",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.618000000 PM
1281736,"3",10,"Y","",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.618000000 PM
1281736,"3",4,"N","",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.618000000 PM
1281736,"3",3,"N","",3,"guestUser",07-JAN-14 04.11.08.516000000 PM,"guestUser",07-JAN-14 04.09.54.619000000 PM
1281741,"1",5,"Y","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.620000000 AM
1281741,"1",10,"Y","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.621000000 AM
1281741,"1",4,"N","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.621000000 AM
1281741,"1",9,"N","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.621000000 AM
1281741,"1",3,"N","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.621000000 AM
1281741,"1",8,"Y","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.622000000 AM
1281741,"1",2,"N","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.622000000 AM
1281741,"1",7,"","-",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.622000000 AM
1281741,"1",1,"N","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.623000000 AM
1281741,"1",6,"N","",3,"guestUser",08-JAN-14 09.13.29.209000000 AM,"guestUser",08-JAN-14 09.11.02.623000000 AM
1281744,"1",2,"N","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.634000000 AM
1281744,"1",7,"","-",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.635000000 AM
1281744,"1",1,"N","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.635000000 AM
1281744,"1",6,"N","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.635000000 AM
1281744,"1",5,"Y","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.636000000 AM
1281744,"1",10,"Y","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.636000000 AM
1281744,"1",4,"N","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.636000000 AM
1281744,"1",9,"N","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.636000000 AM
1281744,"1",3,"N","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.637000000 AM
1281744,"1",8,"Y","",3,"guestUser",08-JAN-14 09.43.15.892000000 AM,"guestUser",08-JAN-14 09.42.57.637000000 AM
1281746,"1",5,"Y","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.934000000 AM
1281746,"1",10,"Y","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.935000000 AM
1281746,"1",4,"N","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.935000000 AM
1281746,"1",9,"N","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.935000000 AM
1281746,"1",3,"N","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.935000000 AM
1281746,"1",8,"Y","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.936000000 AM
1281746,"1",2,"N","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.936000000 AM
1281746,"1",7,"","-",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.936000000 AM
1281746,"1",1,"N","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.937000000 AM
1281746,"1",6,"N","",3,"guestUser",08-JAN-14 10.09.53.912000000 AM,"guestUser",08-JAN-14 10.03.46.937000000 AM
1281748,"1",3,"N","",3,"guestUser",08-JAN-14 10.26.41.980000000 AM,"guestUser",08-JAN-14 10.25.22.173000000 AM
1281748,"1",8,"Y","",3,"guestUser",08-JAN-14 10.26.41.980000000 AM,"guestUser",08-JAN-14 10.25.22.173000000 AM
1281748,"1",2,"N","",3,"guestUser",08-JAN-14 10.26.41.980000000 AM,"guestUser",08-JAN-14 10.25.22.173000000 AM
1279494,"1",3,"N","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.836000000 AM
1279494,"1",8,"Y","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.836000000 AM
1279494,"1",2,"N","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.836000000 AM
1279494,"1",7,"","-",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.837000000 AM
1279494,"1",1,"N","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.837000000 AM
1279494,"1",6,"N","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.837000000 AM
1279494,"1",5,"Y","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.838000000 AM
1279494,"1",10,"Y","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.838000000 AM
1279494,"1",4,"N","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.838000000 AM
1279494,"1",9,"N","",5,"guestUser",14-AUG-13 11.35.11.753000000 AM,"guestUser",14-AUG-13 11.32.56.839000000 AM
1281211,"3",5,"Y","",3,"guestUser",22-NOV-13 04.32.11.610000000 PM,"guestUser",22-NOV-13 04.28.52.753000000 PM
1281211,"3",10,"Y","",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.753000000 PM
1281211,"3",4,"N","",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.754000000 PM
1281211,"3",9,"Y","",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.754000000 PM
1281211,"3",3,"N","",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.754000000 PM
1281211,"3",8,"Y","A & P ADULT FOSTER CARE",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.755000000 PM
1281211,"3",2,"N","",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.755000000 PM
1281211,"3",7,"","-",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.755000000 PM
1281211,"3",1,"N","",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.755000000 PM
1281211,"3",6,"N","",3,"guestUser",22-NOV-13 04.32.11.611000000 PM,"guestUser",22-NOV-13 04.28.52.756000000 PM
1281721,"1",3,"N","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.767000000 PM
1281721,"1",8,"Y","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.767000000 PM
1281721,"1",2,"N","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.768000000 PM
1281721,"1",7,"","-",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.768000000 PM
1281721,"1",1,"N","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.768000000 PM
1281721,"1",6,"N","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.769000000 PM
1281721,"1",5,"Y","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.769000000 PM
1281721,"1",10,"Y","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.769000000 PM
1281721,"1",4,"N","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.769000000 PM
1281721,"1",9,"N","",3,"guestUser",07-JAN-14 02.24.57.508000000 PM,"guestUser",07-JAN-14 02.23.07.770000000 PM
1281722,"2",1,"N","",2,"guestUser",07-JAN-14 02.23.38.408000000 PM,"guestUser",07-JAN-14 02.23.47.798000000 PM
1281722,"2",3,"N","",2,"guestUser",07-JAN-14 02.23.38.408000000 PM,"guestUser",07-JAN-14 02.23.47.798000000 PM
1281722,"2",5,"N","",2,"guestUser",07-JAN-14 02.23.38.408000000 PM,"guestUser",07-JAN-14 02.23.47.798000000 PM
1281722,"2",2,"N","",2,"guestUser",07-JAN-14 02.23.38.408000000 PM,"guestUser",07-JAN-14 02.23.47.799000000 PM
1281722,"2",4,"N","",2,"guestUser",07-JAN-14 02.23.38.408000000 PM,"guestUser",07-JAN-14 02.23.47.799000000 PM
1281723,"1",1,"N","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.066000000 PM
1281723,"1",6,"N","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.066000000 PM
1281723,"1",5,"Y","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.067000000 PM
1281723,"1",10,"Y","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.067000000 PM
1281723,"1",4,"N","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.067000000 PM
1281723,"1",9,"N","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.067000000 PM
1281723,"1",3,"N","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.068000000 PM
1281723,"1",8,"Y","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.068000000 PM
1281723,"1",2,"N","",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.068000000 PM
1281723,"1",7,"","-",2,"guestUser",07-JAN-14 02.38.21.134000000 PM,"guestUser",07-JAN-14 02.37.06.069000000 PM
1281727,"1",2,"N","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.241000000 PM
1281727,"1",7,"","-",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.241000000 PM
1281727,"1",1,"N","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.242000000 PM
1281727,"1",6,"N","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.242000000 PM
1281727,"1",5,"Y","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.242000000 PM
1281727,"1",10,"Y","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.242000000 PM
1281727,"1",4,"N","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.243000000 PM
1281727,"1",9,"N","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.243000000 PM
1281727,"1",3,"N","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.243000000 PM
1281727,"1",8,"Y","",3,"guestUser",07-JAN-14 03.06.45.100000000 PM,"guestUser",07-JAN-14 03.05.35.244000000 PM
1281729,"1",5,"Y","",3,"guestUser",07-JAN-14 03.20.03.212000000 PM,"guestUser",07-JAN-14 03.19.26.611000000 PM
1281729,"1",10,"Y","",3,"guestUser",07-JAN-14 03.20.03.212000000 PM,"guestUser",07-JAN-14 03.19.26.611000000 PM
1281729,"1",4,"N","",3,"guestUser",07-JAN-14 03.20.03.212000000 PM,"guestUser",07-JAN-14 03.19.26.612000000 PM
1281729,"1",9,"N","",3,"guestUser",07-JAN-14 03.20.03.212000000 PM,"guestUser",07-JAN-14 03.19.26.612000000 PM
1281729,"1",3,"N","",3,"guestUser",07-JAN-14 03.20.03.212000000 PM,"guestUser",07-JAN-14 03.19.26.612000000 PM
1281729,"1",8,"Y","",3,"guestUser",07-JAN-14 03.20.03.212000000 PM,"guestUser",07-JAN-14 03.19.26.613000000 PM
