g_cmn_enty_sk,g_prefrd_commun_mthd_cd,g_sec_commun_mthd_cd,g_cmn_enty_ty_cd,g_void_ind,g_note_set_sk,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1000347.0,,,P,N,,22.0,CAROLREEVES,25-JUN-15 09.21.08.620000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000348.0,,,P,N,,2493.0,ESTHERSHAHPAR,06-SEP-23 03.52.42.345000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000349.0,,,P,N,,1.0,Provider Conversion,28-OCT-19 04.46.47.153000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000350.0,,,P,N,,27.0,ESTHERSHAHPAR,15-AUG-15 10.28.41.035000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000351.0,,,P,N,,21.0,JMLAGRO,20-JUL-15 10.27.46.272000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000352.0,,,P,N,,43.0,CAROLREEVES,22-JUN-15 03.49.59.303000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000353.0,,,P,N,,560.0,Provider Conversion,02-APR-26 11.05.21.086000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000354.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000355.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000356.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000357.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000358.0,,,P,N,,38.0,PJHEID,08-AUG-15 06.19.52.961000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000359.0,,,P,N,,1.0,Provider Conversion,05-JAN-16 07.32.43.317000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000360.0,,,P,N,,5.0,SHERSAYLER,07-OCT-15 10.08.43.397000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000361.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000362.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000363.0,,,P,N,,19.0,JMLAGRO,21-JAN-15 10.25.09.592000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000364.0,,,P,N,,3.0,Provider Conversion,15-NOV-13 03.33.23.514000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000365.0,,,P,N,,8.0,JMLAGRO,11-MAR-15 07.21.58.332000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000366.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000367.0,,,P,N,,2.0,Provider Conversion,24-MAR-14 07.16.51.190000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000368.0,,,P,N,,42.0,THENDERSON,21-AUG-15 09.01.49.946000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000369.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000370.0,,,P,N,,42.0,JMLAGRO,13-JUL-15 10.21.23.984000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000371.0,,,P,N,,33.0,JMLAGRO,18-JUN-15 10.06.21.882000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000372.0,,,P,N,,28.0,MAURICIOPENERAND,03-AUG-15 03.17.47.021000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000373.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000374.0,,,P,N,,17.0,ESTHERSHAHPAR,08-AUG-15 01.02.51.008000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000375.0,,,P,N,,1.0,Provider Conversion,05-DEC-17 12.39.59.011000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000376.0,,,P,N,,2.0,Provider Conversion,21-MAY-14 11.20.36.107000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000377.0,,,P,N,,1640.0,JMLAGRO,09-APR-26 08.08.56.002000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000378.0,,,P,N,,38.0,JMLAGRO,06-MAR-15 03.47.10.809000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000379.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000380.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000381.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000382.0,,,P,N,,118.0,THENDERSON,21-AUG-15 09.18.37.691000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000383.0,,,P,N,,2.0,Provider Conversion,27-JAN-15 04.20.59.727000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000384.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000385.0,,,P,N,,8.0,CAROLREEVES,12-AUG-15 01.22.48.984000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000386.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000387.0,,,P,N,,8.0,BARBXDANGELO,04-SEP-14 01.02.30.346000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000388.0,,,P,N,,12.0,MMANYGUNS,24-FEB-15 08.09.56.977000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000389.0,,,P,N,,18.0,MMANYGUNS,30-MAR-15 01.46.52.489000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000390.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000391.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000392.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000393.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000394.0,,,P,N,,12.0,MMANYGUNS,03-FEB-15 08.53.05.981000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000395.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000396.0,,,P,N,,28.0,ESTHERSHAHPAR,23-JUN-15 01.48.11.526000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000397.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000398.0,,,P,N,,8.0,MMANYGUNS,26-MAR-15 02.48.19.879000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000399.0,,,P,N,,8.0,SHERSAYLER,30-MAR-14 02.16.06.833000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000400.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000401.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000402.0,,,P,N,,33.0,JMLAGRO,20-FEB-15 08.23.47.596000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000403.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000404.0,,,P,N,,37.0,ESTHERSHAHPAR,10-NOV-25 04.58.50.076000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000405.0,,,P,N,,27.0,Provider Conversion,31-DEC-25 09.53.59.787000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000414.0,,,P,N,,23.0,CAROLREEVES,24-JUN-15 12.37.35.722000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000415.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000416.0,,,P,N,,2.0,Provider Conversion,11-APR-14 11.27.44.575000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000417.0,,,P,N,,8.0,MAGDALENAHANUSIA,08-SEP-14 10.09.40.599000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000418.0,,,P,N,,18.0,BRENDAPEREZESCOB,04-MAY-15 12.05.31.250000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000419.0,,,P,N,,142.0,THENDERSON,21-AUG-15 09.07.51.999000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000420.0,,,P,N,,167.0,THENDERSON,21-AUG-15 09.05.46.586000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000421.0,,,P,N,,34.0,THENDERSON,21-AUG-15 09.11.49.093000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000422.0,,,P,N,,9.0,MMANYGUNS,07-AUG-15 04.55.05.202000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000423.0,,,P,N,,6.0,THENDERSON,13-AUG-15 04.23.16.350000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000424.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000425.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000426.0,,,P,N,,15.0,ZULEIMARUIZ,04-SEP-14 08.16.54.359000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000427.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000428.0,,,P,N,,6.0,MMANYGUNS,06-APR-15 04.53.11.891000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000429.0,,,P,N,,12833.0,ESTHERSHAHPAR,09-APR-26 10.02.27.230000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000430.0,,,P,N,,51.0,JMLAGRO,28-JUL-15 12.45.11.260000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000431.0,,,P,N,,22.0,ESTHERSHAHPAR,07-AUG-15 11.17.25.855000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000432.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000433.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000434.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000435.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000436.0,,,P,N,,67.0,THENDERSON,21-AUG-15 08.34.31.660000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000437.0,,,P,N,,25.0,CAROLREEVES,12-JUN-15 10.23.21.550000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000438.0,,,P,N,,30.0,JMLAGRO,20-FEB-15 03.24.18.965000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000439.0,,,P,N,,8.0,JMLAGRO,16-JUN-15 12.49.29.325000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000440.0,,,P,N,,13.0,JMLAGRO,10-JUN-15 07.51.15.826000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000441.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000442.0,,,P,N,,18.0,JMLAGRO,08-APR-15 03.02.36.232000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000443.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000444.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000445.0,,,P,N,,6.0,CAROLREEVES,30-JUL-15 02.48.43.637000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000446.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000447.0,,,P,N,,19.0,NEERUSHARMA,29-JUN-15 02.04.29.851000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000448.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000449.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000450.0,,,P,N,,35.0,JMLAGRO,20-APR-15 08.54.31.390000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000451.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000452.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000453.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000454.0,,,P,N,,27.0,PJHEID,06-SEP-23 07.33.53.421000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000455.0,,,P,N,,3.0,Provider Conversion,08-APR-14 02.50.05.631000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000456.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000457.0,,,P,N,,2016.0,SKOEHLY,07-APR-26 03.57.45.284000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000458.0,,,P,N,,1.0,Provider Conversion,30-JUL-19 05.00.24.730000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000459.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000460.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000461.0,,,P,N,,9.0,RACHELSPANGENBER,08-SEP-14 08.48.20.610000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000462.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000463.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000464.0,,,P,N,,11.0,JMLAGRO,29-JUL-15 01.25.24.831000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000465.0,,,P,N,,3.0,Provider Conversion,13-JAN-14 08.51.02.907000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000466.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000467.0,,,P,N,,9.0,MMANYGUNS,24-JUN-15 03.04.46.158000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000468.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000469.0,,,P,N,,77.0,PJHEID,06-JUL-15 08.32.59.024000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000470.0,,,P,N,,39.0,JMLAGRO,05-JUN-15 03.52.33.206000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000471.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000472.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000473.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000474.0,,,P,N,,3567.0,PJHEID,08-APR-26 11.48.28.380000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000475.0,,,P,N,,92.0,MMANYGUNS,07-AUG-15 11.13.09.801000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000476.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000477.0,,,P,N,,2.0,Provider Conversion,10-JAN-14 12.23.32.300000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000478.0,,,P,N,,7.0,DOMINICKNGANTOU,26-JUN-14 10.52.48.582000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000479.0,,,P,N,,38.0,MMANYGUNS,11-AUG-15 01.13.06.089000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000480.0,,,P,N,,22.0,MMANYGUNS,21-JUL-15 11.07.02.146000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000481.0,,,P,N,,28.0,MMANYGUNS,11-AUG-15 11.27.05.468000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000482.0,,,P,N,,22.0,RRUD,18-DEC-14 03.06.49.554000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000483.0,,,P,N,,27.0,DOMINICKNGANTOU,26-JUN-14 01.16.22.606000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000535.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000536.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000537.0,,,P,N,,17.0,JMLAGRO,30-DEC-13 01.31.53.093000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000538.0,,,P,N,,37.0,MMANYGUNS,03-AUG-15 01.28.08.077000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000539.0,,,P,N,,22.0,DMOCK,05-AUG-14 12.29.00.593000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000540.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000541.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000542.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000543.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000544.0,,,P,N,,21.0,JMLAGRO,15-JUL-15 12.39.24.561000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000545.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000546.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000547.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000548.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000549.0,,,P,N,,42.0,ESTHERSHAHPAR,04-AUG-15 12.11.36.234000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000550.0,,,P,N,,7.0,JMLAGRO,27-JAN-15 10.46.43.334000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000551.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000552.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000553.0,,,P,N,,12.0,MMANYGUNS,24-FEB-15 04.27.47.775000000 PM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000554.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000555.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000556.0,,,P,N,,0.0,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
1000557.0,,,P,N,,3.0,Provider Conversion,10-APR-14 10.43.39.978000000 AM,Provider Conversion,28-MAR-13 03.52.06.000000000 AM,N,,
