"P_RPT_CMS_UPD_SK","P_REC_TYPE","P_IFACE_PRCS_DT","P_MMIS_ID","P_PROV_NAM","P_ERR_MSG_TEXT","L_HIBERNATE_VER_NUM","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
283," ",22-SEP-25,"1460070","Johnson Eyecare PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
284," ",22-SEP-25,"1458705","Volk Human Services PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
285," ",22-SEP-25,"1464068","Life Solutions and Therapy PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
286," ",22-SEP-25,"1463354","LANCE K BERGSTROM MD PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
287," ",22-SEP-25,"1461408","Heart Institute of North Dakota LTD","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
288," ",22-SEP-25,"1464294","Dr Virginia J Faulkner PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
289," ",22-SEP-25,"1460308","Prairie Assisted Living Services LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
290," ",22-SEP-25,"1455177","Drs Schindler and Deis PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
291," ",22-SEP-25,"1455178","Drs Schindler and Deis PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
292," ",22-SEP-25,"1463070","Lau Gilbertson Chiropractic Clinic PA","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
293," ",22-SEP-25,"1463992","Spine Care Chiropractic","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
294," ",22-SEP-25,"1464898","Fairview Health Services","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
295," ",22-SEP-25,"1464919","TNT Kids Fitness","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
296," ",22-SEP-25,"1464153","Spine and Sport Chiropractic PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
297," ",22-SEP-25,"1463037","Reading Therapy Center Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
298," ",22-SEP-25,"1462997","WASHBURN CHIROPRACTIC INC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
299," ",22-SEP-25,"1463119","Total Wellness Chiropractic Clinic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
300," ",22-SEP-25,"1461047","Kenn Iverson DC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
301," ",22-SEP-25,"1455794","FamilyVision Clinic LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
302," ",22-SEP-25,"1461100","Vibra Physicians LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
303," ",22-SEP-25,"1461260","Dr Jaime L Haaland Opt PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
304," ",22-SEP-25,"1465215","Bismarck Surgical Associates LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
305," ",22-SEP-25,"1467950","VanCleave Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
306," ",22-SEP-25,"1465004","Alisa T Mitskog PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
307," ",22-SEP-25,"1466999","Alpha Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
308," ",22-SEP-25,"1466542","True North Chiropractic","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
309," ",22-SEP-25,"1466743","Lakewood Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
310," ",22-SEP-25,"1465820","Ahmann Eyecare PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
311," ",22-SEP-25,"1468976","Bismarck Psychological Associates PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
312," ",22-SEP-25,"1473723","Elite Eye Care PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
313," ",22-SEP-25,"1475795","Devils Lake Psychological Services PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
314," ",22-SEP-25,"1473168","Precision Therapy PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
315," ",22-SEP-25,"1465512","K Group PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
316," ",22-SEP-25,"1467532","Kathryn Kram Chiropractic","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
317," ",22-SEP-25,"1475234","Vision Source Minot PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
318," ",22-SEP-25,"1473721","MCBW Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
319," ",22-SEP-25,"1473010","Balance Restored Chiropractic PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
320," ",22-SEP-25,"1470782","Village Family Service Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
321," ",22-SEP-25,"1475213","Blue Apple Wellness LLP","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
322," ",22-SEP-25,"1474643","Peak Chiropractic Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
323," ",22-SEP-25,"1469002","Eaton Dental PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
324," ",22-SEP-25,"1473722","Institute for Chiropractic Health and Wellness Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
325," ",22-SEP-25,"1474536","Blue Apple Wellness LLP","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
326," ",22-SEP-25,"1477793","Eye Consultants of Fargo PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
327," ",22-SEP-25,"1472889","Hochhalter Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
328," ",22-SEP-25,"1474356","Hetland Ear Nose Throat PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
329," ",22-SEP-25,"1474467","Little Missouri Chiropractic PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
330," ",22-SEP-25,"1471124","Carpell PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
331," ",22-SEP-25,"1477111","Vivid Vision Care PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
332," ",22-SEP-25,"1474464","Kelly Chiropractic Center PA","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
333," ",22-SEP-25,"1472887","Chiropractic Arts Clinic LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
334," ",22-SEP-25,"1470873","Premier Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
335," ",22-SEP-25,"1472620","Horace Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
336," ",22-SEP-25,"1469370","Bladder Care Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
337," ",22-SEP-25,"1470795","Sabourin Chiropractic Clinic PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
338," ",22-SEP-25,"1473169","Complete Health PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
339," ",22-SEP-25,"1479795","CSSA LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
340," ",22-SEP-25,"1482814","PAM Physician Enterprise","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
341," ",22-SEP-25,"1478683","Red River Valley Health Care PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
342," ",22-SEP-25,"1483467","Bismarck Eye Care PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
343," ",22-SEP-25,"1473293","Marz Chiropractic PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
344," ",22-SEP-25,"1488124","Neuromonitoring Services of America Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
345," ",22-SEP-25,"1487441","Avera McKennan","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
346," ",22-SEP-25,"1464742","Avera McKennan","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
347," ",22-SEP-25,"1480248","Melissa Anderson Psychological Services PLLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
348," ",22-SEP-25,"1453330","Psychiatry Networks Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
349," ",22-SEP-25,"1481332","Faculty Physicians and Surgeons of LLUSM","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
350," ",22-SEP-25,"1462248","Minnesota Gastroenterology PA","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
351," ",22-SEP-25,"1484039","Fairview Health Services","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
352," ",22-SEP-25,"1490762","Thomas J Rene OD PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
353," ",22-SEP-25,"1461895","Bismarck Eyecare PC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
354," ",22-SEP-25,"1454326","Guy K Slann","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
355," ",22-SEP-25,"1462465","North Dakota State Hospital","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
356," ",22-SEP-25,"1464413","PSJ Acquisition LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
357," ",22-SEP-25,"1473752","Sanford Health Network North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
358," ",22-SEP-25,"1482824","Poudre Valley Healthcare Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
359," ",22-SEP-25,"1460682","TRINITY HOSPITALS","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
360," ",22-SEP-25,"1480027","Altru Health System","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
361," ",22-SEP-25,"1463968","Fairview Health Services","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
362," ",22-SEP-25,"1451418","Upper Missouri Dist Health Unit","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
363," ",22-SEP-25,"1483956","Sidney C Rubenstein","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
364," ",22-SEP-25,"1457462","Sanford Clinic North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
365," ",22-SEP-25,"1461938","Natera Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
366," ",22-SEP-25,"1454341","Inform Diagnostics Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
367," ",22-SEP-25,"1452970","Accupath Diagnostic Laboratories Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
368," ",22-SEP-25,"1464752","GeneDX LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
369," ",22-SEP-25,"1464222","Quest Diagnostics Nichols Institute Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
370," ",22-SEP-25,"1463760","Bakotic Pathology Associates LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
371," ",22-SEP-25,"1459497","Esoterix Genetic Laboratories Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
372," ",22-SEP-25,"1476323","Sanford Clinic","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
373," ",22-SEP-25,"1476652","OneOme Holdings LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
374," ",22-SEP-25,"1471968","Neogenomics Laboratories Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
375," ",22-SEP-25,"1469009","Aegis Sciences Corporation","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
376," ",22-SEP-25,"1476250","Neogenomics Laboratories Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
377," ",22-SEP-25,"1477610","North Central Florida Neurodiagnostic Services LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
378," ",22-SEP-25,"1472618","BioReference Health LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
379," ",22-SEP-25,"1483227","Aspira Labs Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
380," ",22-SEP-25,"1482763","Exact Sciences Laboratories LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
381," ",22-SEP-25,"1481340","Spector Scientific Lab Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
382," ",22-SEP-25,"1480773","Aegis Sciences Corporation","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
383," ",22-SEP-25,"1482177","Mako Medical Laboratories LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
384," ",22-SEP-25,"1479825","Religen","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
495," ",22-SEP-25,"1458721","Gregory S Volk","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
496," ",22-SEP-25,"1465431","Dion Darveaux","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
497," ",22-SEP-25,"1465304","Quentin N Burdick Comprehensive","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
498," ",22-SEP-25,"1469059","Spirit Lake Tribe","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
499," ",22-SEP-25,"1465517","Trenton Indian Service Area","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
500," ",22-SEP-25,"1487984","Woodrow Wilson Keeble Memorial Health Care Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
501," ",22-SEP-25,"1454603","Cooperstown Medical Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
502," ",22-SEP-25,"1458233","Pembina County Memorial Hospital Association","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
503," ",22-SEP-25,"1462652","Warren Community Hospital Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
504," ",22-SEP-25,"1454719","Christian Unity Hospital Corporation","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
505," ",22-SEP-25,"1459013","Mountrail County Medical Center Inc","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
506," ",22-SEP-25,"1460641","Trinity Kenmare Hospital","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
507," ",22-SEP-25,"1464207","Northwood Deaconess Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
508," ",22-SEP-25,"1463889","Northwood Deaconess Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
509," ",22-SEP-25,"1460324","St Josephs Hospital and Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
510," ",22-SEP-25,"1464623","Linton Hospital","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
511," ",22-SEP-25,"1460050","Oakes Community Hospital","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
512," ",22-SEP-25,"1473552","Sanford Health Network North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
513," ",22-SEP-25,"1471065","Northwood Deaconess Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
514," ",22-SEP-25,"1473551","Sanford Health Network North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
515," ",22-SEP-25,"1474116","Sidney Health Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
516," ",22-SEP-25,"1470144","Cavalier County Memorial Hospital Association","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
517," ",22-SEP-25,"1473553","Sanford Health Network North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
518," ",22-SEP-25,"1488011","Sanford Medical Center Fargo","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
519," ",22-SEP-25,"1481734","Ashley Medical Center","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
520," ",22-SEP-25,"1478793","Sanford Clinic North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
521," ",22-SEP-25,"1488015","Sanford Medical Center Fargo","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
522," ",22-SEP-25,"1488014","Sanford Medical Center Fargo","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
523," ",22-SEP-25,"1488006","Sanford Medical Center Fargo","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
524," ",22-SEP-25,"1490124","Altru Health System","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
525," ",22-SEP-25,"1450792","Virtual Radiologic Professionals LLC","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
526," ",22-SEP-25,"1457594","Sanford Clinic North","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
527," ",22-SEP-25,"1452322","Lutheran Charity Association","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
528," ",22-SEP-25,"1455073","Consulting Radiologists Ltd","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
529," ",22-SEP-25,"1467285","Richard P Boesch","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
530," ",22-SEP-25,"1463197","Quentin N Burdick Comprehensive","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
531," ",22-SEP-25,"1451423","Gold Cross Ambulance Service","ND-MSG-02-8610-Revalidation DT Updated",0,"B-IF-CMS-RVL_IB_1568478.00",22-SEP-25 08.03.07.559157000 PM
