"P_SYS_ID","P_RSK_SCRN_SK","P_RS_TY_CD","P_RS_LAST_DATE","P_RS_LAST_VALUE","P_RS_SOURCE","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000518,225,"R",26-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000537,226,"R",09-OCT-13,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000539,228,"R",27-SEP-13,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000544,229,"R",07-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000549,230,"R",09-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000550,231,"R",18-SEP-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000553,232,"R",10-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000557,233,"R",10-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000560,234,"R",30-OCT-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000561,235,"R",07-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000564,237,"R",17-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000569,238,"R",16-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000570,239,"R",11-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000573,240,"R",10-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000574,241,"R",13-SEP-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000577,242,"R",26-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000579,243,"R",19-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000580,244,"R",03-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000583,245,"R",01-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000586,246,"R",17-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000587,247,"R",08-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000589,248,"R",19-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000590,249,"R",20-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000591,250,"R",01-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000592,251,"R",26-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000593,252,"R",25-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000596,253,"R",27-AUG-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000597,254,"R",27-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1306567,58947,"R",19-JUN-18,"","E",0,"ANNDOLL",19-JUN-18 12.27.04.912000000 PM,"ANNDOLL",19-JUN-18 12.27.04.912000000 PM
1306567,58948,"I",19-JUN-18,"","E",0,"ANNDOLL",19-JUN-18 12.27.05.015000000 PM,"ANNDOLL",19-JUN-18 12.27.05.015000000 PM
1000601,257,"R",01-AUG-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000602,258,"R",08-SEP-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1155647,60408,"S",11-JUN-24,"","L",0,"B-IF-HMS-DEA-MNTHLY896526.00",11-JUN-24 11.00.17.515409000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000605,260,"R",10-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000606,261,"R",03-OCT-13,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000607,262,"R",18-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000608,263,"R",29-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000609,264,"R",08-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000610,265,"R",10-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000611,266,"R",05-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000612,267,"R",30-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000613,268,"R",26-JAN-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1155652,60409,"S",09-FEB-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4219486.00",09-FEB-22 11.01.15.562103000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000615,270,"R",08-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000616,271,"R",14-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000617,272,"R",30-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000648,273,"R",26-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000649,274,"R",06-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000651,275,"R",23-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1155661,60410,"S",09-FEB-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4219486.00",09-FEB-22 11.01.15.562103000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000654,277,"R",27-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1155662,60411,"S",08-MAY-20,"","L",0,"B-IF-HMS-DEA-MNTHLY3133970.00",08-MAY-20 11.01.16.234914000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155663,60412,"S",11-JAN-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4168466.00",11-JAN-22 02.40.36.497163000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000667,280,"R",26-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000669,281,"R",09-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000671,282,"R",23-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000673,283,"R",06-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1156045,60413,"S",08-MAR-21,"","L",0,"B-IF-HMS-DEA-MNTHLY3644024.00",08-MAR-21 11.01.12.052974000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000677,285,"R",15-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000678,286,"R",12-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000679,287,"R",25-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1156046,60414,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000681,289,"R",01-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1156047,60415,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000683,291,"R",18-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000684,292,"R",08-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000686,293,"R",14-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000689,294,"R",24-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1156059,60416,"S",08-JAN-21,"","L",0,"B-IF-HMS-DEA-MNTHLY3542993.00",08-JAN-21 11.01.12.609593000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1156063,60417,"S",09-NOV-18,"","L",0,"B-IF-HMS-DEA-MNTHLY2243308.00",09-NOV-18 10.29.30.451888000 AM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000692,297,"R",24-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1156069,60418,"S",09-MAR-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4267873.00",09-MAR-22 11.01.17.216127000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000694,299,"R",27-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000695,300,"R",21-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000697,301,"R",28-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000699,302,"R",01-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000700,303,"R",27-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000701,304,"R",27-JAN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000702,305,"R",16-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000703,306,"R",12-DEC-13,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000708,307,"R",02-SEP-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1156073,60419,"S",10-JUN-22,"","L",0,"B-IF-HMS-DEA-MNTHLY4425279.00",10-JUN-22 06.59.05.296963000 AM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000710,309,"R",15-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000711,310,"R",18-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000712,311,"R",09-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1156079,60420,"S",09-JAN-25,"","L",0,"B-IF-HMS-DEA-MNTHLY1200108.00",09-JAN-25 11.00.23.754885000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1000714,313,"R",30-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000719,315,"R",22-OCT-13,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000723,317,"R",11-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000725,318,"R",10-JUL-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000728,320,"R",04-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1000729,321,"R",20-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001835,962,"R",15-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1306868,58966,"C",21-JUN-18,"L","E",1,"AYARBROUGH",02-JUL-18 02.39.00.676000000 PM,"CHLHARMON",21-JUN-18 10.57.40.588000000 AM
1154008,60359,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001838,965,"R",24-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001840,966,"R",19-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001842,967,"R",25-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001843,968,"R",15-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154037,60360,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001845,970,"R",24-JUN-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001846,971,"R",17-APR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001847,972,"R",14-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001848,973,"R",14-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001849,974,"R",14-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154038,60361,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154061,60362,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154062,60363,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154097,60364,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154579,60365,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001862,980,"R",28-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001863,981,"R",11-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154658,60366,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001866,983,"R",12-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154666,60367,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001872,985,"R",13-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154681,60368,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154686,60369,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001880,988,"R",08-APR-15,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001884,989,"R",22-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154688,60370,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001893,991,"R",11-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154689,60371,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154702,60372,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154710,60373,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001901,995,"R",26-FEB-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154712,60374,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154727,60375,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154729,60376,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154735,60377,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001916,1000,"R",21-MAY-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1154779,60378,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1154863,60379,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155340,60380,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155370,60381,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1001928,1005,"R",20-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1001934,1006,"R",17-MAR-14,"","E",0,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM,"DataFix_ESPRD01213970",05-APR-18 07.38.28.000000000 PM
1155427,60382,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155475,60383,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155493,60384,"S",21-JUN-18,"","L",0,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
1155496,60385,"S",29-NOV-18,"","L",0,"B-IF-HMS-DEA-MNTHLY2273839.00",29-NOV-18 10.46.46.521266000 AM,"B-IF-PRV-LIC-002_2019332.00",21-JUN-18 05.06.56.240980000 PM
