"P_SYS_ID","P_EVENT_SK","P_EVENT_RSN_SK","P_EVENT_RSN_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1277436,544017,2698,"9945",0,"PJHEID",14-MAR-14 05.23.47.357000000 PM,"PJHEID",14-MAR-14 05.23.47.357000000 PM
1279389,544018,2699,"9903",0,"userID",14-MAR-14 05.43.32.145000000 PM,"userID",14-MAR-14 05.43.32.145000000 PM
1279393,544019,2700,"9903",0,"userID",14-MAR-14 05.44.38.747000000 PM,"userID",14-MAR-14 05.44.38.747000000 PM
1281412,544058,2701,"9945",0,"JUDITHSZEGEDI",14-MAR-14 08.02.02.958000000 PM,"JUDITHSZEGEDI",14-MAR-14 08.02.02.958000000 PM
1279827,544487,2712,"9903",0,"userID",17-MAR-14 09.27.49.120000000 AM,"userID",17-MAR-14 09.27.49.120000000 AM
1280706,481775,2707,"9903",0,"B-Prov-Letters+8502512.00",15-MAR-14 11.22.43.568000000 AM,"INTERNALUSER",15-MAR-14 11.22.43.568000000 AM
1278841,544444,2710,"9903",0,"userID",17-MAR-14 08.05.49.664000000 AM,"userID",17-MAR-14 08.05.49.664000000 AM
1277489,544468,2711,"9902",0,"userID",17-MAR-14 08.42.34.227000000 AM,"userID",17-MAR-14 08.42.34.227000000 AM
1282998,544542,2713,"9902",0,"internalUser",17-MAR-14 10.22.11.704000000 AM,"internalUser",17-MAR-14 10.22.11.704000000 AM
1279323,544871,2714,"9902",0,"userID",17-MAR-14 01.47.42.395000000 PM,"userID",17-MAR-14 01.47.42.395000000 PM
1280968,545775,2715,"9945",0,"PJHEID",17-MAR-14 04.06.51.907000000 PM,"PJHEID",17-MAR-14 04.06.51.907000000 PM
1277375,546847,2716,"9903",0,"userID",18-MAR-14 12.18.44.119000000 PM,"userID",18-MAR-14 12.18.44.119000000 PM
1277368,546849,2717,"9903",0,"userID",18-MAR-14 12.21.31.049000000 PM,"userID",18-MAR-14 12.21.31.049000000 PM
1277363,546854,2718,"9903",0,"userID",18-MAR-14 12.24.13.695000000 PM,"userID",18-MAR-14 12.24.13.695000000 PM
1283299,547006,2719,"9902",0,"userID",18-MAR-14 12.58.37.922000000 PM,"userID",18-MAR-14 12.58.37.922000000 PM
1283341,547904,2720,"9910",0,"userID",19-MAR-14 08.51.33.010000000 AM,"userID",19-MAR-14 08.51.33.010000000 AM
1279036,548386,2721,"9945",0,"JMLAGRO",20-MAR-14 07.38.24.369000000 AM,"JMLAGRO",20-MAR-14 07.38.24.369000000 AM
1279037,548387,2722,"9945",0,"JMLAGRO",20-MAR-14 07.39.47.226000000 AM,"JMLAGRO",20-MAR-14 07.39.47.226000000 AM
1280959,548709,2723,"9903",0,"userID",20-MAR-14 09.54.59.514000000 AM,"userID",20-MAR-14 09.54.59.514000000 AM
1281956,548891,2724,"9902",0,"userID",20-MAR-14 10.51.25.658000000 AM,"userID",20-MAR-14 10.51.25.658000000 AM
1276886,549207,2725,"9902",0,"userID",20-MAR-14 01.26.36.630000000 PM,"userID",20-MAR-14 01.26.36.630000000 PM
1278559,549345,2726,"9902",0,"userID",20-MAR-14 03.11.36.197000000 PM,"userID",20-MAR-14 03.11.36.197000000 PM
1283370,549349,2727,"9902",0,"userID",20-MAR-14 03.12.20.590000000 PM,"userID",20-MAR-14 03.12.20.590000000 PM
1283373,549350,2728,"9902",0,"KWOODALL",20-MAR-14 03.12.20.627000000 PM,"KWOODALL",20-MAR-14 03.12.20.627000000 PM
1283375,549351,2729,"9902",0,"guestUser",20-MAR-14 03.12.20.635000000 PM,"guestUser",20-MAR-14 03.12.20.635000000 PM
1283374,549352,2730,"9902",0,"guestUser",20-MAR-14 03.12.20.646000000 PM,"guestUser",20-MAR-14 03.12.20.646000000 PM
1283415,549356,2731,"9902",0,"userID",20-MAR-14 03.22.15.187000000 PM,"userID",20-MAR-14 03.22.15.187000000 PM
1279321,549362,2732,"9902",0,"userID",20-MAR-14 03.30.09.317000000 PM,"userID",20-MAR-14 03.30.09.317000000 PM
1280454,549400,2733,"9945",0,"JUDITHSZEGEDI",20-MAR-14 04.08.10.946000000 PM,"JUDITHSZEGEDI",20-MAR-14 04.08.10.946000000 PM
1280457,549401,2734,"9945",0,"JUDITHSZEGEDI",20-MAR-14 04.10.44.051000000 PM,"JUDITHSZEGEDI",20-MAR-14 04.10.44.051000000 PM
1280456,549402,2735,"9945",0,"JUDITHSZEGEDI",20-MAR-14 04.19.28.205000000 PM,"JUDITHSZEGEDI",20-MAR-14 04.19.28.205000000 PM
1283336,549405,2736,"9902",0,"userID",20-MAR-14 04.24.41.674000000 PM,"userID",20-MAR-14 04.24.41.674000000 PM
1280991,549658,2737,"9910",0,"userID",21-MAR-14 07.49.01.494000000 AM,"userID",21-MAR-14 07.49.01.494000000 AM
1280915,549659,2738,"9903",0,"userID",21-MAR-14 07.56.34.228000000 AM,"userID",21-MAR-14 07.56.34.228000000 AM
1283579,549686,2739,"9902",0,"internalUser",21-MAR-14 09.07.21.153000000 AM,"internalUser",21-MAR-14 09.07.21.153000000 AM
1280321,550804,2744,"9945",0,"JUDITHSZEGEDI",21-MAR-14 06.11.29.398000000 PM,"JUDITHSZEGEDI",21-MAR-14 06.11.29.398000000 PM
1283639,551907,2770,"9903",0,"userID",24-MAR-14 12.57.08.783000000 PM,"userID",24-MAR-14 12.57.08.783000000 PM
1282457,550493,2742,"9902",0,"userID",21-MAR-14 03.23.20.641000000 PM,"userID",21-MAR-14 03.23.20.641000000 PM
1280315,550737,2743,"9945",0,"JUDITHSZEGEDI",21-MAR-14 04.32.13.747000000 PM,"JUDITHSZEGEDI",21-MAR-14 04.32.13.747000000 PM
1280086,550965,2745,"9945",0,"JUDITHSZEGEDI",22-MAR-14 03.11.40.212000000 PM,"JUDITHSZEGEDI",22-MAR-14 03.11.40.212000000 PM
1280085,550966,2746,"9945",0,"JUDITHSZEGEDI",22-MAR-14 03.19.28.496000000 PM,"JUDITHSZEGEDI",22-MAR-14 03.19.28.496000000 PM
1280057,551010,2747,"9945",0,"JUDITHSZEGEDI",22-MAR-14 04.31.40.260000000 PM,"JUDITHSZEGEDI",22-MAR-14 04.31.40.260000000 PM
1280059,551012,2748,"9945",0,"JUDITHSZEGEDI",22-MAR-14 04.39.36.734000000 PM,"JUDITHSZEGEDI",22-MAR-14 04.39.36.734000000 PM
1279973,551018,2749,"9902",0,"userID",22-MAR-14 05.45.38.688000000 PM,"userID",22-MAR-14 05.45.38.688000000 PM
1280090,551066,2750,"9945",0,"JUDITHSZEGEDI",22-MAR-14 06.42.10.130000000 PM,"JUDITHSZEGEDI",22-MAR-14 06.42.10.130000000 PM
1280064,551106,2751,"9945",0,"JUDITHSZEGEDI",22-MAR-14 07.10.06.432000000 PM,"JUDITHSZEGEDI",22-MAR-14 07.10.06.432000000 PM
1280065,551107,2752,"9945",0,"JUDITHSZEGEDI",22-MAR-14 07.13.22.151000000 PM,"JUDITHSZEGEDI",22-MAR-14 07.13.22.151000000 PM
1280300,551276,2753,"9945",0,"PJHEID",24-MAR-14 08.36.53.890000000 AM,"PJHEID",24-MAR-14 08.36.53.890000000 AM
1280313,551289,2754,"9945",0,"PJHEID",24-MAR-14 08.40.16.873000000 AM,"PJHEID",24-MAR-14 08.40.16.873000000 AM
1281310,551380,2755,"9945",0,"PJHEID",24-MAR-14 09.49.42.159000000 AM,"PJHEID",24-MAR-14 09.49.42.159000000 AM
1281309,551383,2756,"9945",0,"PJHEID",24-MAR-14 09.56.39.634000000 AM,"PJHEID",24-MAR-14 09.56.39.634000000 AM
1281102,551671,2768,"9945",0,"JMLAGRO",24-MAR-14 11.33.00.636000000 AM,"JMLAGRO",24-MAR-14 11.33.00.636000000 AM
1279879,551691,2769,"9903",0,"userID",24-MAR-14 11.44.29.967000000 AM,"userID",24-MAR-14 11.44.29.967000000 AM
1282544,551919,2771,"9902",0,"userID",24-MAR-14 12.59.51.076000000 PM,"userID",24-MAR-14 12.59.51.076000000 PM
1282454,551976,2772,"9902",0,"userID",24-MAR-14 01.15.14.362000000 PM,"userID",24-MAR-14 01.15.14.362000000 PM
1283644,552045,2773,"9903",0,"userID",24-MAR-14 01.33.23.624000000 PM,"userID",24-MAR-14 01.33.23.624000000 PM
1278424,552352,2774,"9903",0,"userID",24-MAR-14 04.18.30.412000000 PM,"userID",24-MAR-14 04.18.30.412000000 PM
1283317,552353,2775,"9902",0,"userID",24-MAR-14 04.32.48.113000000 PM,"userID",24-MAR-14 04.32.48.113000000 PM
1282029,552474,2776,"9902",0,"userID",24-MAR-14 07.22.20.351000000 PM,"userID",24-MAR-14 07.22.20.351000000 PM
1282852,552746,2777,"9902",0,"userID",25-MAR-14 09.59.23.332000000 AM,"userID",25-MAR-14 09.59.23.332000000 AM
1282856,552795,2778,"9902",0,"userID",25-MAR-14 10.19.17.188000000 AM,"userID",25-MAR-14 10.19.17.188000000 AM
1282869,552871,2779,"9902",0,"userID",25-MAR-14 11.32.24.122000000 AM,"userID",25-MAR-14 11.32.24.122000000 AM
1283668,553047,2780,"9903",0,"userID",25-MAR-14 01.01.08.692000000 PM,"userID",25-MAR-14 01.01.08.692000000 PM
1278894,553308,2781,"9903",0,"userID",25-MAR-14 02.10.16.896000000 PM,"userID",25-MAR-14 02.10.16.896000000 PM
1278894,553310,2782,"9903",0,"userID",25-MAR-14 02.12.11.114000000 PM,"userID",25-MAR-14 02.12.11.114000000 PM
1277410,553539,2783,"9902",0,"userID",25-MAR-14 02.57.10.203000000 PM,"userID",25-MAR-14 02.57.10.203000000 PM
1280746,553881,2784,"9945",0,"JOYSPEZIALE",25-MAR-14 04.22.54.157000000 PM,"JOYSPEZIALE",25-MAR-14 04.22.54.157000000 PM
1280745,553882,2785,"9945",0,"JOYSPEZIALE",25-MAR-14 04.24.49.322000000 PM,"JOYSPEZIALE",25-MAR-14 04.24.49.322000000 PM
1279445,554040,2788,"9945",0,"JOYSPEZIALE",25-MAR-14 06.22.20.028000000 PM,"JOYSPEZIALE",25-MAR-14 06.22.20.028000000 PM
1281257,554132,2789,"9945",0,"PJHEID",25-MAR-14 10.52.20.894000000 PM,"PJHEID",25-MAR-14 10.52.20.894000000 PM
1281258,554133,2790,"9945",0,"PJHEID",25-MAR-14 10.54.50.140000000 PM,"PJHEID",25-MAR-14 10.54.50.140000000 PM
1282876,554221,2791,"9902",0,"userID",26-MAR-14 10.24.00.528000000 AM,"userID",26-MAR-14 10.24.00.528000000 AM
1279529,554310,2792,"9903",0,"userID",26-MAR-14 11.05.25.825000000 AM,"userID",26-MAR-14 11.05.25.825000000 AM
1279852,554995,2793,"9903",0,"userID",26-MAR-14 02.24.12.870000000 PM,"userID",26-MAR-14 02.24.12.870000000 PM
1283750,555707,2794,"9902",0,"internalUser",27-MAR-14 08.10.04.181000000 AM,"internalUser",27-MAR-14 08.10.04.181000000 AM
1282866,556253,2795,"9902",0,"userID",27-MAR-14 10.38.31.599000000 AM,"userID",27-MAR-14 10.38.31.599000000 AM
1283247,557798,2796,"9902",0,"userID",28-MAR-14 10.00.55.679000000 AM,"userID",28-MAR-14 10.00.55.679000000 AM
1283436,557799,2797,"9902",0,"KWOODALL",28-MAR-14 10.00.55.734000000 AM,"KWOODALL",28-MAR-14 10.00.55.734000000 AM
1276847,557812,2798,"9903",0,"userID",28-MAR-14 10.15.06.975000000 AM,"userID",28-MAR-14 10.15.06.975000000 AM
1282984,558148,2799,"9903",0,"userID",28-MAR-14 12.03.55.714000000 PM,"userID",28-MAR-14 12.03.55.714000000 PM
1283623,558162,2800,"9903",0,"userID",28-MAR-14 12.08.15.981000000 PM,"userID",28-MAR-14 12.08.15.981000000 PM
1283230,558165,2801,"9903",0,"userID",28-MAR-14 12.10.39.991000000 PM,"userID",28-MAR-14 12.10.39.991000000 PM
1283345,558168,2802,"9903",0,"userID",28-MAR-14 12.11.30.763000000 PM,"userID",28-MAR-14 12.11.30.763000000 PM
1282889,558913,2810,"9902",0,"userID",31-MAR-14 10.46.53.899000000 AM,"userID",31-MAR-14 10.46.53.899000000 AM
1282602,558945,2812,"9902",0,"userID",31-MAR-14 11.15.19.192000000 AM,"userID",31-MAR-14 11.15.19.192000000 AM
1281294,562262,2834,"9902",0,"userID",02-APR-14 03.21.19.302000000 PM,"userID",02-APR-14 03.21.19.302000000 PM
1279500,562477,2835,"9945",0,"KWOODALL",02-APR-14 04.03.43.523000000 PM,"KWOODALL",02-APR-14 04.03.43.523000000 PM
1279145,564489,2838,"9910",0,"userID",04-APR-14 11.58.38.809000000 AM,"userID",04-APR-14 11.58.38.809000000 AM
1277496,564540,2840,"9903",0,"userID",04-APR-14 12.54.45.461000000 PM,"userID",04-APR-14 12.54.45.461000000 PM
1281167,566356,2850,"9903",0,"userID",07-APR-14 03.50.05.867000000 PM,"userID",07-APR-14 03.50.05.867000000 PM
1282569,567998,2858,"9902",0,"userID",08-APR-14 02.52.37.516000000 PM,"userID",08-APR-14 02.52.37.516000000 PM
1280577,569686,2868,"9902",0,"userID",09-APR-14 02.40.04.452000000 PM,"userID",09-APR-14 02.40.04.452000000 PM
1283587,569932,2871,"9910",0,"userID",09-APR-14 04.03.23.562000000 PM,"userID",09-APR-14 04.03.23.562000000 PM
1277670,570067,2876,"9902",0,"userID",09-APR-14 04.53.16.643000000 PM,"userID",09-APR-14 04.53.16.643000000 PM
1284004,570790,2879,"9902",0,"userID",10-APR-14 01.14.52.440000000 PM,"userID",10-APR-14 01.14.52.440000000 PM
1277456,571293,2880,"9902",0,"userID",10-APR-14 03.57.57.101000000 PM,"userID",10-APR-14 03.57.57.101000000 PM
1281180,572498,2882,"9902",0,"userID",11-APR-14 02.40.15.768000000 PM,"userID",11-APR-14 02.40.15.768000000 PM
1280430,573050,2887,"9902",0,"userID",14-APR-14 08.58.19.340000000 AM,"userID",14-APR-14 08.58.19.340000000 AM
1277158,576666,2921,"9902",0,"userID",16-APR-14 11.53.47.110000000 AM,"userID",16-APR-14 11.53.47.110000000 AM
1284175,577832,2954,"9902",0,"userID",16-APR-14 05.46.22.364000000 PM,"userID",16-APR-14 05.46.22.364000000 PM
1278699,578297,2956,"9902",0,"JMLAGRO",17-APR-14 10.07.09.171000000 AM,"JMLAGRO",17-APR-14 10.07.09.171000000 AM
1282505,576982,2947,"9902",0,"KARCHARVAT",16-APR-14 01.59.46.145000000 PM,"KARCHARVAT",16-APR-14 01.59.46.145000000 PM
1278696,578296,2955,"9902",0,"userID",17-APR-14 10.07.09.120000000 AM,"userID",17-APR-14 10.07.09.120000000 AM
1284174,581849,2975,"9945",0,"KWOODALL",21-APR-14 01.28.51.768000000 PM,"KWOODALL",21-APR-14 01.28.51.768000000 PM
