"P_SYS_ID","P_NUM_BED_SK","P_BED_TY_CD","P_NUM_BED_BEG_DT","P_NUM_BED_END_DT","P_BED_NUM","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1284044,31743,"AC",13-JUN-66,31-DEC-99,471,7,"GUESTUSER",24-SEP-14 10.30.16.551000000 AM,"guestUser",03-APR-14 06.04.16.911000000 PM
1284051,31744,"BC",01-JAN-14,31-DEC-14,12,17,"guestUser",11-APR-14 05.24.35.143000000 PM,"guestUser",04-APR-14 10.55.51.737000000 AM
1284055,31745,"AC",10-JUL-78,10-JUL-99,25,18,"guestUser",12-MAY-14 03.22.45.775000000 PM,"guestUser",04-APR-14 12.55.24.402000000 PM
1284060,31746,"XX",24-MAR-14,31-DEC-17,110,63,"B-Term-Prov-Trigger_2394534.00",14-FEB-19 06.00.53.458837000 PM,"guestUser",04-APR-14 02.17.38.770000000 PM
1171533,31747,"SN",01-OCT-13,21-DEC-00,140,1,"JMLAGRO",24-FEB-15 08.31.39.500000000 AM,"JOYSPEZIALE",04-APR-14 04.03.36.353000000 PM
1154832,31748,"SW",01-OCT-13,30-JUN-17,25,5,"B-Term-Prov-Trigger_2382224.00",06-FEB-19 06.00.58.619481000 PM,"JOYSPEZIALE",04-APR-14 04.55.07.512000000 PM
1279702,31756,"SN",01-JAN-61,31-DEC-99,99,19,"guestUser",18-APR-14 01.40.13.605000000 PM,"guestUser",07-APR-14 09.53.24.714000000 AM
1154655,31757,"AC",01-OCT-13,31-DEC-19,261,1,"B-Term-Prov-Trigger_3354334.00",17-SEP-20 06.03.10.765659000 PM,"JMLAGRO",07-APR-14 10.40.32.199000000 AM
1281983,31758,"SN",01-JAN-14,31-DEC-14,57,13,"guestUser",17-APR-14 08.29.38.220000000 PM,"guestUser",07-APR-14 11.15.16.985000000 AM
1153786,31759,"AC",01-OCT-13,31-DEC-13,20,3,"THENDERSON",15-AUG-15 04.01.13.645000000 PM,"ZOEASANDY",07-APR-14 12.18.34.968000000 PM
1153808,31760,"AC",01-OCT-13,31-DEC-99,25,2,"JMLAGRO",04-AUG-15 11.23.05.424000000 AM,"JOYSPEZIALE",07-APR-14 01.48.25.506000000 PM
1172043,31761,"SN",01-OCT-13,01-APR-16,32,5,"B-Term-Prov-Trigger_1017813.00",16-JUN-16 06.01.35.819642000 PM,"PJHEID",07-APR-14 05.07.15.885000000 PM
1284118,31762,"XX",21-JUN-13,20-JUN-14,408,2,"guestUser",23-JUN-14 07.11.31.828000000 AM,"guestUser",08-APR-14 09.39.40.980000000 AM
1153773,31765,"AC",01-OCT-13,31-DEC-99,22,3,"JMLAGRO",04-AUG-15 11.29.38.208000000 AM,"PJHEID",08-APR-14 01.18.11.667000000 PM
1284160,31766,"IC",26-JAN-84,31-DEC-99,5,4,"guestUser",09-APR-14 11.45.27.770000000 AM,"guestUser",09-APR-14 11.38.53.819000000 AM
1284181,31767,"IC",26-JAN-84,31-DEC-99,5,1,"guestUser",09-APR-14 03.01.55.243000000 PM,"guestUser",09-APR-14 02.55.34.714000000 PM
1284207,31768,"BC",01-JUL-95,31-DEC-99,11,15,"guestUser",10-APR-14 04.08.36.611000000 PM,"guestUser",10-APR-14 12.27.00.316000000 PM
1171475,31769,"NF",01-OCT-13,31-DEC-33,52,1,"PJHEID",10-JUL-14 07.56.06.868000000 AM,"JOYSPEZIALE",10-APR-14 12.35.23.189000000 PM
1166917,31770,"AC",01-OCT-13,30-SEP-13,15,0,"JMLAGRO",10-APR-14 01.41.55.954000000 PM,"JMLAGRO",10-APR-14 01.41.55.954000000 PM
1284216,31771,"SN",07-SEP-78,31-DEC-99,60,15,"guestUser",26-JUN-14 05.43.52.356000000 PM,"guestUser",10-APR-14 03.27.43.820000000 PM
1181987,31772,"BC",01-OCT-13,31-DEC-99,11,3,"TWOLF",22-JUL-15 02.23.15.001000000 PM,"KRBACKMAN",10-APR-14 04.10.38.349000000 PM
1154799,31773,"SW",01-OCT-13,23-OCT-18,5,3,"B-Term-Prov-Trigger_2216201.00",23-OCT-18 06.01.29.378277000 PM,"PJHEID",10-APR-14 10.06.33.454000000 PM
1171456,31774,"SN",01-OCT-13,23-OCT-18,44,3,"B-Term-Prov-Trigger_2216201.00",23-OCT-18 06.01.29.378277000 PM,"JMLAGRO",11-APR-14 10.24.12.689000000 AM
1284251,31775,"MC",01-JUL-01,31-DEC-99,25,26,"guestUser",17-JUN-14 07.04.41.304000000 PM,"guestUser",11-APR-14 10.29.01.088000000 AM
1171991,31776,"BC",01-OCT-13,11-APR-19,43,3,"B-Term-Prov-Trigger_2515214.00",30-APR-19 06.00.32.304988000 PM,"JOYSPEZIALE",11-APR-14 02.09.56.993000000 PM
1183546,31777,"RE",01-OCT-13,31-MAR-20,40,5,"B-Term-Prov-Trigger_3138939.00",11-MAY-20 06.02.51.459512000 PM,"JOYSPEZIALE",11-APR-14 02.26.56.452000000 PM
1284265,31778,"BC",01-OCT-12,31-DEC-99,5,15,"guestUser",25-JUN-14 10.51.59.039000000 AM,"guestUser",11-APR-14 02.49.57.498000000 PM
1172052,31779,"BC",01-OCT-13,31-DEC-14,12,6,"JMLAGRO",20-JUL-15 08.38.05.505000000 AM,"PJHEID",11-APR-14 05.25.30.925000000 PM
1000191,31780,"TC",01-OCT-13,31-DEC-99,6,2,"CR1906_SUP_PROV_DT",14-APR-14 10.45.56.927000000 AM,"CKRAFT",14-APR-14 10.09.15.961000000 AM
1279475,31781,"AC",01-JAN-72,01-JAN-17,286,41,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.15.134862000 PM,"guestUser",14-APR-14 01.20.30.282000000 PM
1279475,31782,"RH",01-JAN-72,01-JAN-17,30,41,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.15.134862000 PM,"guestUser",14-APR-14 01.20.30.282000000 PM
1284302,31783,"SN",01-APR-02,01-JAN-99,100,22,"guestUser",28-APR-14 04.32.28.178000000 PM,"guestUser",14-APR-14 02.39.08.607000000 PM
1284403,31784,"SN",01-JUL-08,31-DEC-99,86,24,"guestUser",25-JUN-14 12.04.00.650000000 PM,"guestUser",15-APR-14 05.51.16.440000000 PM
1284353,31785,"SW",01-JAN-14,31-DEC-99,12,15,"guestUser",25-JUN-14 10.24.19.307000000 AM,"guestUser",16-APR-14 09.19.19.609000000 AM
1284412,31786,"SN",01-OCT-13,31-DEC-99,51,4,"guestUser",27-MAY-14 04.04.41.831000000 PM,"guestUser",16-APR-14 10.43.35.929000000 AM
1280878,31787,"SN",01-JAN-03,31-DEC-99,54,19,"guestUser",29-APR-14 03.07.42.036000000 PM,"guestUser",16-APR-14 11.04.47.107000000 AM
1284440,31788,"SN",24-SEP-09,31-DEC-99,45,24,"guestUser",15-JUL-14 10.28.54.938000000 AM,"guestUser",16-APR-14 12.26.54.485000000 PM
1284457,31789,"BC",01-JAN-14,31-DEC-99,5,18,"guestUser",03-JUN-14 03.25.55.710000000 PM,"guestUser",16-APR-14 02.00.33.946000000 PM
1279200,31790,"SN",01-OCT-06,31-DEC-99,40,20,"guestUser",23-APR-14 05.26.59.541000000 PM,"guestUser",16-APR-14 02.47.08.401000000 PM
1171419,31791,"SN",01-OCT-13,31-DEC-14,32,2,"THENDERSON",14-AUG-15 10.08.32.750000000 AM,"JOYSPEZIALE",16-APR-14 04.54.09.983000000 PM
1171419,31792,"BC",01-OCT-13,31-DEC-14,25,2,"THENDERSON",14-AUG-15 10.08.32.750000000 AM,"JOYSPEZIALE",16-APR-14 04.54.09.983000000 PM
1204373,31793,"SN",01-OCT-13,31-DEC-14,48,6,"THENDERSON",14-AUG-15 10.15.58.744000000 AM,"JOYSPEZIALE",16-APR-14 06.03.22.832000000 PM
1153924,31794,"AC",01-OCT-13,31-DEC-99,14,6,"THENDERSON",15-AUG-15 04.58.20.629000000 PM,"JOYSPEZIALE",16-APR-14 08.17.40.656000000 PM
1284516,31795,"SN",01-JAN-14,31-DEC-99,30,24,"guestUser",02-MAY-14 03.48.54.715000000 PM,"guestUser",17-APR-14 09.39.41.359000000 AM
1171398,31796,"NF",01-OCT-13,31-DEC-13,42,2,"MKENNEDY",14-AUG-15 02.25.44.475000000 PM,"ZOEASANDY",17-APR-14 12.13.02.096000000 PM
1284556,31797,"AC",01-JUL-99,31-DEC-99,25,22,"guestUser",02-MAY-14 04.18.23.803000000 PM,"guestUser",17-APR-14 01.13.13.142000000 PM
1284571,31798,"SW",17-APR-14,31-DEC-99,4,24,"guestUser",19-MAY-14 09.40.12.571000000 PM,"guestUser",17-APR-14 02.20.03.642000000 PM
1284577,31799,"SN",01-JAN-70,31-DEC-99,45,15,"guestUser",12-MAY-14 09.40.16.644000000 AM,"guestUser",17-APR-14 02.31.29.717000000 PM
1171446,31800,"NF",01-OCT-13,31-DEC-13,42,4,"THENDERSON",14-AUG-15 10.18.59.939000000 AM,"JOYSPEZIALE",17-APR-14 04.50.20.213000000 PM
1171448,31801,"NF",01-OCT-13,31-DEC-13,54,4,"THENDERSON",14-AUG-15 10.20.19.206000000 AM,"JOYSPEZIALE",17-APR-14 07.44.47.741000000 PM
1171448,31802,"BC",01-OCT-13,31-DEC-13,12,4,"THENDERSON",14-AUG-15 10.20.19.206000000 AM,"JOYSPEZIALE",17-APR-14 07.44.47.741000000 PM
1171428,31803,"NF",01-OCT-13,31-DEC-13,44,5,"THENDERSON",14-AUG-15 10.16.35.841000000 AM,"JOYSPEZIALE",17-APR-14 08.12.13.800000000 PM
1171428,31804,"BC",01-OCT-13,31-DEC-13,5,5,"THENDERSON",14-AUG-15 10.16.35.841000000 AM,"JOYSPEZIALE",17-APR-14 08.12.13.800000000 PM
1171454,31805,"SN",01-OCT-13,31-DEC-14,57,5,"THENDERSON",14-AUG-15 10.17.53.424000000 AM,"JOYSPEZIALE",17-APR-14 08.28.42.972000000 PM
1171403,31807,"SN",01-OCT-13,31-DEC-99,99,0,"JOYSPEZIALE",18-APR-14 01.39.22.455000000 PM,"JOYSPEZIALE",18-APR-14 01.39.22.455000000 PM
1171433,31808,"SN",01-OCT-13,31-DEC-14,45,5,"THENDERSON",14-AUG-15 10.17.09.142000000 AM,"JOYSPEZIALE",18-APR-14 02.04.54.728000000 PM
1154803,31815,"XX",01-OCT-13,31-DEC-99,18,4,"THENDERSON",18-AUG-15 11.19.54.033000000 AM,"KWOODALL",21-APR-14 01.58.12.324000000 PM
1001828,31821,"SN",01-OCT-13,31-DEC-99,35,1,"MMANYGUNS",22-JUN-15 02.00.45.567000000 PM,"JMLAGRO",22-APR-14 03.25.53.132000000 PM
1171463,31832,"SN",01-OCT-13,31-DEC-13,20,3,"MKENNEDY",16-AUG-15 12.02.07.603000000 AM,"JOYSPEZIALE",26-APR-14 12.05.36.953000000 PM
1285387,31834,"BC",01-JUL-05,02-OCT-13,15,8,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.25.404200000 PM,"guestUser",28-APR-14 04.12.13.882000000 PM
1285392,31839,"AC",01-JUL-66,31-DEC-99,133,15,"guestUser",24-JUL-14 09.29.39.072000000 AM,"guestUser",28-APR-14 06.38.31.582000000 PM
1285392,31840,"SW",01-JUL-00,31-DEC-99,10,15,"guestUser",24-JUL-14 09.29.39.071000000 AM,"guestUser",28-APR-14 06.38.31.583000000 PM
1171455,31846,"SN",01-OCT-13,31-DEC-99,30,3,"THENDERSON",15-AUG-15 03.24.25.778000000 PM,"JOYSPEZIALE",02-MAY-14 03.53.15.651000000 PM
1286230,31859,"BC",20-JAN-14,31-JUL-14,1,9,"guestUser",08-JUL-14 02.49.43.173000000 PM,"guestUser",10-MAY-14 07.05.03.682000000 AM
1286954,31911,"XX",15-MAR-06,31-DEC-99,176,19,"GUESTUSER",26-FEB-15 02.07.56.043000000 PM,"guestUser",21-MAY-14 05.21.23.320000000 PM
1171481,31918,"NF",01-OCT-13,21-NOV-20,42,1,"B-Term-Prov-Trigger_1297278.00",18-MAR-25 06.01.49.501657000 PM,"JMLAGRO",27-MAY-14 11.29.59.441000000 AM
1287613,31941,"AC",01-SEP-04,31-DEC-99,25,20,"guestUser",29-JUL-14 12.14.59.152000000 PM,"guestUser",03-JUN-14 03.24.19.070000000 PM
1172037,31942,"BC",01-OCT-13,01-JUL-18,5,3,"B-Term-Prov-Trigger_2526571.00",07-MAY-19 06.01.20.226146000 PM,"KWOODALL",03-JUN-14 03.26.23.874000000 PM
1154710,31948,"XX",01-OCT-13,06-JUN-19,19,1,"B-Term-Prov-Trigger_2583637.00",12-JUN-19 06.01.14.349496000 PM,"ZOEASANDY",06-JUN-14 12.45.32.656000000 PM
1153841,31950,"AC",01-OCT-13,06-JUN-19,25,1,"B-Term-Prov-Trigger_2583637.00",12-JUN-19 06.01.14.349496000 PM,"JOYSPEZIALE",06-JUN-14 02.04.07.687000000 PM
1287986,31951,"AC",01-JAN-08,31-DEC-99,105,11,"guestUser",02-JUL-14 01.48.01.523000000 PM,"guestUser",06-JUN-14 03.14.17.427000000 PM
1288131,31956,"AC",01-JAN-03,31-DEC-99,1674,5,"GUESTUSER",18-AUG-14 03.32.30.896000000 PM,"guestUser",09-JUN-14 11.38.48.528000000 AM
1154796,31957,"XX",01-OCT-13,31-DEC-99,25,5,"THENDERSON",15-AUG-15 02.57.36.384000000 PM,"JMLAGRO",09-JUN-14 03.03.56.990000000 PM
1153757,31958,"XX",01-OCT-13,31-DEC-99,25,4,"THENDERSON",15-AUG-15 02.58.37.057000000 PM,"JMLAGRO",09-JUN-14 03.11.08.446000000 PM
1171976,31959,"SN",01-OCT-13,31-DEC-16,95,2,"B-Term-Prov-Trigger_2456973.00",25-MAR-19 06.00.54.450965000 PM,"PJHEID",09-JUN-14 03.59.04.164000000 PM
1288312,31965,"AC",11-MAY-89,31-DEC-99,87,14,"guestUser",17-JUL-14 12.38.29.443000000 PM,"guestUser",10-JUN-14 03.32.52.180000000 PM
1288357,31970,"SN",01-NOV-76,31-DEC-99,96,15,"guestUser",24-JUN-14 07.56.11.123000000 AM,"guestUser",11-JUN-14 11.12.51.223000000 AM
1285618,31971,"PS",01-JAN-85,31-DEC-99,140,18,"guestUser",01-JUL-14 02.09.58.688000000 PM,"guestUser",11-JUN-14 04.34.00.708000000 PM
1288593,31979,"AC",01-JUL-01,31-DEC-99,14,18,"guestUser",21-JUL-14 09.52.54.400000000 AM,"guestUser",13-JUN-14 08.56.37.867000000 AM
1288161,31987,"BC",01-JAN-02,31-DEC-99,16,9,"guestUser",15-JUL-14 10.23.16.581000000 AM,"guestUser",13-JUN-14 10.35.04.705000000 PM
1288696,31988,"PR",01-JAN-99,31-DEC-99,8,23,"GUESTUSER",21-AUG-14 11.04.59.553000000 AM,"guestUser",13-JUN-14 11.13.48.873000000 PM
1171581,31996,"NF",01-OCT-13,05-FEB-15,49,3,"B-Term-Prov-Trigger_2429808.00",08-MAR-19 06.00.55.030536000 PM,"PJHEID",16-JUN-14 11.21.33.494000000 AM
1288732,32000,"XX",01-APR-02,31-DEC-99,25,12,"guestUser",26-JUN-14 02.25.52.005000000 PM,"guestUser",17-JUN-14 01.45.07.598000000 PM
1154698,32002,"AC",01-OCT-13,17-OCT-18,1040,2,"B-Term-Prov-Trigger_2456973.00",25-MAR-19 06.00.54.450965000 PM,"JMLAGRO",18-JUN-14 01.14.41.872000000 PM
1001845,32011,"AL",01-OCT-13,31-DEC-99,16,5,"THENDERSON",13-AUG-15 01.06.43.159000000 PM,"RACHELSPANGENBER",24-JUN-14 11.40.28.112000000 AM
1001845,32012,"BC",01-OCT-13,31-DEC-99,16,5,"THENDERSON",13-AUG-15 01.06.43.159000000 PM,"RACHELSPANGENBER",24-JUN-14 11.40.28.112000000 AM
1171384,32016,"SN",01-OCT-13,31-DEC-99,86,1,"MAURICIOPENERAND",11-MAR-15 02.43.47.252000000 PM,"KWOODALL",25-JUN-14 12.04.25.977000000 PM
1171389,32034,"SN",01-OCT-13,31-DEC-99,60,3,"THENDERSON",18-AUG-15 04.49.56.482000000 PM,"KWOODALL",26-JUN-14 05.44.29.920000000 PM
1171430,32036,"SN",01-OCT-13,31-DEC-16,64,2,"B-Term-Prov-Trigger_1265495.00",11-JAN-17 06.01.54.612389000 PM,"JMLAGRO",27-JUN-14 09.10.42.125000000 AM
1153787,32047,"AC",01-OCT-13,31-DEC-99,14,4,"JMLAGRO",05-AUG-15 09.47.03.447000000 AM,"JOYSPEZIALE",30-JUN-14 07.20.22.324000000 PM
1154847,32059,"PS",01-OCT-13,30-NOV-23,20,8,"B-Term-Prov-Trigger_615474.00",30-NOV-23 06.01.40.936560000 PM,"JMLAGRO",08-JUL-14 01.31.28.115000000 PM
1171453,32061,"SN",01-OCT-13,24-JUL-25,104,3,"B-Term-Prov-Trigger_1481546.00",24-JUL-25 06.02.17.070743000 PM,"SHERSAYLER",09-JUL-14 09.25.26.133000000 AM
1289462,32064,"AC",07-APR-10,31-DEC-99,166,19,"GUESTUSER",12-AUG-14 11.48.59.100000000 AM,"guestUser",10-JUL-14 12.33.24.105000000 PM
1171984,32070,"SN",01-OCT-13,31-DEC-14,45,2,"B-Term-Prov-Trigger_3268801.00",28-JUL-20 06.02.38.157773000 PM,"JMLAGRO",15-JUL-14 10.29.21.096000000 AM
1289760,32094,"AC",01-OCT-13,30-SEP-16,204,16,"GUESTUSER",14-AUG-14 03.43.57.553000000 PM,"guestUser",22-JUL-14 11.46.00.357000000 AM
1153839,32097,"SW",01-OCT-13,31-DEC-99,10,0,"KARINARUIZ",24-JUL-14 09.33.11.139000000 AM,"KARINARUIZ",24-JUL-14 09.33.11.139000000 AM
1153839,32098,"AC",01-OCT-13,31-DEC-99,133,0,"KARINARUIZ",24-JUL-14 09.33.11.139000000 AM,"KARINARUIZ",24-JUL-14 09.33.11.139000000 AM
1154775,32099,"PS",01-OCT-13,31-AUG-25,22,5,"B-Term-Prov-Trigger_1564131.00",19-SEP-25 06.01.25.674918000 PM,"KARINARUIZ",24-JUL-14 10.37.11.815000000 AM
1000020,32100,"AC",01-OCT-13,31-DEC-15,316,2,"B-Term-Prov-Trigger_2363963.00",25-JAN-19 06.00.59.047946000 PM,"MAGDALENAHANUSIA",24-JUL-14 11.07.08.860000000 AM
1289971,32120,"AC",26-APR-52,31-DEC-99,322,15,"GUESTUSER",02-FEB-15 09.25.26.879000000 AM,"guestUser",31-JUL-14 02.47.01.730000000 PM
1154878,32122,"AC",01-OCT-13,01-JAN-17,25,1,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.25.307792000 PM,"JOYSPEZIALE",31-JUL-14 06.23.28.897000000 PM
1154878,32123,"SW",01-OCT-13,01-JAN-17,25,1,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.25.307792000 PM,"JOYSPEZIALE",31-JUL-14 06.23.28.897000000 PM
1154860,32129,"XX",01-OCT-13,01-JAN-16,413,4,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.10.261743000 PM,"JMLAGRO",14-AUG-14 08.26.58.422000000 AM
1290202,32132,"AC",24-NOV-12,01-OCT-13,377,14,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.01.368772000 PM,"GUESTUSER",14-AUG-14 04.18.36.653000000 PM
1290274,32135,"XX",02-OCT-95,31-DEC-99,267,42,"GUESTUSER",05-SEP-14 04.48.19.305000000 PM,"GUESTUSER",20-AUG-14 08.43.06.850000000 AM
1188538,32137,"PR",01-OCT-13,31-DEC-99,8,5,"MKENNEDY",14-AUG-15 10.41.41.189000000 AM,"NAKARRIABELL",21-AUG-14 11.04.06.276000000 AM
1153869,32146,"AC",01-OCT-13,31-DEC-14,254,1,"MMANYGUNS",13-MAR-15 01.12.30.581000000 PM,"JMLAGRO",26-AUG-14 02.57.25.337000000 PM
1153826,32148,"AC",20-SEP-13,17-FEB-15,576,3,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.01.368772000 PM,"JMLAGRO",29-AUG-14 07.58.18.627000000 AM
1290582,32168,"AC",01-JAN-09,31-DEC-99,390,17,"GUESTUSER",09-FEB-15 12.58.36.731000000 PM,"GUESTUSER",08-SEP-14 11.21.23.980000000 AM
1161413,32169,"RH",01-OCT-13,01-JAN-17,30,2,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.15.134862000 PM,"JMLAGRO",08-SEP-14 11.23.06.248000000 AM
1161413,32170,"AC",01-OCT-13,01-JAN-17,286,2,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.15.134862000 PM,"JMLAGRO",08-SEP-14 11.23.06.248000000 AM
1290641,32175,"AC",25-JUL-14,31-DEC-14,527,44,"CR1906_SUP_PROV_DT_NEW",15-SEP-15 11.35.41.000000000 AM,"GUESTUSER",12-SEP-14 11.52.16.896000000 AM
1290768,32196,"AC",01-NOV-14,11-OCT-21,194,23,"B-Term-Prov-Trigger_4013016.00",11-OCT-21 06.04.00.032866000 PM,"GUESTUSER",22-SEP-14 11.39.22.231000000 AM
1290774,32206,"AC",01-JUL-14,30-JUN-15,60,10,"GUESTUSER",21-OCT-14 03.57.18.110000000 PM,"GUESTUSER",23-SEP-14 11.11.57.650000000 AM
1290807,32216,"XX",02-MAY-14,30-APR-21,16,64,"B-Term-Prov-Trigger_3731604.00",30-APR-21 06.02.41.187589000 PM,"GUESTUSER",25-SEP-14 03.06.54.968000000 PM
1154038,32226,"AC",01-OCT-13,12-JUL-17,20,5,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.01.368772000 PM,"JOYSPEZIALE",29-SEP-14 01.59.33.505000000 PM
1290844,32227,"BC",22-DEC-14,31-DEC-99,12,52,"CR1906_SUP_PROV_DT",20-JUL-15 08.55.40.535000000 AM,"GUESTUSER",30-SEP-14 01.18.21.776000000 PM
1000101,32241,"AC",01-OCT-13,30-SEP-13,145,5,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.01.368772000 PM,"PJHEID",08-OCT-14 08.23.14.076000000 AM
1172009,32242,"BC",01-OCT-13,31-DEC-99,20,5,"JMLAGRO",20-JUL-15 08.54.33.343000000 AM,"KARINARUIZ",08-OCT-14 09.16.00.373000000 AM
1154076,32266,"SW",13-JUL-14,30-APR-21,14,3,"B-Term-Prov-Trigger_3731604.00",30-APR-21 06.02.41.187589000 PM,"JMLAGRO",10-NOV-14 08.00.40.875000000 AM
1154076,32267,"AC",13-JUL-14,30-APR-21,612,3,"B-Term-Prov-Trigger_3731604.00",30-APR-21 06.02.41.187589000 PM,"JMLAGRO",10-NOV-14 08.00.40.875000000 AM
1291657,32296,"AC",01-JAN-08,31-DEC-99,66,5,"GUESTUSER",17-FEB-15 09.49.59.953000000 AM,"GUESTUSER",12-DEC-14 01.55.08.077000000 PM
1288401,32299,"AC",01-JAN-22,31-DEC-99,15,35,"THENDERSON",14-AUG-15 10.04.24.346000000 AM,"GUESTUSER",18-DEC-14 10.05.42.649000000 AM
1291734,32300,"AC",24-APR-72,31-DEC-99,286,16,"GUESTUSER",06-APR-15 04.07.15.403000000 PM,"GUESTUSER",19-DEC-14 01.11.09.265000000 PM
1291775,32303,"BC",01-MAY-13,02-OCT-13,16,20,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.25.404200000 PM,"GUESTUSER",23-DEC-14 03.18.53.042000000 PM
1153838,32305,"PS",01-OCT-13,26-JAN-22,140,6,"B-Term-Prov-Trigger_4195248.00",26-JAN-22 06.02.55.150482000 PM,"JMLAGRO",24-DEC-14 09.49.55.234000000 AM
1291970,32320,"AC",29-JUN-12,20-JUN-16,672,23,"B-Term-Prov-Trigger_2354883.00",19-JAN-19 06.00.56.231906000 PM,"GUESTUSER",14-JAN-15 08.41.52.487000000 AM
1292058,32325,"AC",18-FEB-14,31-DEC-99,215,11,"GUESTUSER",29-JAN-15 11.11.38.886000000 AM,"GUESTUSER",19-JAN-15 04.13.21.176000000 PM
1292003,32326,"AC",01-JUL-00,31-DEC-99,18,23,"GUESTUSER",27-JAN-15 03.21.55.838000000 PM,"GUESTUSER",20-JAN-15 03.51.30.266000000 PM
1292141,32327,"XX",17-SEP-76,01-DEC-99,25,34,"GUESTUSER",16-JUN-15 08.34.54.983000000 AM,"GUESTUSER",22-JAN-15 12.54.16.529000000 PM
1292133,32328,"AC",01-JAN-99,31-DEC-99,18,25,"GUESTUSER",27-JAN-15 07.06.29.067000000 PM,"GUESTUSER",22-JAN-15 01.35.09.108000000 PM
1292055,32336,"AC",01-JAN-15,31-DEC-15,25,27,"GUESTUSER",30-JAN-15 08.40.10.868000000 AM,"GUESTUSER",26-JAN-15 12.27.12.012000000 PM
1170758,32342,"AC",01-OCT-13,03-NOV-21,18,6,"B-Term-Prov-Trigger_4052079.00",03-NOV-21 06.06.20.002424000 PM,"KARINARUIZ",27-JAN-15 03.22.20.727000000 PM
1154545,32344,"AC",01-OCT-13,31-DEC-99,18,4,"JMLAGRO",29-JUN-15 10.35.55.165000000 AM,"ESTHERSHAHPAR",27-JAN-15 07.07.14.811000000 PM
1292326,32346,"AC",11-SEP-53,31-DEC-99,25,29,"GUESTUSER",05-FEB-15 11.58.07.889000000 AM,"GUESTUSER",28-JAN-15 04.00.58.158000000 PM
1292339,32347,"AC",03-SEP-13,31-DEC-99,341,7,"GUESTUSER",24-FEB-15 11.54.20.919000000 AM,"GUESTUSER",29-JAN-15 10.17.34.268000000 AM
1292429,32353,"AC",23-MAY-00,23-MAY-99,264,22,"GUESTUSER",21-JUL-15 04.33.09.836000000 PM,"GUESTUSER",02-FEB-15 03.44.21.716000000 PM
1168237,32354,"AC",01-OCT-13,11-OCT-21,25,7,"B-Term-Prov-Trigger_4013016.00",11-OCT-21 06.04.00.032866000 PM,"KARINARUIZ",05-FEB-15 11.58.39.704000000 AM
1172048,32366,"BC",01-OCT-13,31-DEC-99,9,2,"JMLAGRO",20-JUL-15 08.54.58.452000000 AM,"DANIELLAESTRELLA",09-FEB-15 08.54.32.249000000 AM
1284644,31806,"SN",01-JAN-14,31-DEC-14,45,12,"guestUser",18-APR-14 01.59.57.187000000 PM,"guestUser",18-APR-14 01.20.49.143000000 PM
1204378,31810,"BC",01-OCT-13,31-DEC-14,18,3,"JMLAGRO",20-JUL-15 08.39.40.491000000 AM,"JOYSPEZIALE",19-APR-14 01.30.43.557000000 PM
1172057,31811,"BC",01-OCT-13,31-DEC-14,40,7,"THENDERSON",14-AUG-15 10.11.03.568000000 AM,"JOYSPEZIALE",19-APR-14 01.49.43.169000000 PM
1284598,31822,"SN",23-APR-14,31-DEC-99,39,27,"guestUser",14-MAY-14 11.21.11.693000000 PM,"guestUser",23-APR-14 11.31.11.147000000 AM
1154782,31833,"AC",01-OCT-13,28-APR-19,25,1,"B-Term-Prov-Trigger_2559340.00",28-MAY-19 06.01.20.701074000 PM,"JOYSPEZIALE",28-APR-14 02.04.33.018000000 PM
1171532,31838,"SN",01-OCT-13,28-APR-19,32,7,"B-Term-Prov-Trigger_2559340.00",28-MAY-19 06.01.20.701074000 PM,"PJHEID",28-APR-14 05.07.20.789000000 PM
1285982,31852,"AC",21-OCT-13,01-JAN-16,36,19,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.10.261743000 PM,"guestUser",06-MAY-14 10.56.49.606000000 AM
1171391,31860,"SN",01-OCT-13,31-DEC-99,78,23,"JMLAGRO",24-FEB-15 06.24.28.117000000 AM,"PJHEID",10-MAY-14 08.16.14.991000000 AM
1285995,31861,"AC",01-AUG-12,31-DEC-99,1040,13,"guestUser",18-JUN-14 01.12.15.341000000 PM,"guestUser",12-MAY-14 09.37.33.294000000 AM
