"P_GRP_SYS_ID","P_MBR_SYS_ID","P_AFFL_SK","P_AFFL_BEG_DT","P_AFFL_TY_CD","P_AFFL_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1000368,1158504,1000552,25-APR-01,"I",30-DEC-10,5,"JMLAGRO",17-AUG-15 10.24.51.726000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1158519,1000554,01-FEB-01,"I",31-DEC-99,9,"JMLAGRO",17-AUG-15 10.24.51.528000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1158540,1000555,12-APR-01,"M",23-NOV-16,16,"DataFix_ESPRD01189625",24-NOV-16 11.31.10.000000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1158634,1000557,27-JUL-01,"M",31-DEC-01,9,"DATA_FFIX_PCPIndicator",17-AUG-15 10.24.51.724000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1158668,1000558,01-OCT-01,"I",30-JUN-02,8,"JMLAGRO",17-AUG-15 10.24.51.466000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1159401,1000565,06-AUG-02,"I",12-JUN-03,18,"JMLAGRO",17-AUG-15 10.24.51.585000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1159946,1000570,01-APR-99,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1159950,1000571,01-JAN-03,"I",30-JUN-16,12,"DMOCK",20-SEP-16 08.41.24.434000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160026,1000572,01-JAN-77,"I",04-OCT-15,8,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160166,1000575,01-OCT-13,"I",31-DEC-24,14,"HRJOHNSON",08-OCT-25 02.57.47.695000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160167,1000576,01-NOV-06,"M",31-DEC-99,9,"DataFix_ESPRD01189625_revert",02-DEC-16 04.59.45.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160169,1000577,01-JAN-77,"I",28-AUG-12,5,"JMLAGRO",17-AUG-15 10.24.51.575000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160188,1000578,01-JAN-77,"I",17-OCT-11,5,"JMLAGRO",17-AUG-15 10.24.51.529000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160219,1000581,01-JAN-77,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160604,1000582,01-JAN-77,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1169059,1001243,01-JUN-04,"I",25-MAY-12,6,"JMLAGRO",19-AUG-15 07.56.02.577000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1169060,1001244,01-JUN-04,"I",31-AUG-15,7,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1169066,1001245,01-JAN-05,"I",01-MAR-11,6,"JMLAGRO",19-AUG-15 07.56.02.648000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1169172,1001246,01-JAN-09,"I",30-SEP-13,7,"JMLAGRO",19-AUG-15 07.56.02.546000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1169213,1001247,01-JAN-95,"I",31-AUG-15,7,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1169809,1001248,21-JUN-10,"M",04-JAN-12,19,"DATA_FFIX_PCPIndicator",19-AUG-15 07.56.02.572000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1169973,1001249,04-APR-08,"M",14-DEC-12,10,"DATA_FFIX_PCPIndicator",19-AUG-15 07.56.02.619000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1184801,1001250,25-SEP-06,"I",19-MAY-11,6,"JMLAGRO",19-AUG-15 07.56.02.630000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1192199,1001251,22-SEP-08,"I",31-AUG-15,9,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1192300,1001252,04-MAY-12,"I",31-AUG-15,9,"DMOCK",20-MAR-17 10.20.03.391000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1192717,1001254,29-SEP-08,"I",30-SEP-13,6,"JMLAGRO",19-AUG-15 07.56.02.624000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1204191,1001255,25-JUN-10,"I",30-AUG-11,6,"JMLAGRO",19-AUG-15 07.56.02.591000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1204194,1001256,30-JUN-10,"I",31-AUG-15,7,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1204217,1001257,09-JUL-10,"I",01-JUL-11,6,"JMLAGRO",19-AUG-15 07.56.02.573000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1204223,1001258,16-AUG-10,"M",31-AUG-15,12,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1204269,1001259,12-JUL-10,"I",31-AUG-15,7,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1204281,1001260,16-AUG-10,"I",30-SEP-13,12,"JMLAGRO",19-AUG-15 07.56.02.606000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000412,1204305,1001263,19-AUG-10,"I",18-NOV-10,11,"JMLAGRO",19-AUG-15 07.56.02.585000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000378,1001265,28-MAR-11,"I",30-SEP-13,27,"JMLAGRO",19-AUG-15 07.44.58.169000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000580,1001266,14-MAR-11,"M",31-AUG-15,28,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000594,1001267,01-JUL-11,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000595,1001268,01-JUL-11,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000849,1001270,01-JUL-11,"I",28-AUG-12,20,"JMLAGRO",19-AUG-15 07.44.58.163000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000850,1001271,01-JUL-11,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000863,1001272,01-JUL-11,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000878,1001273,01-JUL-11,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000885,1001274,01-JUL-11,"I",31-MAR-12,20,"JMLAGRO",19-AUG-15 07.44.58.164000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000890,1001275,01-JUL-11,"I",31-MAR-12,20,"JMLAGRO",19-AUG-15 07.44.58.167000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1000899,1001276,03-OCT-11,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1001670,1001279,17-OCT-12,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1003629,1001281,01-JUL-11,"M",30-SEP-13,26,"JMLAGRO",19-AUG-15 07.44.58.169000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1003630,1001282,17-SEP-12,"I",31-AUG-15,23,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1003672,1001286,02-FEB-09,"M",31-AUG-15,28,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1003695,1001287,11-FEB-08,"M",16-SEP-12,32,"DMOCK",01-MAR-18 04.11.08.705000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1003697,1001288,17-SEP-12,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1003701,1001289,17-SEP-12,"M",30-SEP-13,24,"JMLAGRO",19-AUG-15 07.44.58.162000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1003759,1001290,05-FEB-05,"M",31-AUG-15,26,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1004096,1001291,01-JUL-11,"I",27-JUN-12,20,"JMLAGRO",19-AUG-15 07.44.58.185000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1156409,1001294,21-MAY-98,"M",30-SEP-13,24,"JMLAGRO",19-AUG-15 07.44.58.148000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1156933,1001295,01-OCT-13,"I",31-AUG-15,30,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1157759,1001297,01-NOV-99,"M",27-JUN-11,24,"JMLAGRO",19-AUG-15 07.44.58.157000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1157821,1001298,03-MAY-00,"I",31-AUG-15,21,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.51.670247000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1157925,1001299,01-APR-00,"M",30-SEP-13,25,"JMLAGRO",19-AUG-15 07.44.58.156000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1160166,1001302,01-JAN-77,"I",30-SEP-13,28,"SKOEHLY",15-JUL-16 09.47.58.136000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1160689,1001303,01-JAN-77,"I",01-JAN-12,20,"JMLAGRO",19-AUG-15 07.44.58.148000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1160940,1001305,01-JUL-03,"I",30-SEP-13,23,"JMLAGRO",19-AUG-15 07.44.58.179000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000419,1160958,1001308,01-JUL-03,"I",30-SEP-13,20,"JMLAGRO",19-AUG-15 07.44.58.168000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160951,1000611,01-JUL-03,"I",03-OCT-12,5,"JMLAGRO",17-AUG-15 10.24.51.659000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160957,1000615,01-JUL-03,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1160962,1000619,01-OCT-03,"I",14-SEP-11,6,"DMOCK",16-OCT-17 01.00.41.093000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161383,1000622,01-JUN-03,"I",31-JUL-11,5,"JMLAGRO",17-AUG-15 10.24.51.657000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161419,1000624,19-JAN-04,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161429,1000626,26-JAN-04,"M",16-JUL-14,12,"DMOCK",22-JUN-18 12.08.19.595000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161481,1000630,24-AUG-09,"I",31-JUL-12,5,"JMLAGRO",17-AUG-15 10.24.51.655000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161508,1000632,26-APR-04,"I",01-JUL-14,23,"Sanford_Cleanup",03-SEP-15 09.49.18.478101000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161560,1000634,24-MAR-04,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161561,1000635,26-APR-04,"M",23-NOV-16,9,"DataFix_ESPRD01189625",24-NOV-16 11.31.07.000000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161601,1000638,11-MAY-04,"M",30-JUN-05,16,"DMOCK",15-DEC-16 12.43.43.302000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161641,1000640,01-OCT-13,"I",31-JAN-23,16,"JJUVE",31-MAR-23 09.45.29.299000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161654,1000643,01-JUL-79,"I",30-SEP-13,9,"JMLAGRO",17-AUG-15 10.24.51.966000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161658,1000644,14-JAN-13,"I",31-MAY-17,8,"DMOCK",22-JUN-18 11.14.11.110000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1161724,1000647,20-SEP-01,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162133,1000651,13-SEP-04,"I",10-JUN-11,5,"JMLAGRO",17-AUG-15 10.24.51.550000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162134,1000652,04-OCT-04,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162140,1000655,01-JAN-82,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162152,1000656,22-FEB-80,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162229,1000660,10-JAN-05,"I",31-DEC-99,11,"JMLAGRO",17-AUG-15 10.24.51.967000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162264,1000664,01-JAN-80,"M",19-AUG-11,5,"JMLAGRO",17-AUG-15 10.24.51.734000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162266,1000665,23-AUG-80,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162380,1000668,28-MAR-05,"M",23-NOV-16,6,"DataFix_ESPRD01189625",24-NOV-16 11.31.09.000000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162402,1000671,29-JUL-05,"I",31-DEC-99,8,"Sanford_Cleanup",03-SEP-15 09.35.56.549913000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162438,1000673,17-SEP-05,"M",16-JUL-14,13,"DATA_FFIX_PCPIndicator",17-AUG-15 10.24.51.472000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162948,1000680,30-JAN-06,"I",31-DEC-99,7,"Sanford_Cleanup",03-SEP-15 11.00.54.973629000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162964,1000681,01-OCT-13,"M",30-NOV-21,10,"JJUVE",04-JAN-23 03.19.22.753000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162966,1000682,01-OCT-13,"I",16-APR-25,11,"HRJOHNSON",09-JUN-25 07.20.39.644000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1162968,1000683,01-JAN-82,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163023,1000685,04-OCT-15,"I",01-MAY-22,8,"DMOCK",21-SEP-22 06.18.57.903000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163030,1000686,30-JUN-06,"M",30-SEP-13,10,"DMOCK",15-DEC-16 12.57.34.691000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163141,1000691,14-SEP-06,"I",31-DEC-99,14,"JMLAGRO",17-AUG-15 10.24.51.554000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163147,1000693,28-AUG-06,"M",29-OCT-12,5,"JMLAGRO",17-AUG-15 10.24.51.604000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163175,1000694,01-MAR-82,"M",30-SEP-13,8,"DATA_FFIX_PCPIndicator",17-AUG-15 10.24.51.737000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163213,1000697,02-OCT-06,"M",30-SEP-13,8,"JMLAGRO",17-AUG-15 10.24.51.731000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163242,1000698,01-JUN-82,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163660,1000700,27-OCT-06,"I",06-JUN-17,9,"DMOCK",22-JUN-18 01.15.07.965000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163661,1000701,24-OCT-06,"I",01-JUL-14,11,"JMLAGRO",17-AUG-15 10.24.51.911000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163687,1000702,29-DEC-06,"I",26-SEP-11,5,"JMLAGRO",17-AUG-15 10.24.51.799000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163714,1000703,01-SEP-82,"M",30-OCT-96,11,"JMLAGRO",17-AUG-15 10.24.51.577000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163809,1000708,01-JAN-07,"I",30-SEP-13,7,"JMLAGRO",17-AUG-15 10.24.51.716000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163825,1000711,29-MAY-07,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1163971,1000715,27-AUG-83,"M",04-MAY-12,5,"JMLAGRO",17-AUG-15 10.24.51.699000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164418,1000716,01-OCT-13,"M",19-NOV-20,11,"ANDOLL",24-OCT-23 09.44.04.639000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164463,1000718,26-OCT-07,"I",04-OCT-15,10,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164565,1000722,01-JUL-81,"M",16-AUG-10,6,"DATA_FFIX_PCPIndicator",17-AUG-15 10.24.52.013000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164589,1000723,01-JAN-08,"M",01-JUL-15,9,"DMOCK",15-JUN-18 11.46.21.544000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164653,1000725,10-MAR-08,"M",30-SEP-12,5,"JMLAGRO",17-AUG-15 10.24.51.533000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164654,1000726,13-MAR-08,"I",15-DEC-11,5,"JMLAGRO",17-AUG-15 10.24.51.544000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164672,1000730,01-JUL-84,"I",01-JUL-19,15,"DMOCK",31-OCT-19 03.20.56.599000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164673,1000731,01-JUL-11,"I",30-APR-21,10,"KARIDILBECK",29-DEC-21 08.22.42.849000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164693,1000733,01-SEP-84,"I",04-JAN-12,5,"JMLAGRO",17-AUG-15 10.24.51.602000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164716,1000734,30-JUN-08,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164726,1000735,04-APR-08,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1164743,1000737,01-APR-08,"I",31-DEC-99,6,"Sanford_Cleanup",03-SEP-15 09.49.17.391595000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165164,1000740,30-JUN-08,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.23.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165167,1000741,01-JUL-08,"I",01-APR-11,5,"JMLAGRO",17-AUG-15 10.24.51.581000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165171,1000742,01-JUL-08,"M",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165221,1000745,01-AUG-08,"I",29-OCT-08,5,"JMLAGRO",17-AUG-15 10.24.51.512000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165247,1000746,15-SEP-08,"I",30-JUN-14,16,"JMLAGRO",17-AUG-15 10.24.51.504000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165294,1000749,30-SEP-09,"I",04-OCT-15,7,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165314,1000750,07-DEC-09,"I",30-SEP-13,8,"JMLAGRO",17-AUG-15 10.24.51.760000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165317,1000751,07-DEC-09,"I",25-MAR-10,5,"JMLAGRO",17-AUG-15 10.24.51.786000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165355,1000753,01-SEP-08,"I",01-AUG-12,5,"JMLAGRO",17-AUG-15 10.24.51.673000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165365,1000755,13-JUL-85,"M",01-JUL-03,10,"JMLAGRO",17-AUG-15 10.24.52.007000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165366,1000756,14-AUG-08,"M",21-NOV-08,7,"DATA_FFIX_PCPIndicator",17-AUG-15 10.24.51.468000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165397,1000757,18-JUL-08,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165449,1000759,01-FEB-10,"I",04-JUN-10,5,"JMLAGRO",17-AUG-15 10.24.51.937000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165461,1000760,22-FEB-10,"I",30-SEP-13,9,"JMLAGRO",17-AUG-15 10.24.51.969000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165462,1000761,23-FEB-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165465,1000762,08-FEB-10,"I",10-JUL-15,10,"DMOCK",17-JUL-18 05.12.59.160000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165470,1000763,08-FEB-10,"I",08-AUG-12,5,"JMLAGRO",17-AUG-15 10.24.51.613000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165495,1000764,22-MAR-10,"I",01-JUL-11,5,"JMLAGRO",17-AUG-15 10.24.51.598000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165505,1000765,01-APR-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165905,1000766,28-APR-10,"M",10-AUG-10,24,"DATA_FFIX_PCPIndicator",17-AUG-15 10.24.51.646000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165949,1000772,22-MAY-10,"I",30-SEP-13,12,"JMLAGRO",17-AUG-15 10.24.51.734000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165956,1000773,07-JUN-10,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165967,1000775,01-JUN-86,"I",04-OCT-15,5,"CR1906_SET_MBRENDDT_4OCT15",27-AUG-15 12.07.24.000000000 PM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
1000368,1165989,1000777,01-OCT-12,"I",27-JUN-19,8,"DMOCK",04-JUN-20 10.10.17.963000000 AM,"Provider Conversion",28-MAR-13 03.56.36.000000000 AM
