"P_CLIA_NUM","P_CLIA_CERT_LI_NUM","P_CLIA_CERT_TY_CD","P_CLIA_CERT_BEG_DT","P_CLIA_CERT_END_DT","P_CLIA_LAB_TY_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS","P_CLIA_CERT_SEQ_NUM"
"01D0301577","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314347000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314347000 AM,0
"01D0301577","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314357000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314357000 AM,0
"01D0301734","01","3",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_953610.00",21-APR-16 09.12.21.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314367000 AM,0
"01D0301734","02","3",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314377000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314377000 AM,0
"01D0301734","03","3",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314387000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314387000 AM,0
"01D0301734","04","3",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314397000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314397000 AM,0
"01D0301734","05","3",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314408000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314408000 AM,0
"01D0301734","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314418000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314418000 AM,0
"01D0301734","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314428000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314428000 AM,0
"01D0301734","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314438000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314438000 AM,0
"01D0301734","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314448000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314448000 AM,0
"01D0301734","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314458000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314458000 AM,0
"01D0301985","01","3",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314468000 AM,0
"01D0301985","02","3",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314478000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314478000 AM,0
"01D0301985","03","3",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314488000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314488000 AM,0
"01D0301985","04","3",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314498000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314498000 AM,0
"01D0301985","05","3",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314509000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314509000 AM,0
"01D0301985","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314519000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314519000 AM,0
"01D0301985","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314529000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314529000 AM,0
"01D0301985","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314539000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314539000 AM,0
"01D0301985","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314549000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314549000 AM,0
"01D0301985","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314559000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314559000 AM,0
"01D0302215","01","3",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314570000 AM,0
"01D0302215","02","3",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314580000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314580000 AM,0
"01D0302215","03","3",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314590000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314590000 AM,0
"01D0302215","04","3",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314600000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314600000 AM,0
"01D0302215","05","3",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314610000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314610000 AM,0
"01D0302215","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314620000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314620000 AM,0
"01D0302215","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314630000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314630000 AM,0
"01D0302215","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314640000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314640000 AM,0
"01D0302215","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314651000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314651000 AM,0
"01D0302215","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314661000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314661000 AM,0
"01D0302508","01","3",23-DEC-13,22-JUN-16,"2",0,"B-IF-PRV-CLIA-UPD_1047885.00",12-JUL-16 07.42.09.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314671000 AM,0
"01D0302508","02","3",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314681000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314681000 AM,0
"01D0302508","03","3",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314692000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314692000 AM,0
"01D0302508","04","3",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314702000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314702000 AM,0
"01D0302508","05","3",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314713000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314713000 AM,0
"01D0302508","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314723000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314723000 AM,0
"01D0302508","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314733000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314733000 AM,0
"01D0302508","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314744000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314744000 AM,0
"01D0302508","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314754000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314754000 AM,0
"01D0302508","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314764000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314764000 AM,0
"01D0302944","08","2",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314845000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314845000 AM,0
"01D0302944","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314856000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314856000 AM,0
"01D0302944","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314866000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314866000 AM,0
"01D0302944","01","4",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314774000 AM,0
"01D0302944","02","4",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314784000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314784000 AM,0
"01D0302944","03","4",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314794000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314794000 AM,0
"01D0302944","04","4",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314805000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314805000 AM,0
"01D0302944","05","4",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314815000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314815000 AM,0
"01D0302944","06","4",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314825000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314825000 AM,0
"01D0302944","07","4",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314835000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314835000 AM,0
"01D0302949","01","2",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051373.00",15-JUL-16 09.35.13.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314876000 AM,0
"01D0302949","02","2",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314887000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314887000 AM,0
"01D0302949","03","2",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314897000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314897000 AM,0
"01D0302949","04","2",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314907000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314907000 AM,0
"01D0302949","05","2",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314917000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314917000 AM,0
"01D0302949","06","2",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314927000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314927000 AM,0
"01D0302949","07","2",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314937000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314937000 AM,0
"01D0302949","08","2",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314947000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314947000 AM,0
"01D0302949","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314957000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314957000 AM,0
"01D0302949","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314967000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314967000 AM,0
"01D0302960","01","3",23-DEC-13,22-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_953610.00",21-APR-16 09.12.21.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314978000 AM,0
"01D0302960","02","3",23-DEC-11,22-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314988000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314988000 AM,0
"01D0302960","03","3",23-DEC-09,22-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314998000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.314998000 AM,0
"01D0302960","04","3",23-DEC-07,22-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315008000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315008000 AM,0
"01D0302960","05","3",23-DEC-05,22-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315018000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315018000 AM,0
"01D0302960","06","3",23-DEC-03,22-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315029000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315029000 AM,0
"01D0302960","07","3",23-DEC-01,22-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315039000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315039000 AM,0
"01D0302960","08","3",23-DEC-99,22-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315049000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315049000 AM,0
"01D0302960","09","3",23-DEC-97,22-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315059000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315059000 AM,0
"01D0302960","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315069000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315069000 AM,0
"01D0303442","01","1",13-DEC-13,12-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051298.00",15-JUL-16 07.31.04.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315079000 AM,0
"01D0303442","02","1",13-DEC-11,12-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315089000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315089000 AM,0
"01D0303442","03","1",13-DEC-09,12-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315100000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315100000 AM,0
"01D0303442","04","1",13-DEC-07,12-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315111000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315111000 AM,0
"01D0303442","05","1",13-DEC-05,12-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315121000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315121000 AM,0
"01D0303442","06","1",13-DEC-03,12-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315131000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.315131000 AM,0
"01D0699938","10","3",23-DEC-95,22-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557516000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557516000 AM,0
"01D0855736","03","1",24-JUL-10,15-AUG-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557548000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557548000 AM,0
"01D0855736","04","1",24-JUL-08,23-JUL-10,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557558000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557558000 AM,0
"01D0855736","05","1",24-JUL-06,23-JUL-08,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557569000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557569000 AM,0
"01D0855736","06","1",24-JUL-04,23-JUL-06,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557580000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557580000 AM,0
"01D0855736","07","1",24-JUL-02,23-JUL-04,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557590000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557590000 AM,0
"01D0855736","08","1",24-JUL-00,23-JUL-02,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557601000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557601000 AM,0
"01D0855736","09","1",24-JUL-98,23-JUL-00,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557612000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557612000 AM,0
"01D0855736","01","3",07-MAR-12,19-NOV-13,"2",0,"B-IF-PRV-CLIA-UPD_9554259.00",06-MAY-14 06.16.29.003549000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557527000 AM,0
"01D0855736","02","9",16-AUG-11,06-MAR-12,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557538000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557538000 AM,0
"01D0855736","10","9",20-APR-98,23-JUL-98,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557622000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557622000 AM,0
"01D0856514","01","1",16-DEC-13,15-DEC-15,"2",0,"B-IF-PRV-CLIA-UPD_1051298.00",15-JUL-16 07.31.04.000000000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557633000 AM,0
"01D0856514","02","1",16-DEC-11,15-DEC-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557644000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557644000 AM,0
"01D0856514","03","1",16-DEC-09,15-DEC-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557655000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557655000 AM,0
"01D0856514","04","1",16-DEC-07,15-DEC-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557665000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557665000 AM,0
"01D0856514","05","1",16-DEC-05,15-DEC-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557676000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557676000 AM,0
"01D0856514","06","1",16-DEC-03,15-DEC-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557686000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557686000 AM,0
"01D0856514","07","1",16-DEC-01,15-DEC-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557697000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557697000 AM,0
"01D0856514","08","1",16-DEC-99,15-DEC-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557708000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557708000 AM,0
"01D0856514","09","1",16-DEC-97,15-DEC-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557718000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557718000 AM,0
"01D0856514","10","1",16-DEC-95,15-DEC-97,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557729000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557729000 AM,0
"01D0862979","01","3",16-JAN-13,14-NOV-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557739000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557739000 AM,0
"01D0862979","02","3",16-JAN-11,15-JAN-13,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557750000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557750000 AM,0
"01D0862979","03","3",16-JAN-09,15-JAN-11,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557761000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557761000 AM,0
"01D0862979","04","3",16-JAN-07,15-JAN-09,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557771000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557771000 AM,0
"01D0862979","05","3",16-JAN-05,15-JAN-07,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557782000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557782000 AM,0
"01D0862979","06","3",16-JAN-03,15-JAN-05,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557792000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557792000 AM,0
"01D0862979","07","3",16-JAN-01,15-JAN-03,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557803000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557803000 AM,0
"01D0862979","09","4",21-JUL-99,27-JUL-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557824000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557824000 AM,0
"01D0862979","10","4",21-JUL-97,20-JUL-99,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557834000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557834000 AM,0
"01D0862979","08","9",28-JUL-99,15-JAN-01,"2",0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557813000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.41.49.557813000 AM,0
