"P_SYS_ID","P_MC_PRTCPTN_PROG_CD","P_MC_PROG_PRTCPTN_BEG_DT","P_MC_PROG_PRTCPTN_END_DT","P_MC_STAT_CD","P_MC_PRTCPTN_RSN_CD","G_AUD_ADD_TS","G_AUD_ADD_USER_ID","G_AUD_TS","G_AUD_USER_ID","P_MC_MAX_MBR_CNT","P_MC_ACT_MBR_CNT"
1155396,"P",19-JUN-96,30-APR-02,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155397,"P",05-AUG-96,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,115
1155398,"P",08-OCT-96,31-DEC-09,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155399,"P",22-NOV-96,31-DEC-01,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155400,"P",22-JAN-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,77
1155401,"P",11-MAR-96,31-DEC-00,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155402,"P",26-JAN-95,31-DEC-11,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",15-APR-19 05.18.24.000000000 PM,"DATAFIX_HT1194306",1500,0
1155403,"P",03-JUN-97,01-JAN-09,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1155404,"P",09-JUL-97,30-JUN-99,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156076,"P",01-JAN-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,4
1156081,"P",01-JUL-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",23-APR-18 05.31.37.000000000 PM,"DATAFIX_HT1086103",1500,12
1156085,"P",01-APR-93,01-MAY-98,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156097,"P",07-JUL-97,01-JAN-02,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156103,"P",06-MAY-97,01-JUL-03,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156103,"P",01-MAR-05,11-JUN-09,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156110,"P",01-JAN-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,0
1156111,"P",16-FEB-09,31-JUL-09,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156111,"P",01-JUN-10,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156112,"P",01-JAN-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",12-JUN-15 05.59.46.721000000 PM,"USHASHA",1500,0
1156113,"P",01-JUL-97,22-OCT-98,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156114,"P",01-JUL-97,24-OCT-03,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156117,"P",14-FEB-09,02-FEB-10,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156117,"P",03-FEB-10,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",12-SEP-18 05.19.29.000000000 PM,"DATAFIX_ESPRD01230300",1500,0
1156126,"P",06-MAY-97,30-NOV-98,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156130,"P",25-JUL-97,12-JUN-06,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156131,"P",28-JUL-97,31-DEC-00,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156132,"P",01-JUL-97,01-JUL-01,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156132,"P",01-APR-02,01-AUG-08,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156138,"P",01-FEB-09,01-MAY-11,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156139,"P",09-JUL-97,23-JAN-03,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156142,"P",01-JAN-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,107
1156146,"P",01-JAN-77,31-DEC-04,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156149,"P",25-JUL-97,01-OCT-02,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156155,"P",25-JUL-97,31-DEC-99,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156156,"P",25-JUL-97,20-JAN-98,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156158,"P",01-JAN-97,02-FEB-10,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",04-JAN-16 12.49.42.855000000 PM,"cloh",1500,80
1156158,"P",03-FEB-10,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",29-JUN-15 08.41.13.573000000 AM,"CAROLREEVES",1500,80
1156163,"P",22-NOV-96,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,55
1156165,"P",01-JUL-97,30-JUN-00,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156173,"P",22-SEP-97,31-DEC-01,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156175,"P",01-JAN-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",23-APR-18 05.31.38.000000000 PM,"DATAFIX_HT1086103",1500,0
1156177,"P",25-JUL-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156178,"P",25-JUL-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156180,"P",01-JAN-77,02-FEB-10,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156180,"P",03-FEB-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156190,"P",28-JUL-97,30-SEP-13,"99","ADC",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",13-JUN-18 01.35.31.785000000 PM,"SKOEHLY",282,122
1156191,"P",01-MAR-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156195,"P",21-MAR-97,01-APR-04,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156196,"P",01-JAN-97,01-MAY-04,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156199,"P",01-JAN-77,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",23-FEB-17 12.12.13.115000000 PM,"SKOEHLY",0,0
1156202,"P",28-JUL-97,02-NOV-10,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156203,"P",22-AUG-97,30-JUN-09,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156207,"P",20-AUG-97,15-AUG-98,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156208,"P",25-JUL-97,30-JUN-00,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156210,"P",25-JUL-97,01-JAN-05,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156211,"P",25-JUL-97,30-JUN-00,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156212,"P",01-JAN-77,01-JUL-99,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156213,"P",25-JUL-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,132
1156214,"P",18-MAR-09,02-FEB-10,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156214,"P",03-FEB-10,18-JUN-12,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156214,"P",19-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156215,"P",09-JAN-78,01-AUG-99,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156215,"P",01-JAN-07,31-DEC-07,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156216,"P",25-JUL-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,4
1156219,"P",25-JUL-97,23-OCT-01,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,1
1156219,"P",30-MAY-07,24-JUN-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,1
1156223,"P",25-JUL-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",23-APR-18 05.31.38.000000000 PM,"DATAFIX_HT1086103",1500,3
1156226,"P",25-JUL-97,31-DEC-99,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156227,"P",25-JUL-97,01-FEB-03,"99","PNM",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-JUN-19 12.44.13.884000000 PM,"SKOEHLY",1500,0
1156227,"P",01-JUN-04,30-SEP-13,"99","PNM",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-JUN-19 12.44.13.884000000 PM,"SKOEHLY",1500,0
1156228,"P",01-JAN-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156229,"P",25-JUL-97,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",04-FEB-19 05.52.49.000000000 PM,"DATAFIX_HT1172587",1500,16
1156231,"P",25-JUL-97,30-JUN-02,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156233,"P",03-SEP-97,31-DEC-01,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156238,"P",25-JUL-97,01-JUN-01,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156241,"P",06-APR-09,01-NOV-11,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156241,"P",02-NOV-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156242,"P",20-MAR-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156250,"P",01-MAR-09,20-JUN-09,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",23-APR-18 05.31.37.000000000 PM,"DATAFIX_HT1086103",1500,8
1156250,"P",01-JUL-09,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",23-APR-18 05.31.37.000000000 PM,"DATAFIX_HT1086103",1500,8
1156253,"P",19-AUG-97,01-JUL-01,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156254,"P",25-JUL-97,30-JUN-03,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156260,"P",01-JAN-82,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",17-NOV-15 04.52.21.008000000 PM,"JLULMER",1500,4
1156262,"P",01-MAR-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156266,"P",20-APR-09,31-DEC-23,"00","OEN",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",20-DEC-23 09.14.58.508000000 AM,"KKORNKVEN",1500,331
1156267,"P",01-JAN-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156271,"P",01-JAN-77,01-MAY-04,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156274,"P",01-JAN-97,21-DEC-01,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156275,"P",15-OCT-97,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",13-JUN-18 09.01.14.822000000 AM,"SKOEHLY",1500,4
1156284,"P",02-OCT-97,31-DEC-06,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156291,"P",24-APR-09,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156294,"P",21-NOV-97,31-DEC-03,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156300,"P",27-APR-09,22-JUL-09,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156301,"P",23-DEC-97,01-JAN-02,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156303,"P",16-DEC-97,01-APR-03,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156304,"P",02-JAN-98,01-JAN-02,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156306,"P",12-AUG-97,13-JAN-99,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1156311,"P",16-APR-09,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",17-FEB-17 10.06.23.072000000 AM,"SKOEHLY",0,0
1004234,"P",03-JAN-13,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",21-JUL-15 04.33.01.154000000 PM,"ESTHERSHAHPAR",1500,0
1004235,"P",05-FEB-13,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",30-NOV-21 05.33.03.000000000 PM,"DATAFIX_ESPRD01296104",1500,7
1004236,"P",04-MAR-13,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",29-NOV-19 04.00.53.273000000 PM,"KHANDELAND",1500,0
1004237,"P",31-JAN-13,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1004238,"P",25-FEB-13,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",29-NOV-19 04.01.47.224000000 PM,"KHANDELAND",1500,0
1004239,"P",28-FEB-13,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",09-JAN-19 05.24.07.000000000 PM,"DATAFIX_HT1165113",1500,6
1004922,"P",01-MAY-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",02-DEC-19 03.43.59.685000000 PM,"KHANDELAND",1500,0
1004924,"P",01-MAY-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",02-DEC-19 03.44.53.110000000 PM,"KHANDELAND",1500,0
1004934,"P",01-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",02-DEC-19 03.45.46.876000000 PM,"KHANDELAND",1500,0
1004945,"P",01-JUN-12,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",02-DEC-19 03.44.34.398000000 PM,"KHANDELAND",1500,0
1004887,"P",01-DEC-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",02-DEC-19 03.41.02.790000000 PM,"KHANDELAND",1500,0
1005322,"P",01-SEP-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",02-DEC-19 03.47.27.959000000 PM,"KHANDELAND",1500,0
1005340,"P",01-OCT-11,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1005341,"P",01-OCT-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.04.20.644000000 PM,"KHANDELAND",1500,0
1005343,"P",01-NOV-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.05.14.423000000 PM,"KHANDELAND",1500,0
1005346,"P",01-NOV-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.08.08.868000000 PM,"KHANDELAND",1500,0
1005503,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.13.04.405000000 PM,"KHANDELAND",1500,0
1005506,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.15.53.689000000 PM,"KHANDELAND",1500,0
1005535,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.16.47.018000000 PM,"KHANDELAND",1500,0
1005539,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.17.56.636000000 PM,"KHANDELAND",1500,0
1005547,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.18.47.684000000 PM,"KHANDELAND",1500,0
1005550,"P",01-OCT-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.17.44.214000000 PM,"KHANDELAND",1500,0
1005555,"P",01-OCT-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.20.40.337000000 PM,"KHANDELAND",1500,0
1005576,"P",01-NOV-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.21.31.211000000 PM,"KHANDELAND",1500,0
1005584,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.22.31.854000000 PM,"KHANDELAND",1500,0
1005585,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.21.21.892000000 PM,"KHANDELAND",1500,0
1005636,"P",01-APR-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.23.02.637000000 PM,"KHANDELAND",1500,0
1005644,"P",01-JUL-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.26.01.153000000 PM,"KHANDELAND",1500,0
1005353,"P",01-DEC-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.08.58.299000000 PM,"KHANDELAND",1500,0
1005363,"P",01-JUN-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.09.56.307000000 PM,"KHANDELAND",1500,0
1005412,"P",01-APR-11,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.10.47.499000000 PM,"KHANDELAND",1500,0
1005454,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.11.35.508000000 PM,"KHANDELAND",1500,0
1005464,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.10.27.101000000 PM,"KHANDELAND",1500,0
1005469,"P",01-DEC-10,30-SEP-13,"99","PNM",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.13.18.738000000 PM,"KHANDELAND",1500,0
1005478,"P",01-DEC-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",09-DEC-19 02.12.13.096000000 PM,"KHANDELAND",1500,0
1153932,"P",01-JAN-96,31-DEC-07,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153935,"P",01-OCT-96,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,51
1153941,"P",01-JUL-97,16-FEB-10,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153941,"P",17-FEB-10,30-SEP-13,"99","PNP",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153942,"P",01-FEB-05,01-FEB-05,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153943,"P",01-JAN-98,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",28-NOV-17 06.09.17.000000000 PM,"DATAFIX_HT1043429",1500,16
1153944,"P",01-JAN-08,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",04-FEB-19 05.52.49.000000000 PM,"DATAFIX_HT1172587",1500,0
1153945,"P",01-JAN-00,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153946,"P",01-JAN-00,22-FEB-06,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153947,"P",01-APR-04,30-APR-08,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153948,"P",01-APR-04,30-APR-08,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153949,"P",02-JUL-04,31-DEC-07,"00","",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",28-MAR-13 03.57.57.000000000 AM,"Provider conversion",1500,0
1153811,"P",01-OCT-79,30-SEP-13,"00","",28-MAR-13 03.57.57.000000000 AM,"DATAFIX_ESPRD01209184",08-AUG-22 05.51.11.000000000 PM,"DATAFIX_ESPRD01303811",1500,573
