"P_SYS_ID","P_CLIA_PROV_SK","P_CLIA_NUM","P_CLIA_PROV_BEG_DT","P_CLIA_PROV_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
1154034,51540,"35D0409224",09-FEB-13,08-FEB-27,14,"ANDOLL",23-APR-25 08.37.58.272000000 AM,"PJHEID",08-JUL-14 02.29.31.763000000 PM
1003338,51550,"35D0872247",11-JUN-13,03-FEB-17,3,"ESPRD01160601",03-AUG-15 02.45.03.850000000 PM,"JMLAGRO",09-JUL-14 11.48.58.466000000 AM
1154059,51538,"35D0408554",02-APR-13,01-APR-27,9,"NICOLERICHTER",09-APR-25 08.42.53.041000000 AM,"JMLAGRO",08-JUL-14 02.18.49.542000000 PM
1192413,51552,"35D2064952",29-AUG-13,28-AUG-23,3,"BYANCY",16-JAN-23 07.22.20.370000000 AM,"JMLAGRO",09-JUL-14 04.31.25.773000000 PM
1171453,51546,"24D0701604",01-SEP-12,03-FEB-17,2,"ESPRD01160601",13-AUG-15 01.12.21.168000000 PM,"SHERSAYLER",09-JUL-14 09.25.26.566000000 AM
1287292,51553,"50D2050397",29-MAY-14,25-JUL-25,5,"B-Term-Prov-Trigger_1482925.00",25-JUL-25 06.01.46.849970000 PM,"KWOODALL",09-JUL-14 06.04.23.728000000 PM
1279142,51557,"35D0408444",26-JUN-13,02-OCT-13,8,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",10-JUL-14 10.45.33.656000000 AM
1287925,51585,"35D0670867",01-SEP-12,02-OCT-13,5,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"KARINARUIZ",11-JUL-14 01.59.37.266000000 PM
1154631,51559,"24D0665286",03-JAN-13,03-FEB-17,1,"ESPRD01160601",10-MAR-15 01.58.24.557000000 PM,"BRENDAPEREZESCOB",10-JUL-14 12.50.28.754000000 PM
1287479,51562,"35D0995773",23-DEC-13,02-OCT-13,9,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",10-JUL-14 02.06.01.653000000 PM
1164749,51564,"35D1083929",13-MAY-14,12-MAY-26,1,"NICOLERICHTER",19-AUG-24 02.56.18.329000000 PM,"DOMINICKNGANTOU",10-JUL-14 02.08.30.409000000 PM
1003765,51574,"35D0979426",01-SEP-00,18-MAY-18,6,"B-IF-PRV-CLIA-UPD_1048939.00",13-JUL-16 04.28.25.115364000 AM,"RACHELSPANGENBER",11-JUL-14 11.12.06.245000000 AM
1288080,51580,"35D0408263",09-MAR-13,02-OCT-13,8,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",11-JUL-14 12.56.17.344000000 PM
1287965,51586,"35D0670867",01-SEP-12,02-OCT-13,5,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"KARINARUIZ",11-JUL-14 02.10.04.131000000 PM
1288897,51587,"35D0694241",29-MAY-13,02-OCT-13,6,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",14-JUL-14 07.38.23.374000000 AM
1288898,51588,"35D0694241",29-MAY-13,02-OCT-13,6,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",14-JUL-14 07.44.19.160000000 AM
1281063,51593,"35D0979426",01-SEP-00,31-DEC-13,0,"PJHEID",14-JUL-14 01.51.38.218000000 PM,"PJHEID",14-JUL-14 01.51.38.218000000 PM
1166658,51710,"05D0643352",28-FEB-13,01-JAN-17,6,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"JOYSPEZIALE",22-JUL-14 06.59.45.929000000 PM
1171984,51612,"24D0687393",01-SEP-12,31-DEC-14,2,"B-Term-Prov-Trigger_3268801.00",28-JUL-20 06.02.37.604727000 PM,"JMLAGRO",15-JUL-14 10.29.21.573000000 AM
1155365,51683,"35D0408659",13-APR-13,12-APR-27,9,"DEDEMILLS",21-MAY-25 08.42.07.152000000 AM,"SHERSAYLER",22-JUL-14 11.08.18.251000000 AM
1162988,51617,"35D0979426",01-OCT-05,27-OCT-21,2,"B-Term-Prov-Trigger_4039502.00",27-OCT-21 06.03.33.638328000 PM,"PJHEID",15-JUL-14 03.23.51.161000000 PM
1288054,51713,"35D0408445",26-JUN-13,02-OCT-13,6,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",23-JUL-14 08.47.19.777000000 AM
1167447,51697,"43D0658888",24-FEB-12,23-FEB-26,11,"DEDEMILLS",13-MAY-25 11.14.19.258000000 AM,"DOMINICKNGANTOU",22-JUL-14 02.02.10.114000000 PM
1000020,51732,"34D0239935",09-FEB-13,31-DEC-15,2,"B-Term-Prov-Trigger_2363963.00",25-JAN-19 06.00.58.379752000 PM,"MAGDALENAHANUSIA",24-JUL-14 11.07.09.609000000 AM
1288064,51715,"35D0921259",23-OCT-12,22-OCT-22,10,"B-IF-CLIA-MNLY_3442757.00",09-NOV-20 11.01.13.297080000 PM,"JMLAGRO",23-JUL-14 09.06.32.807000000 AM
1153839,51730,"43D0670428",05-MAR-13,22-OCT-27,6,"PEGBROSSART",22-OCT-25 12.50.51.948000000 PM,"KARINARUIZ",24-JUL-14 09.33.11.903000000 AM
1287619,51767,"24D2001452",06-AUG-12,07-JUN-17,7,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"ZOEASANDY",29-JUL-14 01.00.17.527000000 PM
1154737,51792,"35D0408629",23-DEC-13,22-DEC-27,8,"DEDEMILLS",18-FEB-26 08.14.41.194000000 AM,"KARINARUIZ",31-JUL-14 09.06.20.769000000 AM
1171420,51734,"35D0697876",01-SEP-12,03-FEB-17,3,"ESPRD01160601",11-MAR-15 02.32.54.787000000 PM,"NAKARRIABELL",24-JUL-14 11.48.08.561000000 AM
1288990,51752,"24D0406533",28-FEB-14,27-FEB-18,8,"JASTONE",08-MAR-17 01.08.39.359000000 PM,"JMLAGRO",28-JUL-14 08.34.08.997000000 AM
1289903,51811,"35D0995773",23-DEC-13,02-OCT-13,7,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",06-AUG-14 07.32.30.603000000 AM
1154878,51800,"27D0409865",01-DEC-13,01-JAN-17,1,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"JOYSPEZIALE",31-JUL-14 06.23.29.300000000 PM
1289234,51804,"35D0916087",13-JUN-14,03-FEB-17,1,"ESPRD01160601",13-MAR-15 01.39.15.959000000 PM,"BRENDAPEREZESCOB",01-AUG-14 10.00.29.568000000 AM
1154896,51821,"43D0686059",01-DEC-13,30-NOV-19,3,"ANNDOLL",27-APR-18 11.13.43.126000000 AM,"BRENDASOTO",08-AUG-14 04.29.27.422000000 PM
1154860,51851,"50D0631627",01-JUL-13,01-JAN-16,4,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.09.691838000 PM,"JMLAGRO",14-AUG-14 08.26.59.374000000 AM
1289987,51856,"35D0916203",15-NOV-13,02-OCT-13,5,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",14-AUG-14 01.28.26.095000000 PM
1290053,51863,"35D2033106",09-MAY-14,02-OCT-13,7,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",15-AUG-14 11.13.25.434000000 AM
1154527,51876,"35D1011431",10-APR-13,21-NOV-21,3,"B-Term-Prov-Trigger_4082264.00",21-NOV-21 06.06.20.922069000 PM,"NAKARRIABELL",20-AUG-14 11.52.10.739000000 AM
1001303,52012,"44D2035207",31-OCT-14,04-OCT-15,4,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"JMLAGRO",29-OCT-14 12.19.19.521000000 PM
1290076,51886,"35D2021925",08-AUG-14,02-OCT-13,4,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"KWOODALL",25-AUG-14 08.58.10.572000000 AM
1153826,51908,"38D0676694",01-JAN-14,17-FEB-15,4,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.00.801839000 PM,"JMLAGRO",29-AUG-14 07.58.19.248000000 AM
1153869,51893,"13D0522151",15-MAR-13,01-JAN-16,2,"B-Term-Prov-Trigger_2351536.00",17-JAN-19 06.01.00.700793000 PM,"JMLAGRO",26-AUG-14 02.57.26.186000000 PM
1280301,51900,"39D0184376",28-FEB-13,11-SEP-12,6,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"JMLAGRO",27-AUG-14 11.02.28.108000000 AM
1000950,54441,"35D0409072",28-FEB-13,27-FEB-27,3,"KAMELTZER",14-APR-25 10.11.03.736000000 AM,"AYARBROUGH",05-APR-17 04.21.12.504000000 PM
1289997,51936,"35D2061434",27-JUN-13,02-OCT-13,5,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",08-SEP-14 02.38.30.457000000 PM
1289412,51909,"24D2002500",03-APR-14,15-NOV-16,4,"B-Term-Prov-Trigger_1198087.00",15-NOV-16 06.01.54.490248000 PM,"JMLAGRO",29-AUG-14 08.15.34.446000000 AM
1299303,54455,"35D0879403",19-NOV-15,18-NOV-21,1,"TONIWORKMAN",03-NOV-21 10.38.18.464000000 AM,"PJHEID",10-APR-17 04.15.55.763000000 PM
1161413,51933,"27D0652473",28-FEB-13,01-JAN-17,3,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.14.579647000 PM,"JMLAGRO",08-SEP-14 11.23.07.312000000 AM
1290074,51937,"35D2021925",23-MAR-13,03-FEB-17,3,"ESPRD01160601",20-AUG-15 01.53.54.966000000 PM,"JMLAGRO",08-SEP-14 03.06.08.003000000 PM
1284084,51944,"21D0209755",19-DEC-13,20-DEC-13,1,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.00.801839000 PM,"JMLAGRO",11-SEP-14 08.46.10.175000000 AM
1290608,51969,"35D0408755",09-SEP-14,23-NOV-16,9,"B-IF-PRV-CLIA-UPD_1047885.00",12-JUL-16 07.42.23.589371000 AM,"RACHELSPANGENBER",23-SEP-14 07.05.08.162000000 PM
1154526,54486,"24D0651666",12-JUL-16,04-OCT-15,2,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"PJHEID",19-APR-17 11.10.59.818000000 AM
1154038,51976,"24D0406304",20-JUL-13,03-FEB-17,4,"ESPRD01160601",12-MAR-15 07.47.00.082000000 AM,"JOYSPEZIALE",29-SEP-14 01.59.34.040000000 PM
1164522,51971,"43D0924087",01-OCT-13,01-JAN-17,3,"B-Term-Prov-Trigger_2650962.00",23-JUL-19 06.01.14.579647000 PM,"KWOODALL",26-SEP-14 10.47.30.253000000 AM
1289965,51989,"05D1082992",20-AUG-14,13-MAY-22,4,"B-IF-CLIA-MNLY_3133969.00",08-MAY-20 11.01.16.017619000 PM,"PJHEID",14-OCT-14 10.13.11.691000000 AM
1172009,51988,"35D0900866",10-MAY-13,09-MAY-23,6,"TONIWORKMAN",18-NOV-21 04.17.35.340000000 AM,"KARINARUIZ",08-OCT-14 09.16.00.946000000 AM
1164638,51985,"24D0405788",09-FEB-13,08-FEB-23,12,"B-IF-CLIA-MNLY_3694523.00",09-APR-21 02.41.28.182249000 AM,"ZULEIMARUIZ",06-OCT-14 09.28.38.491000000 AM
1290909,51986,"13D0521134",01-SEP-12,31-AUG-14,0,"PJHEID",08-OCT-14 08.23.14.514000000 AM,"PJHEID",08-OCT-14 08.23.14.514000000 AM
1290304,52002,"24D0398850",27-JUN-14,03-FEB-17,0,"ESPRD01160601",22-OCT-14 12.19.34.961000000 PM,"JMLAGRO",22-OCT-14 12.19.34.961000000 PM
1289647,52097,"36D0344959",08-JUN-14,03-FEB-17,3,"ESPRD01160601",19-MAY-15 12.45.22.774000000 PM,"JMLAGRO",03-NOV-14 10.21.02.234000000 AM
1291067,52100,"35D0655677",29-OCT-14,26-JAN-22,9,"B-Term-Prov-Trigger_4195248.00",26-JAN-22 06.02.54.502195000 PM,"JMLAGRO",03-NOV-14 01.26.13.838000000 PM
1159148,52101,"35D0408629",23-DEC-13,31-JAN-19,4,"B-Term-Prov-Trigger_2656067.00",26-JUL-19 06.01.14.288283000 PM,"JMLAGRO",05-NOV-14 12.28.20.793000000 PM
1157084,52102,"27D0409807",16-MAR-13,30-SEP-21,0,"B-IF-CLIA-MNLY_3982672.00",24-SEP-21 03.48.46.156640000 PM,"JMLAGRO",05-NOV-14 12.34.54.380000000 PM
1290875,52547,"28D0454833",12-MAY-14,11-SEP-21,7,"B-IF-CLIA-MNLY_2880872.00",09-DEC-19 11.39.21.656574000 PM,"PJHEID",07-NOV-14 03.36.29.622000000 PM
1290610,52548,"43D1049838",02-SEP-14,03-FEB-17,4,"ESPRD01160601",22-JUN-15 01.07.02.084000000 PM,"JMLAGRO",10-NOV-14 07.56.34.500000000 AM
1281435,52549,"16D0383702",20-OCT-12,19-OCT-14,0,"JMLAGRO",10-NOV-14 08.00.41.324000000 AM,"JMLAGRO",10-NOV-14 08.00.41.324000000 AM
1291396,52991,"43D0041454",20-OCT-14,19-DEC-16,3,"B-IF-PRV-CLIA-UPD_1047885.00",12-JUL-16 07.42.23.589375000 AM,"CHRISTIANGONZALE",19-NOV-14 12.51.46.439000000 PM
1288125,52999,"35D0670867",01-SEP-12,18-JUL-13,4,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",12-DEC-14 02.01.35.126000000 PM
1153838,53012,"35D0408746",03-JAN-13,02-JAN-23,6,"B-IF-CLIA-MNLY_4425280.00",10-JUN-22 06.59.05.150507000 AM,"JMLAGRO",24-DEC-14 09.49.55.875000000 AM
1154789,53010,"27D0042084",01-MAR-70,03-FEB-17,0,"ESPRD01160601",22-DEC-14 12.03.37.396000000 PM,"KARINARUIZ",22-DEC-14 12.03.37.396000000 PM
1288401,53018,"24D0406702",01-NOV-13,31-OCT-23,8,"MCMOOS",06-APR-22 04.40.11.970000000 PM,"KARINARUIZ",06-JAN-15 12.10.12.514000000 PM
1291052,53021,"05D2040304",17-OCT-14,22-FEB-16,4,"B-Term-Prov-Trigger_3262541.00",24-JUL-20 06.01.47.987003000 PM,"PJHEID",09-JAN-15 10.47.28.264000000 PM
1161674,53059,"43D0658878",28-FEB-13,29-MAY-26,5,"NICOLERICHTER",28-OCT-24 02.09.54.573000000 PM,"DANIELLAESTRELLA",28-JAN-15 10.35.51.908000000 AM
1154822,53023,"35D0409305",17-AUG-11,03-FEB-17,4,"ESPRD01160601",04-AUG-15 10.43.11.991000000 AM,"PJHEID",10-JAN-15 12.22.35.924000000 PM
1154545,53051,"43D0406836",27-OCT-05,26-OCT-27,7,"PEGBROSSART",29-JAN-26 10.30.28.658000000 AM,"ESTHERSHAHPAR",27-JAN-15 07.07.15.269000000 PM
1291531,53060,"24D0406205",03-APR-13,08-DEC-14,7,"B-Term-Prov-Trigger_1168819.00",21-OCT-16 06.01.40.543243000 PM,"KARINARUIZ",29-JAN-15 09.47.51.530000000 AM
1191395,53053,"35D0409192",01-SEP-16,31-AUG-22,7,"B-IF-CLIA-MNLY_3339862.00",08-SEP-20 11.55.04.850816000 PM,"BRENDAPEREZESCOB",28-JAN-15 08.19.38.279000000 AM
1291699,53062,"23D2013964",26-DEC-14,30-JUN-21,1,"B-IF-CLIA-MNLY_3694523.00",09-APR-21 02.41.28.182249000 AM,"JMLAGRO",29-JAN-15 03.02.22.836000000 PM
1291180,53061,"15D0361169",20-JUN-14,31-DEC-15,1,"B-Term-Prov-Trigger_2354883.00",19-JAN-19 06.00.55.761052000 PM,"PJHEID",29-JAN-15 10.16.27.012000000 AM
1168237,53093,"24D0663989",10-MAR-13,03-FEB-17,6,"ESPRD01160601",29-JUN-15 10.50.54.159000000 AM,"KARINARUIZ",05-FEB-15 11.58.40.154000000 AM
1156265,53087,"24D0401427",01-SEP-14,31-AUG-22,2,"B-IF-CLIA-MNLY_3339862.00",08-SEP-20 11.55.04.850816000 PM,"DANIELLAESTRELLA",04-FEB-15 09.14.50.652000000 AM
1155450,53114,"35D0409336",20-OCT-13,19-OCT-25,16,"BYANCY",02-JAN-24 07.44.03.858000000 AM,"PJHEID",09-FEB-15 03.35.39.215000000 PM
1160083,53089,"24D0405426",15-MAR-13,03-FEB-17,4,"ESPRD01160601",14-AUG-15 08.30.42.257000000 AM,"KARINARUIZ",04-FEB-15 03.22.36.796000000 PM
1154574,53110,"35D0409336",20-OCT-13,19-OCT-25,10,"MMCNIELL",21-DEC-23 03.03.53.570000000 PM,"PJHEID",09-FEB-15 03.09.35.679000000 PM
1155527,53099,"35D0409305",10-AUG-13,16-AUG-21,3,"BONITAYANCY",06-JUL-21 09.32.11.215000000 AM,"DANIELLAESTRELLA",05-FEB-15 03.48.21.763000000 PM
1167673,53130,"24D0041428",03-JAN-15,02-JAN-25,4,"NICOLERICHTER",18-OCT-23 11.40.14.898000000 AM,"BRENDAPEREZESCOB",11-FEB-15 07.58.21.629000000 AM
1153977,53121,"24D0651646",11-MAR-13,03-FEB-17,7,"ESPRD01160601",29-JUN-15 10.44.55.350000000 AM,"BRENDAPEREZESCOB",10-FEB-15 11.00.10.204000000 AM
1154842,53116,"35D0409336",20-OCT-13,19-OCT-21,6,"BONITAYANCY",02-JUL-21 06.48.46.134000000 AM,"PJHEID",09-FEB-15 04.01.51.502000000 PM
1292127,53119,"24D0401928",09-FEB-13,08-FEB-15,0,"BRENDAPEREZESCOB",10-FEB-15 10.04.57.446000000 AM,"BRENDAPEREZESCOB",10-FEB-15 10.04.57.446000000 AM
1154802,51622,"35D0408977",11-JAN-15,10-JAN-23,7,"MCMOOS",21-JAN-22 03.13.24.234000000 PM,"JOYSPEZIALE",15-JUL-14 03.52.08.018000000 PM
1286889,51620,"24D1040592",04-OCT-13,02-OCT-13,4,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"ZOEASANDY",15-JUL-14 03.39.14.587000000 PM
1154008,51754,"45D0703562",09-FEB-13,17-NOV-21,3,"B-Term-Prov-Trigger_4075957.00",17-NOV-21 06.06.08.529350000 PM,"JMLAGRO",28-JUL-14 08.42.10.370000000 AM
1183385,51652,"35D2061724",02-JUL-13,03-FEB-17,5,"ESPRD01160601",22-JUN-15 10.16.27.815000000 AM,"JOYSPEZIALE",17-JUL-14 07.52.40.865000000 PM
1167503,51708,"05D0550302",28-APR-13,01-JAN-17,4,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"JOYSPEZIALE",22-JUL-14 06.06.53.661000000 PM
1153923,51738,"27D0409764",28-FEB-13,27-FEB-23,1,"B-IF-CLIA-MNLY_3694523.00",09-APR-21 02.41.28.182249000 AM,"JOYSPEZIALE",24-JUL-14 01.00.06.664000000 PM
1000754,51712,"35D0955617",23-MAY-14,22-MAY-14,6,"THENDERSON",21-AUG-15 09.21.09.927000000 AM,"JMLAGRO",23-JUL-14 08.03.51.164000000 AM
1283918,51716,"15D0647717",29-DEC-13,31-DEC-15,1,"B-Term-Prov-Trigger_2363963.00",25-JAN-19 06.00.58.379752000 PM,"JMLAGRO",23-JUL-14 11.36.34.260000000 AM
1156168,51771,"35D0408671",07-OCT-15,06-OCT-25,4,"BYANCY",17-NOV-23 06.40.14.213000000 AM,"JOYSPEZIALE",29-JUL-14 06.53.04.643000000 PM
1158379,51763,"24D2065812",16-SEP-13,01-JAN-17,4,"B-Term-Prov-Trigger_2549575.00",22-MAY-19 06.01.24.679279000 PM,"JOYSPEZIALE",28-JUL-14 05.55.21.179000000 PM
1288852,51837,"24D0041369",20-JUN-14,31-AUG-15,6,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"KWOODALL",13-AUG-14 11.18.21.802000000 AM
1287300,51854,"35D0995773",23-DEC-13,02-OCT-13,10,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",14-AUG-14 10.23.16.435000000 AM
1154567,51840,"45D0670098",09-FEB-13,01-JAN-16,2,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.09.691838000 PM,"JMLAGRO",13-AUG-14 03.03.02.591000000 PM
1154005,51860,"43D0924087",01-OCT-13,01-APR-16,2,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.09.691838000 PM,"JOYSPEZIALE",14-AUG-14 04.53.03.347000000 PM
1004086,51846,"35D2022940",13-APR-11,12-APR-27,7,"DEDEMILLS",21-MAY-25 01.29.46.012000000 PM,"JOYSPEZIALE",13-AUG-14 06.54.41.770000000 PM
1287124,51848,"43D0408133",08-OCT-13,01-JAN-16,1,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.09.691838000 PM,"JMLAGRO",14-AUG-14 08.03.37.392000000 AM
1000048,51858,"03D0527881",21-JUL-13,24-JUL-16,2,"B-Term-Prov-Trigger_2593491.00",18-JUN-19 06.01.09.691838000 PM,"MAGDALENAHANUSIA",14-AUG-14 03.45.46.394000000 PM
1154539,51888,"24D0041428",03-JAN-13,02-JAN-25,10,"BYANCY",17-NOV-23 06.31.11.446000000 AM,"PJHEID",25-AUG-14 09.51.11.964000000 AM
1154850,51914,"27D0409775",21-JUN-13,28-JUN-14,1,"B-Term-Prov-Trigger_2404152.00",20-FEB-19 06.01.00.801839000 PM,"JMLAGRO",29-AUG-14 12.35.37.854000000 PM
1154568,51862,"16D0384014",15-MAR-13,31-DEC-15,13,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"JUDITHSZEGEDI",14-AUG-14 05.20.06.881000000 PM
1290109,51926,"35D0409305",06-OCT-14,15-NOV-16,37,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"PJHEID",05-SEP-14 12.10.25.255000000 PM
1000178,51895,"13D0522151",15-MAR-13,03-FEB-17,0,"ESPRD01160601",26-AUG-14 03.06.13.956000000 PM,"JMLAGRO",26-AUG-14 03.06.13.956000000 PM
1001152,53015,"34D2002428",18-JAN-14,04-OCT-15,1,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"JMLAGRO",29-DEC-14 03.44.11.623000000 PM
1154107,51950,"24D0405070",03-JAN-13,02-JAN-27,7,"NICOLERICHTER",13-FEB-25 11.45.58.967000000 AM,"PAULASOLL",11-SEP-14 11.11.19.734000000 AM
1157099,53066,"35D1037915",30-JUN-13,29-JUN-27,2,"NICOLERICHTER",16-JUL-25 02.55.58.462000000 PM,"ZULEIMARUIZ",29-JAN-15 07.26.58.182000000 PM
1289516,53042,"35D2078988",09-JUN-14,08-JUN-18,6,"CHLHARMON",11-AUG-17 08.52.26.926000000 AM,"KARINARUIZ",26-JAN-15 11.56.24.374000000 AM
1166235,53080,"24D0651212",08-NOV-13,27-OCT-20,1,"B-Term-Prov-Trigger_3421005.00",27-OCT-20 06.01.39.769774000 PM,"KARINARUIZ",03-FEB-15 10.53.06.699000000 AM
1154733,53132,"24D0398507",04-MAR-13,03-MAR-23,0,"B-IF-CLIA-MNLY_3694523.00",09-APR-21 02.41.28.182249000 AM,"PJHEID",11-FEB-15 10.37.06.265000000 AM
1292728,53193,"24D0406649",01-DEC-13,11-JUN-14,6,"B-Term-Prov-Trigger_2957260.00",24-JAN-20 06.02.24.041878000 PM,"JMLAGRO",27-FEB-15 08.09.56.439000000 AM
1162201,53144,"27D1016169",21-AUG-13,20-AUG-21,0,"B-IF-CLIA-MNLY_2731541.00",10-SEP-19 01.32.47.435062000 PM,"BRENDAPEREZESCOB",13-FEB-15 08.34.42.306000000 AM
1292189,53165,"35D2067476",01-JUN-15,15-OCT-23,10,"NICOLERICHTER",15-DEC-21 08.50.52.470000000 AM,"KARINARUIZ",18-FEB-15 03.09.29.967000000 PM
1191653,53173,"35D0677030",01-SEP-14,31-AUG-18,3,"CHLHARMON",15-SEP-17 03.54.58.002000000 PM,"BRENDAPEREZESCOB",23-FEB-15 07.47.05.085000000 AM
1292714,53189,"24D0406649",28-SEP-14,31-AUG-15,5,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"JMLAGRO",26-FEB-15 09.04.37.308000000 AM
1157101,53206,"43D0407761",10-MAY-00,02-JAN-19,6,"CHLHARMON",27-JUN-17 04.26.37.147000000 PM,"BRENDAPEREZESCOB",09-MAR-15 09.46.24.511000000 AM
1154097,53195,"50D0637008",01-JUL-13,04-MAR-15,1,"B-Term-Prov-Trigger_2394534.00",14-FEB-19 06.00.52.914875000 PM,"ESTHERSHAHPAR",27-FEB-15 04.49.47.259000000 PM
1290844,53200,"35D2072218",22-DEC-14,26-JAN-22,6,"BONITAYANCY",06-AUG-21 06.51.30.551000000 AM,"JMLAGRO",02-MAR-15 03.06.38.035000000 PM
1292737,53201,"24D0406533",22-MAR-14,31-AUG-15,5,"B-Term-Prov-Trigger_717958.00",02-OCT-15 06.01.31.955254000 PM,"JMLAGRO",03-MAR-15 10.50.07.596000000 AM
1167006,53204,"27D0719111",30-MAR-13,29-MAR-23,1,"B-IF-CLIA-MNLY_3982672.00",24-SEP-21 03.48.46.156640000 PM,"KARINARUIZ",06-MAR-15 03.28.50.454000000 PM
1284060,53210,"03D0534154",24-MAR-14,31-DEC-17,3,"B-Term-Prov-Trigger_2394534.00",14-FEB-19 06.00.52.914875000 PM,"PJHEID",11-MAR-15 10.12.16.469000000 AM
1292150,53215,"03D0526219",28-FEB-13,27-FEB-15,1,"PJHEID",12-MAR-15 02.01.40.478000000 PM,"PJHEID",12-MAR-15 01.59.58.091000000 PM
1153957,53208,"27D0672851",19-MAY-13,18-MAY-27,6,"HRJOHNSON",02-SEP-25 09.58.43.241000000 AM,"KARINARUIZ",09-MAR-15 10.21.36.094000000 AM
1171432,53212,"35D0684528",01-SEP-20,31-AUG-26,4,"TONIWORKMAN",09-SEP-24 10.39.44.565000000 AM,"PJHEID",11-MAR-15 12.42.08.987000000 PM
1168338,53214,"24D0406304",20-JUL-13,03-FEB-17,0,"ESPRD01160601",12-MAR-15 08.11.47.643000000 AM,"JMLAGRO",12-MAR-15 08.11.47.643000000 AM
1292844,53216,"27D0672851",19-MAY-13,18-MAY-27,9,"HRJOHNSON",02-SEP-25 10.06.04.525000000 AM,"DANIELLAESTRELLA",13-MAR-15 09.00.52.395000000 AM
1183538,53219,"43D1049685",13-JAN-14,12-JAN-20,9,"KARIDILBECK",04-MAR-21 01.38.06.135000000 PM,"PJHEID",17-MAR-15 03.52.11.818000000 PM
1003478,53225,"35D0860715",13-NOV-13,31-AUG-15,14,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"PJHEID",18-MAR-15 03.52.26.292000000 PM
1003477,53221,"35D0408194",13-APR-14,28-FEB-18,6,"ANNDOLL",10-AUG-17 01.32.54.627000000 PM,"PJHEID",18-MAR-15 11.37.58.696000000 AM
1003476,53223,"35D0909266",01-JAN-14,31-AUG-15,10,"B-Term-Prov-Trigger_429633.00",26-JUL-23 06.12.49.748671000 PM,"PJHEID",18-MAR-15 03.44.58.806000000 PM
1292854,53229,"27D0672851",19-MAY-13,18-MAY-27,8,"HRJOHNSON",02-SEP-25 10.16.59.777000000 AM,"PJHEID",25-MAR-15 11.21.28.550000000 AM
1166976,53227,"27D0672851",19-MAY-13,18-MAY-27,7,"HRJOHNSON",02-SEP-25 10.10.52.129000000 AM,"PJHEID",25-MAR-15 10.37.52.609000000 AM
