"P_TY_CD","P_SPECL_CD","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
"020","025",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","110",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","255",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"029","366",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","024",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","256",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","048",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"021","120",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"033","116",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","257",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"026","413",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"034","387",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","414",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"039","506",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","396",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"048","209",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","055",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","431",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","466",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","432",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","434",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","435",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","469",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","467",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"036","470",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"025","499",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"039","369",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","022",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","108",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","412",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","221",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","514",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","222",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","223",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","225",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","226",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","227",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","228",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","229",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","231",0,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM,"wf_ND_MC_PRV_TY_SP_XREFV17",18-AUG-15 11.06.12.000000000 AM
"020","033",0,"CKRAFT",08-OCT-15 11.53.30.463000000 AM,"CKRAFT",08-OCT-15 11.53.30.463000000 AM
"020","034",0,"CKRAFT",08-OCT-15 11.55.44.877000000 AM,"CKRAFT",08-OCT-15 11.55.44.877000000 AM
"020","189",0,"CKRAFT",08-OCT-15 11.57.32.595000000 AM,"CKRAFT",08-OCT-15 11.57.32.595000000 AM
"020","278",0,"CKRAFT",08-OCT-15 11.58.55.373000000 AM,"CKRAFT",08-OCT-15 11.58.55.373000000 AM
"020","279",0,"CKRAFT",08-OCT-15 11.59.15.577000000 AM,"CKRAFT",08-OCT-15 11.59.15.577000000 AM
"026","288",0,"CKRAFT",08-OCT-15 12.00.11.554000000 PM,"CKRAFT",08-OCT-15 12.00.11.554000000 PM
"020","289",0,"CKRAFT",08-OCT-15 12.00.42.200000000 PM,"CKRAFT",08-OCT-15 12.00.42.200000000 PM
"048","329",0,"CKRAFT",08-OCT-15 12.01.59.266000000 PM,"CKRAFT",08-OCT-15 12.01.59.266000000 PM
"039","376",0,"CKRAFT",08-OCT-15 12.02.43.668000000 PM,"CKRAFT",08-OCT-15 12.02.43.668000000 PM
"034","390",0,"CKRAFT",08-OCT-15 12.03.21.766000000 PM,"CKRAFT",08-OCT-15 12.03.21.766000000 PM
"034","484",0,"CKRAFT",08-OCT-15 12.03.48.518000000 PM,"CKRAFT",08-OCT-15 12.03.48.518000000 PM
"020","259",0,"CKRAFT",09-OCT-15 07.33.22.651000000 AM,"CKRAFT",09-OCT-15 07.33.22.651000000 AM
"028","517",0,"CKRAFT",26-OCT-15 07.28.44.320000000 AM,"CKRAFT",26-OCT-15 07.28.44.320000000 AM
"012","515",0,"CKRAFT",15-OCT-15 12.17.24.949000000 PM,"CKRAFT",15-OCT-15 12.17.24.949000000 PM
"036","516",0,"CKRAFT",19-OCT-15 08.16.06.390000000 AM,"CKRAFT",19-OCT-15 08.16.06.390000000 AM
"036","518",0,"CKRAFT",20-NOV-15 09.55.46.860000000 AM,"CKRAFT",20-NOV-15 09.55.46.860000000 AM
"036","519",0,"CKRAFT",20-NOV-15 10.22.32.875000000 AM,"CKRAFT",20-NOV-15 10.22.32.875000000 AM
"020","520",0,"CKRAFT",20-NOV-15 11.05.32.734000000 AM,"CKRAFT",20-NOV-15 11.05.32.734000000 AM
"020","521",0,"CKRAFT",23-NOV-15 07.38.47.442000000 AM,"CKRAFT",23-NOV-15 07.38.47.442000000 AM
"020","522",0,"CKRAFT",23-NOV-15 07.49.20.512000000 AM,"CKRAFT",23-NOV-15 07.49.20.512000000 AM
"010","523",0,"CKRAFT",23-NOV-15 07.59.24.261000000 AM,"CKRAFT",23-NOV-15 07.59.24.261000000 AM
"020","524",0,"CKRAFT",25-NOV-15 08.03.33.834000000 AM,"CKRAFT",25-NOV-15 08.03.33.834000000 AM
"020","525",0,"CKRAFT",25-NOV-15 08.36.25.105000000 AM,"CKRAFT",25-NOV-15 08.36.25.105000000 AM
"020","526",0,"CKRAFT",25-NOV-15 10.01.32.563000000 AM,"CKRAFT",25-NOV-15 10.01.32.563000000 AM
"010","403",0,"CKRAFT",07-DEC-15 03.55.37.432000000 PM,"CKRAFT",07-DEC-15 03.55.37.432000000 PM
"020","263",0,"CKRAFT",26-JAN-16 02.47.52.908000000 PM,"CKRAFT",26-JAN-16 02.47.52.908000000 PM
"031","575",0,"CKRAFT",12-SEP-17 11.09.22.634000000 AM,"CKRAFT",12-SEP-17 11.09.22.634000000 AM
"026","528",0,"CKRAFT",14-JAN-16 11.14.15.514000000 AM,"CKRAFT",14-JAN-16 11.14.15.514000000 AM
"036","531",0,"CKRAFT",28-JAN-16 07.40.35.835000000 AM,"CKRAFT",28-JAN-16 07.40.35.835000000 AM
"020","530",0,"CKRAFT",26-JAN-16 04.21.06.797000000 PM,"CKRAFT",26-JAN-16 04.21.06.797000000 PM
"020","532",0,"CKRAFT",02-FEB-16 09.42.20.017000000 AM,"CKRAFT",02-FEB-16 09.42.20.017000000 AM
"047","288",0,"CKRAFT",26-JAN-16 04.33.32.761000000 PM,"CKRAFT",26-JAN-16 04.33.32.761000000 PM
"020","529",0,"CKRAFT",28-JAN-16 07.39.36.281000000 AM,"CKRAFT",28-JAN-16 07.39.36.281000000 AM
"020","533",0,"CKRAFT",02-FEB-16 11.06.04.812000000 AM,"CKRAFT",02-FEB-16 11.06.04.812000000 AM
"020","534",0,"CKRAFT",02-FEB-16 11.06.16.073000000 AM,"CKRAFT",02-FEB-16 11.06.16.073000000 AM
"036","535",0,"CKRAFT",02-FEB-16 12.53.11.253000000 PM,"CKRAFT",02-FEB-16 12.53.11.253000000 PM
"036","536",0,"CKRAFT",02-FEB-16 12.53.23.431000000 PM,"CKRAFT",02-FEB-16 12.53.23.431000000 PM
"036","537",0,"CKRAFT",02-FEB-16 01.25.24.540000000 PM,"CKRAFT",02-FEB-16 01.25.24.540000000 PM
"012","538",0,"CKRAFT",04-FEB-16 01.39.57.060000000 PM,"CKRAFT",04-FEB-16 01.39.57.060000000 PM
"020","539",0,"CKRAFT",04-FEB-16 01.40.07.828000000 PM,"CKRAFT",04-FEB-16 01.40.07.828000000 PM
"021","540",0,"CKRAFT",11-APR-16 02.21.30.230000000 PM,"CKRAFT",11-APR-16 02.21.30.230000000 PM
"021","541",0,"CKRAFT",11-APR-16 02.21.23.842000000 PM,"CKRAFT",11-APR-16 02.21.23.842000000 PM
"020","542",0,"CKRAFT",11-APR-16 03.01.57.831000000 PM,"CKRAFT",11-APR-16 03.01.57.831000000 PM
"010","543",0,"CKRAFT",12-APR-16 02.05.56.981000000 PM,"CKRAFT",12-APR-16 02.05.56.981000000 PM
"032","544",0,"CKRAFT",04-MAY-16 08.25.39.833000000 AM,"CKRAFT",04-MAY-16 08.25.39.833000000 AM
"020","545",0,"CKRAFT",19-MAY-16 11.08.04.531000000 AM,"CKRAFT",19-MAY-16 11.08.04.531000000 AM
"020","546",0,"CKRAFT",19-MAY-16 12.41.36.164000000 PM,"CKRAFT",19-MAY-16 12.41.36.164000000 PM
"036","547",0,"CKRAFT",19-MAY-16 12.44.29.878000000 PM,"CKRAFT",19-MAY-16 12.44.29.878000000 PM
"020","548",0,"CKRAFT",19-MAY-16 01.03.31.834000000 PM,"CKRAFT",19-MAY-16 01.03.31.834000000 PM
"020","549",0,"CKRAFT",19-MAY-16 01.04.14.710000000 PM,"CKRAFT",19-MAY-16 01.04.14.710000000 PM
"047","387",0,"CKRAFT",15-JUL-16 10.37.51.789000000 AM,"CKRAFT",15-JUL-16 10.37.51.789000000 AM
"036","550",0,"CKRAFT",29-SEP-16 08.37.35.592000000 AM,"CKRAFT",29-SEP-16 08.37.35.592000000 AM
"036","551",0,"CKRAFT",05-OCT-16 07.10.33.842000000 AM,"CKRAFT",05-OCT-16 07.10.33.842000000 AM
"020","552",0,"CKRAFT",05-OCT-16 07.56.28.723000000 AM,"CKRAFT",05-OCT-16 07.56.28.723000000 AM
"020","553",0,"CKRAFT",05-OCT-16 07.56.48.823000000 AM,"CKRAFT",05-OCT-16 07.56.48.823000000 AM
"039","554",0,"CKRAFT",10-OCT-16 01.53.50.402000000 PM,"CKRAFT",10-OCT-16 01.53.50.402000000 PM
"020","558",0,"CKRAFT",07-DEC-16 01.10.41.591000000 PM,"CKRAFT",07-DEC-16 01.10.41.591000000 PM
"039","557",0,"CKRAFT",09-DEC-16 07.11.17.041000000 AM,"CKRAFT",09-DEC-16 07.11.17.041000000 AM
"039","556",0,"CKRAFT",09-DEC-16 07.11.30.135000000 AM,"CKRAFT",09-DEC-16 07.11.30.135000000 AM
"039","555",0,"CKRAFT",09-DEC-16 07.11.37.867000000 AM,"CKRAFT",09-DEC-16 07.11.37.867000000 AM
"036","559",0,"CKRAFT",22-DEC-16 07.34.00.374000000 AM,"CKRAFT",22-DEC-16 07.34.00.374000000 AM
"020","560",0,"CKRAFT",16-FEB-17 01.21.50.483000000 PM,"CKRAFT",16-FEB-17 01.21.50.483000000 PM
"020","561",0,"CKRAFT",24-MAR-17 10.34.24.856000000 AM,"CKRAFT",24-MAR-17 10.34.24.856000000 AM
"020","562",0,"CKRAFT",13-APR-17 08.37.10.821000000 AM,"CKRAFT",13-APR-17 08.37.10.821000000 AM
"020","563",0,"CKRAFT",08-MAY-17 02.55.57.797000000 PM,"CKRAFT",08-MAY-17 02.55.57.797000000 PM
"020","564",0,"CKRAFT",08-JUN-17 11.12.00.181000000 AM,"CKRAFT",08-JUN-17 11.12.00.181000000 AM
"020","565",0,"CKRAFT",27-JUN-17 07.29.30.901000000 AM,"CKRAFT",27-JUN-17 07.29.30.901000000 AM
"010","566",0,"CKRAFT",29-JUN-17 03.53.11.737000000 PM,"CKRAFT",29-JUN-17 03.53.11.737000000 PM
"010","567",0,"CKRAFT",29-JUN-17 03.53.20.870000000 PM,"CKRAFT",29-JUN-17 03.53.20.870000000 PM
"010","568",0,"CKRAFT",29-JUN-17 03.53.26.965000000 PM,"CKRAFT",29-JUN-17 03.53.26.965000000 PM
"020","569",0,"CKRAFT",29-JUN-17 03.53.45.389000000 PM,"CKRAFT",29-JUN-17 03.53.45.389000000 PM
"020","570",0,"CKRAFT",18-JUL-17 10.02.01.991000000 AM,"CKRAFT",18-JUL-17 10.02.01.991000000 AM
"047","357",0,"CKRAFT",19-JUL-17 12.21.04.164000000 PM,"CKRAFT",19-JUL-17 12.21.04.164000000 PM
"047","364",0,"CKRAFT",19-JUL-17 12.21.28.711000000 PM,"CKRAFT",19-JUL-17 12.21.28.711000000 PM
"020","571",0,"CKRAFT",31-JUL-17 10.35.43.961000000 AM,"CKRAFT",31-JUL-17 10.35.43.961000000 AM
"014","572",0,"CKRAFT",24-AUG-17 03.08.38.341000000 PM,"CKRAFT",24-AUG-17 03.08.38.341000000 PM
"020","573",0,"CKRAFT",29-AUG-17 01.56.52.861000000 PM,"CKRAFT",29-AUG-17 01.56.52.861000000 PM
"020","618",0,"CKRAFT",31-JAN-18 07.52.38.013000000 AM,"CKRAFT",31-JAN-18 07.52.38.013000000 AM
"017","588",0,"CKRAFT",17-OCT-17 12.58.25.185000000 PM,"CKRAFT",17-OCT-17 12.58.25.185000000 PM
"022","576",0,"CKRAFT",12-SEP-17 11.10.28.164000000 AM,"CKRAFT",12-SEP-17 11.10.28.164000000 AM
"023","577",0,"CKRAFT",12-SEP-17 01.39.09.865000000 PM,"CKRAFT",12-SEP-17 01.39.09.865000000 PM
"020","578",0,"CKRAFT",12-SEP-17 01.39.35.497000000 PM,"CKRAFT",12-SEP-17 01.39.35.497000000 PM
"019","579",0,"CKRAFT",12-SEP-17 01.40.06.166000000 PM,"CKRAFT",12-SEP-17 01.40.06.166000000 PM
"010","580",0,"CKRAFT",12-SEP-17 01.40.28.522000000 PM,"CKRAFT",12-SEP-17 01.40.28.522000000 PM
"020","581",0,"CKRAFT",12-SEP-17 01.40.45.277000000 PM,"CKRAFT",12-SEP-17 01.40.45.277000000 PM
"016","582",0,"CKRAFT",12-SEP-17 01.41.25.269000000 PM,"CKRAFT",12-SEP-17 01.41.25.269000000 PM
"020","583",0,"CKRAFT",12-SEP-17 01.41.40.174000000 PM,"CKRAFT",12-SEP-17 01.41.40.174000000 PM
"027","584",0,"CKRAFT",12-SEP-17 01.41.58.542000000 PM,"CKRAFT",12-SEP-17 01.41.58.542000000 PM
"017","594",0,"CKRAFT",17-OCT-17 12.57.48.176000000 PM,"CKRAFT",17-OCT-17 12.57.48.176000000 PM
"020","586",0,"CKRAFT",12-SEP-17 01.42.33.964000000 PM,"CKRAFT",12-SEP-17 01.42.33.964000000 PM
"020","587",0,"CKRAFT",12-SEP-17 02.44.45.055000000 PM,"CKRAFT",12-SEP-17 02.44.45.055000000 PM
"017","593",0,"CKRAFT",17-OCT-17 12.58.02.276000000 PM,"CKRAFT",17-OCT-17 12.58.02.276000000 PM
"031","589",0,"CKRAFT",12-SEP-17 02.48.39.157000000 PM,"CKRAFT",12-SEP-17 02.48.39.157000000 PM
"020","590",0,"CKRAFT",12-SEP-17 02.48.59.301000000 PM,"CKRAFT",12-SEP-17 02.48.59.301000000 PM
"020","591",0,"CKRAFT",12-SEP-17 02.49.11.599000000 PM,"CKRAFT",12-SEP-17 02.49.11.599000000 PM
"022","592",0,"CKRAFT",12-SEP-17 02.50.14.932000000 PM,"CKRAFT",12-SEP-17 02.50.14.932000000 PM
"017","585",0,"CKRAFT",17-OCT-17 12.58.39.569000000 PM,"CKRAFT",17-OCT-17 12.58.39.569000000 PM
"017","574",0,"CKRAFT",17-OCT-17 12.58.58.516000000 PM,"CKRAFT",17-OCT-17 12.58.58.516000000 PM
"020","595",0,"CKRAFT",12-SEP-17 02.50.51.894000000 PM,"CKRAFT",12-SEP-17 02.50.51.894000000 PM
"036","596",0,"CKRAFT",12-SEP-17 02.51.16.784000000 PM,"CKRAFT",12-SEP-17 02.51.16.784000000 PM
"020","597",0,"CKRAFT",12-SEP-17 02.51.38.668000000 PM,"CKRAFT",12-SEP-17 02.51.38.668000000 PM
"013","598",0,"CKRAFT",12-SEP-17 02.52.05.161000000 PM,"CKRAFT",12-SEP-17 02.52.05.161000000 PM
"013","599",0,"CKRAFT",12-SEP-17 02.52.16.171000000 PM,"CKRAFT",12-SEP-17 02.52.16.171000000 PM
"022","600",0,"CKRAFT",13-SEP-17 07.23.44.149000000 AM,"CKRAFT",13-SEP-17 07.23.44.149000000 AM
"022","601",0,"CKRAFT",13-SEP-17 07.23.56.146000000 AM,"CKRAFT",13-SEP-17 07.23.56.146000000 AM
"019","602",0,"CKRAFT",13-SEP-17 07.24.32.959000000 AM,"CKRAFT",13-SEP-17 07.24.32.959000000 AM
"020","603",0,"CKRAFT",13-SEP-17 07.24.53.256000000 AM,"CKRAFT",13-SEP-17 07.24.53.256000000 AM
"010","604",0,"CKRAFT",13-SEP-17 07.25.08.429000000 AM,"CKRAFT",13-SEP-17 07.25.08.429000000 AM
"020","605",0,"CKRAFT",13-SEP-17 07.34.31.302000000 AM,"CKRAFT",13-SEP-17 07.34.31.302000000 AM
"024","606",0,"CKRAFT",13-SEP-17 07.34.56.469000000 AM,"CKRAFT",13-SEP-17 07.34.56.469000000 AM
"022","607",0,"CKRAFT",13-SEP-17 07.35.28.420000000 AM,"CKRAFT",13-SEP-17 07.35.28.420000000 AM
"015","608",0,"CKRAFT",13-SEP-17 07.36.15.594000000 AM,"CKRAFT",13-SEP-17 07.36.15.594000000 AM
"036","609",0,"CKRAFT",13-SEP-17 07.36.41.572000000 AM,"CKRAFT",13-SEP-17 07.36.41.572000000 AM
"019","611",0,"CKRAFT",13-SEP-17 07.37.59.014000000 AM,"CKRAFT",13-SEP-17 07.37.59.014000000 AM
"020","612",0,"CKRAFT",13-SEP-17 07.38.13.127000000 AM,"CKRAFT",13-SEP-17 07.38.13.127000000 AM
"019","613",0,"CKRAFT",13-SEP-17 12.45.47.716000000 PM,"CKRAFT",13-SEP-17 12.45.47.716000000 PM
"026","509",0,"CKRAFT",13-OCT-17 09.33.49.326000000 AM,"CKRAFT",13-OCT-17 09.33.49.326000000 AM
"020","614",0,"CKRAFT",06-NOV-17 08.10.58.337000000 AM,"CKRAFT",06-NOV-17 08.10.58.337000000 AM
"020","615",0,"CKRAFT",11-DEC-17 04.09.40.650000000 PM,"CKRAFT",11-DEC-17 04.09.40.650000000 PM
"020","616",0,"CKRAFT",13-DEC-17 01.21.33.558000000 PM,"CKRAFT",13-DEC-17 01.21.33.558000000 PM
"015","617",0,"CKRAFT",08-JAN-18 12.53.40.679000000 PM,"CKRAFT",08-JAN-18 12.53.40.679000000 PM
"036","619",0,"CKRAFT",07-FEB-18 08.14.45.452000000 AM,"CKRAFT",07-FEB-18 08.14.45.452000000 AM
"039","620",0,"CKRAFT",07-MAR-18 09.54.59.493000000 AM,"CKRAFT",07-MAR-18 09.54.59.493000000 AM
"039","621",0,"CKRAFT",07-MAR-18 09.55.06.086000000 AM,"CKRAFT",07-MAR-18 09.55.06.086000000 AM
"039","622",0,"CKRAFT",07-MAR-18 09.55.11.359000000 AM,"CKRAFT",07-MAR-18 09.55.11.359000000 AM
"027","623",0,"CKRAFT",26-MAR-18 09.24.15.031000000 AM,"CKRAFT",26-MAR-18 09.24.15.031000000 AM
"020","624",0,"CKRAFT",03-APR-18 11.19.25.889000000 AM,"CKRAFT",03-APR-18 11.19.25.889000000 AM
"010","625",0,"CKRAFT",07-MAY-18 09.13.42.272000000 AM,"CKRAFT",07-MAY-18 09.13.42.272000000 AM
"047","361",0,"CKRAFT",23-JUL-18 01.11.22.607000000 PM,"CKRAFT",23-JUL-18 01.11.22.607000000 PM
"034","626",0,"CKRAFT",02-AUG-18 09.28.18.668000000 AM,"CKRAFT",02-AUG-18 09.28.18.668000000 AM
"048","627",0,"CKRAFT",02-OCT-18 02.58.44.580000000 PM,"CKRAFT",02-OCT-18 02.58.44.580000000 PM
"048","628",0,"CKRAFT",02-OCT-18 02.58.49.601000000 PM,"CKRAFT",02-OCT-18 02.58.49.601000000 PM
"036","629",0,"CKRAFT",07-NOV-18 07.37.20.999000000 AM,"CKRAFT",07-NOV-18 07.37.20.999000000 AM
"016","005",0,"SHAHAAS",15-NOV-18 09.22.13.258000000 AM,"SHAHAAS",15-NOV-18 09.22.13.258000000 AM
"020","630",0,"CKRAFT",19-DEC-18 01.16.27.945000000 PM,"CKRAFT",19-DEC-18 01.16.27.945000000 PM
"020","631",0,"CKRAFT",01-JUL-19 08.00.01.824000000 AM,"CKRAFT",01-JUL-19 08.00.01.824000000 AM
"047","416",0,"CKRAFT",11-MAR-20 02.32.43.166000000 PM,"CKRAFT",11-MAR-20 02.32.43.166000000 PM
"020","638",0,"CKRAFT",29-APR-20 10.37.06.960000000 AM,"CKRAFT",29-APR-20 10.37.06.960000000 AM
"022","123",0,"DataFix_HT1356293",22-MAY-20 05.53.23.000000000 PM,"DataFix_HT1356293",22-MAY-20 05.53.23.000000000 PM
"039","393",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.402000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.402000000 PM
"039","394",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.441000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.441000000 PM
"039","395",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.477000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.477000000 PM
"039","396",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.512000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.512000000 PM
"039","397",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.550000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.550000000 PM
"039","399",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.587000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.587000000 PM
"039","401",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.622000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.622000000 PM
"039","403",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.659000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.659000000 PM
"039","404",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.697000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.697000000 PM
"039","405",0,"KAYLAMRAHRICH",27-OCT-20 03.55.40.747000000 PM,"KAYLAMRAHRICH",27-OCT-20 03.55.40.747000000 PM
