"P_CLIA_NUM","P_CLIA_LAB_CD","P_CLIA_CERT_BEG_DT","P_CLIA_CERT_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
"01D0668479","130",06-JAN-94,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.13.778236000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494299000 AM
"01D0668479","220",06-JAN-94,13-FEB-20,0,"B-IF-PRV-CLIA-UPD_3027742.00",06-MAR-20 06.29.43.700030000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494308000 AM
"01D0668479","310",06-JAN-94,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2342451.00",11-JAN-19 06.08.04.875553000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494317000 AM
"01D0668479","320",06-JAN-94,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.13.778242000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494326000 AM
"01D0668479","400",06-JAN-94,29-AUG-24,0,"B-IF-PRV-CLIA-UPD_1110663.00",08-NOV-24 06.29.54.389493000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494334000 AM
"01D0669034","220",23-DEC-93,07-JUN-10,0,"B-IF-PRV-CLIA-UPD_Hist_14",21-AUG-18 11.44.43.926690000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494343000 AM
"01D0669034","310",23-DEC-93,28-JUN-15,0,"B-IF-PRV-CLIA-UPD_717639.00",02-OCT-15 12.07.50.445890000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494352000 AM
"01D0669034","320",23-DEC-93,27-APR-23,0,"B-IF-PRV-CLIA-UPD_656981.00",29-DEC-23 06.27.17.508279000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494360000 AM
"01D0669034","330",23-DEC-93,27-APR-23,0,"B-IF-PRV-CLIA-UPD_656981.00",29-DEC-23 06.27.17.508279000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494369000 AM
"01D0669034","340",23-DEC-93,08-JUN-15,0,"B-IF-PRV-CLIA-UPD_717639.00",02-OCT-15 12.07.50.445897000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494378000 AM
"01D0669034","400",23-DEC-93,09-APR-23,0,"B-IF-PRV-CLIA-UPD_656981.00",29-DEC-23 06.27.17.508280000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494387000 AM
"01D0669506","110",19-JUN-13,22-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494395000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494395000 AM
"01D0669506","120",10-MAR-94,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.13.778248000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494404000 AM
"01D0669506","130",10-MAR-94,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.13.778253000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494413000 AM
"01D0669506","140",10-MAR-94,22-AUG-16,0,"B-IF-PRV-CLIA-UPD_1180050.00",31-OCT-16 06.18.57.945681000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494421000 AM
"01D0669506","220",10-MAR-94,13-FEB-20,0,"B-IF-PRV-CLIA-UPD_3027742.00",06-MAR-20 06.29.43.700033000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494430000 AM
"01D0669506","310",10-MAR-94,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2342451.00",11-JAN-19 06.08.04.875558000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494439000 AM
"01D0669506","320",10-MAR-94,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2486214.00",12-APR-19 06.08.13.778259000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494447000 AM
"01D0669506","330",10-MAR-94,22-AUG-16,0,"B-IF-PRV-CLIA-UPD_1180050.00",31-OCT-16 06.18.57.945685000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494456000 AM
"01D0669506","400",10-MAR-94,29-AUG-24,0,"B-IF-PRV-CLIA-UPD_1110663.00",08-NOV-24 06.29.54.389493000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494464000 AM
"01D0670555","120",13-DEC-93,23-OCT-95,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494473000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494473000 AM
"01D0670555","130",13-DEC-93,23-OCT-95,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494482000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494482000 AM
"01D0680545","110",04-SEP-09,15-NOV-11,0,"B-IF-PRV-CLIA-UPD_2395941.00",15-FEB-19 06.08.11.614494000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494491000 AM
"01D0680545","110",06-FEB-03,23-JAN-07,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494499000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494499000 AM
"01D0680545","110",25-JUN-93,28-FEB-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494508000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494508000 AM
"01D0680545","120",04-SEP-09,22-MAR-19,0,"B-IF-PRV-CLIA-UPD_2474917.00",05-APR-19 06.08.05.486899000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494517000 AM
"01D0680545","120",20-APR-99,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494525000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494525000 AM
"01D0680545","120",25-JUN-95,24-JUN-97,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494534000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494534000 AM
"01D0680545","130",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837660000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494543000 AM
"01D0680545","130",25-JUN-95,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494551000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494551000 AM
"01D0680545","140",04-SEP-09,20-FEB-19,0,"B-IF-PRV-CLIA-UPD_2429683.00",08-MAR-19 06.09.27.027691000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494560000 AM
"01D0680545","210",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837661000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494569000 AM
"01D0680545","210",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494578000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494578000 AM
"01D0680545","220",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837662000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494586000 AM
"01D0680545","220",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494595000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494595000 AM
"01D0680545","310",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837663000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494603000 AM
"01D0680545","310",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494612000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494612000 AM
"01D0680545","320",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837663000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494621000 AM
"01D0680545","320",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494629000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494629000 AM
"01D0680545","330",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837664000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494638000 AM
"01D0680545","330",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494647000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494647000 AM
"01D0680545","340",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837664000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494668000 AM
"01D0680545","340",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494678000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494678000 AM
"01D0680545","400",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837665000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494686000 AM
"01D0680545","400",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494695000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494695000 AM
"01D0680545","510",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837665000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494704000 AM
"01D0680545","510",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494713000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494713000 AM
"01D0680545","520",04-SEP-09,03-MAR-20,0,"B-IF-PRV-CLIA-UPD_Hist_08",21-AUG-18 09.16.25.641785000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494722000 AM
"01D0680545","520",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494730000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494730000 AM
"01D0680545","530",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837666000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494739000 AM
"01D0680545","530",28-FEB-01,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494748000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494748000 AM
"01D0680545","530",25-JUN-93,24-JUN-97,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494759000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494759000 AM
"01D0680545","540",23-JAN-07,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494768000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494768000 AM
"01D0680545","550",04-SEP-09,03-MAR-28,0,"B-IF-PRV-CLIA-UPD_1503729.00",08-AUG-25 06.37.57.837667000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494777000 AM
"01D0680545","550",25-JUN-93,28-JUL-08,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494786000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494786000 AM
"01D0683241","120",23-DEC-93,31-OCT-20,0,"B-IF-PRV-CLIA-UPD_4884211.00",25-FEB-23 10.00.50.867013000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494796000 AM
"01D0683241","130",23-DEC-93,31-OCT-20,0,"B-IF-PRV-CLIA-UPD_4884211.00",25-FEB-23 10.00.50.867016000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494804000 AM
"01D0683241","320",23-DEC-93,31-OCT-20,0,"B-IF-PRV-CLIA-UPD_4884211.00",25-FEB-23 10.00.50.867018000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494813000 AM
"01D0683241","400",23-DEC-93,31-OCT-20,0,"B-IF-PRV-CLIA-UPD_4884211.00",25-FEB-23 10.00.50.867021000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494822000 AM
"01D0683308","110",12-MAY-94,11-MAY-96,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494831000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494831000 AM
"01D0683308","120",07-JAN-04,11-NOV-26,0,"B-IF-PRV-CLIA-UPD_880000.00",31-MAY-24 06.27.34.440799000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494839000 AM
"01D0683308","120",12-MAY-96,11-MAY-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494848000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494848000 AM
"01D0683308","130",12-MAY-96,11-NOV-26,0,"B-IF-PRV-CLIA-UPD_880000.00",31-MAY-24 06.27.34.440799000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494857000 AM
"01D0683308","140",25-MAY-00,07-JAN-04,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494866000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494866000 AM
"01D0683308","220",12-MAY-94,11-MAY-96,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494874000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494874000 AM
"01D0683308","310",20-FEB-02,11-NOV-26,0,"B-IF-PRV-CLIA-UPD_880000.00",31-MAY-24 06.27.34.440800000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494884000 AM
"01D0683308","310",12-MAY-94,01-JUN-97,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494893000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494893000 AM
"01D0683308","320",12-MAY-96,11-NOV-26,0,"B-IF-PRV-CLIA-UPD_880000.00",31-MAY-24 06.27.34.440801000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494902000 AM
"01D0683308","330",20-FEB-02,11-NOV-26,0,"B-IF-PRV-CLIA-UPD_880000.00",31-MAY-24 06.27.34.440802000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494910000 AM
"01D0683308","400",12-MAY-94,11-NOV-26,0,"B-IF-PRV-CLIA-UPD_880000.00",31-MAY-24 06.27.34.440803000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494920000 AM
"01D0692163","110",28-JUN-99,26-APR-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494930000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494930000 AM
"01D0692163","110",16-JUN-93,15-JUN-95,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494938000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494938000 AM
"01D0692163","120",16-JUN-93,26-APR-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494947000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494947000 AM
"01D0692163","130",16-JUN-93,26-APR-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494956000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494956000 AM
"01D0692163","220",16-JUN-93,15-JUN-97,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494964000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494964000 AM
"01D0692163","310",28-JUN-99,26-APR-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494973000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494973000 AM
"01D0692163","310",16-JUN-93,15-JUN-95,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494982000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494982000 AM
"01D0692163","320",16-JUN-93,26-APR-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494991000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494991000 AM
"01D0692163","400",16-JUN-93,16-DEC-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494999000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.494999000 AM
"01D0692409","110",07-NOV-07,22-JUL-09,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495009000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495009000 AM
"01D0692409","110",13-MAY-94,04-DEC-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495017000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495017000 AM
"01D0692409","120",12-MAR-98,04-DEC-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495028000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495028000 AM
"01D0692409","120",13-MAY-94,12-MAY-96,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495038000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495038000 AM
"01D0692409","130",12-MAR-98,04-DEC-01,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495047000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495047000 AM
"01D0692409","130",13-MAY-94,12-MAY-96,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495055000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495055000 AM
"01D0692409","310",11-DEC-09,29-AUG-19,0,"B-IF-PRV-CLIA-UPD_2724983.00",06-SEP-19 06.07.53.448681000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495064000 AM
"01D0692409","310",20-FEB-04,22-JUL-09,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495072000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495072000 AM
"01D0692409","310",13-MAY-94,30-SEP-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495082000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495082000 AM
"01D0692409","320",07-NOV-07,22-JUL-09,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495092000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495092000 AM
"01D0692409","320",13-MAY-94,12-MAY-96,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495101000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495101000 AM
"01D0692409","400",11-DEC-09,10-JUN-26,0,"B-IF-PRV-CLIA-UPD_596715.00",17-NOV-23 06.26.48.362406000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.495111000 AM
"01D0692409","400",20-FEB-04,22-JUL-09,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578160000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578160000 AM
"01D0692409","400",13-MAY-94,30-SEP-03,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578174000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578174000 AM
"01D0694034","310",29-MAR-94,28-MAR-02,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578183000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578183000 AM
"01D0694034","320",29-MAR-94,28-MAR-96,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578192000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578192000 AM
"01D0694034","330",08-MAR-00,28-MAR-02,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578201000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578201000 AM
"01D0694034","400",22-APR-02,30-JUN-25,0,"B-IF-PRV-CLIA-UPD_1453104.00",04-JUL-25 06.28.28.780249000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578209000 AM
"01D0694034","400",29-MAR-94,28-MAR-02,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578218000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578218000 AM
"01D0698763","130",03-JAN-94,26-FEB-25,0,"B-IF-PRV-CLIA-UPD_1361757.00",02-MAY-25 06.33.44.266019000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578226000 AM
"01D0698763","320",03-JAN-94,26-FEB-25,0,"B-IF-PRV-CLIA-UPD_1361757.00",02-MAY-25 06.33.44.266019000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578234000 AM
"01D0698763","400",11-NOV-08,22-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578244000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578244000 AM
"01D0699938","110",25-JUL-12,22-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578253000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578253000 AM
"01D0699938","120",03-JAN-94,23-MAR-14,0,"B-IF-PRV-CLIA-UPD_233151.00",04-DEC-14 12.38.15.815109000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578261000 AM
"01D0699938","130",03-JAN-94,23-MAR-14,0,"B-IF-PRV-CLIA-UPD_233151.00",04-DEC-14 12.38.15.815112000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578270000 AM
"01D0699938","320",03-JAN-94,23-MAR-14,0,"B-IF-PRV-CLIA-UPD_233151.00",04-DEC-14 12.38.15.815115000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578279000 AM
"01D0699938","400",25-JUL-12,22-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578287000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578287000 AM
"01D0855736","110",07-MAR-12,19-NOV-13,0,"B-IF-PRV-CLIA-UPD_9554259.00",06-MAY-14 06.25.02.952193000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578296000 AM
"01D0855736","110",14-SEP-93,11-NOV-94,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578304000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578304000 AM
"01D0855736","140",07-MAR-12,19-NOV-13,0,"B-IF-PRV-CLIA-UPD_9554259.00",06-MAY-14 06.25.02.952200000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578312000 AM
"01D0855736","220",14-SEP-93,11-NOV-94,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578321000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578321000 AM
"01D0855736","310",07-MAR-12,19-NOV-13,0,"B-IF-PRV-CLIA-UPD_9554259.00",06-MAY-14 06.25.02.952207000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578329000 AM
"01D0855736","310",14-SEP-93,11-NOV-94,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578338000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578338000 AM
"01D0855736","320",14-SEP-93,11-NOV-94,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578346000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578346000 AM
"01D0855736","400",24-JUL-98,15-AUG-11,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578354000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578354000 AM
"01D0855736","400",14-SEP-93,11-NOV-94,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578363000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578363000 AM
"01D0856514","400",16-DEC-93,15-JUN-26,0,"B-IF-PRV-CLIA-UPD_656981.00",29-DEC-23 06.27.17.508283000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.578860000 AM
