p_sys_id,g_cnty_cd,p_scrn_locn_cd,l_hibernate_ver_num,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id
1276758,043,S,0,2013-04-10 10:52:40.320000,JMLAGRO,2013-04-10 10:52:40.320000,JMLAGRO
1276758,015,S,0,2013-04-10 10:52:40.320000,JMLAGRO,2013-04-10 10:52:40.320000,JMLAGRO
1276758,042,S,0,2013-04-10 10:52:40.320000,JMLAGRO,2013-04-10 10:52:40.320000,JMLAGRO
1276758,019,S,0,2013-04-10 10:52:40.320000,JMLAGRO,2013-04-10 10:52:40.320000,JMLAGRO
1276758,008,S,0,2013-04-10 10:52:40.321000,JMLAGRO,2013-04-10 10:52:40.321000,JMLAGRO
1276758,030,S,0,2013-04-10 10:52:40.321000,JMLAGRO,2013-04-10 10:52:40.321000,JMLAGRO
1276758,029,S,0,2013-04-10 10:52:40.321000,JMLAGRO,2013-04-10 10:52:40.321000,JMLAGRO
1279242,025,S,0,2013-08-07 12:07:07.830000,guestUser,2013-08-07 12:07:07.830000,guestUser
1279242,033,S,0,2013-08-07 12:07:07.830000,guestUser,2013-08-07 12:07:07.830000,guestUser
1276816,047,S,0,2014-08-19 10:47:39.747000,PJHEID,2014-08-19 10:47:39.747000,PJHEID
1276816,052,S,0,2014-08-19 10:47:39.748000,PJHEID,2014-08-19 10:47:39.748000,PJHEID
1276816,024,S,0,2014-08-19 10:47:39.749000,PJHEID,2014-08-19 10:47:39.749000,PJHEID
1276816,002,S,0,2014-08-19 10:47:39.749000,PJHEID,2014-08-19 10:47:39.749000,PJHEID
1276816,023,S,0,2014-08-19 10:47:39.750000,PJHEID,2014-08-19 10:47:39.750000,PJHEID
1276816,011,S,0,2014-08-19 10:47:39.751000,PJHEID,2014-08-19 10:47:39.751000,PJHEID
1276816,016,S,0,2014-08-19 10:47:39.751000,PJHEID,2014-08-19 10:47:39.751000,PJHEID
1276816,026,S,0,2014-08-19 10:47:39.752000,PJHEID,2014-08-19 10:47:39.752000,PJHEID
1276816,020,S,0,2014-08-19 10:47:39.752000,PJHEID,2014-08-19 10:47:39.752000,PJHEID
1276864,999,Q,0,2013-04-17 16:18:45.091000,guestUser,2013-04-17 16:18:45.091000,guestUser
