p_sys_id,p_prov_agmt_read_ind,p_pccm_agmt_read_ind,p_req_clm_subm_eff_dt,p_qsp_last_grade_completed_cd,l_hibernate_ver_num,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id,p_340b_ind,p_1099_ind,p_svc_area_dstnc_cd,p_pub_prov_ind,p_tp_agmt_read_ind,p_website,p_accept_new,p_telehealth,p_other_accom
1000280,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000281,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000282,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000283,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000284,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000285,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000286,N,N,,,5,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-30 11:09:15.914000,PJHEID,N,Y,,N,N,,,,
1000287,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000288,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000289,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000290,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-03-24 16:28:24.144000,ESTHERSHAHPAR,N,Y,,N,N,,,,
1000291,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-09-09 16:39:05.653000,KAMELTZER,N,Y,,N,N,,N,N,
1000292,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-04 13:52:03.405000,LWICK,N,Y,,N,N,,N,N,
1000293,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000294,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-03-17 07:50:23.655000,JMLAGRO,N,Y,,N,N,,,,
1000295,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000296,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000297,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000298,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000299,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000300,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000301,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000302,N,N,,,8,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-26 13:42:22.956000,CAROLREEVES,N,Y,,N,N,,,,
1000303,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-11-26 08:12:45.865000,MLADAMS,N,Y,,N,N,,N,N,
1000304,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000305,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000306,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-12-26 08:27:23.972000,MLADAMS,N,Y,,N,N,,N,N,
1000307,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-26 13:21:37.130000,CAROLREEVES,N,Y,,N,N,,,,
1000308,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000309,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000310,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000311,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000312,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-02 07:53:22.550000,JMLAGRO,N,Y,,N,N,,,,
1000313,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000314,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000315,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000316,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-07 12:17:42.241000,SHOWES,N,Y,,N,N,,N,N,
1000317,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000318,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000319,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000320,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000321,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000322,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000323,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000324,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000325,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-02-26 14:13:15.182000,MMANYGUNS,N,Y,,N,N,,,,
1000326,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000327,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000328,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000329,N,N,,,5,2013-03-28 03:52:06.000000,Provider Conversion,2026-02-10 14:29:13.672000,KAMELTZER,N,Y,,N,N,,N,N,
1000330,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-02-26 12:34:40.870000,MMANYGUNS,N,Y,,N,N,,,,
1000331,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000332,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000333,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000334,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-31 08:12:51.184000,CAROLREEVES,N,Y,,N,N,,,,
1000335,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-22 15:00:33.331000,MMANYGUNS,N,Y,,N,N,,,,
1000336,N,N,,,6,2013-03-28 03:52:06.000000,Provider Conversion,2026-02-02 14:05:17.135000,TDGROTH,N,Y,,N,N,,N,N,
1000337,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000338,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-31 07:59:32.215000,DEDEMILLS,Y,Y,,N,N,NA,Y,N,
1000339,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000340,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-30 14:03:17.486000,USHASHA,N,Y,,N,N,,,,
1000341,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000342,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000343,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000688,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000689,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000690,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-05-26 13:25:56.927000,PJHEID,N,Y,,N,N,,,,
1000691,N,N,,,13,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-21 08:32:32.506000,THENDERSON,N,Y,,N,N,,,,
1000692,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-24 12:54:35.689000,CAROLREEVES,N,Y,,N,N,,,,
1000693,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-30 16:20:44.960000,USHASHA,N,Y,,N,N,,,,
1000694,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-24 15:41:51.215000,MAURICIOPENERAND,N,Y,,N,N,,,,
1000695,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-18 12:35:53.971000,SHOWES,N,Y,,N,N,,N,N,
1000696,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000697,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2026-01-02 13:12:48.217000,LWICK,N,Y,,N,N,,N,N,
1000698,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000699,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-03-02 13:48:49.481000,MMANYGUNS,N,Y,,N,N,,,,
1000700,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-03-02 10:03:11.822000,MMANYGUNS,N,Y,,N,N,,,,
1000701,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000702,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-22 08:11:20.545000,DEDEMILLS,Y,Y,,N,N,NA,Y,Y,
1000703,N,N,,,6,2013-03-28 03:52:06.000000,Provider Conversion,2026-02-12 15:07:07.607000,ANDOLL,Y,Y,,N,N,Avera.org/locations/profile/avera-medical-group-ea,Y,Y,
1000704,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000705,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000706,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000707,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000708,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-30 10:14:32.692000,CAROLREEVES,N,Y,,N,N,,,,
1000709,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-21 09:09:39.967000,THENDERSON,N,Y,,N,N,,,,
1000710,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-02-23 14:27:39.383000,MMANYGUNS,N,Y,,N,N,,,,
1000711,N,N,,,7,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-08 13:29:51.438000,SHOWES,N,Y,,N,N,,N,N,
1000712,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000713,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-21 09:19:38.772000,THENDERSON,N,Y,,N,N,,,,
1000714,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2025-07-07 16:04:57.401000,KAMELTZER,N,Y,,N,N,,N,N,
1000715,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000716,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000717,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000718,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000719,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-07-30 14:27:05.927000,USHASHA,N,Y,,N,N,,,,
1000720,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-18 09:18:52.492000,USHASHA,N,Y,,N,N,,,,
1000721,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000722,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000723,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-12-10 13:14:48.787000,TOMEYER,N,Y,,N,N,,N,N,
1000724,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000725,N,N,,,1,2013-03-28 03:52:06.000000,Provider Conversion,2015-02-24 16:38:26.305000,MMANYGUNS,N,Y,,N,N,,,,
1000726,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-12 08:52:20.730000,JMLAGRO,N,Y,,N,N,,,,
1000727,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000728,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2025-12-03 09:52:12.927000,LWICK,N,Y,,N,N,,N,N,
1000729,N,N,,,3,2013-03-28 03:52:06.000000,Provider Conversion,2015-02-20 15:47:37.510000,JMLAGRO,N,Y,,N,N,,,,
1000730,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000731,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000732,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000733,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000734,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000735,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000736,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-06-19 15:30:41.850000,CAROLREEVES,N,Y,,N,N,,,,
1000737,N,N,,,2,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-03 15:42:55.793000,MAURICIOPENERAND,N,Y,,N,N,,,,
1000738,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000739,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000740,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000741,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000742,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000743,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000744,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000745,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000746,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000747,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000748,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000749,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000750,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000751,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000752,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000753,N,N,,,0,2013-03-28 03:52:06.000000,Provider Conversion,2013-03-28 03:52:06.000000,Provider Conversion,N,Y,,N,N,,,,
1000754,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-21 09:21:09.936000,THENDERSON,N,Y,,N,N,,,,
1000755,N,N,,,4,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-21 09:14:51.904000,THENDERSON,N,Y,,N,N,,,,
1000756,N,N,,,5,2013-03-28 03:52:06.000000,Provider Conversion,2015-08-21 09:22:38.917000,THENDERSON,N,Y,,N,N,,,,
