p_sys_id,p_specl_sk,p_specl_cd,p_specl_beg_dt,p_specl_end_dt,p_specl_cert_num,p_state_cd,p_specl_cert_board_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000813,1000785,020,2011-08-29,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000814,1000786,120,2011-08-19,2013-09-30,,ND,,5,DANIELLAESTRELLA,2015-06-30 14:57:41.543000,Provider Conversion,2013-03-30 12:53:04.000000
1000815,1000787,034,2011-08-22,2013-09-30,,ND,,1,DAVIDWOEHL,2015-10-16 10:55:16.648000,Provider Conversion,2013-03-30 12:53:04.000000
1000816,1000788,013,2011-08-22,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000817,1000789,010,2011-07-26,2013-09-30,,ND,,7,JMLAGRO,2015-07-27 11:27:40.309000,Provider Conversion,2013-03-30 12:53:04.000000
1000818,1000790,011,2011-07-26,2015-10-04,0000,ND,26,1,KHANDELAND,2019-11-29 13:56:22.768000,Provider Conversion,2013-03-30 12:53:04.000000
1000819,1000791,016,2011-07-22,2013-09-30,,ND,,12,CAROLREEVES,2015-07-27 15:25:57.249000,Provider Conversion,2013-03-30 12:53:04.000000
1000820,1000792,001,2011-10-01,2013-09-30,,ND,,4,MAURICIOPENERAND,2015-08-03 15:38:31.674000,Provider Conversion,2013-03-30 12:53:04.000000
1000821,1000793,024,2011-09-01,2013-09-30,,ND,,1,MAGDALENAHANUSIA,2014-09-08 15:06:07.325000,Provider Conversion,2013-03-30 12:53:04.000000
1000822,1000794,001,2011-08-22,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000823,1000795,001,2011-07-01,2013-02-13,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000824,1000796,189,2011-07-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000825,1000797,018,2011-09-06,2013-09-30,,ND,,27,CAROLREEVES,2015-07-17 10:36:51.441000,Provider Conversion,2013-03-30 12:53:04.000000
1000826,1000798,011,2011-07-01,2015-10-04,0000,ND,26,3,KHANDELAND,2019-11-29 13:58:40.431000,Provider Conversion,2013-03-30 12:53:04.000000
1000827,1000799,034,2011-07-29,2012-09-20,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000828,1000800,001,2011-08-10,2013-09-30,0000,ND,26,1,KHANDELAND,2019-11-29 13:58:35.850000,Provider Conversion,2013-03-30 12:53:04.000000
1000829,1000801,050,2011-06-01,2013-09-30,,ND,,1,KARINARUIZ,2015-01-06 10:31:51.314000,Provider Conversion,2013-03-30 12:53:04.000000
1000830,1000802,020,2011-10-03,2013-09-30,,ND,,1,PJHEID,2017-04-28 12:18:40.405000,Provider Conversion,2013-03-30 12:53:04.000000
1000831,1000803,189,2011-08-29,2012-02-28,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000832,1000804,214,2011-09-02,2013-09-30,,ND,,2,CAROLREEVES,2015-06-26 11:21:23.733000,Provider Conversion,2013-03-30 12:53:04.000000
1000833,1000805,001,2011-09-01,2013-09-30,,ND,,12,JMLAGRO,2015-06-18 09:02:33.184000,Provider Conversion,2013-03-30 12:53:04.000000
1000834,1000806,121,2011-08-30,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000836,1000808,001,2011-09-09,2013-09-30,,ND,,5,CAROLREEVES,2015-06-29 16:14:34.462000,Provider Conversion,2013-03-30 12:53:04.000000
1000837,1000809,189,2011-07-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000838,1000810,121,2011-07-22,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000839,1000811,275,2011-08-28,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000840,1000812,020,2011-09-09,2011-11-18,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000841,1000813,013,2011-09-09,2012-09-01,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000398,1000370,341,2011-01-03,2013-09-30,,ND,,1,MMANYGUNS,2015-03-26 14:48:19.908000,Provider Conversion,2013-03-30 12:53:04.000000
1000399,1000371,359,2010-10-01,2013-09-30,,ND,,1,SHERSAYLER,2014-03-30 14:16:06.860000,Provider Conversion,2013-03-30 12:53:04.000000
1000400,1000372,217,2011-04-04,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000401,1000373,006,2011-01-24,2011-12-14,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000402,1000374,011,2011-01-10,2013-09-30,,ND,,6,JMLAGRO,2015-02-20 08:23:47.628000,Provider Conversion,2013-03-30 12:53:04.000000
1000403,1000375,270,2011-02-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000404,1000376,011,2011-01-17,2013-09-30,00000,ND,26,5,KMELTZER,2020-07-20 15:21:27.775000,Provider Conversion,2013-03-30 12:53:04.000000
1000405,1000377,001,2011-02-01,2015-10-04,,ND,,1,ANNDOLL,2017-04-05 11:36:49.883000,Provider Conversion,2013-03-30 12:53:04.000000
1000406,1000378,001,2011-04-08,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000407,1000379,003,2010-06-30,2013-09-30,,ND,,4,USHASHA,2015-07-23 13:17:49.413000,Provider Conversion,2013-03-30 12:53:04.000000
1000408,1000380,049,2011-04-01,2013-09-13,00000,ND,26,9,MLMOOS,2019-12-13 14:57:52.791000,Provider Conversion,2013-03-30 12:53:04.000000
1000409,1000381,049,2010-12-22,2015-10-04,,ND,,1,ANNDOLL,2020-02-20 13:12:15.177000,Provider Conversion,2013-03-30 12:53:04.000000
1000410,1000382,359,2010-11-01,2013-09-30,,ND,,8,THENDERSON,2015-08-21 10:36:47.004000,Provider Conversion,2013-03-30 12:53:04.000000
1000411,1000383,359,2010-11-01,2013-09-30,,ND,,3,THENDERSON,2015-08-21 10:39:38.933000,Provider Conversion,2013-03-30 12:53:04.000000
1000412,1000384,359,2011-07-01,2013-09-30,,ND,,7,THENDERSON,2015-08-21 09:10:58.914000,Provider Conversion,2013-03-30 12:53:04.000000
1000413,1000385,016,2010-07-01,2010-12-23,,ND,,1,CKRAFT,2016-06-10 10:04:59.987000,Provider Conversion,2013-03-30 12:53:04.000000
1000414,1000386,020,2011-01-10,2013-09-30,,ND,,4,CAROLREEVES,2015-06-24 12:37:35.761000,Provider Conversion,2013-03-30 12:53:04.000000
1000415,1000387,179,2011-03-22,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000416,1000388,341,2010-10-11,2013-09-30,,ND,,1,DMOCK,2017-12-21 16:10:17.268000,Provider Conversion,2013-03-30 12:53:04.000000
1000417,1000389,341,2010-10-11,2013-09-30,,ND,,1,MAGDALENAHANUSIA,2014-09-08 10:09:40.651000,Provider Conversion,2013-03-30 12:53:04.000000
1000418,1000390,341,2010-10-11,2013-09-30,,ND,,3,BRENDAPEREZESCOB,2015-05-04 12:05:31.280000,Provider Conversion,2013-03-30 12:53:04.000000
1000419,1000391,359,2011-07-01,2013-09-30,,ND,,21,THENDERSON,2015-08-21 09:07:52.106000,Provider Conversion,2013-03-30 12:53:04.000000
1000420,1000392,359,2011-07-01,2013-09-30,,ND,,24,THENDERSON,2015-08-21 09:05:46.642000,Provider Conversion,2013-03-30 12:53:04.000000
1000421,1000393,359,2011-07-01,2013-09-30,,ND,,5,THENDERSON,2015-08-21 09:11:49.134000,Provider Conversion,2013-03-30 12:53:04.000000
1000422,1000394,047,2011-01-01,2013-09-30,,ND,,1,MMANYGUNS,2015-08-07 16:55:05.279000,Provider Conversion,2013-03-30 12:53:04.000000
1000423,1000395,504,2011-04-01,1999-12-31,00000,ND,26,3,TONIWORKMAN,2024-03-10 09:17:29.604000,Provider Conversion,2013-03-30 12:53:04.000000
1000424,1000396,359,2011-04-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000425,1000397,275,2011-04-01,2011-07-22,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000426,1000398,275,2011-01-17,2013-09-30,,ND,,2,ZULEIMARUIZ,2014-09-04 08:16:54.388000,Provider Conversion,2013-03-30 12:53:04.000000
1000427,1000399,121,2011-01-31,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000428,1000400,341,2011-04-12,2013-09-30,,ND,,1,MMANYGUNS,2015-04-06 16:53:11.918000,Provider Conversion,2013-03-30 12:53:04.000000
1000429,1000401,001,2011-01-01,2013-09-30,,ND,,3,ESTHERSHAHPAR,2014-11-11 15:50:20.899000,Provider Conversion,2013-03-30 12:53:04.000000
1000431,1000403,275,2011-04-01,2013-09-30,,ND,,5,ESTHERSHAHPAR,2015-08-07 11:17:25.942000,Provider Conversion,2013-03-30 12:53:04.000000
1000432,1000404,005,2011-04-18,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000433,1000405,001,2010-11-04,2015-10-04,0000,ND,26,1,KHANDELAND,2019-11-29 13:35:20.595000,Provider Conversion,2013-03-30 12:53:04.000000
1000434,1000406,189,2011-04-21,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000435,1000407,047,2011-01-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000437,1000409,359,2010-12-14,2013-09-30,,ND,,4,CAROLREEVES,2015-06-12 10:23:21.581000,Provider Conversion,2013-03-30 12:53:04.000000
1000438,1000410,005,2011-05-02,2013-09-30,,ND,,7,JMLAGRO,2015-02-20 15:24:18.993000,Provider Conversion,2013-03-30 12:53:04.000000
1000439,1000411,359,2011-05-01,2015-10-04,,ND,,2,CR1906_SET_ENDDT_4OCT15,2015-06-16 12:49:29.345000,Provider Conversion,2013-03-30 12:53:04.000000
1000440,1000412,359,2010-07-09,2013-09-30,,ND,,2,JMLAGRO,2015-06-10 07:51:15.855000,Provider Conversion,2013-03-30 12:53:04.000000
1000441,1000413,359,2011-05-01,2012-05-01,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000442,1000414,047,2011-05-01,2013-09-30,,ND,,3,JMLAGRO,2015-04-08 15:02:36.258000,Provider Conversion,2013-03-30 12:53:04.000000
1000443,1000415,011,2011-01-07,2015-10-04,0000,ND,26,1,KHANDELAND,2019-11-29 13:36:19.630000,Provider Conversion,2013-03-30 12:53:04.000000
1000444,1000416,001,2011-05-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000445,1000417,047,2011-05-01,2013-09-30,,ND,,1,CAROLREEVES,2015-07-30 14:48:43.682000,Provider Conversion,2013-03-30 12:53:04.000000
1000446,1000418,020,2011-04-26,2011-07-26,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000447,1000419,005,2011-05-17,2013-09-30,,ND,,4,NEERUSHARMA,2015-06-29 14:04:29.908000,Provider Conversion,2013-03-30 12:53:04.000000
1000448,1000420,001,2011-01-14,2015-10-04,0000,ND,26,1,KHANDELAND,2019-11-29 13:36:00.493000,Provider Conversion,2013-03-30 12:53:04.000000
1000449,1000421,001,2011-05-01,2011-07-26,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000450,1000422,047,2011-05-01,1999-12-31,00000,ND,26,7,JASTONE,2018-12-28 15:54:54.219000,Provider Conversion,2013-03-30 12:53:04.000000
1000451,1000423,001,2011-04-20,2011-05-14,,ND,,1,RRUD,2016-03-11 08:33:53.987000,Provider Conversion,2013-03-30 12:53:04.000000
1000452,1000424,436,2011-06-01,2012-01-24,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000453,1000425,016,2011-04-27,2011-07-22,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000454,1000426,359,2011-06-01,2013-09-30,,ND,,5,PJHEID,2015-01-29 22:53:11.008000,Provider Conversion,2013-03-30 12:53:04.000000
1000455,1000427,047,2011-05-01,2013-09-30,,ND,,1,RRUD,2016-02-11 09:37:21.003000,Provider Conversion,2013-03-30 12:53:04.000000
1000456,1000428,047,2011-05-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000457,1000429,001,2011-06-01,2013-09-30,,ND,,2,SKOEHLY,2015-03-27 12:37:24.768000,Provider Conversion,2013-03-30 12:53:04.000000
1000458,1000430,341,2011-04-11,2015-10-04,,ND,,1,ANNDOLL,2019-07-31 16:54:43.382000,Provider Conversion,2013-03-30 12:53:04.000000
1000459,1000431,016,2011-04-01,2015-10-04,0000,ND,26,1,KHANDELAND,2019-11-29 13:41:05.721000,Provider Conversion,2013-03-30 12:53:04.000000
1000460,1000432,047,2011-05-01,2015-10-04,,ND,,1,KARCHARVAT,2017-02-09 11:36:13.002000,Provider Conversion,2013-03-30 12:53:04.000000
1000461,1000433,189,2011-06-11,2013-09-30,,ND,,1,RACHELSPANGENBER,2014-09-08 08:48:20.756000,Provider Conversion,2013-03-30 12:53:04.000000
1000462,1000434,270,2011-05-13,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000463,1000435,011,2011-05-01,2015-10-04,0000,ND,26,1,KHANDELAND,2019-11-29 13:42:15.720000,Provider Conversion,2013-03-30 12:53:04.000000
1000464,1000436,217,2011-05-09,2013-09-30,,ND,,2,JMLAGRO,2015-07-29 13:25:24.858000,Provider Conversion,2013-03-30 12:53:04.000000
1000465,1000437,189,2011-05-04,2013-09-30,,ND,,1,DMOCK,2016-03-11 14:47:40.916000,Provider Conversion,2013-03-30 12:53:04.000000
1000466,1000438,359,2011-01-06,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000467,1000439,054,2010-10-01,2013-09-30,00000,CA,26,2,MLMOOS,2020-08-31 12:12:45.520000,Provider Conversion,2013-03-30 12:53:04.000000
1000468,1000440,359,2011-04-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000469,1000441,275,2011-05-16,2013-09-30,00000,ND,26,16,KMELTZER,2020-07-17 14:44:33.750000,Provider Conversion,2013-03-30 12:53:04.000000
1000470,1000442,010,2010-10-08,2013-09-30,,ND,,9,JMLAGRO,2015-06-05 15:52:33.235000,Provider Conversion,2013-03-30 12:53:04.000000
1000471,1000443,121,2011-04-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000472,1000444,020,2011-05-20,2011-07-22,,,,0,Provider Conversion,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000473,1000445,011,2011-05-16,2015-10-04,0000,ND,26,1,KHANDELAND,2019-11-29 13:44:18.606000,Provider Conversion,2013-03-30 12:53:04.000000
1000474,1000446,001,2011-05-01,2013-09-30,,ND,,8,PJHEID,2015-08-08 13:34:24.569000,Provider Conversion,2013-03-30 12:53:04.000000
1000475,1000447,189,2011-06-01,2013-09-30,,ND,,18,MMANYGUNS,2015-08-07 11:13:09.899000,Provider Conversion,2013-03-30 12:53:04.000000
1000476,1000448,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000477,1000449,189,2011-06-01,2013-09-30,,ND,,1,DMOCK,2015-10-03 07:43:09.219000,Provider Conversion,2013-03-30 12:53:04.000000
1000478,1000450,189,2011-06-01,2013-09-30,,ND,,1,DOMINICKNGANTOU,2014-06-26 10:52:48.649000,Provider Conversion,2013-03-30 12:53:04.000000
1000479,1000451,189,2011-06-01,2013-09-30,,ND,,7,MMANYGUNS,2015-08-11 13:13:06.157000,Provider Conversion,2013-03-30 12:53:04.000000
1000480,1000452,189,2011-06-01,2013-09-30,,ND,,4,MMANYGUNS,2015-07-21 11:07:02.206000,Provider Conversion,2013-03-30 12:53:04.000000
1000481,1000453,189,2011-06-01,2013-09-30,,ND,,5,MMANYGUNS,2015-08-11 11:27:05.512000,Provider Conversion,2013-03-30 12:53:04.000000
1000482,1000454,189,2011-06-01,2013-09-30,,ND,,4,RRUD,2014-12-18 15:06:49.588000,Provider Conversion,2013-03-30 12:53:04.000000
1000483,1000455,189,2011-06-01,2013-09-30,,ND,,5,DOMINICKNGANTOU,2014-06-26 13:16:22.670000,Provider Conversion,2013-03-30 12:53:04.000000
1000484,1000456,189,2011-06-01,2013-09-30,,ND,,14,MMANYGUNS,2015-08-18 11:36:31.845000,Provider Conversion,2013-03-30 12:53:04.000000
1000485,1000457,189,2011-06-01,2013-09-30,,ND,,11,MMANYGUNS,2015-08-12 15:40:39.802000,Provider Conversion,2013-03-30 12:53:04.000000
1000486,1000458,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000487,1000459,189,2011-06-01,2013-09-30,,ND,,7,MMANYGUNS,2015-07-31 15:57:14.430000,Provider Conversion,2013-03-30 12:53:04.000000
1000488,1000460,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000489,1000461,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000490,1000462,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000491,1000463,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000492,1000464,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000493,1000465,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000494,1000466,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000495,1000467,189,2011-06-01,2013-09-30,,ND,,9,PJHEID,2015-07-14 16:57:22.134000,Provider Conversion,2013-03-30 12:53:04.000000
1000496,1000468,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000497,1000469,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000498,1000470,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000499,1000471,189,2011-06-01,2015-10-04,,ND,,1,DMOCK,2015-12-29 18:03:50.890000,Provider Conversion,2013-03-30 12:53:04.000000
1000500,1000472,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000501,1000473,189,2011-06-01,2013-09-30,,ND,,5,JMLAGRO,2015-04-22 12:54:07.851000,Provider Conversion,2013-03-30 12:53:04.000000
1000502,1000474,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000503,1000475,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000504,1000476,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000505,1000477,189,2011-06-01,2011-06-02,,ND,,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:27.278362,Provider Conversion,2013-03-30 12:53:04.000000
1000506,1000478,189,2011-06-01,2013-09-30,,ND,,5,CAROLREEVES,2015-06-25 08:57:35.495000,Provider Conversion,2013-03-30 12:53:04.000000
1000507,1000479,189,2011-06-01,2015-10-04,,ND,,1,CR1906_SET_ENDDT_4OCT15,2014-07-11 15:38:20.368000,Provider Conversion,2013-03-30 12:53:04.000000
1000508,1000480,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000509,1000481,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000510,1000482,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000511,1000483,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000512,1000484,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000513,1000485,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000514,1000486,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000515,1000487,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000516,1000488,189,2011-06-01,2013-09-30,,ND,,4,JMLAGRO,2015-04-21 07:26:25.617000,Provider Conversion,2013-03-30 12:53:04.000000
1000517,1000489,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000518,1000490,189,2011-06-01,2013-09-30,,ND,,13,PJHEID,2015-07-28 18:24:53.737000,Provider Conversion,2013-03-30 12:53:04.000000
1000519,1000491,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000520,1000492,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000521,1000493,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000522,1000494,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000523,1000495,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000524,1000496,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000525,1000497,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000526,1000498,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000527,1000499,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000528,1000500,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000529,1000501,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000530,1000502,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000531,1000503,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000532,1000504,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000533,1000505,189,2011-06-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000534,1000506,020,2011-05-01,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
1000535,1000507,054,2011-01-06,2015-10-04,,,,0,CR1906_SET_ENDDT_4OCT15,2013-03-30 12:53:04.000000,Provider Conversion,2013-03-30 12:53:04.000000
