p_sys_id,p_ofc_hrs_sk,p_day_of_wk_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,p_ofc_close_tm_text,p_ofc_open_tm_text
1276779,2284,5,11,PJHEID,2013-11-12 15:38:48.648000,guestUser,2013-04-09 15:49:47.973000,5:00pm,8:00am
1276919,5465,1,0,guestUser,2013-04-19 14:46:42.238000,guestUser,2013-04-19 14:46:42.238000,6:30pm,8:00am
1276773,2171,1,2,JMLAGRO,2013-10-16 11:10:58.647000,guestUser,2013-04-09 14:11:00.904000,4:30pm,6:30am
1276773,2172,2,2,JMLAGRO,2013-10-16 11:10:58.646000,guestUser,2013-04-09 14:11:00.904000,4:30pm,6:30am
1276773,2173,3,2,JMLAGRO,2013-10-16 11:10:58.648000,guestUser,2013-04-09 14:11:00.904000,4:30pm,6:30am
1276773,2174,4,2,JMLAGRO,2013-10-16 11:10:58.648000,guestUser,2013-04-09 14:11:00.904000,4:30pm,6:30am
1276773,2175,5,2,JMLAGRO,2013-10-16 11:10:58.647000,guestUser,2013-04-09 14:11:00.905000,12:00am,12:00am
1276773,2176,6,2,JMLAGRO,2013-10-16 11:10:58.647000,guestUser,2013-04-09 14:11:00.905000,12:00am,12:00am
1276773,2177,7,2,JMLAGRO,2013-10-16 11:10:58.646000,guestUser,2013-04-09 14:11:00.906000,12:00am,12:00am
1276919,5466,2,0,guestUser,2013-04-19 14:46:42.239000,guestUser,2013-04-19 14:46:42.239000,5:00pm,8:00am
1276919,5467,3,0,guestUser,2013-04-19 14:46:42.239000,guestUser,2013-04-19 14:46:42.239000,5:00pm,8:00am
1276919,5468,4,0,guestUser,2013-04-19 14:46:42.239000,guestUser,2013-04-19 14:46:42.239000,5:00pm,8:00am
1276919,5469,5,0,guestUser,2013-04-19 14:46:42.239000,guestUser,2013-04-19 14:46:42.239000,2:00pm,8:00am
1276905,5273,1,0,guestUser,2013-04-19 11:15:43.564000,guestUser,2013-04-19 11:15:43.564000,6:30pm,8:00am
1276770,3317,4,5,PJHEID,2013-11-12 13:46:09.380000,guestUser,2013-04-12 13:51:43.173000,5:00pm,7:00am
1276770,3318,5,5,PJHEID,2013-11-12 13:46:09.380000,guestUser,2013-04-12 13:51:43.174000,5:00pm,7:00am
1276858,3940,1,3,JMLAGRO,2014-02-11 07:59:44.191000,guestUser,2013-04-17 10:49:09.817000,5:00pm,8:00am
1276774,3140,1,10,JMLAGRO,2013-10-01 09:16:38.785000,guestUser,2013-04-11 16:05:10.764000,5:00pm,8:00am
1276774,3141,2,10,JMLAGRO,2013-10-01 09:16:38.787000,guestUser,2013-04-11 16:05:10.764000,5:00pm,8:00am
1276813,3102,3,20,JMLAGRO,2014-10-24 10:18:47.365000,guestUser,2013-04-11 15:40:03.721000,5:30pm,7:30am
1276813,3103,4,20,JMLAGRO,2014-10-24 10:18:47.366000,guestUser,2013-04-11 15:40:03.721000,5:30pm,7:30am
1276813,3104,5,20,JMLAGRO,2014-10-24 10:18:47.366000,guestUser,2013-04-11 15:40:03.722000,5:30pm,7:30pm
1276774,3142,3,10,JMLAGRO,2013-10-01 09:16:38.786000,guestUser,2013-04-11 16:05:10.764000,5:00pm,8:00am
1276774,3143,4,10,JMLAGRO,2013-10-01 09:16:38.786000,guestUser,2013-04-11 16:05:10.764000,5:00pm,8:00am
1276858,3941,2,3,JMLAGRO,2014-02-11 07:59:44.190000,guestUser,2013-04-17 10:49:09.818000,5:00pm,8:00am
1276858,3942,3,3,JMLAGRO,2014-02-11 07:59:44.191000,guestUser,2013-04-17 10:49:09.818000,5:00pm,8:00am
1276858,3943,4,3,JMLAGRO,2014-02-11 07:59:44.191000,guestUser,2013-04-17 10:49:09.818000,5:00pm,8:00am
1276858,3944,5,3,JMLAGRO,2014-02-11 07:59:44.191000,guestUser,2013-04-17 10:49:09.818000,5:00pm,8:00am
1276775,3802,1,16,JMLAGRO,2013-10-04 10:18:40.615000,guestUser,2013-04-17 08:01:11.125000,5:00pm,8:00am
1276775,3803,2,16,JMLAGRO,2013-10-04 10:18:40.615000,guestUser,2013-04-17 08:01:11.125000,5:00pm,8:00am
1276774,3144,5,10,JMLAGRO,2013-10-01 09:16:38.786000,guestUser,2013-04-11 16:05:10.764000,5:00pm,8:00am
1276768,3123,1,23,PJHEID,2014-01-23 12:38:14.478000,guestUser,2013-04-11 16:01:18.373000,5:00pm,8:00am
1276768,3124,2,23,PJHEID,2014-01-23 12:38:14.477000,guestUser,2013-04-11 16:01:18.374000,5:00pm,8:00am
1276768,3125,3,23,PJHEID,2014-01-23 12:38:14.479000,guestUser,2013-04-11 16:01:18.374000,5:00pm,8:00am
1276768,3126,4,23,PJHEID,2014-01-23 12:38:14.478000,guestUser,2013-04-11 16:01:18.374000,5:00pm,8:00am
1276768,3127,5,23,PJHEID,2014-01-23 12:38:14.478000,guestUser,2013-04-11 16:01:18.375000,5:00pm,8:00am
1276775,3804,3,16,JMLAGRO,2013-10-04 10:18:40.615000,guestUser,2013-04-17 08:01:11.125000,5:00pm,8:00am
1276905,5274,2,0,guestUser,2013-04-19 11:15:43.564000,guestUser,2013-04-19 11:15:43.564000,5:00pm,8:00am
1276905,5275,3,0,guestUser,2013-04-19 11:15:43.565000,guestUser,2013-04-19 11:15:43.565000,5:00pm,8:00am
1276905,5276,4,0,guestUser,2013-04-19 11:15:43.566000,guestUser,2013-04-19 11:15:43.566000,5:00pm,8:00am
1276775,3805,4,16,JMLAGRO,2013-10-04 10:18:40.615000,guestUser,2013-04-17 08:01:11.126000,5:00pm,8:00am
1276775,3806,5,16,JMLAGRO,2013-10-04 10:18:40.616000,guestUser,2013-04-17 08:01:11.127000,5:00pm,8:00am
1276903,5244,1,0,guestUser,2013-04-19 11:09:31.921000,guestUser,2013-04-19 11:09:31.921000,6:30pm,8:00am
1276891,5068,1,5,JMLAGRO,2014-01-17 10:02:33.658000,guestUser,2013-04-18 15:30:51.698000,6:30pm,8:00am
1276891,5069,2,5,JMLAGRO,2014-01-17 10:02:33.658000,guestUser,2013-04-18 15:30:51.699000,5:00pm,8:00am
1276891,5070,3,5,JMLAGRO,2014-01-17 10:02:33.657000,guestUser,2013-04-18 15:30:51.699000,5:00pm,8:00am
1276891,5071,4,5,JMLAGRO,2014-01-17 10:02:33.659000,guestUser,2013-04-18 15:30:51.699000,5:00pm,8:00am
1276891,5072,5,5,JMLAGRO,2014-01-17 10:02:33.658000,guestUser,2013-04-18 15:30:51.700000,2:00pm,8:00am
1276903,5245,2,0,guestUser,2013-04-19 11:09:31.921000,guestUser,2013-04-19 11:09:31.921000,5:00pm,8:00am
1276903,5246,3,0,guestUser,2013-04-19 11:09:31.922000,guestUser,2013-04-19 11:09:31.922000,5:00pm,8:00am
1276903,5247,4,0,guestUser,2013-04-19 11:09:31.922000,guestUser,2013-04-19 11:09:31.922000,5:00pm,8:00am
1276905,5277,5,0,guestUser,2013-04-19 11:15:43.566000,guestUser,2013-04-19 11:15:43.566000,5:00pm,8:00am
1276924,5524,1,0,guestUser,2013-04-19 15:06:26.974000,guestUser,2013-04-19 15:06:26.974000,5:00pm,9:00am
1276946,5853,1,1,JMLAGRO,2013-12-03 13:30:35.884000,guestUser,2013-04-23 10:39:52.003000,6:30pm,8:00am
1276946,5854,2,1,JMLAGRO,2013-12-03 13:30:35.884000,guestUser,2013-04-23 10:39:52.003000,5:00pm,8:00am
1276946,5855,3,1,JMLAGRO,2013-12-03 13:30:35.884000,guestUser,2013-04-23 10:39:52.003000,5:00pm,8:00am
1276946,5856,4,1,JMLAGRO,2013-12-03 13:30:35.883000,guestUser,2013-04-23 10:39:52.011000,5:00pm,8:00am
1276946,5857,5,1,JMLAGRO,2013-12-03 13:30:35.883000,guestUser,2013-04-23 10:39:52.012000,2:00pm,8:00am
1277554,15010,1,15,KWOODALL,2014-09-09 08:04:43.478000,guestUser,2013-05-15 10:07:22.115000,11:30pm,12:00am
1277062,9153,1,15,JOYSPEZIALE,2014-01-30 13:38:16.099000,guestUser,2013-04-26 15:03:48.038000,5:30pm,7:30am
1277554,15011,2,15,KWOODALL,2014-09-09 08:04:43.478000,guestUser,2013-05-15 10:07:22.116000,11:30pm,12:00am
1277554,15012,3,15,KWOODALL,2014-09-09 08:04:43.477000,guestUser,2013-05-15 10:07:22.116000,11:30pm,12:00am
1277132,10863,1,4,JMLAGRO,2014-04-16 11:31:59.113000,guestUser,2013-05-01 12:44:11.617000,6:30pm,8:00am
1277132,10864,2,4,JMLAGRO,2014-04-16 11:31:59.112000,guestUser,2013-05-01 12:44:11.618000,5:00pm,8:00am
1277132,10865,3,4,JMLAGRO,2014-04-16 11:31:59.112000,guestUser,2013-05-01 12:44:11.618000,5:00pm,8:00am
1277132,10866,4,4,JMLAGRO,2014-04-16 11:31:59.111000,guestUser,2013-05-01 12:44:11.619000,5:00pm,8:00am
1277183,11364,1,0,guestUser,2013-05-02 11:23:58.218000,guestUser,2013-05-02 11:23:58.218000,6:30pm,8:00am
1277182,11294,1,14,PJHEID,2014-06-20 17:00:34.445000,guestUser,2013-05-02 11:10:31.537000,5:00pm,8:00am
1277055,9233,1,9,PJHEID,2013-10-22 16:38:14.925000,guestUser,2013-04-26 15:29:37.560000,5:30pm,7:30am
1277055,9234,2,9,PJHEID,2013-10-22 16:38:14.924000,guestUser,2013-04-26 15:29:37.560000,6:00pm,12:00pm
1278870,39401,1,2,JMLAGRO,2014-04-24 09:58:09.722000,guestUser,2013-07-26 16:13:17.767000,5:00pm,8:00am
1278643,35558,1,9,PJHEID,2014-05-07 08:18:50.000000,guestUser,2013-07-19 15:17:05.141000,5:00pm,8:30am
1277055,9235,3,9,PJHEID,2013-10-22 16:38:14.925000,guestUser,2013-04-26 15:29:37.561000,5:30pm,7:30am
1277055,9236,4,9,PJHEID,2013-10-22 16:38:14.925000,guestUser,2013-04-26 15:29:37.561000,5:30pm,7:30am
1278870,39402,2,2,JMLAGRO,2014-04-24 09:58:09.722000,guestUser,2013-07-26 16:13:17.767000,5:00pm,8:00am
1278870,39403,3,2,JMLAGRO,2014-04-24 09:58:09.723000,guestUser,2013-07-26 16:13:17.767000,5:00pm,8:00am
1278870,39404,4,2,JMLAGRO,2014-04-24 09:58:09.722000,guestUser,2013-07-26 16:13:17.768000,5:00pm,8:00am
1278870,39405,5,2,JMLAGRO,2014-04-24 09:58:09.722000,guestUser,2013-07-26 16:13:17.768000,5:00pm,8:00am
1277062,9154,2,15,JOYSPEZIALE,2014-01-30 13:38:16.099000,guestUser,2013-04-26 15:03:48.039000,5:30pm,7:30am
1277062,9155,3,15,JOYSPEZIALE,2014-01-30 13:38:16.098000,guestUser,2013-04-26 15:03:48.039000,5:30pm,7:30am
1277062,9156,4,15,JOYSPEZIALE,2014-01-30 13:38:16.098000,guestUser,2013-04-26 15:03:48.041000,5:30pm,7:30am
1277336,13319,1,9,JMLAGRO,2014-02-27 13:32:57.533000,guestUser,2013-05-07 11:22:57.244000,5:00pm,8:30am
1277336,13320,2,9,JMLAGRO,2014-02-27 13:32:57.533000,guestUser,2013-05-07 11:22:57.245000,5:00pm,8:00am
1277336,13321,3,9,JMLAGRO,2014-02-27 13:32:57.532000,guestUser,2013-05-07 11:22:57.245000,5:00pm,8:30am
1277336,13322,4,9,JMLAGRO,2014-02-27 13:32:57.533000,guestUser,2013-05-07 11:22:57.245000,6:00pm,8:30am
1277336,13323,5,9,JMLAGRO,2014-02-27 13:32:57.533000,guestUser,2013-05-07 11:22:57.245000,5:00pm,8:30am
