p_sys_id,p_nw_part_sk,r_nw_id,p_nw_beg_dt,p_nw_end_dt,p_nw_stat_cd,p_nwst_rsn_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1294305,1285410,MCAID,2015-07-30,1999-12-31,00,,2,CR1906_SUP_PROV_DT_NEW,2015-09-15 11:35:39.000000,USHASHA,2015-08-03 13:00:19.317000
1000119,1000722,DDS,2012-02-01,2013-09-30,00,,2,THENDERSON,2015-08-21 10:40:36.765000,Provider Conversion,2013-03-28 03:57:29.000000
1294462,1285696,ATYPICAL,2015-07-01,2019-11-20,00,O,1,SLSCHAAF,2019-12-09 08:23:02.947000,SMCNEIL,2015-08-11 16:53:42.229000
1000120,1000728,DDS,2012-02-01,2013-09-30,00,,3,JMLAGRO,2015-06-08 14:28:53.029000,Provider Conversion,2013-03-28 03:57:29.000000
1294454,1285779,ATYPICAL,2015-07-02,2016-06-30,00,,1,B-Term-Prov-Trigger_1971874.00,2018-05-21 18:01:02.206582,ESTHERSHAHPAR,2015-08-12 13:50:01.813000
1000121,1000734,DDS,2010-06-15,2013-09-30,00,,3,SKOEHLY,2015-03-30 15:12:54.420000,Provider Conversion,2013-03-28 03:57:29.000000
1294454,1285780,CSHS,2015-07-02,2016-06-30,00,,1,B-Term-Prov-Trigger_1971874.00,2018-05-21 18:01:02.206582,ESTHERSHAHPAR,2015-08-12 13:50:01.814000
1000122,1000738,ATYPICAL,2011-03-28,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000122,1000739,CSHS,2011-03-28,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000122,1000740,DDS,2011-03-28,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000122,1000741,DOCR,2011-03-28,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000122,1000742,MCAID,2011-03-28,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294454,1285781,DOCR,2015-07-02,2016-06-30,00,,1,B-Term-Prov-Trigger_1971874.00,2018-05-21 18:01:02.206582,ESTHERSHAHPAR,2015-08-12 13:50:01.815000
1000123,1000744,ATYPICAL,2012-01-01,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000123,1000745,CSHS,2012-01-01,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000123,1000746,DDS,2012-01-01,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000123,1000747,DOCR,2012-01-01,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000123,1000748,MCAID,2012-01-01,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294454,1285782,MCAID,2015-07-02,2016-06-30,00,,1,B-Term-Prov-Trigger_1971874.00,2018-05-21 18:01:02.206582,ESTHERSHAHPAR,2015-08-12 13:50:01.816000
1000124,1000752,DDS,2012-03-20,2013-09-30,00,,1,SKOEHLY,2015-03-05 08:56:50.974000,Provider Conversion,2013-03-28 03:57:29.000000
1294475,1285783,ATYPICAL,2015-06-15,2017-04-24,00,O,1,SLSCHAAF,2017-04-24 13:51:17.711000,SMCNEIL,2015-08-12 14:01:39.427000
1000125,1000758,DDS,2012-05-01,2013-09-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294306,1285786,ATYPICAL,2025-01-07,1999-12-31,00,O,4,SHOWES,2026-03-12 14:25:35.805000,CAROLREEVES,2015-08-12 15:00:58.322000
1000126,1000762,ATYPICAL,1996-12-17,2001-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000126,1000763,CSHS,1996-12-17,2001-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000126,1000764,DDS,1996-12-17,2001-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000126,1000765,DOCR,1996-12-17,2001-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000126,1000766,MCAID,1996-12-17,2001-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294306,1285787,CSHS,2015-06-19,1999-12-31,00, ,3,HRJOHNSON,2024-12-19 12:11:43.062000,CAROLREEVES,2015-08-12 15:00:58.323000
1000127,1000768,ATYPICAL,1997-01-01,2003-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000127,1000769,CSHS,1997-01-01,2003-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000127,1000770,DDS,1997-01-01,2003-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000127,1000771,DOCR,1997-01-01,2003-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000127,1000772,MCAID,1997-01-01,2003-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294306,1285788,DOCR,2015-06-19,2021-07-14,00, ,2,B-Term-Prov-Trigger_3859822.00,2021-07-14 18:03:03.309638,CAROLREEVES,2015-08-12 15:00:58.323000
1000128,1000774,ATYPICAL,1977-01-01,1998-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000128,1000775,CSHS,1977-01-01,1998-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000128,1000776,DDS,1977-01-01,1998-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000128,1000777,DOCR,1977-01-01,1998-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000128,1000778,MCAID,1977-01-01,1998-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294306,1285789,MCAID,2015-06-19,1999-12-31,00, ,3,HRJOHNSON,2024-12-19 12:11:43.066000,CAROLREEVES,2015-08-12 15:00:58.324000
1000129,1000780,ATYPICAL,2008-08-26,2011-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000129,1000781,CSHS,2008-08-26,2011-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000129,1000782,DDS,2008-08-26,2011-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000129,1000783,DOCR,2008-08-26,2011-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000129,1000784,MCAID,2008-08-26,2011-12-31,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294482,1285790,ATYPICAL,2015-08-01,2016-02-11,00,,5,B-Term-Prov-Trigger_887072.00,2016-02-23 18:01:19.050931,SMCNEIL,2015-08-12 15:24:50.880000
1000130,1000788,DDS,1977-01-01,2013-09-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294484,1285791,ATYPICAL,2015-08-03,2016-02-19,00,,1,B-Term-Prov-Trigger_896226.00,2016-03-02 18:01:10.977774,SMCNEIL,2015-08-12 15:34:56.747000
1294364,1285477,CSHS,2015-07-26,2018-12-08,00,,2,B-Term-Prov-Trigger_3834395.00,2021-06-29 18:03:47.613056,MAURICIOPENERAND,2015-08-05 17:08:29.887000
1294476,1285817,ATYPICAL,2015-08-10,1999-12-31,00,,0,CAROLREEVES,2015-08-13 09:56:49.388000,CAROLREEVES,2015-08-13 09:56:49.388000
1000131,1000793,ATYPICAL,1996-03-22,2002-01-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000131,1000795,CSHS,1996-03-22,2002-01-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000131,1000797,DDS,1996-03-22,2002-01-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000131,1000799,DOCR,1996-03-22,2002-01-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000131,1000801,MCAID,1996-03-22,2002-01-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000132,1000804,ATYPICAL,1996-10-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000132,1000805,CSHS,1996-10-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000132,1000806,DDS,1996-10-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000132,1000807,DOCR,1996-10-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000132,1000808,MCAID,1996-10-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000133,1000810,ATYPICAL,1980-01-01,2002-01-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000133,1000811,CSHS,1980-01-01,2002-01-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000133,1000812,DDS,1980-01-01,2002-01-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000133,1000813,DOCR,1980-01-01,2002-01-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000133,1000814,MCAID,1980-01-01,2002-01-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000134,1000816,ATYPICAL,1985-07-01,1998-08-15,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000134,1000817,CSHS,1985-07-01,1998-08-15,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000134,1000818,DDS,1985-07-01,1998-08-15,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000134,1000819,DOCR,1985-07-01,1998-08-15,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000134,1000820,MCAID,1985-07-01,1998-08-15,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000135,1000823,ATYPICAL,2009-01-01,2010-07-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000135,1000825,CSHS,2009-01-01,2010-07-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000135,1000827,DDS,2009-01-01,2010-07-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000135,1000829,DOCR,2009-01-01,2010-07-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000135,1000831,MCAID,2009-01-01,2010-07-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000136,1000834,ATYPICAL,1986-01-01,2002-08-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000136,1000835,CSHS,1986-01-01,2002-08-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000136,1000836,DDS,1986-01-01,2002-08-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000136,1000837,DOCR,1986-01-01,2002-08-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000136,1000838,MCAID,1986-01-01,2002-08-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000137,1000840,ATYPICAL,1977-01-01,2000-03-07,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000137,1000841,CSHS,1977-01-01,2000-03-07,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000137,1000842,DDS,1977-01-01,2000-03-07,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000137,1000843,DOCR,1977-01-01,2000-03-07,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000137,1000844,MCAID,1977-01-01,2000-03-07,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000138,1000847,ATYPICAL,1997-03-20,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000138,1000849,CSHS,1997-03-20,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000138,1000851,DDS,1997-03-20,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000138,1000853,DOCR,1997-03-20,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000138,1000855,MCAID,1997-03-20,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000139,1000858,ATYPICAL,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000139,1000859,CSHS,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000139,1000860,DDS,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000139,1000861,DOCR,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000139,1000862,MCAID,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000140,1000864,ATYPICAL,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000140,1000865,CSHS,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000140,1000866,DDS,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000140,1000867,DOCR,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000140,1000868,MCAID,1997-07-01,2001-06-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000141,1000870,ATYPICAL,1997-03-21,1998-08-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000141,1000871,CSHS,1997-03-21,1998-08-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000141,1000872,DDS,1997-03-21,1998-08-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000141,1000873,DOCR,1997-03-21,1998-08-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000141,1000874,MCAID,1997-03-21,1998-08-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000142,1000876,ATYPICAL,2008-03-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000142,1000877,CSHS,2008-03-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000142,1000878,DDS,2008-03-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000142,1000879,DOCR,2008-03-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000142,1000880,MCAID,2008-03-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000143,1000882,ATYPICAL,1997-07-25,1998-06-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000143,1000883,CSHS,1997-07-25,1998-06-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000143,1000884,DDS,1997-07-25,1998-06-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000143,1000885,DOCR,1997-07-25,1998-06-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000143,1000886,MCAID,1997-07-25,1998-06-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000144,1000890,DDS,2008-12-01,2013-09-30,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000145,1000895,ATYPICAL,1997-07-25,2006-06-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000145,1000897,CSHS,1997-07-25,2006-06-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000145,1000899,DDS,1997-07-25,2006-06-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000145,1000901,DOCR,1997-07-25,2006-06-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000145,1000903,MCAID,1997-07-25,2006-06-01,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000146,1000906,ATYPICAL,1977-01-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000146,1000907,CSHS,1977-01-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000146,1000908,DDS,1977-01-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000146,1000909,DOCR,1977-01-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000146,1000910,MCAID,1977-01-01,2004-05-01,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000147,1000913,ATYPICAL,2008-12-08,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000147,1000915,CSHS,2008-12-08,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000147,1000917,DDS,2008-12-08,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000147,1000919,DOCR,2008-12-08,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000147,1000921,MCAID,2008-12-08,2015-10-04,00,,0,CR1903_NETW_DATE,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000148,1000924,ATYPICAL,2008-01-01,2009-10-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000148,1000925,CSHS,2008-01-01,2009-10-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000148,1000926,DDS,2008-01-01,2009-10-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000148,1000927,DOCR,2008-01-01,2009-10-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000148,1000928,MCAID,2008-01-01,2009-10-26,00,,0,Provider Conversion,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000149,1000932,DDS,1997-01-01,2013-09-30,00,,1,NEERUSHARMA,2015-07-24 08:36:43.344000,Provider Conversion,2013-03-28 03:57:29.000000
1000060,1000360,ATYPICAL,2012-01-11,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000060,1000361,CSHS,2012-01-11,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000060,1000362,DDS,2012-01-11,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000060,1000363,DOCR,2012-01-11,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000060,1000364,MCAID,2012-01-11,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294352,1285838,ATYPICAL,2013-10-01,1999-12-31,00,,1,ZULEIMARUIZ,2015-08-13 12:11:08.852000,ZULEIMARUIZ,2015-08-13 11:28:21.460000
1000061,1000366,ATYPICAL,2011-08-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000061,1000367,CSHS,2011-08-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000061,1000368,DDS,2011-08-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000061,1000369,DOCR,2011-08-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000061,1000370,MCAID,2011-08-13,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294352,1285839,CSHS,2013-10-01,1999-12-31,00,,1,ZULEIMARUIZ,2015-08-13 12:11:08.851000,ZULEIMARUIZ,2015-08-13 11:28:21.462000
1000062,1000372,ATYPICAL,2011-07-29,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000062,1000373,CSHS,2011-07-29,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000062,1000374,DDS,2011-07-29,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000062,1000375,DOCR,2011-07-29,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000062,1000376,MCAID,2011-07-29,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1294352,1285840,DOCR,2013-10-01,1999-12-31,00,,1,ZULEIMARUIZ,2015-08-13 12:11:08.851000,ZULEIMARUIZ,2015-08-13 11:28:21.462000
1000063,1000378,ATYPICAL,2012-01-31,2015-05-04,00, ,3,RRUD,2015-11-23 08:38:09.148000,Provider Conversion,2013-03-28 03:57:29.000000
1000063,1000379,CSHS,2012-01-31,2015-05-04,00, ,3,RRUD,2015-11-23 08:38:09.147000,Provider Conversion,2013-03-28 03:57:29.000000
1000063,1000380,DDS,2012-01-31,2015-05-04,00, ,3,RRUD,2015-11-23 08:38:09.147000,Provider Conversion,2013-03-28 03:57:29.000000
1000063,1000381,DOCR,2012-01-31,2015-05-04,00, ,3,RRUD,2015-11-23 08:38:09.147000,Provider Conversion,2013-03-28 03:57:29.000000
1000063,1000382,MCAID,2012-01-31,2015-05-04,00, ,3,RRUD,2015-11-23 08:38:09.146000,Provider Conversion,2013-03-28 03:57:29.000000
1294352,1285841,MCAID,2013-10-01,1999-12-31,00,,1,ZULEIMARUIZ,2015-08-13 12:11:08.851000,ZULEIMARUIZ,2015-08-13 11:28:21.463000
1000064,1000384,ATYPICAL,2011-12-19,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
1000064,1000385,CSHS,2011-12-19,2015-10-04,00,,0,CR1906_SET_ENDDT_4OCT15,2013-03-28 03:57:29.000000,Provider Conversion,2013-03-28 03:57:29.000000
