p_sys_id,p_num_bed_sk,p_bed_ty_cd,p_num_bed_beg_dt,p_num_bed_end_dt,p_bed_num,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1171455,31846,SN,2013-10-01,1999-12-31,30,3,THENDERSON,2015-08-15 15:24:25.778000,JOYSPEZIALE,2014-05-02 15:53:15.651000
1286230,31859,BC,2014-01-20,2014-07-31,1,9,guestUser,2014-07-08 14:49:43.173000,guestUser,2014-05-10 07:05:03.682000
1286954,31911,XX,2006-03-15,1999-12-31,176,19,GUESTUSER,2015-02-26 14:07:56.043000,guestUser,2014-05-21 17:21:23.320000
1171481,31918,NF,2013-10-01,2020-11-21,42,1,B-Term-Prov-Trigger_1297278.00,2025-03-18 18:01:49.501657,JMLAGRO,2014-05-27 11:29:59.441000
1287613,31941,AC,2004-09-01,1999-12-31,25,20,guestUser,2014-07-29 12:14:59.152000,guestUser,2014-06-03 15:24:19.070000
1172037,31942,BC,2013-10-01,2018-07-01,5,3,B-Term-Prov-Trigger_2526571.00,2019-05-07 18:01:20.226146,KWOODALL,2014-06-03 15:26:23.874000
1154710,31948,XX,2013-10-01,2019-06-06,19,1,B-Term-Prov-Trigger_2583637.00,2019-06-12 18:01:14.349496,ZOEASANDY,2014-06-06 12:45:32.656000
1153841,31950,AC,2013-10-01,2019-06-06,25,1,B-Term-Prov-Trigger_2583637.00,2019-06-12 18:01:14.349496,JOYSPEZIALE,2014-06-06 14:04:07.687000
1287986,31951,AC,2008-01-01,1999-12-31,105,11,guestUser,2014-07-02 13:48:01.523000,guestUser,2014-06-06 15:14:17.427000
1288131,31956,AC,2003-01-01,1999-12-31,1674,5,GUESTUSER,2014-08-18 15:32:30.896000,guestUser,2014-06-09 11:38:48.528000
1154796,31957,XX,2013-10-01,1999-12-31,25,5,THENDERSON,2015-08-15 14:57:36.384000,JMLAGRO,2014-06-09 15:03:56.990000
1153757,31958,XX,2013-10-01,1999-12-31,25,4,THENDERSON,2015-08-15 14:58:37.057000,JMLAGRO,2014-06-09 15:11:08.446000
1171976,31959,SN,2013-10-01,2016-12-31,95,2,B-Term-Prov-Trigger_2456973.00,2019-03-25 18:00:54.450965,PJHEID,2014-06-09 15:59:04.164000
1288312,31965,AC,1989-05-11,1999-12-31,87,14,guestUser,2014-07-17 12:38:29.443000,guestUser,2014-06-10 15:32:52.180000
1288357,31970,SN,1976-11-01,1999-12-31,96,15,guestUser,2014-06-24 07:56:11.123000,guestUser,2014-06-11 11:12:51.223000
1285618,31971,PS,1985-01-01,1999-12-31,140,18,guestUser,2014-07-01 14:09:58.688000,guestUser,2014-06-11 16:34:00.708000
1288593,31979,AC,2001-07-01,1999-12-31,14,18,guestUser,2014-07-21 09:52:54.400000,guestUser,2014-06-13 08:56:37.867000
1288161,31987,BC,2002-01-01,1999-12-31,16,9,guestUser,2014-07-15 10:23:16.581000,guestUser,2014-06-13 22:35:04.705000
1288696,31988,PR,1999-01-01,1999-12-31,8,23,GUESTUSER,2014-08-21 11:04:59.553000,guestUser,2014-06-13 23:13:48.873000
1171581,31996,NF,2013-10-01,2015-02-05,49,3,B-Term-Prov-Trigger_2429808.00,2019-03-08 18:00:55.030536,PJHEID,2014-06-16 11:21:33.494000
1288732,32000,XX,2002-04-01,1999-12-31,25,12,guestUser,2014-06-26 14:25:52.005000,guestUser,2014-06-17 13:45:07.598000
1154698,32002,AC,2013-10-01,2018-10-17,1040,2,B-Term-Prov-Trigger_2456973.00,2019-03-25 18:00:54.450965,JMLAGRO,2014-06-18 13:14:41.872000
1001845,32011,AL,2013-10-01,1999-12-31,16,5,THENDERSON,2015-08-13 13:06:43.159000,RACHELSPANGENBER,2014-06-24 11:40:28.112000
1001845,32012,BC,2013-10-01,1999-12-31,16,5,THENDERSON,2015-08-13 13:06:43.159000,RACHELSPANGENBER,2014-06-24 11:40:28.112000
1171384,32016,SN,2013-10-01,1999-12-31,86,1,MAURICIOPENERAND,2015-03-11 14:43:47.252000,KWOODALL,2014-06-25 12:04:25.977000
1171389,32034,SN,2013-10-01,1999-12-31,60,3,THENDERSON,2015-08-18 16:49:56.482000,KWOODALL,2014-06-26 17:44:29.920000
1171430,32036,SN,2013-10-01,2016-12-31,64,2,B-Term-Prov-Trigger_1265495.00,2017-01-11 18:01:54.612389,JMLAGRO,2014-06-27 09:10:42.125000
1153787,32047,AC,2013-10-01,1999-12-31,14,4,JMLAGRO,2015-08-05 09:47:03.447000,JOYSPEZIALE,2014-06-30 19:20:22.324000
1154847,32059,PS,2013-10-01,2023-11-30,20,8,B-Term-Prov-Trigger_615474.00,2023-11-30 18:01:40.936560,JMLAGRO,2014-07-08 13:31:28.115000
1171453,32061,SN,2013-10-01,2025-07-24,104,3,B-Term-Prov-Trigger_1481546.00,2025-07-24 18:02:17.070743,SHERSAYLER,2014-07-09 09:25:26.133000
1289462,32064,AC,2010-04-07,1999-12-31,166,19,GUESTUSER,2014-08-12 11:48:59.100000,guestUser,2014-07-10 12:33:24.105000
1171984,32070,SN,2013-10-01,2014-12-31,45,2,B-Term-Prov-Trigger_3268801.00,2020-07-28 18:02:38.157773,JMLAGRO,2014-07-15 10:29:21.096000
1289760,32094,AC,2013-10-01,2016-09-30,204,16,GUESTUSER,2014-08-14 15:43:57.553000,guestUser,2014-07-22 11:46:00.357000
1153839,32097,SW,2013-10-01,1999-12-31,10,0,KARINARUIZ,2014-07-24 09:33:11.139000,KARINARUIZ,2014-07-24 09:33:11.139000
1153839,32098,AC,2013-10-01,1999-12-31,133,0,KARINARUIZ,2014-07-24 09:33:11.139000,KARINARUIZ,2014-07-24 09:33:11.139000
1154775,32099,PS,2013-10-01,2025-08-31,22,5,B-Term-Prov-Trigger_1564131.00,2025-09-19 18:01:25.674918,KARINARUIZ,2014-07-24 10:37:11.815000
1000020,32100,AC,2013-10-01,2015-12-31,316,2,B-Term-Prov-Trigger_2363963.00,2019-01-25 18:00:59.047946,MAGDALENAHANUSIA,2014-07-24 11:07:08.860000
1289971,32120,AC,1952-04-26,1999-12-31,322,15,GUESTUSER,2015-02-02 09:25:26.879000,guestUser,2014-07-31 14:47:01.730000
1154878,32122,AC,2013-10-01,2017-01-01,25,1,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:25.307792,JOYSPEZIALE,2014-07-31 18:23:28.897000
1154878,32123,SW,2013-10-01,2017-01-01,25,1,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:25.307792,JOYSPEZIALE,2014-07-31 18:23:28.897000
1154860,32129,XX,2013-10-01,2016-01-01,413,4,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:10.261743,JMLAGRO,2014-08-14 08:26:58.422000
1290202,32132,AC,2012-11-24,2013-10-01,377,14,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:01.368772,GUESTUSER,2014-08-14 16:18:36.653000
1290274,32135,XX,1995-10-02,1999-12-31,267,42,GUESTUSER,2014-09-05 16:48:19.305000,GUESTUSER,2014-08-20 08:43:06.850000
1188538,32137,PR,2013-10-01,1999-12-31,8,5,MKENNEDY,2015-08-14 10:41:41.189000,NAKARRIABELL,2014-08-21 11:04:06.276000
1153869,32146,AC,2013-10-01,2014-12-31,254,1,MMANYGUNS,2015-03-13 13:12:30.581000,JMLAGRO,2014-08-26 14:57:25.337000
1153826,32148,AC,2013-09-20,2015-02-17,576,3,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:01.368772,JMLAGRO,2014-08-29 07:58:18.627000
1290582,32168,AC,2009-01-01,1999-12-31,390,17,GUESTUSER,2015-02-09 12:58:36.731000,GUESTUSER,2014-09-08 11:21:23.980000
1161413,32169,RH,2013-10-01,2017-01-01,30,2,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:15.134862,JMLAGRO,2014-09-08 11:23:06.248000
1161413,32170,AC,2013-10-01,2017-01-01,286,2,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:15.134862,JMLAGRO,2014-09-08 11:23:06.248000
1290641,32175,AC,2014-07-25,2014-12-31,527,44,CR1906_SUP_PROV_DT_NEW,2015-09-15 11:35:41.000000,GUESTUSER,2014-09-12 11:52:16.896000
1290768,32196,AC,2014-11-01,2021-10-11,194,23,B-Term-Prov-Trigger_4013016.00,2021-10-11 18:04:00.032866,GUESTUSER,2014-09-22 11:39:22.231000
1290774,32206,AC,2014-07-01,2015-06-30,60,10,GUESTUSER,2014-10-21 15:57:18.110000,GUESTUSER,2014-09-23 11:11:57.650000
1290807,32216,XX,2014-05-02,2021-04-30,16,64,B-Term-Prov-Trigger_3731604.00,2021-04-30 18:02:41.187589,GUESTUSER,2014-09-25 15:06:54.968000
1154038,32226,AC,2013-10-01,2017-07-12,20,5,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:01.368772,JOYSPEZIALE,2014-09-29 13:59:33.505000
1290844,32227,BC,2014-12-22,1999-12-31,12,52,CR1906_SUP_PROV_DT,2015-07-20 08:55:40.535000,GUESTUSER,2014-09-30 13:18:21.776000
1000101,32241,AC,2013-10-01,2013-09-30,145,5,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:01.368772,PJHEID,2014-10-08 08:23:14.076000
1172009,32242,BC,2013-10-01,1999-12-31,20,5,JMLAGRO,2015-07-20 08:54:33.343000,KARINARUIZ,2014-10-08 09:16:00.373000
1154076,32266,SW,2014-07-13,2021-04-30,14,3,B-Term-Prov-Trigger_3731604.00,2021-04-30 18:02:41.187589,JMLAGRO,2014-11-10 08:00:40.875000
1154076,32267,AC,2014-07-13,2021-04-30,612,3,B-Term-Prov-Trigger_3731604.00,2021-04-30 18:02:41.187589,JMLAGRO,2014-11-10 08:00:40.875000
1291657,32296,AC,2008-01-01,1999-12-31,66,5,GUESTUSER,2015-02-17 09:49:59.953000,GUESTUSER,2014-12-12 13:55:08.077000
1288401,32299,AC,2022-01-01,1999-12-31,15,35,THENDERSON,2015-08-14 10:04:24.346000,GUESTUSER,2014-12-18 10:05:42.649000
1291734,32300,AC,1972-04-24,1999-12-31,286,16,GUESTUSER,2015-04-06 16:07:15.403000,GUESTUSER,2014-12-19 13:11:09.265000
1291775,32303,BC,2013-05-01,2013-10-02,16,20,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:25.404200,GUESTUSER,2014-12-23 15:18:53.042000
1153838,32305,PS,2013-10-01,2022-01-26,140,6,B-Term-Prov-Trigger_4195248.00,2022-01-26 18:02:55.150482,JMLAGRO,2014-12-24 09:49:55.234000
1291970,32320,AC,2012-06-29,2016-06-20,672,23,B-Term-Prov-Trigger_2354883.00,2019-01-19 18:00:56.231906,GUESTUSER,2015-01-14 08:41:52.487000
1292058,32325,AC,2014-02-18,1999-12-31,215,11,GUESTUSER,2015-01-29 11:11:38.886000,GUESTUSER,2015-01-19 16:13:21.176000
1292003,32326,AC,2000-07-01,1999-12-31,18,23,GUESTUSER,2015-01-27 15:21:55.838000,GUESTUSER,2015-01-20 15:51:30.266000
1292141,32327,XX,1976-09-17,1999-12-01,25,34,GUESTUSER,2015-06-16 08:34:54.983000,GUESTUSER,2015-01-22 12:54:16.529000
1292133,32328,AC,1999-01-01,1999-12-31,18,25,GUESTUSER,2015-01-27 19:06:29.067000,GUESTUSER,2015-01-22 13:35:09.108000
1292055,32336,AC,2015-01-01,2015-12-31,25,27,GUESTUSER,2015-01-30 08:40:10.868000,GUESTUSER,2015-01-26 12:27:12.012000
1170758,32342,AC,2013-10-01,2021-11-03,18,6,B-Term-Prov-Trigger_4052079.00,2021-11-03 18:06:20.002424,KARINARUIZ,2015-01-27 15:22:20.727000
1154545,32344,AC,2013-10-01,1999-12-31,18,4,JMLAGRO,2015-06-29 10:35:55.165000,ESTHERSHAHPAR,2015-01-27 19:07:14.811000
1292326,32346,AC,1953-09-11,1999-12-31,25,29,GUESTUSER,2015-02-05 11:58:07.889000,GUESTUSER,2015-01-28 16:00:58.158000
1292339,32347,AC,2013-09-03,1999-12-31,341,7,GUESTUSER,2015-02-24 11:54:20.919000,GUESTUSER,2015-01-29 10:17:34.268000
1292429,32353,AC,2000-05-23,1999-05-23,264,22,GUESTUSER,2015-07-21 16:33:09.836000,GUESTUSER,2015-02-02 15:44:21.716000
1168237,32354,AC,2013-10-01,2021-10-11,25,7,B-Term-Prov-Trigger_4013016.00,2021-10-11 18:04:00.032866,KARINARUIZ,2015-02-05 11:58:39.704000
1172048,32366,BC,2013-10-01,1999-12-31,9,2,JMLAGRO,2015-07-20 08:54:58.452000,DANIELLAESTRELLA,2015-02-09 08:54:32.249000
1284644,31806,SN,2014-01-01,2014-12-31,45,12,guestUser,2014-04-18 13:59:57.187000,guestUser,2014-04-18 13:20:49.143000
1204378,31810,BC,2013-10-01,2014-12-31,18,3,JMLAGRO,2015-07-20 08:39:40.491000,JOYSPEZIALE,2014-04-19 13:30:43.557000
1172057,31811,BC,2013-10-01,2014-12-31,40,7,THENDERSON,2015-08-14 10:11:03.568000,JOYSPEZIALE,2014-04-19 13:49:43.169000
1284598,31822,SN,2014-04-23,1999-12-31,39,27,guestUser,2014-05-14 23:21:11.693000,guestUser,2014-04-23 11:31:11.147000
1154782,31833,AC,2013-10-01,2019-04-28,25,1,B-Term-Prov-Trigger_2559340.00,2019-05-28 18:01:20.701074,JOYSPEZIALE,2014-04-28 14:04:33.018000
1171532,31838,SN,2013-10-01,2019-04-28,32,7,B-Term-Prov-Trigger_2559340.00,2019-05-28 18:01:20.701074,PJHEID,2014-04-28 17:07:20.789000
1285982,31852,AC,2013-10-21,2016-01-01,36,19,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:10.261743,guestUser,2014-05-06 10:56:49.606000
1171391,31860,SN,2013-10-01,1999-12-31,78,23,JMLAGRO,2015-02-24 06:24:28.117000,PJHEID,2014-05-10 08:16:14.991000
1285995,31861,AC,2012-08-01,1999-12-31,1040,13,guestUser,2014-06-18 13:12:15.341000,guestUser,2014-05-12 09:37:33.294000
1171477,31862,SN,2013-10-01,2026-01-07,45,1,B-Term-Prov-Trigger_1722764.00,2026-01-07 18:01:22.822810,KWOODALL,2014-05-12 09:38:57.286000
1286329,31865,BC,1953-01-01,1999-12-31,20,54,GUESTUSER,2014-10-08 09:15:22.207000,guestUser,2014-05-12 18:47:32.884000
1286409,31867,AC,2014-01-01,2014-12-31,525,12,guestUser,2014-07-28 18:26:39.887000,guestUser,2014-05-13 14:42:50.475000
1172098,31882,IC,2013-10-01,1999-12-31,74,2,JLWILKE,2015-07-28 10:53:22.507000,JLWILKE,2014-05-14 11:04:22.949000
1171435,31887,NF,2013-10-01,2013-12-31,48,4,THENDERSON,2015-08-19 10:07:36.051000,PJHEID,2014-05-15 21:04:10.938000
1171435,31888,BC,2013-10-01,2013-12-31,13,4,THENDERSON,2015-08-19 10:07:36.050000,PJHEID,2014-05-15 21:04:10.938000
1286704,31894,SN,1979-06-27,1999-12-31,104,23,guestUser,2014-07-09 09:26:44.600000,guestUser,2014-05-17 21:41:55.994000
1286705,31895,SN,1989-04-10,2013-10-02,53,30,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:25.404200,guestUser,2014-05-17 21:57:30.463000
1004304,31896,CC,2013-10-01,2013-12-31,9,5,CR1906_SUP_PROV_DT_FIX,2015-09-14 15:38:45.000000,JLWILKE,2014-05-19 07:28:15.709000
1171972,31898,SN,2013-10-01,2015-11-12,114,5,B-Term-Prov-Trigger_787095.00,2015-11-30 18:00:49.857898,ZOEASANDY,2014-05-19 15:09:19.689000
1286784,31901,AC,2005-10-01,1999-12-31,25,25,guestUser,2014-06-06 14:01:54.700000,guestUser,2014-05-20 09:32:48.216000
1286804,31902,SN,2014-05-21,2014-05-22,172,24,B-Term-Prov-Trigger_2240653.00,2018-11-07 18:01:53.085861,guestUser,2014-05-20 13:50:26.334000
1286926,31912,AC,1985-08-07,1999-12-31,60,5,SHERSAYLER,2015-01-29 12:45:58.014000,guestUser,2014-05-22 10:11:09.121000
1287102,31914,AC,1977-01-26,1999-12-31,25,9,guestUser,2014-06-06 12:10:35.451000,guestUser,2014-05-23 15:40:45.360000
1153756,31920,AC,2013-10-01,1999-12-31,287,3,JMLAGRO,2015-01-27 10:55:38.965000,JMLAGRO,2014-05-28 15:11:32.094000
1287477,31934,BC,1996-05-01,1999-12-31,40,12,guestUser,2014-06-20 10:13:35.477000,guestUser,2014-06-01 14:42:26.462000
1153781,31947,AC,2013-10-01,1999-12-31,25,4,THENDERSON,2015-08-14 08:25:55.044000,JOYSPEZIALE,2014-06-06 12:13:30.225000
1171473,32035,SN,2013-10-01,2016-12-31,128,3,B-Term-Prov-Trigger_1265495.00,2017-01-11 18:01:54.612389,JMLAGRO,2014-06-27 08:51:43.769000
1171387,32037,SN,2013-10-01,2016-12-31,101,2,B-Term-Prov-Trigger_1261771.00,2017-01-08 18:01:47.149183,JMLAGRO,2014-06-27 09:18:00.941000
1171537,32038,SN,2013-10-01,1999-12-31,50,3,MKENNEDY,2015-08-14 14:06:20.616000,JMLAGRO,2014-06-27 12:18:03.189000
1154802,32072,SW,2013-10-01,2021-10-27,25,3,B-Term-Prov-Trigger_4039502.00,2021-10-27 18:03:34.246851,JOYSPEZIALE,2014-07-15 15:52:07.713000
1289626,32078,DC,2006-12-13,1999-12-31,7,27,guestUser,2014-07-28 12:07:19.044000,guestUser,2014-07-17 08:49:18.968000
1289628,32080,DC,2006-12-14,1999-12-31,7,27,guestUser,2014-07-24 13:08:05.634000,guestUser,2014-07-17 10:06:42.470000
1154008,32109,AC,2013-10-01,2021-11-17,656,1,B-Term-Prov-Trigger_4075957.00,2021-11-17 18:06:09.157193,JMLAGRO,2014-07-28 08:42:09.953000
1154567,32126,AC,2013-10-01,2016-01-01,668,2,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:10.261743,JMLAGRO,2014-08-13 15:03:01.529000
1000048,32131,AC,2013-10-01,2016-07-24,204,1,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:10.261743,MAGDALENAHANUSIA,2014-08-14 15:45:45.872000
1154005,32133,XX,2013-10-01,2016-04-01,26,2,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:10.261743,JOYSPEZIALE,2014-08-14 16:53:02.871000
1290570,32167,AC,2014-01-01,1999-12-31,548,6,GUESTUSER,2014-12-09 14:10:31.917000,GUESTUSER,2014-09-06 10:19:07.303000
1154107,32173,AC,2013-10-01,2013-12-31,62,3,JMLAGRO,2015-06-29 10:32:19.499000,PAULASOLL,2014-09-11 11:11:19.233000
1290761,32186,AC,1966-07-01,1999-06-30,612,17,GUESTUSER,2014-10-30 14:08:28.287000,GUESTUSER,2014-09-19 15:00:53.800000
1290761,32187,SW,1966-07-01,1999-06-30,14,17,GUESTUSER,2014-10-30 14:08:28.287000,GUESTUSER,2014-09-19 15:00:53.800000
1291440,32276,AC,1974-06-18,1999-12-31,30,35,GUESTUSER,2015-02-11 10:36:13.364000,GUESTUSER,2014-11-17 16:22:41.136000
1292039,32324,AC,2006-05-22,1999-12-31,211,7,GUESTUSER,2015-02-02 13:04:21.521000,GUESTUSER,2015-01-19 11:16:09.966000
1292583,32368,XX,2014-12-31,2033-12-01,621,13,GUESTUSER,2015-02-19 11:55:51.870000,GUESTUSER,2015-02-10 10:49:54.513000
1154733,32370,AC,2014-02-19,1999-12-31,30,0,PJHEID,2015-02-11 10:37:05.712000,PJHEID,2015-02-11 10:37:05.712000
1292836,32415,SN,2010-11-18,2000-11-18,10,34,GUESTUSER,2015-07-16 18:04:05.906000,GUESTUSER,2015-03-05 13:02:38.117000
1157101,32416,AC,2015-01-23,1999-12-31,60,5,JMLAGRO,2015-06-29 12:07:51.669000,BRENDAPEREZESCOB,2015-03-09 09:46:23.861000
1171432,32420,SN,2013-10-01,1999-12-31,40,1,PJHEID,2015-03-11 12:52:49.862000,PJHEID,2015-03-11 12:42:08.480000
1292925,32423,AC,2000-08-03,1999-12-31,98,5,GUESTUSER,2015-08-11 09:39:48.499000,GUESTUSER,2015-03-12 09:08:01.205000
