p_sys_id,p_ra_medm_sk,p_ra_medm_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1287620,1320339,1,0,ZULEIMARUIZ,2014-06-25 09:49:47.055000,ZULEIMARUIZ,2014-06-25 09:49:47.055000
1000981,1011450,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000982,1011451,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000983,1011452,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000984,1011453,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000986,1011456,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1002929,1945275,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:48.000000,THENDERSON,2021-01-19 17:41:49.984000
1000989,1011459,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000990,1011460,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000991,1011461,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1286445,1329866,1,0,NAKARRIABELL,2014-07-01 16:42:43.542000,NAKARRIABELL,2014-07-01 16:42:43.542000
1000993,1011468,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000995,1011471,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1289206,1329683,1,0,KARINARUIZ,2014-07-01 15:53:41.759000,KARINARUIZ,2014-07-01 15:53:41.759000
1000997,1011474,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000998,1011475,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1002438,1945294,4,0,THENDERSON,2021-01-19 20:12:25.552000,THENDERSON,2021-01-19 20:12:25.552000
1297864,1698126,3,0,RRUD,2017-07-07 14:03:35.853000,RRUD,2017-07-07 14:03:35.853000
1306953,1820684,1,0,ANNDOLL,2018-07-16 12:53:03.866000,ANNDOLL,2018-07-16 12:53:03.866000
1001002,1011479,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001003,1011480,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001004,1011483,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001006,1011486,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001007,1011487,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1285040,1352016,1,0,ZULEIMARUIZ,2014-07-22 15:52:29.810000,ZULEIMARUIZ,2014-07-22 15:52:29.810000
1001009,1011489,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001010,1011490,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1276784,1196642,4,0,JMLAGRO,2014-01-17 10:32:14.003000,JMLAGRO,2014-01-17 10:32:14.003000
1001015,1011498,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1176155,1945300,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:48.000000,THENDERSON,2021-01-20 07:40:30.945000
1290146,1373742,4,0,JOYSPEZIALE,2014-09-02 15:28:56.433000,JOYSPEZIALE,2014-09-02 15:28:56.433000
1001018,1011504,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001020,1011506,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1301259,1698133,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,ANNDOLL,2017-07-07 14:11:29.598000
1001022,1011508,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001023,1011514,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001024,1011519,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1292199,1421759,1,0,DANIELLAESTRELLA,2015-01-30 16:43:32.483000,DANIELLAESTRELLA,2015-01-30 16:43:32.483000
1181856,1945306,4,0,CR_ESPRD01310019_DATAFIX,2023-06-08 17:10:49.000000,THENDERSON,2021-01-20 08:43:20.989000
1001029,1011526,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001030,1011528,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1001032,1011530,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1287656,1352065,1,0,PAULASOLL,2014-07-22 16:00:26.788000,PAULASOLL,2014-07-22 16:00:26.788000
1000379,1010545,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1300480,1698213,1,0,DMOCK,2017-07-07 15:21:49.949000,DMOCK,2017-07-07 15:21:49.949000
1307162,1820709,1,0,SLSCHAAF,2018-07-16 13:12:57.041000,SLSCHAAF,2018-07-16 13:12:57.041000
1000380,1010546,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000381,1010547,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1300655,1644751,1,0,ANNDOLL,2017-02-27 12:55:12.625000,ANNDOLL,2017-02-27 12:55:12.625000
1292249,1421830,4,0,ESTHERSHAHPAR,2015-01-30 18:57:21.895000,ESTHERSHAHPAR,2015-01-30 18:57:21.895000
1000384,1010553,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1310935,1939713,1,0,GUESTUSER,2019-07-30 17:07:00.705000,GUESTUSER,2019-07-30 17:07:00.705000
1288800,1329777,1,0,RACHELSPANGENBER,2014-07-01 16:20:40.454000,RACHELSPANGENBER,2014-07-01 16:20:40.454000
1003483,1373782,3,0,DANIELLAESTRELLA,2014-09-02 16:18:26.162000,DANIELLAESTRELLA,2014-09-02 16:18:26.162000
1000390,1010561,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000391,1010562,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000392,1010563,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000393,1010564,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1310936,1939715,1,0,GUESTUSER,2019-07-30 18:15:24.558000,GUESTUSER,2019-07-30 18:15:24.558000
1000395,1010566,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000397,1010570,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1290484,1373851,1,0,JUDITHSZEGEDI,2014-09-02 18:40:01.567000,JUDITHSZEGEDI,2014-09-02 18:40:01.567000
1000400,1010575,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000401,1010576,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1000403,1010579,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,Provider Conversion,2013-03-28 03:56:58.000000
1300340,1644771,1,0,JASTONE,2017-02-27 13:27:50.345000,JASTONE,2017-02-27 13:27:50.345000
1310937,1939726,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:02.000000,JASTONE,2019-07-31 15:19:51.141000
1000406,1010584,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:01.000000,Provider Conversion,2013-03-28 03:56:58.000000
1310980,1939757,1,0,GUESTUSER,2019-08-05 08:11:40.900000,GUESTUSER,2019-08-05 08:11:40.900000
1286150,1329855,1,0,JOYSPEZIALE,2014-07-01 16:41:14.956000,JOYSPEZIALE,2014-07-01 16:41:14.956000
1291575,1421892,1,0,PJHEID,2015-02-01 00:56:44.101000,PJHEID,2015-02-01 00:56:44.101000
1299420,1644547,4,0,CHLHARMON,2017-02-27 11:36:24.291000,CHLHARMON,2017-02-27 11:36:24.291000
1310983,1939759,1,0,GUESTUSER,2019-08-05 08:40:26.252000,GUESTUSER,2019-08-05 08:40:26.252000
1299422,1644559,4,0,CHLHARMON,2017-02-27 11:42:47.575000,CHLHARMON,2017-02-27 11:42:47.575000
1283460,1373826,4,0,JOYSPEZIALE,2014-09-02 17:45:30.251000,JOYSPEZIALE,2014-09-02 17:45:30.251000
1000415,1010597,3,0,CR_ESPRD01310019_DATAFIX,2023-04-24 17:42:03.000000,Provider Conversion,2013-03-28 03:56:58.000000
1286481,1320358,1,0,DENISSEMORENO,2014-06-25 09:53:11.223000,DENISSEMORENO,2014-06-25 09:53:11.223000
1300643,1644660,3,0,SKOEHLY,2017-02-27 12:36:00.008000,SKOEHLY,2017-02-27 12:36:00.008000
1310990,1939767,1,0,GUESTUSER,2019-08-05 10:45:23.417000,GUESTUSER,2019-08-05 10:45:23.417000
1299333,1644574,4,0,CHLHARMON,2017-02-27 11:58:22.849000,CHLHARMON,2017-02-27 11:58:22.849000
1311010,1939785,1,0,GUESTUSER,2019-08-06 13:12:44.603000,GUESTUSER,2019-08-06 13:12:44.603000
1286732,1329871,1,0,JOYSPEZIALE,2014-07-01 16:45:34.652000,JOYSPEZIALE,2014-07-01 16:45:34.652000
1285607,1329881,1,0,JOYSPEZIALE,2014-07-01 16:52:51.469000,JOYSPEZIALE,2014-07-01 16:52:51.469000
