p_sys_id,p_rsk_scrn_sk,p_rs_ty_cd,p_rs_last_date,p_rs_last_value,p_rs_source,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1155661,60410,S,2022-02-09,,L,0,B-IF-HMS-DEA-MNTHLY4219486.00,2022-02-09 23:01:15.562103,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000654,277,R,2014-01-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155662,60411,S,2020-05-08,,L,0,B-IF-HMS-DEA-MNTHLY3133970.00,2020-05-08 23:01:16.234914,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155663,60412,S,2022-01-11,,L,0,B-IF-HMS-DEA-MNTHLY4168466.00,2022-01-11 14:40:36.497163,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000667,280,R,2014-03-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000669,281,R,2014-04-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000671,282,R,2014-06-23,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000673,283,R,2014-01-06,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1156045,60413,S,2021-03-08,,L,0,B-IF-HMS-DEA-MNTHLY3644024.00,2021-03-08 23:01:12.052974,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000677,285,R,2014-03-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000678,286,R,2014-06-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000679,287,R,2014-06-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1156046,60414,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000681,289,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1156047,60415,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000683,291,R,2014-03-18,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000684,292,R,2014-07-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000686,293,R,2014-05-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000689,294,R,2014-02-24,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1156059,60416,S,2021-01-08,,L,0,B-IF-HMS-DEA-MNTHLY3542993.00,2021-01-08 23:01:12.609593,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1156063,60417,S,2018-11-09,,L,0,B-IF-HMS-DEA-MNTHLY2243308.00,2018-11-09 10:29:30.451888,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000692,297,R,2014-06-24,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1156069,60418,S,2022-03-09,,L,0,B-IF-HMS-DEA-MNTHLY4267873.00,2022-03-09 23:01:17.216127,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000694,299,R,2014-02-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000695,300,R,2014-02-21,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000697,301,R,2014-07-28,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000699,302,R,2014-07-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000700,303,R,2014-06-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000701,304,R,2014-01-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000702,305,R,2014-05-16,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000703,306,R,2013-12-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000708,307,R,2014-09-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1156073,60419,S,2022-06-10,,L,0,B-IF-HMS-DEA-MNTHLY4425279.00,2022-06-10 06:59:05.296963,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000710,309,R,2014-07-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000711,310,R,2014-07-18,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000712,311,R,2014-06-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1156079,60420,S,2025-01-09,,L,0,B-IF-HMS-DEA-MNTHLY1200108.00,2025-01-09 23:00:23.754885,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000714,313,R,2014-05-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000719,315,R,2013-10-22,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000723,317,R,2014-07-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000725,318,R,2014-07-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000728,320,R,2014-06-04,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000729,321,R,2014-06-20,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001835,962,R,2014-04-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1306868,58966,C,2018-06-21,L,E,1,AYARBROUGH,2018-07-02 14:39:00.676000,CHLHARMON,2018-06-21 10:57:40.588000
1154008,60359,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001838,965,R,2014-02-24,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001840,966,R,2014-04-19,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001842,967,R,2014-06-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001843,968,R,2014-05-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154037,60360,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001845,970,R,2014-06-24,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001846,971,R,2014-04-17,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001847,972,R,2014-05-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001848,973,R,2014-05-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001849,974,R,2014-05-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154038,60361,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154061,60362,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154062,60363,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154097,60364,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154579,60365,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001862,980,R,2014-05-28,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001863,981,R,2014-03-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154658,60366,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001866,983,R,2014-02-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154666,60367,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001872,985,R,2014-03-13,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154681,60368,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154686,60369,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001880,988,R,2015-04-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001884,989,R,2014-05-22,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154688,60370,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001893,991,R,2014-02-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154689,60371,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154702,60372,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154710,60373,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001901,995,R,2014-02-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154712,60374,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154727,60375,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154729,60376,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154735,60377,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001916,1000,R,2014-05-21,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1154779,60378,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1154863,60379,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155340,60380,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155370,60381,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001928,1005,R,2014-03-20,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001934,1006,R,2014-03-17,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155427,60382,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155475,60383,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155493,60384,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155496,60385,S,2018-11-29,,L,0,B-IF-HMS-DEA-MNTHLY2273839.00,2018-11-29 10:46:46.521266,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155498,60386,S,2024-11-11,,L,0,B-IF-HMS-DEA-MNTHLY1115342.00,2024-11-11 23:00:17.818160,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155499,60387,S,2022-04-11,,L,0,B-IF-HMS-DEA-MNTHLY4323932.00,2022-04-11 23:01:11.934251,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155515,60388,S,2019-06-11,,L,0,B-IF-HMS-DEA-MNTHLY2581849.00,2019-06-11 14:28:35.191994,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155521,60389,S,2022-02-09,,L,0,B-IF-HMS-DEA-MNTHLY4219486.00,2022-02-09 23:01:15.562103,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155532,60390,S,2022-02-09,,L,0,B-IF-HMS-DEA-MNTHLY4219486.00,2022-02-09 23:01:15.562103,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155538,60391,S,2020-05-08,,L,0,B-IF-HMS-DEA-MNTHLY3133970.00,2020-05-08 23:01:16.234914,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1155544,60392,S,2018-06-21,,L,0,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001964,1018,R,2014-05-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155547,60393,S,2023-10-11,,L,0,B-IF-HMS-DEA-MNTHLY541396.00,2023-10-11 07:02:16.823566,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001967,1020,R,2014-04-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001978,1021,R,2014-05-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001981,1022,R,2014-03-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1155548,60394,S,2022-02-09,,L,0,B-IF-HMS-DEA-MNTHLY4219486.00,2022-02-09 23:01:15.562103,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1001993,1026,R,2016-06-28,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002014,1031,R,2015-06-16,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002017,1032,R,2014-01-10,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002018,1033,R,2014-01-21,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002025,1034,R,2014-02-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002029,1035,R,2014-01-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002039,1036,R,2014-01-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002042,1038,R,2017-11-22,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002044,1039,R,2014-04-01,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1002055,1041,R,2014-02-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000921,402,R,2014-04-04,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000922,403,R,2014-03-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000923,404,R,2014-04-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1004139,60275,S,2023-11-09,,L,0,B-IF-HMS-DEA-MNTHLY585537.00,2023-11-09 23:00:15.180886,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000929,406,R,2015-07-20,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000930,407,R,2014-07-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000933,408,R,2014-06-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1004140,60276,S,2023-03-10,,L,0,B-IF-HMS-DEA-MNTHLY4907954.00,2023-03-10 10:01:00.400970,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000937,410,R,2014-04-07,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000939,411,R,2014-03-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000940,412,R,2014-04-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000941,413,R,2014-09-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000943,414,R,2014-04-08,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000944,415,R,2015-03-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000945,416,R,2015-02-06,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000946,417,R,2014-04-28,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000947,418,R,2014-07-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000948,419,R,2014-05-05,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000950,420,R,2014-10-02,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000951,421,R,2014-07-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000952,422,R,2014-07-17,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000957,423,R,2014-09-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000963,424,R,2014-03-28,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000964,425,R,2014-06-19,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000969,426,R,2014-06-11,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000970,427,R,2013-12-12,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000971,428,R,2014-03-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000974,429,R,2014-03-27,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000975,430,R,2014-06-25,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1004141,60277,S,2022-03-09,,L,0,B-IF-HMS-DEA-MNTHLY4267873.00,2022-03-09 23:01:17.216127,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1004142,60278,S,2025-01-09,,L,0,B-IF-HMS-DEA-MNTHLY1200108.00,2025-01-09 23:00:23.754885,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000980,433,R,2014-04-26,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1004143,60279,S,2019-05-08,,L,0,B-IF-HMS-DEA-MNTHLY2528302.00,2019-05-08 22:48:02.816484,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000987,435,R,2014-03-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000992,436,R,2014-04-15,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1004146,60280,S,2023-07-11,,L,0,B-IF-HMS-DEA-MNTHLY5124156.00,2023-07-11 23:01:13.902919,B-IF-PRV-LIC-002_2019332.00,2018-06-21 17:06:56.240980
1000996,438,R,2014-04-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1000999,439,R,2014-05-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001000,440,R,2014-07-14,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001005,441,R,2015-01-30,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001008,442,R,2014-07-09,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001011,443,R,2014-03-03,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001012,444,R,2014-03-06,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
1001013,445,R,2014-03-06,,E,0,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000,DataFix_ESPRD01213970,2018-04-05 19:38:28.000000
