p_sys_id,p_event_sk,p_event_rsn_sk,p_event_rsn_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1282569,567998,2858,9902,0,userID,2014-04-08 14:52:37.516000,userID,2014-04-08 14:52:37.516000
1280577,569686,2868,9902,0,userID,2014-04-09 14:40:04.452000,userID,2014-04-09 14:40:04.452000
1283587,569932,2871,9910,0,userID,2014-04-09 16:03:23.562000,userID,2014-04-09 16:03:23.562000
1277670,570067,2876,9902,0,userID,2014-04-09 16:53:16.643000,userID,2014-04-09 16:53:16.643000
1284004,570790,2879,9902,0,userID,2014-04-10 13:14:52.440000,userID,2014-04-10 13:14:52.440000
1277456,571293,2880,9902,0,userID,2014-04-10 15:57:57.101000,userID,2014-04-10 15:57:57.101000
1281180,572498,2882,9902,0,userID,2014-04-11 14:40:15.768000,userID,2014-04-11 14:40:15.768000
1280430,573050,2887,9902,0,userID,2014-04-14 08:58:19.340000,userID,2014-04-14 08:58:19.340000
1277158,576666,2921,9902,0,userID,2014-04-16 11:53:47.110000,userID,2014-04-16 11:53:47.110000
1284175,577832,2954,9902,0,userID,2014-04-16 17:46:22.364000,userID,2014-04-16 17:46:22.364000
1278699,578297,2956,9902,0,JMLAGRO,2014-04-17 10:07:09.171000,JMLAGRO,2014-04-17 10:07:09.171000
1282505,576982,2947,9902,0,KARCHARVAT,2014-04-16 13:59:46.145000,KARCHARVAT,2014-04-16 13:59:46.145000
1278696,578296,2955,9902,0,userID,2014-04-17 10:07:09.120000,userID,2014-04-17 10:07:09.120000
1284174,581849,2975,9945,0,KWOODALL,2014-04-21 13:28:51.768000,KWOODALL,2014-04-21 13:28:51.768000
