p_sys_id,p_bkup_whold_ind,p_1st_bnote_dt,p_1st_bnote_yr_num,p_2nd_bnote_dt,p_2nd_bnote_yr_num,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1282353,W,,,,,2,SMCNEIL,2015-04-11 13:36:25.844000,KRBACKMAN,2014-02-13 08:42:26.911000
1002603,W,,,,,3,LBARKER,2014-12-24 11:13:19.659000,KRBACKMAN,2014-02-13 08:42:39.029000
1002575,W,,,,,3,LBARKER,2014-12-24 11:13:48.234000,KRBACKMAN,2014-02-13 08:42:54.630000
1176903,W,,,,,1,LBARKER,2014-07-10 10:10:37.990000,KRBACKMAN,2014-02-13 08:43:09.338000
1180466,W,,,,,17,KMELTZER,2020-05-24 16:53:23.976000,KRBACKMAN,2014-02-13 08:43:21.885000
1175341,W,,,,,10,TWOLF,2015-08-14 14:00:04.034000,KRBACKMAN,2014-02-13 08:43:35.719000
1282359,W,,,,,2,SMCNEIL,2015-10-30 13:15:11.395000,KRBACKMAN,2014-02-13 08:43:48.469000
1176749,W,,,,,4,NMAIER,2015-10-09 20:34:34.886000,KRBACKMAN,2014-02-13 08:44:02.271000
1174348,W,,,,,10,KALBAUER,2020-10-20 12:20:46.334000,KRBACKMAN,2014-02-13 08:44:18.583000
1282362,W,,,,,3,TWOLF,2014-10-09 16:39:25.924000,KRBACKMAN,2014-02-13 08:44:39.325000
1002226,W,,,,,1,LBARKER,2014-07-10 12:55:02.363000,KRBACKMAN,2014-02-13 08:45:05.539000
1282367,W,,,,,1,SMCNEIL,2016-01-11 15:16:19.274000,KRBACKMAN,2014-02-13 08:45:17.473000
1277879,W,,,,,19,JMLAGRO,2015-05-11 15:53:13.876000,JMLAGRO,2013-07-12 08:31:52.129000
1278698,W,,,,,5,RRUD,2015-05-26 09:51:02.013000,JMLAGRO,2013-09-19 10:28:57.845000
1280218,W,,,,,4,JMLAGRO,2015-05-01 10:39:03.264000,RRUD,2013-09-23 16:18:39.407000
1193634,W,,,,,2,SHERSAYLER,2014-04-02 14:14:06.182000,JMLAGRO,2013-10-02 15:09:10.459000
1158576,W,,,,,29,TMCNEIL,2022-10-28 15:02:12.621000,JMLAGRO,2013-10-03 13:10:11.151000
1192416,W,,,,,22,SHARIDENSMORE,2023-09-27 14:29:38.903000,JMLAGRO,2013-10-03 13:52:20.724000
1000537,W,,,,,8,TWILLIS,2022-12-20 08:49:39.002000,JMLAGRO,2013-10-09 08:48:32.394000
1192412,W,,,,,11,TWILLIS,2022-11-15 08:13:07.675000,TBRABANDT,2013-10-10 15:31:37.414000
1163056,W,,,,,6,KMELTZER,2020-05-21 09:21:18.376000,PJHEID,2013-10-31 14:52:56.119000
1168487,W,,,,,15,KMELTZER,2020-05-23 14:45:20.662000,PJHEID,2013-10-31 14:53:39.960000
1277610,W,,,,,3,JMLAGRO,2013-11-04 07:38:09.492000,JMLAGRO,2013-11-04 07:36:22.145000
1277114,W,,,,,3,JMLAGRO,2013-11-04 07:41:16.286000,JMLAGRO,2013-11-04 07:40:22.353000
1277180,W,,,,,2,JMLAGRO,2013-11-04 07:42:52.034000,JMLAGRO,2013-11-04 07:42:09.524000
1277613,W,,,,,3,JMLAGRO,2013-11-04 07:44:31.667000,JMLAGRO,2013-11-04 07:43:45.136000
1277297,W,,,,,4,JMLAGRO,2015-01-26 11:21:29.479000,PJHEID,2013-11-04 15:19:37.493000
1277296,W,,,,,4,JMLAGRO,2015-01-26 11:21:58.171000,PJHEID,2013-11-04 15:21:27.392000
1277295,W,,,,,4,JMLAGRO,2015-01-26 11:22:32.288000,PJHEID,2013-11-04 15:23:15.870000
1157109,W,,,,,18,PRAYFORDALLEN,2022-12-05 11:37:36.762000,PJHEID,2013-11-12 14:36:00.866000
1277046,W,,,,,3,JMLAGRO,2013-11-17 14:17:58.785000,JMLAGRO,2013-11-17 14:16:16.764000
1278895,W,,,,,13,TONIWORKMAN,2022-05-09 05:59:27.472000,PJHEID,2013-11-30 09:54:02.549000
1278872,W,,,,,14,HRJOHNSON,2024-09-11 14:17:38.775000,PJHEID,2013-11-30 10:09:05.640000
1192786,W,,,,,17,PEGBROSSART,2024-08-13 12:53:55.143000,PJHEID,2013-12-03 10:06:49.797000
1281287,W,,,,,3,JMLAGRO,2015-01-26 11:31:14.522000,PJHEID,2013-12-09 09:22:27.070000
