p_grp_sys_id,p_mbr_sys_id,p_affl_sk,p_affl_beg_dt,p_affl_ty_cd,p_affl_end_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1000419,1003701,1001289,2012-09-17,M,2013-09-30,24,JMLAGRO,2015-08-19 07:44:58.162000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1003759,1001290,2005-02-05,M,2015-08-31,26,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1004096,1001291,2011-07-01,I,2012-06-27,20,JMLAGRO,2015-08-19 07:44:58.185000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1156409,1001294,1998-05-21,M,2013-09-30,24,JMLAGRO,2015-08-19 07:44:58.148000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1156933,1001295,2013-10-01,I,2015-08-31,30,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1157759,1001297,1999-11-01,M,2011-06-27,24,JMLAGRO,2015-08-19 07:44:58.157000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1157821,1001298,2000-05-03,I,2015-08-31,21,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.670247,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1157925,1001299,2000-04-01,M,2013-09-30,25,JMLAGRO,2015-08-19 07:44:58.156000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1160166,1001302,1977-01-01,I,2013-09-30,28,SKOEHLY,2016-07-15 09:47:58.136000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1160689,1001303,1977-01-01,I,2012-01-01,20,JMLAGRO,2015-08-19 07:44:58.148000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1160940,1001305,2003-07-01,I,2013-09-30,23,JMLAGRO,2015-08-19 07:44:58.179000,Provider Conversion,2013-03-28 03:56:36.000000
1000419,1160958,1001308,2003-07-01,I,2013-09-30,20,JMLAGRO,2015-08-19 07:44:58.168000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160951,1000611,2003-07-01,I,2012-10-03,5,JMLAGRO,2015-08-17 10:24:51.659000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160957,1000615,2003-07-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1160962,1000619,2003-10-01,I,2011-09-14,6,DMOCK,2017-10-16 13:00:41.093000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161383,1000622,2003-06-01,I,2011-07-31,5,JMLAGRO,2015-08-17 10:24:51.657000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161419,1000624,2004-01-19,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161429,1000626,2004-01-26,M,2014-07-16,12,DMOCK,2018-06-22 12:08:19.595000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161481,1000630,2009-08-24,I,2012-07-31,5,JMLAGRO,2015-08-17 10:24:51.655000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161508,1000632,2004-04-26,I,2014-07-01,23,Sanford_Cleanup,2015-09-03 09:49:18.478101,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161560,1000634,2004-03-24,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161561,1000635,2004-04-26,M,2016-11-23,9,DataFix_ESPRD01189625,2016-11-24 11:31:07.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161601,1000638,2004-05-11,M,2005-06-30,16,DMOCK,2016-12-15 12:43:43.302000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161641,1000640,2013-10-01,I,2023-01-31,16,JJUVE,2023-03-31 09:45:29.299000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161654,1000643,1979-07-01,I,2013-09-30,9,JMLAGRO,2015-08-17 10:24:51.966000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161658,1000644,2013-01-14,I,2017-05-31,8,DMOCK,2018-06-22 11:14:11.110000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1161724,1000647,2001-09-20,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162133,1000651,2004-09-13,I,2011-06-10,5,JMLAGRO,2015-08-17 10:24:51.550000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162134,1000652,2004-10-04,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162140,1000655,1982-01-01,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162152,1000656,1980-02-22,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162229,1000660,2005-01-10,I,1999-12-31,11,JMLAGRO,2015-08-17 10:24:51.967000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162264,1000664,1980-01-01,M,2011-08-19,5,JMLAGRO,2015-08-17 10:24:51.734000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162266,1000665,1980-08-23,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162380,1000668,2005-03-28,M,2016-11-23,6,DataFix_ESPRD01189625,2016-11-24 11:31:09.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162402,1000671,2005-07-29,I,1999-12-31,8,Sanford_Cleanup,2015-09-03 09:35:56.549913,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162438,1000673,2005-09-17,M,2014-07-16,13,DATA_FFIX_PCPIndicator,2015-08-17 10:24:51.472000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162948,1000680,2006-01-30,I,1999-12-31,7,Sanford_Cleanup,2015-09-03 11:00:54.973629,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162964,1000681,2013-10-01,M,2021-11-30,10,JJUVE,2023-01-04 15:19:22.753000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162966,1000682,2013-10-01,I,2025-04-16,11,HRJOHNSON,2025-06-09 07:20:39.644000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1162968,1000683,1982-01-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163023,1000685,2015-10-04,I,2022-05-01,8,DMOCK,2022-09-21 06:18:57.903000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163030,1000686,2006-06-30,M,2013-09-30,10,DMOCK,2016-12-15 12:57:34.691000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163141,1000691,2006-09-14,I,1999-12-31,14,JMLAGRO,2015-08-17 10:24:51.554000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163147,1000693,2006-08-28,M,2012-10-29,5,JMLAGRO,2015-08-17 10:24:51.604000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163175,1000694,1982-03-01,M,2013-09-30,8,DATA_FFIX_PCPIndicator,2015-08-17 10:24:51.737000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163213,1000697,2006-10-02,M,2013-09-30,8,JMLAGRO,2015-08-17 10:24:51.731000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163242,1000698,1982-06-01,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163660,1000700,2006-10-27,I,2017-06-06,9,DMOCK,2018-06-22 13:15:07.965000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163661,1000701,2006-10-24,I,2014-07-01,11,JMLAGRO,2015-08-17 10:24:51.911000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163687,1000702,2006-12-29,I,2011-09-26,5,JMLAGRO,2015-08-17 10:24:51.799000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163714,1000703,1982-09-01,M,1996-10-30,11,JMLAGRO,2015-08-17 10:24:51.577000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163809,1000708,2007-01-01,I,2013-09-30,7,JMLAGRO,2015-08-17 10:24:51.716000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163825,1000711,2007-05-29,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1163971,1000715,1983-08-27,M,2012-05-04,5,JMLAGRO,2015-08-17 10:24:51.699000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164418,1000716,2013-10-01,M,2020-11-19,11,ANDOLL,2023-10-24 09:44:04.639000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164463,1000718,2007-10-26,I,2015-10-04,10,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164565,1000722,1981-07-01,M,2010-08-16,6,DATA_FFIX_PCPIndicator,2015-08-17 10:24:52.013000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164589,1000723,2008-01-01,M,2015-07-01,9,DMOCK,2018-06-15 11:46:21.544000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164653,1000725,2008-03-10,M,2012-09-30,5,JMLAGRO,2015-08-17 10:24:51.533000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164654,1000726,2008-03-13,I,2011-12-15,5,JMLAGRO,2015-08-17 10:24:51.544000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164672,1000730,1984-07-01,I,2019-07-01,15,DMOCK,2019-10-31 15:20:56.599000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164673,1000731,2011-07-01,I,2021-04-30,10,KARIDILBECK,2021-12-29 08:22:42.849000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164693,1000733,1984-09-01,I,2012-01-04,5,JMLAGRO,2015-08-17 10:24:51.602000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164716,1000734,2008-06-30,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164726,1000735,2008-04-04,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1164743,1000737,2008-04-01,I,1999-12-31,6,Sanford_Cleanup,2015-09-03 09:49:17.391595,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165164,1000740,2008-06-30,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165167,1000741,2008-07-01,I,2011-04-01,5,JMLAGRO,2015-08-17 10:24:51.581000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165171,1000742,2008-07-01,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165221,1000745,2008-08-01,I,2008-10-29,5,JMLAGRO,2015-08-17 10:24:51.512000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165247,1000746,2008-09-15,I,2014-06-30,16,JMLAGRO,2015-08-17 10:24:51.504000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165294,1000749,2009-09-30,I,2015-10-04,7,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165314,1000750,2009-12-07,I,2013-09-30,8,JMLAGRO,2015-08-17 10:24:51.760000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165317,1000751,2009-12-07,I,2010-03-25,5,JMLAGRO,2015-08-17 10:24:51.786000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165355,1000753,2008-09-01,I,2012-08-01,5,JMLAGRO,2015-08-17 10:24:51.673000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165365,1000755,1985-07-13,M,2003-07-01,10,JMLAGRO,2015-08-17 10:24:52.007000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165366,1000756,2008-08-14,M,2008-11-21,7,DATA_FFIX_PCPIndicator,2015-08-17 10:24:51.468000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165397,1000757,2008-07-18,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165449,1000759,2010-02-01,I,2010-06-04,5,JMLAGRO,2015-08-17 10:24:51.937000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165461,1000760,2010-02-22,I,2013-09-30,9,JMLAGRO,2015-08-17 10:24:51.969000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165462,1000761,2010-02-23,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165465,1000762,2010-02-08,I,2015-07-10,10,DMOCK,2018-07-17 17:12:59.160000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165470,1000763,2010-02-08,I,2012-08-08,5,JMLAGRO,2015-08-17 10:24:51.613000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165495,1000764,2010-03-22,I,2011-07-01,5,JMLAGRO,2015-08-17 10:24:51.598000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165505,1000765,2010-04-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165905,1000766,2010-04-28,M,2010-08-10,24,DATA_FFIX_PCPIndicator,2015-08-17 10:24:51.646000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165949,1000772,2010-05-22,I,2013-09-30,12,JMLAGRO,2015-08-17 10:24:51.734000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165956,1000773,2010-06-07,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165967,1000775,1986-06-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1165989,1000777,2012-10-01,I,2019-06-27,8,DMOCK,2020-06-04 10:10:17.963000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166004,1000778,1986-08-28,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166034,1000779,2013-10-01,I,2021-10-31,11,TONIWORKMAN,2022-08-23 07:35:29.203000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166070,1000781,1987-07-01,I,2015-10-04,6,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166122,1000784,1988-06-10,I,1999-12-31,8,JMLAGRO,2015-08-17 10:24:51.510000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166178,1000787,1988-08-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166201,1000788,1989-07-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166202,1000789,1989-07-01,I,2012-05-31,5,JMLAGRO,2015-08-17 10:24:51.976000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166697,1000794,1990-10-22,M,2002-01-01,10,DMOCK,2016-12-15 12:52:03.035000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166704,1000796,1989-01-01,I,2012-11-29,9,JMLAGRO,2015-08-17 10:24:51.617000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166731,1000799,1990-01-01,I,1998-05-01,5,JMLAGRO,2015-08-17 10:24:51.758000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166752,1000801,2013-10-01,I,2022-05-23,13,TONIWORKMAN,2022-08-24 08:39:44.746000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1166819,1000806,1991-07-01,M,2012-09-30,5,JMLAGRO,2015-08-17 10:24:51.524000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1167506,1000811,1993-04-28,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1167573,1000812,1993-07-23,I,1997-05-16,9,JMLAGRO,2015-08-17 10:24:51.507000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1168328,1000816,1995-01-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1168490,1000820,1996-06-28,M,2016-11-23,8,DataFix_ESPRD01189625,2016-11-24 11:31:10.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1168492,1000822,1996-07-02,I,2011-08-31,5,JMLAGRO,2015-08-17 10:24:51.737000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1168500,1000823,1996-07-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169060,1000824,2004-06-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169238,1000825,1996-01-01,I,2011-08-19,5,JMLAGRO,2015-08-17 10:24:51.793000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169250,1000826,1996-01-01,I,2012-06-27,5,JMLAGRO,2015-08-17 10:24:51.692000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169730,1000829,2000-09-01,M,1999-12-31,8,DATA_FFIX_PCPIndicator,2015-09-03 09:35:57.829992,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169769,1000832,2001-10-10,M,2004-03-01,6,JMLAGRO,2015-08-17 10:24:51.682000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169800,1000836,2002-08-05,M,2015-10-04,12,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169830,1000837,2004-06-01,M,2011-06-28,6,DMOCK,2016-12-15 12:18:35.174000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169831,1000838,2004-07-26,M,2013-09-30,9,DATA_FFIX_PCPIndicator_850493,2015-08-17 10:24:51.804000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169843,1000840,2013-10-01,I,2025-03-03,9,HRJOHNSON,2025-05-06 10:27:16.457000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169844,1000841,2004-09-15,I,2015-10-04,8,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169848,1000842,2004-06-01,M,2013-09-30,8,JMLAGRO,2015-08-17 10:24:51.757000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169854,1000843,2004-10-01,M,2011-06-28,8,DMOCK,2016-12-15 12:35:53.153000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169858,1000844,2005-02-07,M,2012-10-10,11,DATA_FFIX_PCPIndicator_850493,2015-08-17 10:24:51.527000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169874,1000846,2005-05-01,M,2013-09-30,15,JMLAGRO,2015-08-17 10:24:51.467000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169887,1000850,2005-06-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169942,1000854,2007-07-09,M,2016-11-23,7,DataFix_ESPRD01189625,2016-11-24 11:31:07.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169947,1000855,2007-08-28,I,2015-10-04,9,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1169973,1000857,2008-04-04,M,2013-09-30,9,DATA_FFIX_PCPIndicator,2015-09-03 11:00:53.562831,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1170022,1000861,2009-02-09,M,2011-06-28,5,DATA_FFIX_PCPIndicator,2015-08-17 10:24:51.595000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1170046,1000862,2009-08-13,M,2011-06-28,9,DMOCK,2016-12-15 12:44:53.645000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1183313,1000864,2008-06-30,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1183372,1000865,2010-04-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1183470,1000867,2000-06-30,I,1999-12-31,10,JMLAGRO,2015-08-17 10:24:51.781000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1183644,1000868,1996-10-01,I,2018-12-19,8,DMOCK,2019-04-18 14:52:13.379000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1184874,1000872,2006-05-15,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1185597,1000876,1999-04-01,I,2015-09-30,8,B-Term-Prov-Trigger_1961483.00,2018-05-14 18:01:57.232719,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1189990,1000880,2007-11-26,I,1999-12-31,7,JMLAGRO,2015-08-17 10:24:51.672000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1190793,1000882,2009-11-01,I,2012-03-31,5,JMLAGRO,2015-08-17 10:24:51.996000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1192300,1000886,1989-08-14,I,1999-12-31,9,MLMOOS,2019-12-12 12:42:09.104000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1192720,1000888,2008-09-22,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204192,1000889,2010-06-21,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204197,1000891,2010-06-01,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204216,1000892,2010-06-23,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204218,1000893,2010-07-30,I,1999-12-31,9,JMLAGRO,2015-08-17 10:24:51.783000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204221,1000894,2010-07-30,I,2012-09-27,9,JMLAGRO,2015-08-17 10:24:51.507000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204230,1000895,2010-07-22,I,2013-09-30,6,JMLAGRO,2015-08-17 10:24:51.690000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204243,1000898,2010-06-21,I,2011-07-01,5,JMLAGRO,2015-08-17 10:24:51.492000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204260,1000901,2010-06-30,I,2013-09-30,6,JMLAGRO,2015-08-17 10:24:51.652000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204282,1000905,2010-08-02,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:23.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204284,1000907,2010-08-16,I,2010-11-12,6,JMLAGRO,2015-08-17 10:24:51.658000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204288,1000908,2010-08-04,I,1999-12-31,15,JMLAGRO,2015-08-17 10:24:51.695000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204307,1000909,2010-08-30,I,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204311,1000912,2010-08-30,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204314,1000914,2010-09-20,I,2012-07-30,5,JMLAGRO,2015-08-17 10:24:51.631000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204323,1000916,2010-08-30,M,2015-10-04,5,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000368,1204672,1000917,2010-06-30,I,2015-10-04,6,CR1906_SET_MBRENDDT_4OCT15,2015-08-27 12:07:24.000000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000233,1000919,2008-07-10,I,2011-06-30,16,JMLAGRO,2015-08-19 08:27:49.348000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000330,1000920,2010-11-30,I,2013-09-30,18,JMLAGRO,2015-08-19 08:27:49.300000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000371,1000921,2011-03-01,M,2014-06-23,22,JMLAGRO,2015-08-19 08:27:49.315000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000378,1000922,2011-03-28,I,2013-09-30,23,JMLAGRO,2015-08-19 08:27:49.354000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000594,1000923,2011-07-01,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000595,1000924,2011-07-01,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000655,1000926,2011-03-01,M,2013-09-30,23,JMLAGRO,2015-08-19 08:27:49.344000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000790,1000927,2011-08-15,I,2013-09-30,19,JMLAGRO,2015-08-19 08:27:49.361000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000845,1000928,2011-07-01,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000848,1000929,2011-07-01,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000849,1000930,2011-07-01,I,2012-08-28,16,JMLAGRO,2015-08-19 08:27:49.321000,Provider Conversion,2013-03-28 03:56:36.000000
1000382,1000859,1000931,2011-07-01,I,2015-08-31,17,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:51.509778,Provider Conversion,2013-03-28 03:56:36.000000
