p_sys_id,p_mc_prtcptn_prog_cd,p_mc_prog_prtcptn_beg_dt,p_mc_prog_prtcptn_end_dt,p_mc_stat_cd,p_mc_prtcptn_rsn_cd,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id,p_mc_max_mbr_cnt,p_mc_act_mbr_cnt
1156214,P,2012-06-19,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156215,P,1978-01-09,1999-08-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156215,P,2007-01-01,2007-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156216,P,1997-07-25,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,4
1156219,P,1997-07-25,2001-10-23,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,1
1156219,P,2007-05-30,2013-06-24,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,1
1156223,P,1997-07-25,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-04-23 17:31:38.000000,DATAFIX_HT1086103,1500,3
1156226,P,1997-07-25,1999-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156227,P,1997-07-25,2003-02-01,99,PNM,2013-03-28 03:57:57.000000,Provider conversion,2019-06-28 12:44:13.884000,SKOEHLY,1500,0
1156227,P,2004-06-01,2013-09-30,99,PNM,2013-03-28 03:57:57.000000,Provider conversion,2019-06-28 12:44:13.884000,SKOEHLY,1500,0
1156228,P,2009-01-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156229,P,1997-07-25,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2019-02-04 17:52:49.000000,DATAFIX_HT1172587,1500,16
1156231,P,1997-07-25,2002-06-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156233,P,1997-09-03,2001-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156238,P,1997-07-25,2001-06-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156241,P,2009-04-06,2011-11-01,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156241,P,2011-11-02,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156242,P,2009-03-20,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156250,P,2009-03-01,2009-06-20,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-04-23 17:31:37.000000,DATAFIX_HT1086103,1500,8
1156250,P,2009-07-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-04-23 17:31:37.000000,DATAFIX_HT1086103,1500,8
1156253,P,1997-08-19,2001-07-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156254,P,1997-07-25,2003-06-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156260,P,1982-01-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2015-11-17 16:52:21.008000,JLULMER,1500,4
1156262,P,2009-03-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156266,P,2009-04-20,2023-12-31,00,OEN,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2023-12-20 09:14:58.508000,KKORNKVEN,1500,331
1156267,P,2009-01-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156271,P,1977-01-01,2004-05-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156274,P,1997-01-01,2001-12-21,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156275,P,1997-10-15,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2018-06-13 09:01:14.822000,SKOEHLY,1500,4
1156284,P,1997-10-02,2006-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156291,P,2009-04-24,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156294,P,1997-11-21,2003-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156300,P,2009-04-27,2009-07-22,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156301,P,1997-12-23,2002-01-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156303,P,1997-12-16,2003-04-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156304,P,1998-01-02,2002-01-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156306,P,1997-08-12,1999-01-13,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1156311,P,2009-04-16,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2017-02-17 10:06:23.072000,SKOEHLY,0,0
1004234,P,2013-01-03,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2015-07-21 16:33:01.154000,ESTHERSHAHPAR,1500,0
1004235,P,2013-02-05,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2021-11-30 17:33:03.000000,DATAFIX_ESPRD01296104,1500,7
1004236,P,2013-03-04,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-11-29 16:00:53.273000,KHANDELAND,1500,0
1004237,P,2013-01-31,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1004238,P,2013-02-25,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-11-29 16:01:47.224000,KHANDELAND,1500,0
1004239,P,2013-02-28,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2019-01-09 17:24:07.000000,DATAFIX_HT1165113,1500,6
1004922,P,2012-05-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-02 15:43:59.685000,KHANDELAND,1500,0
1004924,P,2012-05-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-02 15:44:53.110000,KHANDELAND,1500,0
1004934,P,2012-06-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-02 15:45:46.876000,KHANDELAND,1500,0
1004945,P,2012-06-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-02 15:44:34.398000,KHANDELAND,1500,0
1004887,P,2011-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-02 15:41:02.790000,KHANDELAND,1500,0
1005322,P,2011-09-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-02 15:47:27.959000,KHANDELAND,1500,0
1005340,P,2011-10-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1005341,P,2011-10-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:04:20.644000,KHANDELAND,1500,0
1005343,P,2011-11-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:05:14.423000,KHANDELAND,1500,0
1005346,P,2011-11-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:08:08.868000,KHANDELAND,1500,0
1005503,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:13:04.405000,KHANDELAND,1500,0
1005506,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:15:53.689000,KHANDELAND,1500,0
1005535,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:16:47.018000,KHANDELAND,1500,0
1005539,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:17:56.636000,KHANDELAND,1500,0
1005547,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:18:47.684000,KHANDELAND,1500,0
1005550,P,2010-10-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:17:44.214000,KHANDELAND,1500,0
1005555,P,2010-10-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:20:40.337000,KHANDELAND,1500,0
1005576,P,2010-11-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:21:31.211000,KHANDELAND,1500,0
1005584,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:22:31.854000,KHANDELAND,1500,0
1005585,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:21:21.892000,KHANDELAND,1500,0
1005636,P,2010-04-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:23:02.637000,KHANDELAND,1500,0
1005644,P,2010-07-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:26:01.153000,KHANDELAND,1500,0
1005353,P,2011-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:08:58.299000,KHANDELAND,1500,0
1005363,P,2011-06-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:09:56.307000,KHANDELAND,1500,0
1005412,P,2011-04-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:10:47.499000,KHANDELAND,1500,0
1005454,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:11:35.508000,KHANDELAND,1500,0
1005464,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:10:27.101000,KHANDELAND,1500,0
1005469,P,2010-12-01,2013-09-30,99,PNM,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:13:18.738000,KHANDELAND,1500,0
1005478,P,2010-12-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-12-09 14:12:13.096000,KHANDELAND,1500,0
1153932,P,1996-01-01,2007-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153935,P,1996-10-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,51
1153941,P,1997-07-01,2010-02-16,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153941,P,2010-02-17,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153942,P,2005-02-01,2005-02-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153943,P,1998-01-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2017-11-28 18:09:17.000000,DATAFIX_HT1043429,1500,16
1153944,P,2008-01-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2019-02-04 17:52:49.000000,DATAFIX_HT1172587,1500,0
1153945,P,2000-01-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153946,P,2000-01-01,2006-02-22,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153947,P,2004-04-01,2008-04-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153948,P,2004-04-01,2008-04-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153949,P,2004-07-02,2007-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1153811,P,1979-10-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,573
1153814,P,1979-10-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2019-08-06 10:23:24.598000,JWIAH,1500,-3
1153816,P,1979-10-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,643
1153821,P,1979-10-01,2008-04-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1154896,P,1993-06-01,2004-05-01,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,3
1154896,P,2005-02-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,3
1154897,P,2007-01-01,2011-12-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1154898,P,1993-01-01,2004-05-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155294,P,2008-05-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,423
1155295,P,2008-05-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155296,P,2008-05-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155297,P,2008-05-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2015-12-30 15:44:20.892000,27FOSB,1500,1
1155298,P,2008-05-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155325,P,1991-02-06,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,55
1155326,P,1990-05-16,2005-07-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155327,P,1991-01-23,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,326
1155328,P,1991-03-14,2004-03-19,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155328,P,2006-07-01,2007-05-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155329,P,1990-12-06,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,132
1155330,P,1991-03-14,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155331,P,1991-01-16,2010-07-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2018-09-12 17:19:29.000000,DATAFIX_ESPRD01230300,1500,0
1155332,P,1991-01-15,2006-01-01,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155333,P,1991-01-15,2010-07-31,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155334,P,1990-05-29,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2015-10-03 12:51:29.853000,jherold,1500,25
1155335,P,1991-04-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,95
1155336,P,1991-04-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,52
1155337,P,1991-08-20,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,35
1155338,P,1991-08-20,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,24
1155339,P,1991-11-26,2009-12-28,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1155340,P,1992-03-11,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,171
1001047,P,2012-01-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2017-11-28 18:09:17.000000,DATAFIX_HT1043429,1500,20
1001049,P,2012-02-21,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2019-10-02 17:54:54.000000,DATAFIX_ESPRD01267108,1500,25
1001196,P,2012-03-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001197,P,2012-06-12,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-11-29 14:28:55.660000,KHANDELAND,1500,0
1001198,P,2012-06-13,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2016-01-25 15:27:38.414000,SKOEHLY,1500,0
1001206,P,2012-06-15,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,6
1001208,P,2012-07-09,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,9
1001209,P,2012-06-25,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001210,P,2012-07-03,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-09-07 17:14:25.000000,DATAFIX_HT1123162,1500,0
1001211,P,2012-06-19,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001213,P,2012-07-02,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2016-01-25 08:53:04.924000,SKOEHLY,1500,0
1001214,P,2012-07-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-11-29 14:30:22.796000,KHANDELAND,1500,0
1001216,P,2012-07-01,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2015-07-30 14:25:04.853000,USHASHA,1500,157
1001217,P,2012-07-01,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2017-11-28 18:09:17.000000,DATAFIX_HT1043429,1500,16
1001221,P,2012-07-02,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2019-11-29 14:31:15.004000,KHANDELAND,1500,0
1001223,P,2012-06-17,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2015-02-26 13:03:33.529000,PJHEID,1500,0
1001224,P,2012-06-25,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001225,P,2012-06-18,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,3
1001226,P,2012-06-11,2012-10-15,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,49
1001226,P,2012-10-16,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,49
1001228,P,2012-06-30,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2020-06-22 17:58:39.000000,DATAFIX_ESPRD01276543,1500,5
1001229,P,2012-06-11,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2019-01-09 17:24:07.000000,DATAFIX_HT1165113,1500,0
1001230,P,2012-06-30,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2015-12-30 09:58:36.836000,JCOLSON,1500,59
1001231,P,2012-07-02,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-12-11 17:08:12.000000,DATAFIX_HT1151341,1500,2
1001235,P,2012-06-28,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,3
1001236,P,2012-06-03,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-04-23 17:31:38.000000,DATAFIX_HT1086103,1500,0
1001240,P,2012-06-28,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2015-07-24 16:11:42.825000,MAURICIOPENERAND,1500,0
1001241,P,2012-07-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,20
1001242,P,2012-04-19,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001243,P,2012-07-20,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2014-11-11 15:34:56.875000,ESTHERSHAHPAR,1500,37
1001246,P,2012-07-16,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2017-02-17 09:44:53.288000,SKOEHLY,0,0
1001250,P,2012-07-17,2012-10-13,00,,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001251,P,2012-06-23,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2015-03-02 09:48:26.935000,MMANYGUNS,1500,0
1001252,P,2012-06-19,2013-09-30,00,,2013-03-28 03:57:57.000000,Provider conversion,2015-02-27 13:55:44.112000,MMANYGUNS,1500,3
1001253,P,2012-07-12,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-04-23 17:31:38.000000,DATAFIX_HT1086103,1500,0
1001264,P,2012-08-02,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2018-09-07 17:14:24.000000,DATAFIX_HT1123162,1500,63
1001270,P,2012-07-30,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2018-09-12 17:19:29.000000,DATAFIX_ESPRD01230300,1500,0
1001280,P,2012-07-12,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001282,P,2012-07-25,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2020-10-05 17:54:30.000000,DATAFIX_ESPRD01276543,1500,0
1001283,P,2012-07-30,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2015-06-23 15:03:49.729000,MMANYGUNS,0,0
1001284,P,2012-07-18,2013-09-30,99,PNP,2013-03-28 03:57:57.000000,Provider conversion,2013-03-28 03:57:57.000000,Provider conversion,1500,0
1001293,P,2012-08-01,2013-09-30,00,,2013-03-28 03:57:57.000000,DATAFIX_ESPRD01209184,2022-08-08 17:51:11.000000,DATAFIX_ESPRD01303811,1500,7
