p_sys_id,p_isp_ind,p_vnd_nam,p_blng_agent_nam,w_sftwr_nam,w_ver_id,w_sftwr_prtcl_cd,g_cmn_enty_sk,g_note_set_sk,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,w_txn_drctn_cd
1277426,Y,,,,,  ,11350190,,9,GUESTUSER,2013-05-10 14:00:21.055000,GUESTUSER,2013-05-10 13:31:04.263000,
1277443,N,,Healthfusion,,,  ,11350242,,11,GUESTUSER,2013-05-14 15:37:39.604000,GUESTUSER,2013-05-10 15:31:14.314000,
1276767,Y,,,,,  ,11347673,,128,GUESTUSER,2015-02-09 14:31:32.437000,GUESTUSER,2013-05-14 07:43:57.417000,
1277519,N,Systems Designs Inc.,,PC Ace Pro 32,13.02,4,11350416,,19,GUESTUSER,2013-06-17 13:35:58.838000,GUESTUSER,2013-05-14 12:35:34.691000,
1277228,Y,,,,,  ,11349412,,7,GUESTUSER,2013-05-14 14:17:48.413000,GUESTUSER,2013-05-14 13:51:37.029000,
1277617,N,,eProvider Solutions,,,  ,11350633,,2,GUESTUSER,2013-05-16 13:55:15.535000,GUESTUSER,2013-05-16 13:50:28.810000,
1277619,Y,,,,,  ,11350642,,0,GUESTUSER,2013-05-16 14:13:06.061000,GUESTUSER,2013-05-16 14:13:06.061000,
1277407,Y,,,,,  ,11350133,,92,GUESTUSER,2014-07-02 14:51:41.173000,GUESTUSER,2013-05-16 14:30:44.810000,
1277626,Y,,,,,  ,11350662,,10,GUESTUSER,2013-05-21 14:14:33.961000,GUESTUSER,2013-05-17 09:53:10.651000,
1277476,Y,,,,,  ,11350334,,6,GUESTUSER,2013-05-17 11:06:27.527000,GUESTUSER,2013-05-17 10:22:01.821000,
1277629,N,,eProvider Solutions,,,  ,11350669,,0,GUESTUSER,2013-05-17 10:39:21.956000,GUESTUSER,2013-05-17 10:39:21.956000,
1277628,N,,"Gateway EDI, LLC",,,  ,11350668,,9,GUESTUSER,2013-05-23 10:43:33.467000,GUESTUSER,2013-05-17 11:39:06.827000,
1277655,Y,,,,,  ,11350740,,3,GUESTUSER,2014-09-24 12:33:42.554000,GUESTUSER,2013-05-17 15:21:42.556000,
1277293,Y,,,,,  ,11349702,,15,GUESTUSER,2013-05-30 10:54:19.505000,GUESTUSER,2013-05-20 11:56:20.398000,
1277678,Y,,,,,  ,11350802,,7,GUESTUSER,2014-09-24 12:57:49.341000,GUESTUSER,2013-05-21 09:10:07.426000,
1277703,N,EVOLV,,EVOLV,8.5.613,2,11350891,,9,GUESTUSER,2013-08-22 11:21:28.026000,GUESTUSER,2013-05-21 14:33:47.198000,
1276840,N,PC Ace,,Pc Ace,5010,2,11347923,,8,GUESTUSER,2013-05-22 12:35:29.689000,GUESTUSER,2013-05-22 11:55:55.786000,
1277729,N,EVOLV,,EVOLV,8.5.613,2,11351067,,8,GUESTUSER,2013-08-22 11:15:27.695000,GUESTUSER,2013-05-22 14:07:37.880000,
1277745,Y,,,,,  ,11351152,,0,GUESTUSER,2013-05-23 09:35:48.925000,GUESTUSER,2013-05-23 09:35:48.925000,
1277778,Y,,,,,  ,11351272,,0,GUESTUSER,2013-05-24 10:51:44.830000,GUESTUSER,2013-05-24 10:51:44.830000,
1277791,Y,,,,,  ,11351298,,0,GUESTUSER,2013-05-24 12:17:10.394000,GUESTUSER,2013-05-24 12:17:10.394000,
1277794,Y,,,,,  ,11351301,,0,GUESTUSER,2013-05-24 12:26:40.766000,GUESTUSER,2013-05-24 12:26:40.766000,
1277825,N,,Relay Health ,,,  ,11351384,,4,GUESTUSER,2013-05-28 12:18:16.132000,GUESTUSER,2013-05-28 12:16:39.979000,
1277843,N,PC ACE PRO 32,,PC ACE PRO 32,13.02,3,11351479,,10,GUESTUSER,2013-05-29 12:45:55.254000,GUESTUSER,2013-05-29 12:40:05.380000,
1277836,Y,,,,,  ,11351448,,1,GUESTUSER,2013-05-29 13:40:31.141000,GUESTUSER,2013-05-29 13:39:55.398000,
1277718,N,PC-ACE PRO 32,,PC-ACE PRO 32,13.02,2,11350968,,12,GUESTUSER,2013-06-05 11:37:42.505000,GUESTUSER,2013-05-30 09:07:54.865000,
1277847,N,,Office Ally,,,  ,11351504,,6,GUESTUSER,2013-05-30 10:46:14.845000,GUESTUSER,2013-05-30 09:29:58.572000,
1277860,N,,Office Ally,,,  ,11351589,,5,GUESTUSER,2013-05-30 11:41:27.830000,GUESTUSER,2013-05-30 11:36:43.222000,
1278013,N,,Healthfusion,,,  ,11352425,,5,GUESTUSER,2013-06-13 13:45:50.192000,GUESTUSER,2013-06-13 13:41:35.494000,
1278046,Y,,,,,  ,11352589,,5,GUESTUSER,2013-06-15 14:32:34.079000,GUESTUSER,2013-06-15 14:26:25.532000,
1278053,Y,,,,,  ,11352624,,3,GUESTUSER,2014-08-18 15:11:14.916000,GUESTUSER,2013-06-17 14:12:47.825000,
1278056,N,Systems Designs Inc,,PC-Ace Pro 32,214,3,11352636,,6,GUESTUSER,2013-06-17 15:59:52.296000,GUESTUSER,2013-06-17 15:51:44.095000,
1278058,N,Systems Designs Inc,,PC-Ace Pro 32,214,3,11352643,,0,GUESTUSER,2013-06-17 16:29:07.031000,GUESTUSER,2013-06-17 16:29:07.031000,
1278060,N,Systems Designs Inc,,PC-Ace Pro 32,214,3,11352646,,0,GUESTUSER,2013-06-17 16:29:07.233000,GUESTUSER,2013-06-17 16:29:07.233000,
1278061,N,Systems Designs Inc,,PC-Ace Pro 32,214,3,11352653,,0,GUESTUSER,2013-06-17 16:29:07.392000,GUESTUSER,2013-06-17 16:29:07.392000,
1278070,Y,,,,,  ,11352686,,7,GUESTUSER,2013-06-18 11:30:05.351000,GUESTUSER,2013-06-18 11:25:47.717000,
1277616,N,MedLink Technologies,,PC-ACE Pro32,2.44.0.100,3,11350632,,0,GUESTUSER,2013-06-18 11:42:56.657000,GUESTUSER,2013-06-18 11:42:56.657000,
1277828,N,MedLink Technologies,,PC-ACE Pro32,2.44.0.100,3,11351409,,0,GUESTUSER,2013-06-18 11:42:57.598000,GUESTUSER,2013-06-18 11:42:57.598000,
1278069,N,,OFFICE ALLEY,,,  ,11352685,,6,GUESTUSER,2013-06-18 12:19:46.049000,GUESTUSER,2013-06-18 12:02:08.438000,
1278072,N,Care Medic System,,Claims Management,12.2.30,1,11352692,,29,GUESTUSER,2013-07-12 12:46:45.712000,GUESTUSER,2013-06-18 13:27:40.037000,
1278073,Y,,,,,  ,11352693,,12,GUESTUSER,2013-10-02 11:00:36.670000,GUESTUSER,2013-06-18 14:26:47.017000,
1278066,Y,,,,,  ,11352678,,17,GUESTUSER,2013-07-10 08:00:02.017000,GUESTUSER,2013-06-18 14:47:43.062000,
1278083,Y,,,,,  ,11352779,,5,GUESTUSER,2013-06-18 16:03:34.225000,GUESTUSER,2013-06-18 15:21:02.932000,
1278086,N,,Healthfusion,,,  ,11352806,,7,GUESTUSER,2013-06-18 15:27:55.800000,GUESTUSER,2013-06-18 15:24:43.636000,
1278089,N,,Healthfusion,,,  ,11352839,,5,GUESTUSER,2013-06-18 16:15:54.212000,GUESTUSER,2013-06-18 16:12:29.677000,
1277931,N,,OFFICE ALLY,,,  ,11351994,,0,GUESTUSER,2013-06-19 11:18:36.567000,GUESTUSER,2013-06-19 11:18:36.567000,
1277972,Y,,,,,  ,11352239,,6,GUESTUSER,2013-06-19 11:53:28.310000,GUESTUSER,2013-06-19 11:45:37.644000,
1278100,Y,,,,,  ,11352901,,8,GUESTUSER,2013-06-26 14:36:37.097000,GUESTUSER,2013-06-19 12:41:50.614000,
1278103,Y,,,,,  ,11352912,,8,GUESTUSER,2013-06-26 14:33:39.169000,GUESTUSER,2013-06-19 13:23:32.313000,
1278105,Y,,,,,  ,11352931,,0,GUESTUSER,2013-06-19 13:57:30.990000,GUESTUSER,2013-06-19 13:57:30.990000,
1278107,Y,,,,,  ,11352936,,0,GUESTUSER,2013-06-19 14:22:55.849000,GUESTUSER,2013-06-19 14:22:55.849000,
1278088,Y,,,,,  ,11352834,,8,GUESTUSER,2014-09-25 12:57:51.196000,GUESTUSER,2013-06-19 14:54:30.653000,
1278114,N,,Healthfusion,,,  ,11353010,,6,GUESTUSER,2013-06-19 16:11:41.572000,GUESTUSER,2013-06-19 16:09:24.639000,
1278116,Y,,,,,  ,11353025,,7,GUESTUSER,2013-06-20 09:59:47.549000,GUESTUSER,2013-06-20 09:27:30.173000,
1278117,N,,EMDEON,,,  ,11353031,,9,GUESTUSER,2013-07-16 08:21:06.442000,GUESTUSER,2013-06-20 09:44:47.757000,
1278126,N,,Emdeon,,,  ,11353068,,7,GUESTUSER,2013-06-20 12:42:51.801000,GUESTUSER,2013-06-20 12:34:16.539000,
1278127,N,,Medassets,,,  ,11353074,,5,GUESTUSER,2013-06-20 14:49:07.612000,GUESTUSER,2013-06-20 14:28:04.023000,
1278137,N,,Healthfusion,,,  ,11353114,,6,GUESTUSER,2013-06-20 16:34:07.773000,GUESTUSER,2013-06-20 16:16:35.538000,
1278140,N,,Medassets,,,  ,11353146,,11,GUESTUSER,2013-06-25 14:59:33.507000,GUESTUSER,2013-06-21 11:10:33.321000,
1278142,N,,Core Solution,,,  ,11353158,,7,GUESTUSER,2013-06-21 13:10:22.010000,GUESTUSER,2013-06-21 13:02:23.752000,
1278156,N,Noridian,,PC Ace,32,2,11353208,,0,GUESTUSER,2013-06-24 10:16:50.656000,GUESTUSER,2013-06-24 10:16:50.656000,
1278171,N,,"Gateway EDI, LLC",,,  ,11353358,,0,GUESTUSER,2013-06-24 14:58:23.587000,GUESTUSER,2013-06-24 14:58:23.587000,
1278173,N,,"Gateway EDI, LLC",,,  ,11353362,,0,GUESTUSER,2013-06-24 15:17:55.066000,GUESTUSER,2013-06-24 15:17:55.066000,
1276764,N,,GATEWAY EDI,,,  ,11347664,,5,GUESTUSER,2013-04-11 09:54:30.297000,GUESTUSER,2013-04-09 14:13:23.218000,
1276779,N,,Gateway EDI,,,  ,11347712,,6,GUESTUSER,2013-04-09 15:49:47.994000,GUESTUSER,2013-04-09 15:47:24.508000,
1276811,Y,,,,,  ,11347817,,0,GUESTUSER,2013-04-11 12:55:44.374000,GUESTUSER,2013-04-11 12:55:44.374000,
1276812,Y,,,,,  ,11347819,,2,GUESTUSER,2013-04-11 13:41:39.014000,GUESTUSER,2013-04-11 13:35:30.471000,
1276816,Y,,,,,  ,11347828,,6,GUESTUSER,2014-08-19 10:47:39.777000,GUESTUSER,2013-04-11 15:34:00.298000,
1276815,N,Mckesson Pharmacy Systems,,Pharmaserv,6.2.1,4,11347827,,9,GUESTUSER,2013-10-25 16:36:42.889000,GUESTUSER,2013-04-11 15:51:46.289000,
1276790,N,EDISS,,PCACE pro 32 Claim Management System,2.52.0.100,3,11347741,,5,GUESTUSER,2014-06-18 15:50:45.880000,GUESTUSER,2013-04-12 14:54:36.841000,
1276843,Y,,,,,  ,11347932,,3,GUESTUSER,2013-04-16 12:30:47.759000,GUESTUSER,2013-04-16 12:27:21.514000,
1276825,N,Caremark LLC ,,Day tech corp,5010,1,11347856,,6,GUESTUSER,2013-05-28 14:04:55.039000,GUESTUSER,2013-04-16 13:06:06.730000,
1276847,N,CCS Medical,,PIMS,11.187,4,11347941,,26,GUESTUSER,2013-06-14 11:43:35.917000,GUESTUSER,2013-04-16 15:46:22.397000,
1276858,N,EMDEON,,MEDWARE,8.0,3,11347991,,0,GUESTUSER,2013-04-17 10:49:10.580000,GUESTUSER,2013-04-17 10:49:10.580000,
1276860,N,,emdeon ,,,  ,11348007,,16,GUESTUSER,2013-04-24 10:39:13.507000,GUESTUSER,2013-04-17 11:39:30.165000,
1276852,Y,,,,,  ,11347963,,173,GUESTUSER,2013-07-16 15:24:48.460000,GUESTUSER,2013-04-17 11:55:00.903000,
1276864,Y,,,,,  ,11348030,,1,GUESTUSER,2013-04-17 16:18:45.114000,GUESTUSER,2013-04-17 15:28:50.615000,
1276869,N,,RelayHealth,,,  ,11348053,,35,GUESTUSER,2013-08-05 10:28:04.525000,GUESTUSER,2013-04-17 16:35:39.191000,
1276863,N,,Gateway,,,  ,11348026,,5,GUESTUSER,2013-04-18 10:58:37.990000,GUESTUSER,2013-04-18 10:47:52.994000,
1276876,N,,Gateway,,,  ,11348089,,6,GUESTUSER,2013-04-29 09:06:20.859000,GUESTUSER,2013-04-18 11:20:12.991000,
1276885,N,,RelayHealth,,,  ,11348122,,5,GUESTUSER,2013-04-18 14:39:09.937000,GUESTUSER,2013-04-18 14:36:54.942000,
1276889,N,,RelayHealth,,,  ,11348184,,0,GUESTUSER,2013-04-18 15:15:14.756000,GUESTUSER,2013-04-18 15:15:14.756000,
1276884,N,American Health Tech,,LTC,8.8.4.500,2,11348121,,4,GUESTUSER,2013-07-01 11:40:20.714000,GUESTUSER,2013-04-18 15:21:23.225000,
1276902,N,,RelayHealth,,,  ,11348256,,0,GUESTUSER,2013-04-19 11:15:44.309000,GUESTUSER,2013-04-19 11:15:44.309000,
1276883,Y,,,,,  ,11348120,,3,GUESTUSER,2013-04-19 09:37:11.534000,GUESTUSER,2013-04-19 09:32:32.661000,
1276917,N,,RelayHealth,,,  ,11348304,,5,GUESTUSER,2013-04-19 14:40:26.111000,GUESTUSER,2013-04-19 14:39:51.453000,
1276903,N,,RelayHealth,,,  ,11348258,,0,GUESTUSER,2013-04-19 11:15:44.566000,GUESTUSER,2013-04-19 11:15:44.566000,
1276905,N,,RelayHealth,,,  ,11348262,,0,GUESTUSER,2013-04-19 11:15:44.778000,GUESTUSER,2013-04-19 11:15:44.778000,
1276930,Y,,,,,  ,11348359,,4,GUESTUSER,2013-04-22 10:55:35.305000,GUESTUSER,2013-04-22 10:44:54.165000,
1276866,N,"WesCom Solutions, Inc",,Point Click Care,3.6.3.2,2,11348037,,57,GUESTUSER,2013-09-17 16:32:20.200000,GUESTUSER,2013-04-22 16:48:08.479000,
1276953,N,,,,,  ,11348473,,0,GUESTUSER,2013-04-23 11:14:01.264000,GUESTUSER,2013-04-23 11:14:01.264000,
1276944,N,Allscripts,,PRO EHR,9.10.3 ,1,11348400,,5,GUESTUSER,2013-04-25 14:22:52.915000,GUESTUSER,2013-04-23 11:14:54.527000,
1276969,Y,,,,,  ,11348534,,5,GUESTUSER,2014-07-24 15:01:51.788000,GUESTUSER,2013-04-23 12:00:58.595000,
1276970,Y,,,,,  ,11348535,,3,GUESTUSER,2014-07-24 15:03:50.986000,GUESTUSER,2013-04-23 12:01:54.792000,
1276781,N,Noridian,,PCACE,32,2,11347718,,25,GUESTUSER,2013-06-18 16:08:48.756000,GUESTUSER,2013-04-23 15:09:21.537000,
1276979,N,,Procentive,,,  ,11348570,,11,GUESTUSER,2013-07-16 13:49:51.455000,GUESTUSER,2013-04-23 15:16:00.810000,
1277049,N,Allscripts,,PRO EHR,9.10.3,1,11348870,,2,GUESTUSER,2013-04-26 12:01:45.790000,GUESTUSER,2013-04-26 11:58:54.069000,
1277057,Y,,,,,  ,11348904,,12,GUESTUSER,2013-07-18 09:44:46.890000,GUESTUSER,2013-04-26 13:44:21.877000,
1277062,N,,Emdeon,,,  ,11348923,,8,GUESTUSER,2013-04-26 15:03:48.070000,GUESTUSER,2013-04-26 14:45:30.838000,
1277063,N,,Kareo,,,  ,11348929,,10,GUESTUSER,2013-05-02 12:22:08.632000,GUESTUSER,2013-04-26 15:16:43.647000,
1277069,Y,,,,,  ,11348948,,10,GUESTUSER,2013-04-29 10:10:37.700000,GUESTUSER,2013-04-29 09:11:16.857000,
1277068,Y,,,,,  ,11348947,,8,GUESTUSER,2013-05-17 11:44:55.941000,GUESTUSER,2013-04-29 09:20:39.948000,
1277073,Y,,,,,  ,11348959,,1,GUESTUSER,2013-04-29 11:01:37.967000,GUESTUSER,2013-04-29 10:58:48.212000,
1277083,Y,,,,,  ,11349006,,2,GUESTUSER,2013-04-29 15:54:39.222000,GUESTUSER,2013-04-29 15:52:47.508000,
1277006,Y,,,,,  ,11348689,,23,GUESTUSER,2013-05-01 09:41:12.862000,GUESTUSER,2013-04-29 16:03:39.482000,
1277081,Y,,,,,  ,11348998,,3,GUESTUSER,2013-04-30 10:15:33.059000,GUESTUSER,2013-04-30 09:59:20.940000,
1277090,Y,,,,,  ,11349033,,2,GUESTUSER,2013-04-30 12:41:43.469000,GUESTUSER,2013-04-30 12:39:37.812000,
1277140,Y,,,,,  ,11349154,,2,GUESTUSER,2013-05-01 14:31:47.434000,GUESTUSER,2013-05-01 14:32:16.920000,
1277020,N,,Healthfusion,,,  ,11348727,,47,GUESTUSER,2013-05-03 14:47:59.231000,GUESTUSER,2013-05-02 10:02:02.286000,
1276780,Y,,,,,  ,11347713,,7,GUESTUSER,2013-05-02 12:01:05.158000,GUESTUSER,2013-05-02 11:46:28.128000,
1277192,N,EPIC,,Willow,2012,2,11349296,,36,GUESTUSER,2013-08-23 13:54:37.851000,GUESTUSER,2013-05-02 13:18:55.479000,
1277222,N,EDISS,,PC-ACE Pro 32,5010,2,11349392,,10,GUESTUSER,2013-05-13 09:42:13.687000,GUESTUSER,2013-05-03 09:01:37.146000,
1277243,Y,,,,,  ,11349554,,5,GUESTUSER,2013-05-06 08:44:15.420000,GUESTUSER,2013-05-06 08:18:24.729000,
1277248,Y,,,,,  ,11349578,,8,GUESTUSER,2013-05-06 10:02:18.640000,GUESTUSER,2013-05-06 09:01:08.651000,
1277333,Y,,,,,  ,11349903,,5,GUESTUSER,2013-05-07 11:09:10.112000,GUESTUSER,2013-05-07 10:52:20.657000,
1277336,Y,,,,,  ,11349916,,4,GUESTUSER,2013-05-07 11:22:57.263000,GUESTUSER,2013-05-07 11:21:55.272000,
1277338,Y,,,,,  ,11349920,,3,GUESTUSER,2013-05-07 11:32:26.252000,GUESTUSER,2013-05-07 11:31:15.036000,
1276831,N,,eProvider Solutions,,,  ,11347891,,0,GUESTUSER,2013-05-06 13:35:09.898000,GUESTUSER,2013-05-06 13:35:09.898000,
1277251,N,,eProvider Solutions,,,  ,11349586,,0,GUESTUSER,2013-05-06 13:35:10.142000,GUESTUSER,2013-05-06 13:35:10.142000,
1277253,N,,eProvider Solutions,,,  ,11349591,,0,GUESTUSER,2013-05-06 13:35:10.379000,GUESTUSER,2013-05-06 13:35:10.379000,
1277254,N,,eProvider Solutions,,,  ,11349593,,0,GUESTUSER,2013-05-06 13:35:10.613000,GUESTUSER,2013-05-06 13:35:10.613000,
1277255,N,,eProvider Solutions,,,  ,11349595,,0,GUESTUSER,2013-05-06 13:35:10.791000,GUESTUSER,2013-05-06 13:35:10.791000,
1277257,N,,eProvider Solutions,,,  ,11349599,,0,GUESTUSER,2013-05-06 13:35:11.194000,GUESTUSER,2013-05-06 13:35:11.194000,
1277259,N,,eProvider Solutions,,,  ,11349608,,0,GUESTUSER,2013-05-06 13:35:11.462000,GUESTUSER,2013-05-06 13:35:11.462000,
1277262,N,,eProvider Solutions,,,  ,11349612,,0,GUESTUSER,2013-05-06 13:35:11.746000,GUESTUSER,2013-05-06 13:35:11.746000,
1277263,N,,eProvider Solutions,,,  ,11349619,,0,GUESTUSER,2013-05-06 13:35:12.032000,GUESTUSER,2013-05-06 13:35:12.032000,
1277265,N,,eProvider Solutions,,,  ,11349634,,0,GUESTUSER,2013-05-06 13:35:12.336000,GUESTUSER,2013-05-06 13:35:12.336000,
1277266,N,,eProvider Solutions,,,  ,11349636,,0,GUESTUSER,2013-05-06 13:35:12.652000,GUESTUSER,2013-05-06 13:35:12.652000,
