p_rpt_cms_upd_sk,p_rec_type,p_iface_prcs_dt,p_mmis_id,p_prov_nam,p_err_msg_text,l_hibernate_ver_num,g_aud_add_user_id,g_aud_add_ts
308, ,2025-09-22,1466542,True North Chiropractic,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
309, ,2025-09-22,1466743,Lakewood Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
310, ,2025-09-22,1465820,Ahmann Eyecare PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
311, ,2025-09-22,1468976,Bismarck Psychological Associates PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
312, ,2025-09-22,1473723,Elite Eye Care PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
313, ,2025-09-22,1475795,Devils Lake Psychological Services PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
314, ,2025-09-22,1473168,Precision Therapy PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
315, ,2025-09-22,1465512,K Group PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
316, ,2025-09-22,1467532,Kathryn Kram Chiropractic,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
317, ,2025-09-22,1475234,Vision Source Minot PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
318, ,2025-09-22,1473721,MCBW Chiropractic PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
319, ,2025-09-22,1473010,Balance Restored Chiropractic PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
320, ,2025-09-22,1470782,Village Family Service Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
321, ,2025-09-22,1475213,Blue Apple Wellness LLP,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
322, ,2025-09-22,1474643,Peak Chiropractic Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
323, ,2025-09-22,1469002,Eaton Dental PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
324, ,2025-09-22,1473722,Institute for Chiropractic Health and Wellness Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
325, ,2025-09-22,1474536,Blue Apple Wellness LLP,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
326, ,2025-09-22,1477793,Eye Consultants of Fargo PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
327, ,2025-09-22,1472889,Hochhalter Chiropractic PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
328, ,2025-09-22,1474356,Hetland Ear Nose Throat PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
329, ,2025-09-22,1474467,Little Missouri Chiropractic PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
330, ,2025-09-22,1471124,Carpell PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
331, ,2025-09-22,1477111,Vivid Vision Care PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
332, ,2025-09-22,1474464,Kelly Chiropractic Center PA,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
333, ,2025-09-22,1472887,Chiropractic Arts Clinic LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
334, ,2025-09-22,1470873,Premier Chiropractic PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
335, ,2025-09-22,1472620,Horace Chiropractic PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
336, ,2025-09-22,1469370,Bladder Care Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
337, ,2025-09-22,1470795,Sabourin Chiropractic Clinic PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
338, ,2025-09-22,1473169,Complete Health PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
339, ,2025-09-22,1479795,CSSA LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
340, ,2025-09-22,1482814,PAM Physician Enterprise,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
341, ,2025-09-22,1478683,Red River Valley Health Care PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
342, ,2025-09-22,1483467,Bismarck Eye Care PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
343, ,2025-09-22,1473293,Marz Chiropractic PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
344, ,2025-09-22,1488124,Neuromonitoring Services of America Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
345, ,2025-09-22,1487441,Avera McKennan,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
346, ,2025-09-22,1464742,Avera McKennan,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
347, ,2025-09-22,1480248,Melissa Anderson Psychological Services PLLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
348, ,2025-09-22,1453330,Psychiatry Networks Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
349, ,2025-09-22,1481332,Faculty Physicians and Surgeons of LLUSM,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
350, ,2025-09-22,1462248,Minnesota Gastroenterology PA,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
351, ,2025-09-22,1484039,Fairview Health Services,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
352, ,2025-09-22,1490762,Thomas J Rene OD PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
353, ,2025-09-22,1461895,Bismarck Eyecare PC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
354, ,2025-09-22,1454326,Guy K Slann,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
355, ,2025-09-22,1462465,North Dakota State Hospital,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
356, ,2025-09-22,1464413,PSJ Acquisition LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
357, ,2025-09-22,1473752,Sanford Health Network North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
358, ,2025-09-22,1482824,Poudre Valley Healthcare Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
359, ,2025-09-22,1460682,TRINITY HOSPITALS,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
360, ,2025-09-22,1480027,Altru Health System,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
361, ,2025-09-22,1463968,Fairview Health Services,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
362, ,2025-09-22,1451418,Upper Missouri Dist Health Unit,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
363, ,2025-09-22,1483956,Sidney C Rubenstein,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
364, ,2025-09-22,1457462,Sanford Clinic North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
365, ,2025-09-22,1461938,Natera Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
366, ,2025-09-22,1454341,Inform Diagnostics Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
367, ,2025-09-22,1452970,Accupath Diagnostic Laboratories Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
368, ,2025-09-22,1464752,GeneDX LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
369, ,2025-09-22,1464222,Quest Diagnostics Nichols Institute Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
370, ,2025-09-22,1463760,Bakotic Pathology Associates LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
371, ,2025-09-22,1459497,Esoterix Genetic Laboratories Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
372, ,2025-09-22,1476323,Sanford Clinic,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
373, ,2025-09-22,1476652,OneOme Holdings LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
374, ,2025-09-22,1471968,Neogenomics Laboratories Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
375, ,2025-09-22,1469009,Aegis Sciences Corporation,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
376, ,2025-09-22,1476250,Neogenomics Laboratories Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
377, ,2025-09-22,1477610,North Central Florida Neurodiagnostic Services LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
378, ,2025-09-22,1472618,BioReference Health LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
379, ,2025-09-22,1483227,Aspira Labs Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
380, ,2025-09-22,1482763,Exact Sciences Laboratories LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
381, ,2025-09-22,1481340,Spector Scientific Lab Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
382, ,2025-09-22,1480773,Aegis Sciences Corporation,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
383, ,2025-09-22,1482177,Mako Medical Laboratories LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
384, ,2025-09-22,1479825,Religen,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
495, ,2025-09-22,1458721,Gregory S Volk,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
496, ,2025-09-22,1465431,Dion Darveaux,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
497, ,2025-09-22,1465304,Quentin N Burdick Comprehensive,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
498, ,2025-09-22,1469059,Spirit Lake Tribe,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
499, ,2025-09-22,1465517,Trenton Indian Service Area,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
500, ,2025-09-22,1487984,Woodrow Wilson Keeble Memorial Health Care Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
501, ,2025-09-22,1454603,Cooperstown Medical Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
502, ,2025-09-22,1458233,Pembina County Memorial Hospital Association,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
503, ,2025-09-22,1462652,Warren Community Hospital Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
504, ,2025-09-22,1454719,Christian Unity Hospital Corporation,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
505, ,2025-09-22,1459013,Mountrail County Medical Center Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
506, ,2025-09-22,1460641,Trinity Kenmare Hospital,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
507, ,2025-09-22,1464207,Northwood Deaconess Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
508, ,2025-09-22,1463889,Northwood Deaconess Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
509, ,2025-09-22,1460324,St Josephs Hospital and Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
510, ,2025-09-22,1464623,Linton Hospital,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
511, ,2025-09-22,1460050,Oakes Community Hospital,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
512, ,2025-09-22,1473552,Sanford Health Network North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
513, ,2025-09-22,1471065,Northwood Deaconess Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
514, ,2025-09-22,1473551,Sanford Health Network North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
515, ,2025-09-22,1474116,Sidney Health Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
516, ,2025-09-22,1470144,Cavalier County Memorial Hospital Association,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
517, ,2025-09-22,1473553,Sanford Health Network North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
518, ,2025-09-22,1488011,Sanford Medical Center Fargo,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
519, ,2025-09-22,1481734,Ashley Medical Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
520, ,2025-09-22,1478793,Sanford Clinic North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
521, ,2025-09-22,1488015,Sanford Medical Center Fargo,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
522, ,2025-09-22,1488014,Sanford Medical Center Fargo,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
523, ,2025-09-22,1488006,Sanford Medical Center Fargo,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
524, ,2025-09-22,1490124,Altru Health System,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
525, ,2025-09-22,1450792,Virtual Radiologic Professionals LLC,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
526, ,2025-09-22,1457594,Sanford Clinic North,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
527, ,2025-09-22,1452322,Lutheran Charity Association,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
528, ,2025-09-22,1455073,Consulting Radiologists Ltd,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
529, ,2025-09-22,1467285,Richard P Boesch,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
530, ,2025-09-22,1463197,Quentin N Burdick Comprehensive,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
531, ,2025-09-22,1451423,Gold Cross Ambulance Service,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
532, ,2025-09-22,1452464,Cavalier County Memorial Hospital Association,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
533, ,2025-09-22,1462653,Warren Community Hospital Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
534, ,2025-09-22,1463170,HCMC Emergency Medical Services,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
535, ,2025-09-22,1460574,Hankinson Ambulance District,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
536, ,2025-09-22,1460652,Trinity Hospitals,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
537, ,2025-09-22,1460013,Ringdahl Ambulance Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
538, ,2025-09-22,1459990,Crookston Area Ambulance Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
539, ,2025-09-22,1463520,City of Barnesville,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
540, ,2025-09-22,1458943,Linton Hospital,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
541, ,2025-09-22,1456196,Ambulance Service Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
542, ,2025-09-22,1460977,FM Ambulance Services Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
543, ,2025-09-22,1473224,Larimore Ambulance Service Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
544, ,2025-09-22,1471088,City of Warroad,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
545, ,2025-09-22,1485818,RWF Enterprises Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
546, ,2025-09-22,1484441,Westhope Ambulance Service,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
547, ,2025-09-22,1461431,Amber Bossert,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
548, ,2025-09-22,1473083,Heather L Howard,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
549, ,2025-09-22,1474625,April J Mettler,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
550, ,2025-09-22,1467070,Daniel W Johnson,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
551, ,2025-09-22,1454975,The Evangelical Lutheran Good Samaritan Society,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
552, ,2025-09-22,1454983,The Evangelical Lutheran Good Samaritan Society,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
553, ,2025-09-22,1454683,The Evangelical Lutheran Good Samaritan Society,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
554, ,2025-09-22,1456923,American Lutheran Homes Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
555, ,2025-09-22,1458444,Ecumen,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
556, ,2025-09-22,1458444,Ecumen,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
557, ,2025-09-22,1458445,Ecumen,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
558, ,2025-09-22,1458445,Ecumen,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
559, ,2025-09-22,1460208,Towner County Medical Center,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
560, ,2025-09-22,1463120,McKenzie County Healthcare Systems Inc,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
561, ,2025-09-22,1482991,The Evangelical Lutheran Good Samaritan Society,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
562, ,2025-09-22,1466035,Spirit Lake Tribe,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
563, ,2025-09-22,1481823,Solutions Behavioral Healthcare Professionals,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
564, ,2025-09-22,1457557,David J Mach,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
565, ,2025-09-22,1489747,Amy P Shah,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
566, ,2025-09-22,1491335,Tara L Broadwater,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
567, ,2025-09-22,1479081,Daniel J Weisdorf,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
568, ,2025-09-22,1465279,David J Sas,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
569, ,2025-09-22,1455516,John T Sanders,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
570, ,2025-09-22,1454903,Christian Unity Hospital Corporation,ND-MSG-02-8610-Revalidation DT Updated,0,B-IF-CMS-RVL_IB_1568478.00,2025-09-22 20:03:07.559157
