p_sys_id,p_req_attach_sk,p_attach_ty_cd,p_attach_recd_ind,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1279756,16413,27,Y,0,PJHEID,2013-09-13 12:34:00.564000,PJHEID,2013-09-13 12:34:00.564000
1279758,16414,58,Y,0,PJHEID,2013-09-13 12:37:03.653000,PJHEID,2013-09-13 12:37:03.653000
1279758,16415,27,Y,0,PJHEID,2013-09-13 12:37:03.654000,PJHEID,2013-09-13 12:37:03.654000
1279803,16423,27,Y,0,PJHEID,2013-09-13 12:50:01.542000,PJHEID,2013-09-13 12:50:01.542000
1279629,16599,05,Y,0,PJHEID,2013-09-27 10:00:24.291000,PJHEID,2013-09-27 10:00:24.291000
1279629,16600,27,Y,0,PJHEID,2013-09-27 10:00:24.294000,PJHEID,2013-09-27 10:00:24.294000
1279629,16601,58,Y,0,PJHEID,2013-09-27 10:00:24.295000,PJHEID,2013-09-27 10:00:24.295000
1279061,16607,58,Y,0,JMLAGRO,2013-09-27 11:01:05.188000,JMLAGRO,2013-09-27 11:01:05.188000
1279061,16608,27,Y,0,JMLAGRO,2013-09-27 11:01:05.189000,JMLAGRO,2013-09-27 11:01:05.189000
1279053,16611,58,Y,0,JMLAGRO,2013-09-27 11:17:24.920000,JMLAGRO,2013-09-27 11:17:24.920000
1279053,16612,27,Y,0,JMLAGRO,2013-09-27 11:17:24.920000,JMLAGRO,2013-09-27 11:17:24.920000
1279581,16613,05,Y,0,PJHEID,2013-09-27 11:18:38.640000,PJHEID,2013-09-27 11:18:38.640000
1279581,16614,27,Y,0,PJHEID,2013-09-27 11:18:38.640000,PJHEID,2013-09-27 11:18:38.640000
1279581,16615,58,Y,0,PJHEID,2013-09-27 11:18:38.640000,PJHEID,2013-09-27 11:18:38.640000
1162947,16618,58,Y,0,PJHEID,2013-09-27 11:21:00.036000,PJHEID,2013-09-27 11:21:00.036000
1162947,16619,27,Y,0,PJHEID,2013-09-27 11:21:00.036000,PJHEID,2013-09-27 11:21:00.036000
1162947,16620,05,Y,0,PJHEID,2013-09-27 11:21:00.037000,PJHEID,2013-09-27 11:21:00.037000
1278984,16625,58,Y,0,JMLAGRO,2013-09-27 11:27:32.837000,JMLAGRO,2013-09-27 11:27:32.837000
1278984,16626,27,Y,0,JMLAGRO,2013-09-27 11:27:32.837000,JMLAGRO,2013-09-27 11:27:32.837000
1279186,16682,05,Y,0,PJHEID,2013-10-02 08:34:53.162000,PJHEID,2013-10-02 08:34:53.162000
1276785,16673,05,Y,0,JMLAGRO,2013-10-01 11:07:32.551000,JMLAGRO,2013-10-01 11:07:32.551000
1276785,16674,27,Y,0,JMLAGRO,2013-10-01 11:07:32.551000,JMLAGRO,2013-10-01 11:07:32.551000
1276785,16675,58,Y,0,JMLAGRO,2013-10-01 11:07:32.551000,JMLAGRO,2013-10-01 11:07:32.551000
1003807,16676,05,Y,0,JMLAGRO,2013-10-01 11:09:03.778000,JMLAGRO,2013-10-01 11:09:03.778000
1003807,16677,58,Y,0,JMLAGRO,2013-10-01 11:09:03.778000,JMLAGRO,2013-10-01 11:09:03.778000
1003807,16678,27,Y,0,JMLAGRO,2013-10-01 11:09:03.778000,JMLAGRO,2013-10-01 11:09:03.778000
1279186,16683,27,Y,0,PJHEID,2013-10-02 08:34:53.162000,PJHEID,2013-10-02 08:34:53.162000
1279186,16684,58,Y,0,PJHEID,2013-10-02 08:34:53.163000,PJHEID,2013-10-02 08:34:53.163000
1278540,16748,05,Y,0,JMLAGRO,2013-10-02 15:57:10.696000,JMLAGRO,2013-10-02 15:57:10.696000
1278540,16749,27,Y,0,JMLAGRO,2013-10-02 15:57:10.696000,JMLAGRO,2013-10-02 15:57:10.696000
1278540,16750,58,Y,0,JMLAGRO,2013-10-02 15:57:10.697000,JMLAGRO,2013-10-02 15:57:10.697000
1000475,16768,27,Y,0,JMLAGRO,2013-10-03 10:03:04.322000,JMLAGRO,2013-10-03 10:03:04.322000
1000475,16769,58,Y,0,JMLAGRO,2013-10-03 10:03:04.322000,JMLAGRO,2013-10-03 10:03:04.322000
1003569,16772,27,Y,0,JMLAGRO,2013-10-03 10:37:48.368000,JMLAGRO,2013-10-03 10:37:48.368000
1003569,16773,58,Y,0,JMLAGRO,2013-10-03 10:37:48.368000,JMLAGRO,2013-10-03 10:37:48.368000
1278983,16776,58,Y,0,JMLAGRO,2013-10-03 10:49:16.737000,JMLAGRO,2013-10-03 10:49:16.737000
1278983,16777,27,Y,0,JMLAGRO,2013-10-03 10:49:16.738000,JMLAGRO,2013-10-03 10:49:16.738000
1169943,16778,27,Y,0,JMLAGRO,2013-10-03 10:50:09.254000,JMLAGRO,2013-10-03 10:50:09.254000
1169943,16779,58,Y,0,JMLAGRO,2013-10-03 10:50:09.255000,JMLAGRO,2013-10-03 10:50:09.255000
1169272,16782,27,Y,0,JMLAGRO,2013-10-03 11:02:05.969000,JMLAGRO,2013-10-03 11:02:05.969000
