p_indiv_grp_cd,p_ty_cd,p_specl_cd,p_txnmy_cd,l_hibernate_ver_num,g_aud_add_ts,g_aud_add_user_id,g_aud_ts,g_aud_user_id
I,020,259,207ZP0102X,0,2015-10-09 07:35:54.659000,CKRAFT,2015-10-09 07:35:54.659000,CKRAFT
I,012,515,1223X0400X,0,2015-10-15 12:18:54.120000,CKRAFT,2015-10-15 12:18:54.120000,CKRAFT
I,036,516,363LA2100X,0,2015-10-19 08:18:14.318000,CKRAFT,2015-10-19 08:18:14.318000,CKRAFT
G,028,517,282NC2000X,0,2015-10-26 07:29:40.756000,CKRAFT,2015-10-26 07:29:40.756000,CKRAFT
I,036,518,363AM0700X,0,2015-11-20 10:00:35.157000,CKRAFT,2015-11-20 10:00:35.157000,CKRAFT
I,020,520,207QS0010X,0,2015-11-20 11:06:17.235000,CKRAFT,2015-11-20 11:06:17.235000,CKRAFT
I,020,521,2084S0012X,0,2015-11-23 07:39:48.593000,CKRAFT,2015-11-23 07:39:48.593000,CKRAFT
I,020,522,2084N0402X,0,2015-11-23 07:50:16.469000,CKRAFT,2015-11-23 07:50:16.469000,CKRAFT
I,010,523,103TC2200X,0,2015-11-23 08:03:20.004000,CKRAFT,2015-11-23 08:03:20.004000,CKRAFT
I,020,524,208VP0014X,0,2015-11-25 08:04:25.433000,CKRAFT,2015-11-25 08:04:25.433000,CKRAFT
I,020,525,2086S0122X,0,2015-11-25 08:37:10.327000,CKRAFT,2015-11-25 08:37:10.327000,CKRAFT
G,026,527,261QC0050X,0,2016-01-13 08:11:12.718000,CKRAFT,2016-01-13 08:11:12.718000,CKRAFT
I,020,526,207XX0005X,0,2015-11-25 10:02:17.416000,CKRAFT,2015-11-25 10:02:17.416000,CKRAFT
I,010,403,106H00000X,0,2015-12-07 15:56:18.391000,CKRAFT,2015-12-07 15:56:18.391000,CKRAFT
I,036,519,363AS0400X,0,2016-01-04 13:42:49.880000,CKRAFT,2016-01-04 13:42:49.880000,CKRAFT
G,026,528,261QM1300X,0,2016-01-14 11:15:27.345000,CKRAFT,2016-01-14 11:15:27.345000,CKRAFT
I,020,529,207RX0202X,0,2016-01-26 14:59:17.196000,CKRAFT,2016-01-26 14:59:17.196000,CKRAFT
I,020,530,207VE0102X,0,2016-01-26 16:29:42.190000,CKRAFT,2016-01-26 16:29:42.190000,CKRAFT
I,020,532,2081P2900X,0,2016-02-02 09:43:49.258000,CKRAFT,2016-02-02 09:43:49.258000,CKRAFT
G,047,288,261QU0200X,0,2016-01-26 16:34:58.431000,CKRAFT,2016-01-26 16:34:58.431000,CKRAFT
I,036,531,363LN0000X,0,2016-01-28 07:46:07.190000,CKRAFT,2016-01-28 07:46:07.190000,CKRAFT
I,020,533,2083X0100X,0,2016-02-02 11:07:16.401000,CKRAFT,2016-02-02 11:07:16.401000,CKRAFT
I,020,534,2084N0600X,0,2016-02-02 11:07:54.221000,CKRAFT,2016-02-02 11:07:54.221000,CKRAFT
I,036,535,363LP1700X,0,2016-02-02 12:54:22.224000,CKRAFT,2016-02-02 12:54:22.224000,CKRAFT
I,036,536,363LX0106X,0,2016-02-02 12:55:04.462000,CKRAFT,2016-02-02 12:55:04.462000,CKRAFT
I,036,537,364SP0808X,0,2016-02-02 13:26:14.298000,CKRAFT,2016-02-02 13:26:14.298000,CKRAFT
I,012,538,1223P0106X,0,2016-02-04 13:41:12.918000,CKRAFT,2016-02-04 13:41:12.918000,CKRAFT
I,020,539,2086S0102X,0,2016-02-04 13:42:10.047000,CKRAFT,2016-02-04 13:42:10.047000,CKRAFT
I,021,540,213ES0131X,0,2016-04-11 14:22:23.563000,CKRAFT,2016-04-11 14:22:23.563000,CKRAFT
I,021,541,213ES0103X,0,2016-04-11 14:22:56.127000,CKRAFT,2016-04-11 14:22:56.127000,CKRAFT
I,020,542,2080H0002X,0,2016-04-11 15:02:28.149000,CKRAFT,2016-04-11 15:02:28.149000,CKRAFT
I,010,543,103TC0700X,0,2016-04-12 14:06:46.958000,CKRAFT,2016-04-12 14:06:46.958000,CKRAFT
G,032,544,320800000X,0,2016-05-04 08:26:26.723000,CKRAFT,2016-05-04 08:26:26.723000,CKRAFT
I,020,546,2086S0105X,0,2016-05-19 12:42:12.934000,CKRAFT,2016-05-19 12:42:12.934000,CKRAFT
I,020,545,207VH0002X,0,2016-05-19 12:42:54.827000,CKRAFT,2016-05-19 12:42:54.827000,CKRAFT
I,036,547,364SP0809X,0,2016-05-19 12:43:57.791000,CKRAFT,2016-05-19 12:43:57.791000,CKRAFT
I,020,548,2081S0010X,0,2016-05-19 13:04:52.618000,CKRAFT,2016-05-19 13:04:52.618000,CKRAFT
I,020,549,207YX0905X,0,2016-05-19 13:05:49.726000,CKRAFT,2016-05-19 13:05:49.726000,CKRAFT
G,047,387,347C00000X,0,2016-07-15 10:39:18.301000,CKRAFT,2016-07-15 10:39:18.301000,CKRAFT
I,036,550,364SA2200X,0,2016-09-29 08:38:50.302000,CKRAFT,2016-09-29 08:38:50.302000,CKRAFT
I,036,551,363LG0600X,0,2016-10-05 07:11:30.945000,CKRAFT,2016-10-05 07:11:30.945000,CKRAFT
I,020,552,2084V0102X,0,2016-10-05 07:57:27.345000,CKRAFT,2016-10-05 07:57:27.345000,CKRAFT
I,020,553,207VG0400X,0,2016-10-05 07:58:00.739000,CKRAFT,2016-10-05 07:58:00.739000,CKRAFT
I,020,558,2080S0012X,0,2016-12-07 13:11:18.906000,CKRAFT,2016-12-07 13:11:18.906000,CKRAFT
I,036,559,364SX0200X,0,2016-12-22 07:35:00.057000,CKRAFT,2016-12-22 07:35:00.057000,CKRAFT
I,020,560,207ZH0000X,0,2017-02-16 13:22:24.188000,CKRAFT,2017-02-16 13:22:24.188000,CKRAFT
I,020,561,2080P0204X,0,2017-03-24 10:35:17.172000,CKRAFT,2017-03-24 10:35:17.172000,CKRAFT
I,020,562,207QA0401X,0,2017-04-13 08:37:59.773000,CKRAFT,2017-04-13 08:37:59.773000,CKRAFT
I,020,563,207ZB0001X,0,2017-05-08 14:56:25.990000,CKRAFT,2017-05-08 14:56:25.990000,CKRAFT
I,020,564,2080A0000X,0,2017-06-08 11:12:58.560000,CKRAFT,2017-06-08 11:12:58.560000,CKRAFT
I,020,565,207VF0040X,0,2017-06-28 06:59:33.482000,CKRAFT,2017-06-28 06:59:33.482000,CKRAFT
I,010,567,103K00000X,0,2017-06-29 15:56:28.476000,CKRAFT,2017-06-29 15:56:28.476000,CKRAFT
I,020,569,2083P0901X,0,2017-06-29 15:58:24.382000,CKRAFT,2017-06-29 15:58:24.382000,CKRAFT
I,010,566,106E00000X,0,2017-06-30 08:18:39.916000,CKRAFT,2017-06-30 08:18:39.916000,CKRAFT
I,010,568,106S00000X,0,2017-06-30 08:19:01.583000,CKRAFT,2017-06-30 08:19:01.583000,CKRAFT
I,020,570,2084P2900X,0,2017-07-18 10:02:43.264000,CKRAFT,2017-07-18 10:02:43.264000,CKRAFT
G,047,357,251S00000X,0,2017-07-19 12:22:43.742000,CKRAFT,2017-07-19 12:22:43.742000,CKRAFT
G,047,364,261QR0405X,0,2017-07-19 12:23:54.635000,CKRAFT,2017-07-19 12:23:54.635000,CKRAFT
I,020,571,207PH0002X,0,2017-07-31 10:36:42.531000,CKRAFT,2017-07-31 10:36:42.531000,CKRAFT
I,014,572,146L00000X,0,2017-08-24 15:09:17.187000,CKRAFT,2017-08-24 15:09:17.187000,CKRAFT
I,020,573,207LC0200X,0,2017-08-29 13:57:30.937000,CKRAFT,2017-08-29 13:57:30.937000,CKRAFT
I,020,618,2084P0015X,0,2018-01-31 07:56:26.715000,CKRAFT,2018-01-31 07:56:26.715000,CKRAFT
I,017,594,175F00000X,0,2017-10-17 12:59:57.981000,CKRAFT,2017-10-17 12:59:57.981000,CKRAFT
G,031,575,310400000X,0,2017-09-12 11:12:59.730000,CKRAFT,2017-09-12 11:12:59.730000,CKRAFT
I,022,576,2255A2300X,0,2017-09-12 11:14:12.992000,CKRAFT,2017-09-12 11:14:12.992000,CKRAFT
I,023,577,237600000X,0,2017-09-12 13:44:18.307000,CKRAFT,2017-09-12 13:44:18.307000,CKRAFT
I,020,578,207QB0002X,0,2017-09-12 13:45:12.338000,CKRAFT,2017-09-12 13:45:12.338000,CKRAFT
I,019,579,246ZC0007X,0,2017-09-12 13:46:02.790000,CKRAFT,2017-09-12 13:46:02.790000,CKRAFT
I,010,580,101YM0800X,0,2017-09-12 13:46:41.945000,CKRAFT,2017-09-12 13:46:41.945000,CKRAFT
I,020,581,207ZD0900X,0,2017-09-12 13:47:23.841000,CKRAFT,2017-09-12 13:47:23.841000,CKRAFT
I,016,582,163WD0400X,0,2017-09-12 13:48:13.783000,CKRAFT,2017-09-12 13:48:13.783000,CKRAFT
I,020,583,2085U0001X,0,2017-09-12 13:49:00.314000,CKRAFT,2017-09-12 13:49:00.314000,CKRAFT
G,027,584,273100000X,0,2017-09-12 13:49:37.724000,CKRAFT,2017-09-12 13:49:37.724000,CKRAFT
I,017,593,176B00000X,0,2017-10-17 13:00:37.794000,CKRAFT,2017-10-17 13:00:37.794000,CKRAFT
I,020,586,207QG0300X,0,2017-09-12 13:51:31.955000,CKRAFT,2017-09-12 13:51:31.955000,CKRAFT
I,020,587,207RG0300X,0,2017-09-12 14:54:01.522000,CKRAFT,2017-09-12 14:54:01.522000,CKRAFT
I,017,588,174H00000X,0,2017-10-17 13:01:18.592000,CKRAFT,2017-10-17 13:01:18.592000,CKRAFT
G,031,589,315D00000X,0,2017-09-12 14:56:12.139000,CKRAFT,2017-09-12 14:56:12.139000,CKRAFT
I,020,590,207QH0002X,0,2017-09-12 14:57:19.971000,CKRAFT,2017-09-12 14:57:19.971000,CKRAFT
I,020,591,207RH0002X,0,2017-09-12 14:57:57.456000,CKRAFT,2017-09-12 14:57:57.456000,CKRAFT
I,022,592,225700000X,0,2017-09-12 14:58:56.214000,CKRAFT,2017-09-12 14:58:56.214000,CKRAFT
I,017,585,170300000X,0,2017-10-17 13:01:55.368000,CKRAFT,2017-10-17 13:01:55.368000,CKRAFT
I,017,574,171100000X,0,2017-10-17 13:02:40.602000,CKRAFT,2017-10-17 13:02:40.602000,CKRAFT
I,020,595,204D00000X,0,2017-09-12 15:00:27.050000,CKRAFT,2017-09-12 15:00:27.050000,CKRAFT
I,036,596,363LC0200X,0,2017-09-12 15:01:19.279000,CKRAFT,2017-09-12 15:01:19.279000,CKRAFT
I,020,597,207UN0901X,0,2017-09-12 15:02:15.106000,CKRAFT,2017-09-12 15:02:15.106000,CKRAFT
I,013,598,133NN1002X,0,2017-09-12 15:02:53.810000,CKRAFT,2017-09-12 15:02:53.810000,CKRAFT
I,013,599,133N00000X,0,2017-09-12 15:03:16.615000,CKRAFT,2017-09-12 15:03:16.615000,CKRAFT
I,022,600,224Z00000X,0,2017-09-13 07:45:41.777000,CKRAFT,2017-09-13 07:45:41.777000,CKRAFT
I,022,601,225200000X,0,2017-09-13 07:46:38.856000,CKRAFT,2017-09-13 07:46:38.856000,CKRAFT
I,019,602,247100000X,0,2017-09-13 07:47:45.398000,CKRAFT,2017-09-13 07:47:45.398000,CKRAFT
I,020,603,207QS1201X,0,2017-09-13 07:48:57.194000,CKRAFT,2017-09-13 07:48:57.194000,CKRAFT
I,010,604,1041C0700X,0,2017-09-13 07:49:43.185000,CKRAFT,2017-09-13 07:49:43.185000,CKRAFT
I,020,605,207PS0010X,0,2017-09-13 07:50:21.393000,CKRAFT,2017-09-13 07:50:21.393000,CKRAFT
I,024,606,390200000X,0,2017-09-13 07:51:06.209000,CKRAFT,2017-09-13 07:51:06.209000,CKRAFT
I,022,607,225800000X,0,2017-09-13 07:52:02.621000,CKRAFT,2017-09-13 07:52:02.621000,CKRAFT
I,015,608,156FX1700X,0,2017-09-13 07:53:02.812000,CKRAFT,2017-09-13 07:53:02.812000,CKRAFT
I,036,609,367H00000X,0,2017-09-13 07:53:53.231000,CKRAFT,2017-09-13 07:53:53.231000,CKRAFT
I,012,610,124Q00000X,0,2017-09-13 07:54:19.450000,CKRAFT,2017-09-13 07:54:19.450000,CKRAFT
I,019,611,246ZX2200X,0,2017-09-13 08:17:41.728000,CKRAFT,2017-09-13 08:17:41.728000,CKRAFT
I,020,612,2084A2900X,0,2017-09-13 08:18:20.378000,CKRAFT,2017-09-13 08:18:20.378000,CKRAFT
B,017,393,174200000X,0,2017-09-13 08:47:40.581000,CKRAFT,2017-09-13 08:47:40.581000,CKRAFT
I,019,613,246ZS0410X,0,2017-09-13 12:54:07.444000,CKRAFT,2017-09-13 12:54:07.444000,CKRAFT
G,026,509,261QM2800X,0,2017-10-13 09:34:57.125000,CKRAFT,2017-10-13 09:34:57.125000,CKRAFT
I,020,614,207RS0012X,0,2017-11-06 08:12:08.993000,CKRAFT,2017-11-06 08:12:08.993000,CKRAFT
I,020,615,207RA0001X,0,2017-12-11 16:24:29.824000,CKRAFT,2017-12-11 16:24:29.824000,CKRAFT
I,020,616,207WX0107X,0,2017-12-13 13:22:20.448000,CKRAFT,2017-12-13 13:22:20.448000,CKRAFT
I,015,617,152WC0802X,0,2018-01-08 12:54:32.728000,CKRAFT,2018-01-08 12:54:32.728000,CKRAFT
I,036,619,364SF0001X,0,2018-02-07 08:16:08.257000,CKRAFT,2018-02-07 08:16:08.257000,CKRAFT
I,036,635,363LP0222X,0,2020-01-21 08:13:08.981000,CKRAFT,2020-01-21 08:13:08.981000,CKRAFT
I,020,663,207ND0101X,0,2021-10-12 10:46:04.421000,CKRAFT,2021-10-12 10:46:04.421000,CKRAFT
I,017,781,174N00000X,0,2023-05-17 13:11:13.661000,CKRAFT,2023-05-17 13:11:13.661000,CKRAFT
I,017,787,173F00000X,0,2023-05-17 13:14:23.747000,CKRAFT,2023-05-17 13:14:23.747000,CKRAFT
I,017,788,1744G0900X,0,2023-05-17 13:14:46.208000,CKRAFT,2023-05-17 13:14:46.208000,CKRAFT
I,019,804,2471M2300X,0,2023-05-25 09:17:13.744000,CKRAFT,2023-05-25 09:17:13.744000,CKRAFT
I,019,810,2471V0105X,0,2023-05-25 09:18:42.946000,CKRAFT,2023-05-25 09:18:42.946000,CKRAFT
I,019,811,2471V0106X,0,2023-05-25 09:18:55.343000,CKRAFT,2023-05-25 09:18:55.343000,CKRAFT
I,019,817,246XC2903X,0,2023-05-25 09:21:21.784000,CKRAFT,2023-05-25 09:21:21.784000,CKRAFT
I,022,911,222Q00000X,0,2023-05-30 07:55:30.687000,CKRAFT,2023-05-30 07:55:30.687000,CKRAFT
I,022,950,2278E0002X,0,2023-05-30 08:12:15.092000,CKRAFT,2023-05-30 08:12:15.092000,CKRAFT
I,022,966,2279P3900X,0,2023-05-30 08:24:48.298000,CKRAFT,2023-05-30 08:24:48.298000,CKRAFT
I,022,972,225500000X,0,2023-05-30 08:33:34.274000,CKRAFT,2023-05-30 08:33:34.274000,CKRAFT
I,023,976,235500000X,0,2023-05-30 08:48:55.191000,CKRAFT,2023-05-30 08:48:55.191000,CKRAFT
G,026,989,261QC1800X,0,2023-05-30 10:41:27.099000,CKRAFT,2023-05-30 10:41:27.099000,CKRAFT
G,026,994,261QM2500X,0,2023-05-30 10:42:59.775000,CKRAFT,2023-05-30 10:42:59.775000,CKRAFT
G,030,045,305S00000X,0,2023-05-31 10:40:52.558000,CKRAFT,2023-05-31 10:40:52.558000,CKRAFT
G,033,099,333300000X,0,2023-05-31 10:46:30.572000,CKRAFT,2023-05-31 10:46:30.572000,CKRAFT
G,033,122,335U00000X,0,2023-05-31 10:48:59.450000,CKRAFT,2023-05-31 10:48:59.450000,CKRAFT
G,033,133,332BP3500X,0,2023-05-31 10:55:59.673000,CKRAFT,2023-05-31 10:55:59.673000,CKRAFT
I,036,143,364SC1501X,0,2023-05-31 10:58:53.790000,CKRAFT,2023-05-31 10:58:53.790000,CKRAFT
I,036,151,364SG0600X,0,2023-05-31 11:00:21.281000,CKRAFT,2023-05-31 11:00:21.281000,CKRAFT
I,036,154,364SH1100X,0,2023-05-31 11:00:40.925000,CKRAFT,2023-05-31 11:00:40.925000,CKRAFT
I,036,163,364SM0705X,0,2023-05-31 11:01:55.909000,CKRAFT,2023-05-31 11:01:55.909000,CKRAFT
I,036,195,364SP0813X,0,2023-05-31 11:06:40.537000,CKRAFT,2023-05-31 11:06:40.537000,CKRAFT
I,036,234,364SW0102X,0,2023-05-31 11:08:18.306000,CKRAFT,2023-05-31 11:08:18.306000,CKRAFT
G,050,235,385HR2050X,0,2023-05-31 11:09:03.690000,CKRAFT,2023-05-31 11:09:03.690000,CKRAFT
G,050,081,385H00000X,0,2023-05-31 11:10:33.603000,CKRAFT,2023-05-31 11:10:33.603000,CKRAFT
I,049,645,171M00000X,0,2020-05-28 14:34:44.166000,CKRAFT,2020-05-28 14:34:44.166000,CKRAFT
I,020,665,207XS0114X,0,2022-10-11 07:52:36.579000,CKRAFT,2022-10-11 07:52:36.579000,CKRAFT
G,048,209,251J00000X,0,2020-10-08 09:51:22.616000,CKRAFT,2020-10-08 09:51:22.616000,CKRAFT
G,048,656,253Z00000X,0,2020-10-26 08:34:10.656000,CKRAFT,2020-10-26 08:34:10.656000,CKRAFT
B,039,335,171M00000X,0,2020-11-02 08:04:55.552000,CKRAFT,2020-11-02 08:04:55.552000,CKRAFT
B,039,379,251S00000X,0,2020-11-02 08:06:12.798000,CKRAFT,2020-11-02 08:06:12.798000,CKRAFT
B,039,508,171M00000X,0,2020-11-02 08:12:22.557000,CKRAFT,2020-11-02 08:12:22.557000,CKRAFT
I,048,180,376J00000X,0,2021-09-09 14:06:07.194000,CKRAFT,2021-09-09 14:06:07.194000,CKRAFT
I,010,669,103TA0400X,0,2023-05-15 15:01:42.258000,CKRAFT,2023-05-15 15:01:42.258000,CKRAFT
I,010,671,103TB0200X,0,2023-05-15 15:02:17.064000,CKRAFT,2023-05-15 15:02:17.064000,CKRAFT
I,010,681,103TR0400X,0,2023-05-15 15:05:33.586000,CKRAFT,2023-05-15 15:05:33.586000,CKRAFT
I,016,744,163WL0100X,0,2023-05-17 08:30:32.685000,CKRAFT,2023-05-17 08:30:32.685000,CKRAFT
I,016,751,163WX0003X,0,2023-05-17 08:33:11.930000,CKRAFT,2023-05-17 08:33:11.930000,CKRAFT
I,018,793,1835N1003X,0,2023-05-17 13:33:46.411000,CKRAFT,2023-05-17 13:33:46.411000,CKRAFT
G,025,984,251V00000X,0,2023-05-30 09:08:54.595000,CKRAFT,2023-05-30 09:08:54.595000,CKRAFT
G,026,993,261QL0400X,0,2023-05-30 10:42:38.682000,CKRAFT,2023-05-30 10:42:38.682000,CKRAFT
G,028,028,283XC2000X,0,2023-05-31 10:39:57.656000,CKRAFT,2023-05-31 10:39:57.656000,CKRAFT
G,031,067,3104A0630X,0,2023-05-31 10:42:29.998000,CKRAFT,2023-05-31 10:42:29.998000,CKRAFT
G,033,076,331L00000X,0,2023-05-31 10:45:21.726000,CKRAFT,2023-05-31 10:45:21.726000,CKRAFT
G,034,134,3416S0300X,0,2023-05-31 10:56:40.358000,CKRAFT,2023-05-31 10:56:40.358000,CKRAFT
G,050,202,385HR2055X,0,2023-05-31 11:09:26.523000,CKRAFT,2023-05-31 11:09:26.523000,CKRAFT
I,010,625,104100000X,0,2018-05-07 09:14:23.632000,CKRAFT,2018-05-07 09:14:23.632000,CKRAFT
B,049,387,347C00000X,0,2020-06-18 07:53:30.393000,CKRAFT,2020-06-18 07:53:30.393000,CKRAFT
G,048,081,385H00000X,0,2020-10-08 09:56:58.000000,CKRAFT,2020-10-08 09:56:58.000000,CKRAFT
I,048,396,163WC1500X,0,2020-10-08 10:20:36.086000,CKRAFT,2020-10-08 10:20:36.086000,CKRAFT
I,048,513,372600000X,0,2020-10-08 10:31:00.050000,CKRAFT,2020-10-08 10:31:00.050000,CKRAFT
B,039,505,251S00000X,0,2020-11-02 08:04:07.413000,CKRAFT,2020-11-02 08:04:07.413000,CKRAFT
B,039,620,251S00000X,0,2020-11-02 08:05:38.613000,CKRAFT,2020-11-02 08:05:38.613000,CKRAFT
B,039,556,251S00000X,0,2020-11-02 08:13:05.564000,CKRAFT,2020-11-02 08:13:05.564000,CKRAFT
B,048,327,347C00000X,0,2020-11-10 11:49:51.647000,CKRAFT,2020-11-10 11:49:51.647000,CKRAFT
I,020,659,2080C0008X,0,2021-01-19 13:29:48.714000,CKRAFT,2021-01-19 13:29:48.714000,CKRAFT
G,047,360,261QM0801X,0,2023-03-23 08:41:30.911000,CKRAFT,2023-03-23 08:41:30.911000,CKRAFT
I,010,668,102X00000X,0,2023-05-15 15:00:56.550000,CKRAFT,2023-05-15 15:00:56.550000,CKRAFT
I,010,672,103TC1900X,0,2023-05-15 15:02:15.952000,CKRAFT,2023-05-15 15:02:15.952000,CKRAFT
I,010,673,103TE1100X,0,2023-05-15 15:02:34.352000,CKRAFT,2023-05-15 15:02:34.352000,CKRAFT
I,011,692,111NR0400X,0,2023-05-15 15:43:25.701000,CKRAFT,2023-05-15 15:43:25.701000,CKRAFT
I,014,705,146D00000X,0,2023-05-16 10:37:26.591000,CKRAFT,2023-05-16 10:37:26.591000,CKRAFT
I,015,708,152WP0200X,0,2023-05-16 11:25:19.586000,CKRAFT,2023-05-16 11:25:19.586000,CKRAFT
I,015,712,156FC0800X,0,2023-05-16 11:26:35.474000,CKRAFT,2023-05-16 11:26:35.474000,CKRAFT
I,015,714,156FC0801X,0,2023-05-16 11:27:15.875000,CKRAFT,2023-05-16 11:27:15.875000,CKRAFT
I,016,743,163WI0500X,0,2023-05-17 08:30:16.279000,CKRAFT,2023-05-17 08:30:16.279000,CKRAFT
I,016,750,163WN1003X,0,2023-05-17 08:32:46.312000,CKRAFT,2023-05-17 08:32:46.312000,CKRAFT
I,016,762,163WP0807X,0,2023-05-17 08:36:52.552000,CKRAFT,2023-05-17 08:36:52.552000,CKRAFT
I,016,765,163WR0006X,0,2023-05-17 08:38:11.152000,CKRAFT,2023-05-17 08:38:11.152000,CKRAFT
I,019,798,242T00000X,0,2023-05-25 09:15:21.122000,CKRAFT,2023-05-25 09:15:21.122000,CKRAFT
I,020,857,207KI0005X,0,2023-05-25 13:39:21.804000,CKRAFT,2023-05-25 13:39:21.804000,CKRAFT
I,020,860,207PT0002X,0,2023-05-25 13:40:23.221000,CKRAFT,2023-05-25 13:40:23.221000,CKRAFT
I,020,871,207UN0903X,0,2023-05-25 13:44:29.455000,CKRAFT,2023-05-25 13:44:29.455000,CKRAFT
I,020,890,2084A0401X,0,2023-05-25 13:51:20.868000,CKRAFT,2023-05-25 13:51:20.868000,CKRAFT
I,020,898,2085D0003X,0,2023-05-25 13:53:55.079000,CKRAFT,2023-05-25 13:53:55.079000,CKRAFT
I,020,900,2085R0205X,0,2023-05-25 13:54:28.478000,CKRAFT,2023-05-25 13:54:28.478000,CKRAFT
I,021,903,213EP1101X,0,2023-05-25 14:12:28.860000,CKRAFT,2023-05-25 14:12:28.860000,CKRAFT
I,022,908,221700000X,0,2023-05-30 07:54:08.284000,CKRAFT,2023-05-30 07:54:08.284000,CKRAFT
I,022,922,225XM0800X,0,2023-05-30 08:03:31.127000,CKRAFT,2023-05-30 08:03:31.127000,CKRAFT
I,022,932,2251C2600X,0,2023-05-30 08:06:33.609000,CKRAFT,2023-05-30 08:06:33.609000,CKRAFT
I,022,937,2251H1300X,0,2023-05-30 08:08:05.522000,CKRAFT,2023-05-30 08:08:05.522000,CKRAFT
I,022,939,2251X0800X,0,2023-05-30 08:08:34.083000,CKRAFT,2023-05-30 08:08:34.083000,CKRAFT
I,022,943,225C00000X,0,2023-05-30 08:09:44.489000,CKRAFT,2023-05-30 08:09:44.489000,CKRAFT
I,022,945,225CA2500X,0,2023-05-30 08:10:29.725000,CKRAFT,2023-05-30 08:10:29.725000,CKRAFT
I,022,947,225400000X,0,2023-05-30 08:11:11.014000,CKRAFT,2023-05-30 08:11:11.014000,CKRAFT
I,022,954,2278P3900X,0,2023-05-30 08:20:35.303000,CKRAFT,2023-05-30 08:20:35.303000,CKRAFT
I,022,956,2278P4000X,0,2023-05-30 08:20:59.508000,CKRAFT,2023-05-30 08:20:59.508000,CKRAFT
I,022,961,2279C0205X,0,2023-05-30 08:23:12.407000,CKRAFT,2023-05-30 08:23:12.407000,CKRAFT
G,031,072,313M00000X,0,2023-05-31 10:42:59.804000,CKRAFT,2023-05-31 10:42:59.804000,CKRAFT
G,033,102,332G00000X,0,2023-05-31 10:47:24.139000,CKRAFT,2023-05-31 10:47:24.139000,CKRAFT
G,033,106,332U00000X,0,2023-05-31 10:47:43.455000,CKRAFT,2023-05-31 10:47:43.455000,CKRAFT
G,033,117,332BN1400X,0,2023-05-31 10:48:32.402000,CKRAFT,2023-05-31 10:48:32.402000,CKRAFT
I,036,150,364SE1400X,0,2023-05-31 10:59:56.457000,CKRAFT,2023-05-31 10:59:56.457000,CKRAFT
I,036,161,364SL0600X,0,2023-05-31 11:01:37.240000,CKRAFT,2023-05-31 11:01:37.240000,CKRAFT
I,036,183,364SP1700X,0,2023-05-31 11:04:26.431000,CKRAFT,2023-05-31 11:04:26.431000,CKRAFT
I,020,236,207NI0002X,0,2023-06-14 09:01:34.191000,CKRAFT,2023-06-14 09:01:34.191000,CKRAFT
I,020,250,208U00000X,0,2023-06-14 09:15:10.457000,CKRAFT,2023-06-14 09:15:10.457000,CKRAFT
I,022,216,225XE1200X,0,2023-06-16 09:15:03.912000,CKRAFT,2023-06-16 09:15:03.912000,CKRAFT
I,026,002,261QV0200X,0,2023-06-19 11:50:51.702000,CKRAFT,2023-06-19 11:50:51.702000,CKRAFT
I,036,629,364SP0807X,0,2018-11-07 07:38:28.840000,CKRAFT,2018-11-07 07:38:28.840000,CKRAFT
I,020,630,2084N0008X,0,2018-12-19 13:17:40.939000,CKRAFT,2018-12-19 13:17:40.939000,CKRAFT
I,020,639,207RS0010X,0,2020-04-30 14:58:49.792000,CKRAFT,2020-04-30 14:58:49.792000,CKRAFT
I,049,643,171M00000X,0,2020-05-28 14:31:46.241000,CKRAFT,2020-05-28 14:31:46.241000,CKRAFT
I,049,086,171M00000X,0,2020-05-28 14:34:12.570000,CKRAFT,2020-05-28 14:34:12.570000,CKRAFT
G,049,643,251S00000X,0,2020-06-04 10:49:34.537000,CKRAFT,2020-06-04 10:49:34.537000,CKRAFT
I,048,146,3747A0650X,0,2020-10-08 10:11:51.669000,CKRAFT,2020-10-08 10:11:51.669000,CKRAFT
I,048,316,171M00000X,0,2020-10-08 10:16:46.904000,CKRAFT,2020-10-08 10:16:46.904000,CKRAFT
B,048,325,347C00000X,0,2020-11-10 11:48:15.812000,CKRAFT,2020-11-10 11:48:15.812000,CKRAFT
I,010,666,101YP1600X,0,2023-05-15 15:00:49.031000,CKRAFT,2023-05-15 15:00:49.031000,CKRAFT
I,010,678,103TH0100X,0,2023-05-15 15:04:34.673000,CKRAFT,2023-05-15 15:04:34.673000,CKRAFT
I,013,700,133VN1006X,0,2023-05-16 10:07:31.374000,CKRAFT,2023-05-16 10:07:31.374000,CKRAFT
I,015,707,152WX0102X,0,2023-05-16 11:24:33.317000,CKRAFT,2023-05-16 11:24:33.317000,CKRAFT
I,015,711,156F00000X,0,2023-05-16 11:26:15.609000,CKRAFT,2023-05-16 11:26:15.609000,CKRAFT
I,015,713,156FX1900X,0,2023-05-16 11:27:02.279000,CKRAFT,2023-05-16 11:27:02.279000,CKRAFT
I,016,731,163WC1600X,0,2023-05-17 08:25:49.276000,CKRAFT,2023-05-17 08:25:49.276000,CKRAFT
I,016,736,163WF0300X,0,2023-05-17 08:27:46.283000,CKRAFT,2023-05-17 08:27:46.283000,CKRAFT
I,016,742,163WI0600X,0,2023-05-17 08:29:55.491000,CKRAFT,2023-05-17 08:29:55.491000,CKRAFT
