p_sys_id,p_clia_prov_sk,p_clia_num,p_clia_prov_beg_dt,p_clia_prov_end_dt,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts
1290608,51969,35D0408755,2014-09-09,2016-11-23,9,B-IF-PRV-CLIA-UPD_1047885.00,2016-07-12 07:42:23.589371,RACHELSPANGENBER,2014-09-23 19:05:08.162000
1154526,54486,24D0651666,2016-07-12,2015-10-04,2,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,PJHEID,2017-04-19 11:10:59.818000
1154038,51976,24D0406304,2013-07-20,2017-02-03,4,ESPRD01160601,2015-03-12 07:47:00.082000,JOYSPEZIALE,2014-09-29 13:59:34.040000
1164522,51971,43D0924087,2013-10-01,2017-01-01,3,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:14.579647,KWOODALL,2014-09-26 10:47:30.253000
1289965,51989,05D1082992,2014-08-20,2022-05-13,4,B-IF-CLIA-MNLY_3133969.00,2020-05-08 23:01:16.017619,PJHEID,2014-10-14 10:13:11.691000
1172009,51988,35D0900866,2013-05-10,2023-05-09,6,TONIWORKMAN,2021-11-18 04:17:35.340000,KARINARUIZ,2014-10-08 09:16:00.946000
1164638,51985,24D0405788,2013-02-09,2023-02-08,12,B-IF-CLIA-MNLY_3694523.00,2021-04-09 02:41:28.182249,ZULEIMARUIZ,2014-10-06 09:28:38.491000
1290909,51986,13D0521134,2012-09-01,2014-08-31,0,PJHEID,2014-10-08 08:23:14.514000,PJHEID,2014-10-08 08:23:14.514000
1290304,52002,24D0398850,2014-06-27,2017-02-03,0,ESPRD01160601,2014-10-22 12:19:34.961000,JMLAGRO,2014-10-22 12:19:34.961000
1289647,52097,36D0344959,2014-06-08,2017-02-03,3,ESPRD01160601,2015-05-19 12:45:22.774000,JMLAGRO,2014-11-03 10:21:02.234000
1291067,52100,35D0655677,2014-10-29,2022-01-26,9,B-Term-Prov-Trigger_4195248.00,2022-01-26 18:02:54.502195,JMLAGRO,2014-11-03 13:26:13.838000
1159148,52101,35D0408629,2013-12-23,2019-01-31,4,B-Term-Prov-Trigger_2656067.00,2019-07-26 18:01:14.288283,JMLAGRO,2014-11-05 12:28:20.793000
1157084,52102,27D0409807,2013-03-16,2021-09-30,0,B-IF-CLIA-MNLY_3982672.00,2021-09-24 15:48:46.156640,JMLAGRO,2014-11-05 12:34:54.380000
1290875,52547,28D0454833,2014-05-12,2021-09-11,7,B-IF-CLIA-MNLY_2880872.00,2019-12-09 23:39:21.656574,PJHEID,2014-11-07 15:36:29.622000
1290610,52548,43D1049838,2014-09-02,2017-02-03,4,ESPRD01160601,2015-06-22 13:07:02.084000,JMLAGRO,2014-11-10 07:56:34.500000
1281435,52549,16D0383702,2012-10-20,2014-10-19,0,JMLAGRO,2014-11-10 08:00:41.324000,JMLAGRO,2014-11-10 08:00:41.324000
1291396,52991,43D0041454,2014-10-20,2016-12-19,3,B-IF-PRV-CLIA-UPD_1047885.00,2016-07-12 07:42:23.589375,CHRISTIANGONZALE,2014-11-19 12:51:46.439000
1288125,52999,35D0670867,2012-09-01,2013-07-18,4,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-12-12 14:01:35.126000
1153838,53012,35D0408746,2013-01-03,2023-01-02,6,B-IF-CLIA-MNLY_4425280.00,2022-06-10 06:59:05.150507,JMLAGRO,2014-12-24 09:49:55.875000
1154789,53010,27D0042084,1970-03-01,2017-02-03,0,ESPRD01160601,2014-12-22 12:03:37.396000,KARINARUIZ,2014-12-22 12:03:37.396000
1288401,53018,24D0406702,2013-11-01,2023-10-31,8,MCMOOS,2022-04-06 16:40:11.970000,KARINARUIZ,2015-01-06 12:10:12.514000
1291052,53021,05D2040304,2014-10-17,2016-02-22,4,B-Term-Prov-Trigger_3262541.00,2020-07-24 18:01:47.987003,PJHEID,2015-01-09 22:47:28.264000
1161674,53059,43D0658878,2013-02-28,2026-05-29,5,NICOLERICHTER,2024-10-28 14:09:54.573000,DANIELLAESTRELLA,2015-01-28 10:35:51.908000
1154822,53023,35D0409305,2011-08-17,2017-02-03,4,ESPRD01160601,2015-08-04 10:43:11.991000,PJHEID,2015-01-10 12:22:35.924000
1154545,53051,43D0406836,2005-10-27,2027-10-26,7,PEGBROSSART,2026-01-29 10:30:28.658000,ESTHERSHAHPAR,2015-01-27 19:07:15.269000
1291531,53060,24D0406205,2013-04-03,2014-12-08,7,B-Term-Prov-Trigger_1168819.00,2016-10-21 18:01:40.543243,KARINARUIZ,2015-01-29 09:47:51.530000
1191395,53053,35D0409192,2016-09-01,2022-08-31,7,B-IF-CLIA-MNLY_3339862.00,2020-09-08 23:55:04.850816,BRENDAPEREZESCOB,2015-01-28 08:19:38.279000
1291699,53062,23D2013964,2014-12-26,2021-06-30,1,B-IF-CLIA-MNLY_3694523.00,2021-04-09 02:41:28.182249,JMLAGRO,2015-01-29 15:02:22.836000
1291180,53061,15D0361169,2014-06-20,2015-12-31,1,B-Term-Prov-Trigger_2354883.00,2019-01-19 18:00:55.761052,PJHEID,2015-01-29 10:16:27.012000
1168237,53093,24D0663989,2013-03-10,2017-02-03,6,ESPRD01160601,2015-06-29 10:50:54.159000,KARINARUIZ,2015-02-05 11:58:40.154000
1156265,53087,24D0401427,2014-09-01,2022-08-31,2,B-IF-CLIA-MNLY_3339862.00,2020-09-08 23:55:04.850816,DANIELLAESTRELLA,2015-02-04 09:14:50.652000
1155450,53114,35D0409336,2013-10-20,2025-10-19,16,BYANCY,2024-01-02 07:44:03.858000,PJHEID,2015-02-09 15:35:39.215000
1160083,53089,24D0405426,2013-03-15,2017-02-03,4,ESPRD01160601,2015-08-14 08:30:42.257000,KARINARUIZ,2015-02-04 15:22:36.796000
1154574,53110,35D0409336,2013-10-20,2025-10-19,10,MMCNIELL,2023-12-21 15:03:53.570000,PJHEID,2015-02-09 15:09:35.679000
1155527,53099,35D0409305,2013-08-10,2021-08-16,3,BONITAYANCY,2021-07-06 09:32:11.215000,DANIELLAESTRELLA,2015-02-05 15:48:21.763000
1167673,53130,24D0041428,2015-01-03,2025-01-02,4,NICOLERICHTER,2023-10-18 11:40:14.898000,BRENDAPEREZESCOB,2015-02-11 07:58:21.629000
1153977,53121,24D0651646,2013-03-11,2017-02-03,7,ESPRD01160601,2015-06-29 10:44:55.350000,BRENDAPEREZESCOB,2015-02-10 11:00:10.204000
1154842,53116,35D0409336,2013-10-20,2021-10-19,6,BONITAYANCY,2021-07-02 06:48:46.134000,PJHEID,2015-02-09 16:01:51.502000
1292127,53119,24D0401928,2013-02-09,2015-02-08,0,BRENDAPEREZESCOB,2015-02-10 10:04:57.446000,BRENDAPEREZESCOB,2015-02-10 10:04:57.446000
1154802,51622,35D0408977,2015-01-11,2023-01-10,7,MCMOOS,2022-01-21 15:13:24.234000,JOYSPEZIALE,2014-07-15 15:52:08.018000
1286889,51620,24D1040592,2013-10-04,2013-10-02,4,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,ZOEASANDY,2014-07-15 15:39:14.587000
1154008,51754,45D0703562,2013-02-09,2021-11-17,3,B-Term-Prov-Trigger_4075957.00,2021-11-17 18:06:08.529350,JMLAGRO,2014-07-28 08:42:10.370000
1183385,51652,35D2061724,2013-07-02,2017-02-03,5,ESPRD01160601,2015-06-22 10:16:27.815000,JOYSPEZIALE,2014-07-17 19:52:40.865000
1167503,51708,05D0550302,2013-04-28,2017-01-01,4,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,JOYSPEZIALE,2014-07-22 18:06:53.661000
1153923,51738,27D0409764,2013-02-28,2023-02-27,1,B-IF-CLIA-MNLY_3694523.00,2021-04-09 02:41:28.182249,JOYSPEZIALE,2014-07-24 13:00:06.664000
1000754,51712,35D0955617,2014-05-23,2014-05-22,6,THENDERSON,2015-08-21 09:21:09.927000,JMLAGRO,2014-07-23 08:03:51.164000
1283918,51716,15D0647717,2013-12-29,2015-12-31,1,B-Term-Prov-Trigger_2363963.00,2019-01-25 18:00:58.379752,JMLAGRO,2014-07-23 11:36:34.260000
1156168,51771,35D0408671,2015-10-07,2025-10-06,4,BYANCY,2023-11-17 06:40:14.213000,JOYSPEZIALE,2014-07-29 18:53:04.643000
1158379,51763,24D2065812,2013-09-16,2017-01-01,4,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,JOYSPEZIALE,2014-07-28 17:55:21.179000
1288852,51837,24D0041369,2014-06-20,2015-08-31,6,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,KWOODALL,2014-08-13 11:18:21.802000
1287300,51854,35D0995773,2013-12-23,2013-10-02,10,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-08-14 10:23:16.435000
1154567,51840,45D0670098,2013-02-09,2016-01-01,2,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.691838,JMLAGRO,2014-08-13 15:03:02.591000
1154005,51860,43D0924087,2013-10-01,2016-04-01,2,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.691838,JOYSPEZIALE,2014-08-14 16:53:03.347000
1004086,51846,35D2022940,2011-04-13,2027-04-12,7,DEDEMILLS,2025-05-21 13:29:46.012000,JOYSPEZIALE,2014-08-13 18:54:41.770000
1287124,51848,43D0408133,2013-10-08,2016-01-01,1,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.691838,JMLAGRO,2014-08-14 08:03:37.392000
1000048,51858,03D0527881,2013-07-21,2016-07-24,2,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.691838,MAGDALENAHANUSIA,2014-08-14 15:45:46.394000
1154539,51888,24D0041428,2013-01-03,2025-01-02,10,BYANCY,2023-11-17 06:31:11.446000,PJHEID,2014-08-25 09:51:11.964000
1154850,51914,27D0409775,2013-06-21,2014-06-28,1,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:00.801839,JMLAGRO,2014-08-29 12:35:37.854000
1154568,51862,16D0384014,2013-03-15,2015-12-31,13,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JUDITHSZEGEDI,2014-08-14 17:20:06.881000
1290109,51926,35D0409305,2014-10-06,2016-11-15,37,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,PJHEID,2014-09-05 12:10:25.255000
1000178,51895,13D0522151,2013-03-15,2017-02-03,0,ESPRD01160601,2014-08-26 15:06:13.956000,JMLAGRO,2014-08-26 15:06:13.956000
1001152,53015,34D2002428,2014-01-18,2015-10-04,1,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JMLAGRO,2014-12-29 15:44:11.623000
1154107,51950,24D0405070,2013-01-03,2027-01-02,7,NICOLERICHTER,2025-02-13 11:45:58.967000,PAULASOLL,2014-09-11 11:11:19.734000
1157099,53066,35D1037915,2013-06-30,2027-06-29,2,NICOLERICHTER,2025-07-16 14:55:58.462000,ZULEIMARUIZ,2015-01-29 19:26:58.182000
1289516,53042,35D2078988,2014-06-09,2018-06-08,6,CHLHARMON,2017-08-11 08:52:26.926000,KARINARUIZ,2015-01-26 11:56:24.374000
1166235,53080,24D0651212,2013-11-08,2020-10-27,1,B-Term-Prov-Trigger_3421005.00,2020-10-27 18:01:39.769774,KARINARUIZ,2015-02-03 10:53:06.699000
1154733,53132,24D0398507,2013-03-04,2023-03-03,0,B-IF-CLIA-MNLY_3694523.00,2021-04-09 02:41:28.182249,PJHEID,2015-02-11 10:37:06.265000
1292728,53193,24D0406649,2013-12-01,2014-06-11,6,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2015-02-27 08:09:56.439000
1162201,53144,27D1016169,2013-08-21,2021-08-20,0,B-IF-CLIA-MNLY_2731541.00,2019-09-10 13:32:47.435062,BRENDAPEREZESCOB,2015-02-13 08:34:42.306000
1292189,53165,35D2067476,2015-06-01,2023-10-15,10,NICOLERICHTER,2021-12-15 08:50:52.470000,KARINARUIZ,2015-02-18 15:09:29.967000
1191653,53173,35D0677030,2014-09-01,2018-08-31,3,CHLHARMON,2017-09-15 15:54:58.002000,BRENDAPEREZESCOB,2015-02-23 07:47:05.085000
1292714,53189,24D0406649,2014-09-28,2015-08-31,5,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,JMLAGRO,2015-02-26 09:04:37.308000
1157101,53206,43D0407761,2000-05-10,2019-01-02,6,CHLHARMON,2017-06-27 16:26:37.147000,BRENDAPEREZESCOB,2015-03-09 09:46:24.511000
1154097,53195,50D0637008,2013-07-01,2015-03-04,1,B-Term-Prov-Trigger_2394534.00,2019-02-14 18:00:52.914875,ESTHERSHAHPAR,2015-02-27 16:49:47.259000
1290844,53200,35D2072218,2014-12-22,2022-01-26,6,BONITAYANCY,2021-08-06 06:51:30.551000,JMLAGRO,2015-03-02 15:06:38.035000
1292737,53201,24D0406533,2014-03-22,2015-08-31,5,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,JMLAGRO,2015-03-03 10:50:07.596000
1167006,53204,27D0719111,2013-03-30,2023-03-29,1,B-IF-CLIA-MNLY_3982672.00,2021-09-24 15:48:46.156640,KARINARUIZ,2015-03-06 15:28:50.454000
1284060,53210,03D0534154,2014-03-24,2017-12-31,3,B-Term-Prov-Trigger_2394534.00,2019-02-14 18:00:52.914875,PJHEID,2015-03-11 10:12:16.469000
1292150,53215,03D0526219,2013-02-28,2015-02-27,1,PJHEID,2015-03-12 14:01:40.478000,PJHEID,2015-03-12 13:59:58.091000
1153957,53208,27D0672851,2013-05-19,2027-05-18,6,HRJOHNSON,2025-09-02 09:58:43.241000,KARINARUIZ,2015-03-09 10:21:36.094000
1171432,53212,35D0684528,2020-09-01,2026-08-31,4,TONIWORKMAN,2024-09-09 10:39:44.565000,PJHEID,2015-03-11 12:42:08.987000
1168338,53214,24D0406304,2013-07-20,2017-02-03,0,ESPRD01160601,2015-03-12 08:11:47.643000,JMLAGRO,2015-03-12 08:11:47.643000
1292844,53216,27D0672851,2013-05-19,2027-05-18,9,HRJOHNSON,2025-09-02 10:06:04.525000,DANIELLAESTRELLA,2015-03-13 09:00:52.395000
1183538,53219,43D1049685,2014-01-13,2020-01-12,9,KARIDILBECK,2021-03-04 13:38:06.135000,PJHEID,2015-03-17 15:52:11.818000
1003478,53225,35D0860715,2013-11-13,2015-08-31,14,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,PJHEID,2015-03-18 15:52:26.292000
1003477,53221,35D0408194,2014-04-13,2018-02-28,6,ANNDOLL,2017-08-10 13:32:54.627000,PJHEID,2015-03-18 11:37:58.696000
1003476,53223,35D0909266,2014-01-01,2015-08-31,10,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,PJHEID,2015-03-18 15:44:58.806000
1292854,53229,27D0672851,2013-05-19,2027-05-18,8,HRJOHNSON,2025-09-02 10:16:59.777000,PJHEID,2015-03-25 11:21:28.550000
1166976,53227,27D0672851,2013-05-19,2027-05-18,7,HRJOHNSON,2025-09-02 10:10:52.129000,PJHEID,2015-03-25 10:37:52.609000
1292849,53228,27D0672851,2013-05-19,2027-05-18,7,HRJOHNSON,2025-09-02 10:12:51.068000,PJHEID,2015-03-25 11:05:32.580000
1292549,53239,45D2043717,2015-03-16,2018-11-19,4,B-IF-CLIA-MNLY_2192790.00,2018-10-08 22:51:39.236851,PJHEID,2015-04-06 09:51:49.785000
1293081,53240,24D0406383,2015-07-01,2016-12-07,1,B-IF-PRV-CLIA-UPD_1057166.00,2016-07-20 02:25:19.112590,JMLAGRO,2015-04-06 12:55:01.354000
1293082,53241,35D0664997,2015-07-01,2018-01-31,3,B-Term-Prov-Trigger_1806955.00,2018-01-31 18:01:04.732789,JMLAGRO,2015-04-06 13:10:30.515000
1293099,53242,24D0406649,2014-09-28,2015-11-30,1,RRUD,2017-07-18 14:29:06.779000,JMLAGRO,2015-04-06 13:43:09.716000
1291734,53243,27D0652473,2013-02-28,2015-02-27,0,PJHEID,2015-04-06 16:08:13.879000,PJHEID,2015-04-06 16:08:13.879000
1291423,53245,11D1077435,2015-03-10,2026-12-25,1,TINGUYEN,2024-12-12 09:02:28.335000,PJHEID,2015-04-07 16:00:27.108000
1293166,53246,23D0366712,2012-09-19,2014-10-19,2,CR1906_SUP_PROV_DT,2015-04-09 21:33:13.928000,PJHEID1,2015-04-08 14:01:18.442000
1293173,53247,14D0433911,2012-10-12,2015-06-01,3,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,PJHEID1,2015-04-08 15:24:34.577000
1293175,53248,28D0456357,2012-08-27,2015-06-01,3,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,PJHEID1,2015-04-08 16:01:47.017000
1293178,53249,50D1042856,2012-08-30,2025-06-30,4,DEDEMILLS,2023-10-12 08:17:28.669000,PJHEID1,2015-04-08 16:30:32.060000
1293203,53253,44D0315641,2012-12-23,2015-06-01,4,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,PJHEID1,2015-04-09 18:55:46.534000
1159253,53251,35D1008868,2013-08-01,2026-01-31,5,MCMOOS,2024-06-13 11:13:14.411000,DANIELLAESTRELLA,2015-04-09 10:57:21.155000
1293149,53252,50D0980559,2015-04-08,2017-02-03,4,ESPRD01160601,2015-09-15 11:35:41.000000,PJHEID,2015-04-09 15:41:16.593000
1293101,53259,24D0403520,2015-02-09,2015-04-10,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,BRENDAPEREZESCOB,2015-04-20 16:38:15.229000
1165477,53260,05D1037343,2015-04-10,2015-10-04,0,CR1906_SET_ENDDT_4OCT15,2015-04-21 16:57:57.311000,PJHEID,2015-04-21 16:57:57.311000
1171259,53272,35D0409336,2013-10-20,2021-10-19,12,BONITAYANCY,2021-07-09 10:04:38.887000,KARINARUIZ,2015-04-29 12:32:10.129000
1000120,53270,24D0406383,2014-06-08,2015-06-30,4,B-Term-Prov-Trigger_717958.00,2015-10-02 18:01:31.955254,JMLAGRO,2015-04-24 10:53:06.329000
1293473,53279,35D0977261,2014-08-23,2022-08-22,7,BONITAYANCY,2021-07-16 09:27:35.999000,ESTHERSHAHPAR,2015-05-05 15:41:42.971000
1293058,53280,33D0706893,2014-10-14,2017-02-03,0,ESPRD01160601,2015-09-15 11:35:41.000000,PJHEID,2015-05-06 08:24:50.155000
1154660,53274,17D0448802,2013-12-13,2016-06-01,3,B-Term-Prov-Trigger_2396066.00,2019-02-15 18:00:56.129865,PJHEID,2015-04-30 21:10:06.110000
1293168,53281,35D0408215,2016-08-05,2026-08-04,7,NICOLERICHTER,2024-08-19 16:51:02.228000,BRENDAPEREZESCOB,2015-05-06 09:31:57.339000
1290073,54325,35D0655677,2015-02-09,2027-02-08,5,NICOLERICHTER,2025-04-28 15:22:48.048000,JASTONE,2017-02-27 15:47:48.378000
1293390,53282,24D1037832,2015-04-20,2015-04-21,6,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,DANIELLAESTRELLA,2015-05-07 09:27:08.884000
1287578,53290,35D0670867,2012-09-01,2014-08-31,0,PJHEID,2015-05-11 08:03:25.911000,PJHEID,2015-05-11 08:03:25.911000
1293152,53291,38D0664385,2015-03-19,2021-12-31,3,B-IF-CLIA-MNLY_2931341.00,2020-01-08 23:01:15.749979,PJHEID,2015-05-18 21:38:00.202000
1293077,53293,05D0643133,2014-12-24,2021-08-09,6,B-Term-Prov-Trigger_3945132.00,2021-09-02 18:10:49.261634,PJHEID,2015-05-19 14:57:31.455000
1165424,54436,24D0406344,2011-02-09,2023-02-08,1,B-IF-CLIA-MNLY_3694523.00,2021-04-09 02:41:28.182249,JASTONE,2017-04-05 12:42:44.002000
1286981,51967,26D0652092,2013-11-14,2017-01-01,6,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:14.579647,KWOODALL,2014-09-23 10:07:22.512000
1153862,51645,24D0041325,2013-01-03,2027-01-03,7,NICOLERICHTER,2025-01-15 13:43:49.888000,RACHELSPANGENBER,2014-07-17 12:39:12.761000
1188386,54575,35D0409054,2017-04-12,2019-03-31,1,B-Term-Prov-Trigger_2505461.00,2019-04-24 18:00:50.938278,RKUNTZ,2017-05-17 15:33:45.535000
1000043,54442,35D2124574,2017-01-01,2024-04-24,1,NICOLERICHTER,2023-04-11 10:50:59.482000,PJHEID,2017-04-06 07:36:45.668000
1183475,51677,35D0408746,2013-01-03,2023-01-02,13,B-IF-CLIA-MNLY_4373660.00,2022-05-10 23:01:13.755742,JOYSPEZIALE,2014-07-21 18:51:02.136000
1161423,51681,35D0408659,2013-04-13,2019-05-23,7,B-Term-Prov-Trigger_2656067.00,2019-07-26 18:01:14.288283,SHERSAYLER,2014-07-22 10:52:31.764000
1297495,54615,35D2101932,2015-09-14,2023-09-13,1,BONITAYANCY,2022-01-17 14:51:32.504000,ANNDOLL,2017-06-02 10:55:10.431000
1000412,51689,35D0955617,2011-05-23,2015-08-31,9,B-Term-Prov-Trigger_429633.00,2023-07-26 18:12:49.748671,JMLAGRO,2014-07-22 12:48:35.171000
1288053,51692,35D0408445,2013-06-26,2013-10-02,6,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-22 13:44:07.751000
1164512,51685,35D0408217,2014-03-10,2026-03-09,9,NICOLERICHTER,2024-05-20 13:36:44.102000,KWOODALL,2014-07-22 12:02:50.587000
1161689,51719,43D0407950,2012-09-01,2017-11-01,2,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,ZOEASANDY,2014-07-23 12:23:26.741000
1003087,51691,27D0927448,2013-04-21,2019-07-31,2,B-Term-Prov-Trigger_3039301.00,2020-03-13 18:02:10.583429,DOMINICKNGANTOU,2014-07-22 12:50:50.247000
1154900,51695,24D0406241,2013-02-09,2017-01-01,15,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,KARINARUIZ,2014-07-22 13:50:18.588000
1288057,51700,35D1085222,2012-07-11,2013-10-02,6,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-07-22 15:53:31.503000
1154839,51706,35D0408554,2013-04-02,2025-04-01,8,NICOLERICHTER,2023-05-25 14:47:40.912000,DOMINICKNGANTOU,2014-07-22 16:44:47.126000
1286373,51717,38D1048638,2013-10-10,2017-01-01,4,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,JMLAGRO,2014-07-23 11:46:19.409000
1003500,51736,24D2060080,2013-11-11,2019-05-22,13,B-Term-Prov-Trigger_3039301.00,2020-03-13 18:02:10.583429,BRENDAPEREZESCOB,2014-07-24 12:22:08.086000
1171483,51746,24D0665835,2012-09-01,2014-05-15,5,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,RACHELSPANGENBER,2014-07-25 08:56:16.712000
1154061,51728,24D0398084,2013-01-03,2017-10-05,4,B-Term-Prov-Trigger_2549575.00,2019-05-22 18:01:24.679279,CKRAFT,2014-07-24 07:25:21.798000
1287514,51747,35D1061484,2013-01-01,2021-08-02,7,B-Term-Prov-Trigger_3919297.00,2021-08-18 18:03:07.545471,NAKARRIABELL,2014-07-25 13:21:49.093000
1003243,51744,35D0655613,2012-11-04,2026-11-03,11,NICOLERICHTER,2025-03-19 14:49:10.585000,PAULASOLL,2014-07-24 15:42:19.932000
1000075,51751,10D0296116,2013-02-28,2017-02-03,2,ESPRD01160601,2014-08-29 12:59:05.441000,IFRANKHAN,2014-07-25 15:59:40.453000
1184053,51791,35D0409224,2001-02-09,2027-02-08,11,NICOLERICHTER,2025-10-22 11:43:33.664000,PJHEID,2014-07-30 22:30:06.053000
1159411,52010,35D0408215,2002-10-01,2017-02-04,0,B-IF-PRV-CLIA-UPD_723052.00,2015-10-07 10:29:45.675033,PJHEID,2014-10-27 11:12:02.960000
1157587,51757,35D0949374,2014-05-24,2022-05-26,2,B-IF-CLIA-MNLY_3184813.00,2020-06-08 23:01:12.752392,KARINARUIZ,2014-07-28 08:51:58.728000
1278204,52008,35D0926057,2014-02-25,2016-02-15,2,B-Term-Prov-Trigger_1248734.00,2016-12-28 18:01:52.672163,JMLAGRO,2014-10-24 13:40:01.343000
1301192,54665,17D0864218,2015-05-26,2017-02-22,1,B-Term-Prov-Trigger_2391613.00,2019-02-12 18:00:51.757475,ANNDOLL,2017-06-16 12:20:23.779000
1154777,51784,35D0655677,2013-02-09,2017-12-31,7,B-Term-Prov-Trigger_1806955.00,2018-01-31 18:01:04.732789,JMLAGRO,2014-07-30 11:20:32.003000
1301192,54666,26D0443323,2017-02-28,2017-02-22,1,B-Term-Prov-Trigger_2391613.00,2019-02-12 18:00:51.757475,ANNDOLL,2017-06-16 12:20:23.779000
1286021,51807,13D0646331,2012-12-24,2017-01-01,4,B-Term-Prov-Trigger_2468639.00,2019-04-01 18:02:41.832717,JOYSPEZIALE,2014-08-01 13:42:33.930000
1166661,51797,27D0409764,2013-02-28,2023-02-27,3,DEDEMILLS,2023-01-12 06:45:36.376000,BRENDAPEREZESCOB,2014-07-31 13:11:01.795000
1299765,54695,35D1088791,2016-09-04,2026-09-03,4,NICOLERICHTER,2024-10-25 12:05:12.948000,CHLHARMON,2017-06-23 13:46:43.215000
1289905,51812,35D0995773,2013-12-23,2013-10-02,7,B-Term-Prov-Trigger_2957260.00,2020-01-24 18:02:24.041878,JMLAGRO,2014-08-06 07:40:03.939000
1278546,51815,43D1026519,2012-06-08,2014-06-07,0,JMLAGRO,2014-08-07 09:13:15.038000,JMLAGRO,2014-08-07 09:13:15.038000
1281608,51855,15D0360473,2013-09-14,2018-04-06,3,B-Term-Prov-Trigger_2593491.00,2019-06-18 18:01:09.691838,JMLAGRO,2014-08-14 12:58:48.011000
1000596,51897,43D0408088,2013-11-08,2020-11-06,2,ANNDOLL,2018-12-18 09:37:34.427000,CKRAFT,2014-08-27 07:29:35.719000
1153836,51885,24D0406344,2011-02-09,2025-02-08,9,NICOLERICHTER,2024-08-28 13:53:07.750000,JOYSPEZIALE,2014-08-22 19:12:31.824000
1153955,51928,24D0401390,2015-02-09,2027-02-08,11,NICOLERICHTER,2025-03-25 11:59:10.016000,KWOODALL,2014-09-05 16:48:50.083000
1279475,51931,27D0652473,2013-02-28,2017-01-01,2,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:14.579647,JMLAGRO,2014-09-08 11:15:09.476000
1299758,54708,35D2047109,2016-09-18,2026-09-17,4,NICOLERICHTER,2024-10-24 14:37:01.355000,CHLHARMON,2017-06-27 15:02:04.624000
1154688,51946,24D0398965,2013-04-28,2025-04-27,3,BYANCY,2023-09-28 13:12:13.843000,PAULASOLL,2014-09-11 10:27:16.366000
1153880,51961,45D0509577,2013-01-03,2017-01-01,1,B-Term-Prov-Trigger_2650962.00,2019-07-23 18:01:14.579647,JUDITHSZEGEDI,2014-09-17 14:27:09.038000
1154079,51948,24D0398411,2013-08-17,2014-02-06,3,B-Term-Prov-Trigger_2404152.00,2019-02-20 18:01:00.801839,PAULASOLL,2014-09-11 10:36:01.334000
1158593,53108,24D0041377,2015-01-03,2023-01-02,10,MCMOOS,2022-01-06 09:40:31.717000,KARINARUIZ,2015-02-09 15:02:17.553000
1191398,51973,35D0682804,2012-09-01,2022-08-31,7,B-IF-CLIA-MNLY_3339862.00,2020-09-08 23:55:04.850816,DOMINICKNGANTOU,2014-09-26 12:28:25.527000
1187788,53082,35D0980940,2014-12-07,2026-12-06,7,DEDEMILLS,2025-03-31 06:49:14.429000,KARINARUIZ,2015-02-03 11:48:34.836000
1158593,53159,24D0935541,2013-10-31,2021-10-30,3,MCMOOS,2022-01-06 09:42:17.223000,JMLAGRO,2015-02-17 14:51:17.646000
